,unnamed: 0,unnamed: 0,mth_day,computers,computers_norm,computers_ravg
84,84,84,03-25,0.4858061970643209,-0.3152084742166213,0.12673850969143471
85,85,85,03-26,0.24553151426452344,-1.7232552135297778,0.4615421260352772
86,86,86,03-27,0.8352851191134549,1.7327919680937107,0.1676138343724459
87,87,87,03-28,0.9321179778513388,2.3002474711683094,0.0792233328140655
88,88,88,03-29,0.5143142803368386,-0.14814670462776042,0.256047826567314
89,89,89,03-30,0.3056265458224832,-1.3710890500034647,0.3557765375045796
90,90,90,03-31,0.6668503966419063,0.7457384883028699,-0.009905993382529288
91,91,91,04-01,0.347640132043105,-1.1248829479061841,-0.5314602654191508
92,92,92,04-02,0.4608760104050865,-0.4613032172289427,-0.6149985607895506
93,93,93,04-03,0.39811743464092936,-0.8290781610514202,-0.5791701330407335
94,94,94,04-04,0.42878244309875196,-0.6493764768501586,-0.38142584379443895
95,95,95,04-05,0.3423099763033283,-1.156118483510563,-0.20819365251420094
96,96,96,04-06,0.8693136177021741,1.9322042237806367,-0.1607902162012055
97,97,97,04-07,0.5250063031300541,-0.08548980022475594,0.30245283018771113
98,98,98,04-08,0.5094106732357309,-0.17688259935096998,0.09746106967278016
99,99,99,04-09,0.8724152242921601,1.95038011728208,0.34748211151642705
100,100,100,04-10,0.2188987985047239,-1.8793270399397448,0.008923069308115742
101,101,101,04-11,0.5982974723642661,0.3440077675513189,0.040438982394161736
102,102,102,04-12,0.52267526740727,-0.09915002946923077,-0.15377772965466682
103,103,103,04-13,0.5572743059248599,0.10360567829152001,-0.4800636373237647
104,104,104,04-14,0.310559210798986,-1.3421828716439412,-0.29907694781841404
105,105,105,04-15,0.5383428922665383,-0.007335328732507544,-0.3370876500447933
106,106,106,04-16,0.4042045196760093,-0.7934069029076407,-0.3102802210709528
107,107,107,04-17,0.5593796900260354,0.1159435541930436,-0.33076223554266765
108,108,108,04-18,0.5501224237275621,0.06169454437381267,-0.10165709159801227
109,109,109,04-19,0.5363035125858856,-0.01928640853876907,-0.1286210800165035
110,110,110,04-20,0.545131675982733,0.03244799202399085,-0.11294739613352872
111,111,111,04-21,0.5107354403970185,-0.1691192592434548,-0.4035416256737409
112,112,112,04-22,0.4202522373467585,-0.6993647996097918,-0.5461851260850291
113,113,113,04-23,0.2618507754946101,-1.6276218230482298,-0.6264593971308304
114,114,114,04-24,0.4040749061650684,-0.7941664580939163,-0.7568707456232783
115,115,115,04-25,0.4541135917232153,-0.5009320348135774,-0.92986327708811
116,116,116,04-26,0.4116082160677519,-0.7500200989306949,-0.7512837114020887
117,117,117,04-27,0.33361464832137144,-1.2070744480324442,-0.5421995139355169
118,118,118,04-28,0.6030933915572992,0.3721125945063351,-0.43907335669020203
119,119,119,04-29,0.4759245181712343,-0.3731166382487994,-0.3768915946826296
120,120,120,04-30,0.5096620462591552,-0.17540951462202709,-0.14367520142030976
121,121,121,05-01,0.5177792473800297,-0.12784146276814284,0.09817808444835896
122,122,122,05-02,0.6503900406348156,0.649278260643224,0.012598676871868988
123,123,123,05-03,0.5812394746443799,0.244045267179568,0.1758552625325878
124,124,124,05-04,0.5154717334026867,-0.1413638509526047,0.2143469494420721
125,125,125,05-05,0.6430770276983333,0.6064228757155135,0.16724140578296462
126,126,126,05-06,0.5490722914067712,0.05554060683487879,-0.03571745475791355
127,127,127,05-07,0.4695495860564641,-0.41047472472278784,-0.09258838600804356
128,128,128,05-08,0.442587808750145,-0.5684749026020449,-0.06440473529647155
129,129,129,05-09,0.5230113863921972,-0.09718032032121204,-0.15382201709554866
130,130,130,05-10,0.5443279533524585,0.027738053316827292,-0.2319466000064773
131,131,131,05-11,0.5515259090263485,0.0699191849210509,-0.11095305451236977
132,132,132,05-12,0.4690833584245613,-0.41320689063069305,0.015505060394045625
133,133,133,05-13,0.5934304983276036,0.3154865482418571,0.12769346708072818
134,134,134,05-14,0.5720636958705722,0.1902737868364475,0.2236481264080356
135,135,135,05-15,0.6378770357112239,0.5759501197988833,0.16473410709386851
136,136,136,05-16,0.6425724562768906,0.6034660092806717,0.4316476041642281
137,137,137,05-17,0.4912059768481978,-0.2835649309639516,0.5782240241816022
138,138,138,05-18,0.742366428025713,1.1882740917914645,0.5547446002664203
139,139,139,05-19,0.7435047899357816,1.1949450683461025,0.4413411106497938
140,140,140,05-20,0.54802396348373,0.049397243345355286,0.5032072085917362
141,141,141,05-21,0.5217673069561263,-0.10447081790087527,0.7943201789869988
142,142,142,05-22,0.7059149149213209,0.9746625969323259,0.7457026308964371
143,143,143,05-23,0.7892660113670036,1.4631128914076243,0.9946113965892366
144,144,144,05-24,0.6925886800867692,0.8965688032480933,1.0879103374735046
145,145,145,05-25,0.9983534667010148,2.6883976625029,0.9978790398859269
146,146,146,05-26,0.6435493724092591,0.6091908886509632,1.0591728805173444
147,147,147,05-27,0.4295875197405615,-0.644658603426342,0.7981502737557576
148,148,148,05-28,0.7686714600164611,1.3424256407208321,0.7320151811329093
149,149,149,05-29,0.5220144111517583,-0.10302274916189724,0.6701194015122801
150,150,150,05-30,0.6248753522906699,0.4997582475110038,0.8889214773589473
151,151,151,05-31,0.9349806180600072,2.3170229847791246,0.9742316403701572
152,152,152,06-01,0.8675728990528706,1.9220033437309665,0.5915645916920783
153,153,153,06-02,0.5169335081291982,-0.13279762535908288,0.646199784406865
154,154,154,06-03,0.3768725182402351,-0.9535766513476412,0.8701918273584012
155,155,155,06-04,0.5779534076327476,0.22478840712682327,0.3657225832447106
156,156,156,06-05,0.8542126984193025,1.843710505220221,0.10071430898401627
157,157,157,06-06,0.4184728166039392,-0.7097924799030191,0.1562790585744472
158,158,158,06-07,0.5962405181333116,0.3319536981668004,0.4119024705416463
159,159,159,06-08,0.5738242442529301,0.20059087218350288,0.3333832264182999
160,160,160,06-09,0.6385960783114635,0.5801638204555529,-0.16341830106184654
161,161,161,06-10,0.4975603953185976,-0.24632705761325466,-0.01471941505923961
162,162,162,06-11,0.34555559451673584,-1.137098659660658,-0.17149848616310706
163,163,163,06-12,0.5707202243187768,0.18240083611262264,-0.12480343613641075
164,164,164,06-13,0.4357201013288067,-0.6087207284564042,0.03633345220579607
165,165,165,06-14,0.6216336160027262,0.4807611723436804,-0.00048483953107028577
166,166,166,06-15,0.8035783064695555,1.546985150508794,0.2499172251727507
167,167,167,06-16,0.4598634789252343,-0.4672368080344528,0.15048372189450462
168,168,168,06-17,0.6019332060943465,0.3653137285622678,0.35244515669316306
169,169,169,06-18,0.4689138589782028,-0.414200183556854,0.5555633493100264
170,170,170,06-19,0.6425011050945368,0.6030478803355463,0.35164491454630004
171,171,171,06-20,0.8295989822335016,1.6994703280448602,0.7240800584522181
172,172,172,06-21,0.5947936012667184,0.3234745419264352,1.1057069297392788
173,173,173,06-22,0.8411863437151188,1.7673740554010564,1.4366780699445243
174,174,174,06-23,0.9926671478856816,2.6550749562846323,1.516449587578001
175,175,175,06-24,0.8077832310311259,1.5716266576746172,1.1049413936770518
176,176,176,06-25,0.7241762749338213,1.0816769861364082,0.9762534578004618
177,177,177,06-26,0.40827063567321936,-0.7695788353608362,0.7848102163122451
178,178,178,06-27,0.4630346811559076,-0.4486530733331044,0.5302226514732158
179,179,179,06-28,0.6451745374088116,0.6187146064717557,0.4120645308169825
180,180,180,06-29,0.7320041541999333,1.1275495672504567,-0.017250304640547925
181,181,181,06-30,0.6868054076326835,0.8626779337372175,-0.02927174809739608
182,182,182,07-01,0.2846163525361166,-1.4942120266087744,0.371813200935508
183,183,183,07-02,0.3959623147940465,-0.8417074961019251,0.3814580810528652
184,184,184,07-03,0.8736910445305924,1.95785662086432,0.2784500912056649
185,185,185,07-04,0.6550495810965112,0.6765838871758989,-0.040063599440722686
186,186,186,07-05,0.6265380014280988,0.5095016281672554,0.2388843563680485
187,187,187,07-06,0.360690767326985,-1.0484042101411082,0.3509462469513099
188,188,188,07-07,0.5702210688921889,0.1794757082438529,0.2614954010968236
189,189,189,07-08,0.5106984288536112,-0.16933615260235693,0.4244184489711951
190,190,190,07-09,0.7821055608370138,1.4211515457374018,0.7132817068112299
191,191,191,07-10,0.8218605933554637,1.6541221744221282,0.674589485822127
192,192,192,07-11,0.9222946366824948,2.2426811752074647,0.4877211091843916
193,193,193,07-12,0.3210752025929137,-1.2805575360757266,0.3603062345606694
194,194,194,07-13,0.3788933011342224,-0.941734551582559,0.2408600545820504
195,195,195,07-14,0.3802429500853798,-0.9338254003446902,-0.1735197639721516
196,196,196,07-15,0.6598089401154176,0.7044744658656875,-0.6072827883327555
197,197,197,07-16,0.3975920942416508,-0.8321567369030839,-0.3880142238418718
198,198,198,07-17,0.4781803746543846,-0.3598969709561586,0.2147957839543199
199,199,199,07-18,0.5455763500763283,0.035053850869575354,0.5897800968779814
200,200,200,07-19,0.9960886514068682,2.67512549519459,0.518499734455474
201,201,201,07-20,0.7641758167738097,1.316080477197279,0.542057672560534
202,202,202,07-21,0.5868275567874308,0.2767922913306435,0.9879467512175948
203,203,203,07-22,0.4217122144659483,-0.6908091082727236,1.0616122104929844
204,204,204,07-23,0.9347100648143004,2.3154375009862047,0.7326044915575828
205,205,205,07-24,0.6209997477513075,0.4770466065219136,0.3707051920956177
206,206,206,07-25,0.6592295553326136,0.7010791815821805,0.21956344503312927
207,207,207,07-26,0.3936402218001263,-0.8553153195745112,0.16374016768972538
208,208,208,07-27,0.4320789920446384,-0.6300581910442871,-0.4765153290933299
209,209,209,07-28,0.3645567811325025,-1.0257487723331469,-0.6736756971226909
210,210,210,07-29,0.2791756335833444,-1.526095479712127,-0.7592051521776894
211,211,211,07-30,0.4191343824919651,-0.7059156016542528,-0.6980148757206935
212,212,212,07-31,0.5716590417568903,0.18790245125218985,-0.4439134067393941
213,213,213,08-01,0.4562907312852381,-0.4881736608325361,-0.2699626285414288
214,214,214,08-02,0.6922442897742853,0.8945506228435101,-0.0658534467893962
215,215,215,08-03,0.5426586873576412,0.017955896854644944,0.09533378052197444
216,216,216,08-04,0.4881556377240533,-0.3014403891999313,-0.16020426042945593
217,217,217,08-05,0.5841681508987319,0.2612077622139707,-0.2288728100509598
218,218,218,08-06,0.3100228899789865,-1.3453257944563923,-0.5924612394400461
219,219,219,08-07,0.3859834885582928,-0.9001849585615591,-0.5331738212137562
220,220,220,08-08,0.31997925580068043,-1.2869799534910085,-0.11162984730775163
221,221,221,08-09,0.6033609291679787,0.3736804062123843,-0.2716878131837128
222,222,222,08-10,0.9197592562197237,2.227823454236096,-0.12241695041238833
223,223,223,08-11,0.4202905924058067,-0.6991400330417965,-0.02392820588833733
224,224,224,08-12,0.462855924006511,-0.4497006178284452,0.33798803020201795
225,225,225,08-13,0.4868225496028576,-0.3092524914172533,0.15217064624722662
226,226,226,08-14,0.6905321915752075,0.8845174630511232,-0.24549433627959386
227,227,227,08-15,0.4131092347808825,-0.7412238975163637,-0.0945325909889188
228,228,228,08-16,0.5126044727762674,-0.1581664409248266,-0.055043319050386716
229,229,229,08-17,0.5748548598490069,0.2066304387022538,-0.0045152601071549074
230,230,230,08-18,0.5032875603610859,-0.2127649861972528,-0.1952678414312129
231,231,231,08-19,0.5385564004592432,-0.006084137757862402,-0.3248277859819199
232,232,232,08-20,0.4952275272148274,-0.2599980248932247,-0.31624167723564856
233,233,233,08-21,0.2804574965481064,-1.5185835648206054,-0.16974523869754302
234,234,234,08-22,0.5213954787758321,-0.10664978844719844,0.007713752221635691
235,235,235,08-23,0.7248472613152261,1.0856090699308871,-0.1492827344154784
236,236,236,08-24,0.6849813986233456,0.8519889593178195,-0.3376571982958001
237,237,237,08-25,0.3778133797588816,-0.948063057580547,0.2345917692730759
238,238,238,08-26,0.30235773123701165,-1.3902448081751548,0.4123474350612302
239,239,239,08-27,0.8663625037875426,1.9149102405926504,0.1690537562339867
240,240,240,08-28,0.7033930716992726,0.9598842062817272,0.3880035640776871
241,241,241,08-29,0.4757476687721811,-0.3741530030325742,0.5952477598834903
242,242,242,08-30,0.9091561827120496,2.165687806380022,0.7401911708694117
243,243,243,08-31,0.5900032113278054,0.2954021172542728,0.5556508836312725
244,244,244,09-01,0.4507600439992333,-0.5205843422596277,0.3867158806924925
245,245,245,09-02,0.6774183825083446,0.8076685171638158,0.4612522060567962
246,246,246,09-03,0.5304266362326558,-0.053725811350952175,-0.14061220526275806
247,247,247,09-04,0.5520627147174882,0.07306494915324806,-0.06257394527512418
248,248,248,09-05,0.29292899444910303,-1.4454986615373036,-0.25198850730313826
249,249,249,09-06,0.6699037613930258,0.763631677180076,-0.4772518908764721
250,250,250,09-07,0.2568253291708998,-1.6570717144277125,-0.342324912803924
251,251,251,09-08,0.4467793567290129,-0.5439117842761862,-0.2746291513320885
252,252,252,09-09,0.6685734858464587,0.7558360570843354,0.061676290482540724
253,253,253,09-10,0.6213739548648303,0.4792395179842608,-0.13913771779916864
254,254,254,09-11,0.6372599648625115,0.5723339893504719,0.4014007793087854
255,255,255,09-12,0.4642975661107008,-0.4412523725101801,0.4867600178558709
256,256,256,09-13,0.8102631333607541,1.5861592682200119,0.4165623523378829
257,257,257,09-14,0.5341755917827063,-0.031756352993673166,0.13480475232953856
258,258,258,09-15,0.5967006366943841,0.3346500639764072,0.01084365614541255
259,259,259,09-16,0.3328925454985727,-1.2113060820658053,0.02310283606535908
260,260,260,09-17,0.5103406848405215,-0.17143258775428416,-0.2639685379390776
261,261,261,09-18,0.4768492967503569,-0.3676972929905011,-0.05793357791988205
262,262,262,09-19,0.5163411431143317,-0.13626897580660824,-0.0603002129057956
263,263,263,09-20,0.7451273305940029,1.2044534071214998,0.09971077998859773
264,264,264,09-21,0.5942775247848149,0.3204502540609259,0.13845931645819062
265,265,265,09-22,0.4967220100557018,-0.25124012469944523,0.0826405305145497
266,266,266,09-23,0.5500139089569143,0.0610586310632731,-0.2085172568759679
267,267,267,09-24,0.419698461998577,-0.7026100086523467,-0.5948731883325729
268,268,268,09-25,0.21823522209608687,-1.8832157001497136,-0.7488506548620393
269,269,269,09-26,0.34955147524772745,-1.1136821816181297,-0.7513826951719301
270,270,270,09-27,0.4366255695092493,-0.6034145451158722,-1.0757499920146625
271,271,271,09-28,0.4941295456212097,-0.2664323665587904,-0.8916084870011171
272,272,272,09-29,0.2179059731186496,-1.8851451499931209,-0.905441811144999
273,273,273,09-30,0.6082342845906142,0.4022390214289263,-1.006397846642604
274,274,274,10-01,0.2040717821564749,-1.9662156450130064,-0.9291957071367428
275,275,275,10-02,0.2461862442707581,-1.71941839460376,-0.9482855046860266
276,276,276,10-03,0.5156700460737917,-0.1402017080807042,-0.5726097372907062
277,277,277,10-04,0.4745841928024364,-0.3809711518544929,-0.6523709908233576
278,278,278,10-05,0.6025467950157087,0.3689094543788017,-0.5987555432979915
279,279,279,10-06,0.52656962379269,-0.0763284997669818,-0.2160260547774254
280,280,280,10-07,0.258966698444313,-1.6445229598608102,-0.4056670885201805
281,281,281,10-08,0.6380491159419037,0.5769585365196365,-0.3736275675798609
282,282,282,10-09,0.3215034550531279,-1.2780479105372349,-0.6168710166455993
283,283,283,10-10,0.5073882987289825,-0.1887340262125748,-0.5612405783669278
284,284,284,10-11,0.35349863090756906,-1.090551240015629,-0.04752630876213767
285,285,285,10-12,0.5835276161869272,0.25745412990504785,-0.14752178271275587
286,286,286,10-13,0.7849401469076679,1.43776265776793,-0.2285082811695152
287,287,287,10-14,0.5356673691685534,-0.023014307184072748,-0.3483154967680901
288,288,288,10-15,0.2385843103210877,-1.7639669012777903,-0.4034703474898862
289,289,289,10-16,0.3847220267026009,-0.9075773198040245,-0.3856356182559121
290,290,290,10-17,0.2970275754005017,-1.4214803443464057,-0.9735347619112764
291,291,291,10-18,0.6017879499806921,0.3644625053088929,-1.0568722347366046
292,292,292,10-19,0.183011490779518,-2.0896322041642565,-0.7731345841594172
293,293,293,10-20,0.4503411468662593,-0.5230391441360418,-0.4819199662709901
294,294,294,10-21,0.5290930218034173,-0.061540997814666674,-0.2563180394593738
295,295,295,10-22,0.6828861344108638,0.8397103875265383,-0.1725621115324718
296,296,296,10-23,0.5280132233490609,-0.06786878347670765,0.2697472655731676
297,297,297,10-24,0.6875426133168925,0.8669980728703051,0.15011669633819266
298,298,298,10-25,0.6358760540763643,0.5642240584695789,0.2485201403565376
299,299,299,10-26,0.3278557366584382,-1.2408225595458913,0.14416615423796306
300,300,300,10-27,0.6298447467473588,0.5288796662954032,0.2571787968918963
301,301,301,10-28,0.5760418647706421,0.2135864708150905,0.41678020552294665
302,302,302,10-29,0.6437227780444671,0.6102070724468921,0.6044077422252422
303,303,303,10-30,0.8509527193703295,1.824606524656608,0.6795536326907724
304,304,304,10-31,0.8279810983491519,1.6899892786833517,0.8929210134966343
305,305,305,11-01,0.4047948942497031,-0.7899472167527097,0.9728185139883472
306,306,306,11-02,0.8483038858294603,1.8090839511305743,0.8110681463387445
307,307,307,11-03,0.6578460238989421,0.6929714737653664,0.4504903401534777
308,308,308,11-04,0.4781124306263824,-0.3602951334507232,0.36324164454127705
309,309,309,11-05,0.481770153535589,-0.3388603124549934,0.5781833458747857
310,310,310,11-06,0.7386503165891222,1.1664971050101476,0.3312395247356962
311,311,311,11-07,0.6248659231427496,0.4997029912483421,0.25330086762588816
312,312,312,11-08,0.5954670446781166,0.3274210242960373,0.32074917938807873
313,313,313,11-09,0.5780474536155317,0.2253395311065184,0.4467090109545691
314,314,314,11-10,0.5471703159716409,0.044394737122420064,0.3926938201473697
315,315,315,11-11,0.6107358663779806,0.41689867694394905,0.0555899390383387
316,316,316,11-12,0.6833461176223976,0.8424059601669512,0.16397039900639993
317,317,317,11-13,0.2797174596326666,-1.5229202954058438,0.0013070336558908408
318,318,318,11-14,0.7064338751679548,0.9777037841044046,-0.03401677667434136
319,319,319,11-15,0.41150232089441385,-0.7506406609965361,-0.004983518214014604
320,320,320,11-16,0.5110035450027302,-0.16754812485897316,-0.20877751015359616
321,321,321,11-17,0.6404619689529665,0.5910982277059096,-0.21235395245299524
322,322,322,11-18,0.4746888249234071,-0.3803579914705383,-0.5395807690736522
323,323,323,11-19,0.2760556697997848,-1.544378949202238,-0.4136963385527448
324,324,324,11-20,0.371398180519912,-0.9856571156195366,-0.4182598053594872
325,325,325,11-21,0.5403908333351238,0.004665922128907718,-0.411847086807768
326,326,326,11-22,0.5063311764988595,-0.19492892569942727,-0.3134275117169229
327,327,327,11-23,0.6470277193909825,0.6295745390162252,-0.008020031410458447
328,328,328,11-24,0.5754570658886706,0.2101594590745324,0.044600507876289434
329,329,329,11-25,0.5887513356742712,0.2880659326365487,0.05175664498649885
330,330,330,11-26,0.4252744462696345,-0.6699338798990493,-0.036103429580419705
331,331,331,11-27,0.5477177431296076,0.047602744790164166,-0.44712739591936895
332,332,332,11-28,0.41637442595392826,-0.7220893731009387,-0.3584233678333257
333,333,333,11-29,0.2261951559064208,-1.8365692590174705,-0.17941183205239816
334,334,334,11-30,0.6662779098977338,0.7423836275907921,0.14977494533949062
335,335,335,12-01,0.7720347684312611,1.3621351473221142,0.3852822360593273
336,336,336,12-02,0.7623168738170588,1.3051867844522833,0.6593244872748437
337,337,337,12-03,0.7888451346919839,1.4606464891091842,0.9369984580076728
338,338,338,12-04,0.696956368922682,0.9221641341921598,0.6852648879535127
339,339,339,12-05,0.5104954850509024,-0.1705254346204963,0.4675840604777612
340,340,340,12-06,0.4085370181813329,-0.7680177927341688,0.5500366955914835
341,341,341,12-07,0.5491592474147623,0.05605018246760421,0.2606917121557462
342,342,342,12-08,0.8467371428102075,1.7999025951346177,0.09661915220021604
343,343,343,12-09,0.4925952780346091,-0.27542341150523963,0.1270135169601788
344,344,344,12-10,0.5289684128466102,-0.06227122554102121,0.2611361920294581
345,345,345,12-11,0.5416151751053552,0.01184075393928017,0.21605327758588444
346,346,346,12-12,0.54586037105917,0.03671825768150695,-0.09135743683204607
347,347,347,12-13,0.5030004829426226,-0.2144473041938374,-0.09617362833666816
348,348,348,12-14,0.5319904380294088,-0.04456169137296532,0.08083423762611926
349,349,349,12-15,0.4876641538591121,-0.30432056053297224,0.2218863021064357
350,350,350,12-16,0.7102003605929932,0.9997759702357032,0.2751403751882157
351,351,351,12-17,0.6860332790148748,0.8581531408211789,0.2800106035089913
352,352,352,12-18,0.6003852891329703,0.356242696172187,0.2620224365719415
353,353,353,12-19,0.5079869334584958,-0.18522593426918385,0.21390721847842434
354,354,354,12-20,0.5135730049246338,-0.15249069299526427,-0.033204892765378836
355,355,355,12-21,0.4384007234239734,-0.5930118690940752,-0.3099390464327721
356,356,356,12-22,0.4571912132941357,-0.4828966972271159,-0.5290168155233653
357,357,357,12-23,0.4026951945501297,-0.802251781183181,-0.3282533149176814
358,358,358,12-24,0.3760794901547061,-0.9582239183713724,-0.34200590991707763
359,359,359,12-25,0.7135414157592962,1.01935506936492,-0.4611602387119609
360,360,360,12-26,0.4994922206343372,-0.2350062629916415,-0.6151440357673976
361,361,361,12-27,0.3164029185668182,-1.3079378418633751,-0.5990512292576627
362,362,362,12-28,0.2995327764221414,-1.406799479559736,-0.4987699093303276
363,363,363,12-29,0.4191720367096644,-0.7056949421247719,
364,364,364,12-30,0.4787539042783693,-0.35653599880736114,
365,365,365,12-31,,,
