,unnamed: 0,unnamed: 0,mth_day,africa,africa_norm,africa_ravg
40,40,40,02-10,0.5287817307111513,-0.6480194612442027,-0.13705557611889987
41,41,41,02-11,0.717182010066906,0.3580766178311506,-0.4034265856042088
42,42,42,02-12,0.7655995993794381,0.6166364614375152,-0.20235202256799745
43,43,43,02-13,0.5918488942740315,-0.3112278906796888,0.03292676672693173
44,44,44,02-14,0.7079659265574502,0.3088608442930139,0.17819093832038302
45,45,45,02-15,0.6263910000121397,-0.12676597127619546,0.08805228402716818
46,46,46,02-16,0.6919936410512099,0.22356556831650504,-0.2368324958558208
47,47,47,02-17,0.6159065076405325,-0.1827553079281385,-0.21531859512454907
48,48,48,02-18,0.4005745213890268,-1.3326722178604185,-0.27553625960881906
49,49,49,02-19,0.6160208893275974,-0.18214448629205848,-0.14137328191610324
50,50,50,02-20,0.64030822439397,-0.05244514261260635,-0.22026150679464232
51,51,51,02-21,0.7771301371713121,0.6782118948800996,-0.27294803142951635
52,52,52,02-22,0.6033585857273344,-0.24976378095472954,0.13841357639092033
53,53,53,02-23,0.5567104358183461,-0.4988744557373826,0.4327022389980704
54,54,54,02-24,0.8627608479722444,1.1354974290622015,0.4377389449225765
55,55,55,02-25,0.9466696259614228,1.5835874893508426,0.5045369118038016
56,56,56,02-26,0.6459672274829105,-0.022224907065569937,0.3944834051551966
57,57,57,02-27,0.8521811539631787,1.0789996961674502,0.4049509042782241
58,58,58,02-28,0.4797077029066808,-0.91008482084636,0.14822404949441162
59,59,59,02-29,0.5684712197034016,-0.4360694609992177,-0.18298082496197687
60,60,60,03-01,0.5743147711094085,-0.4048636996406731,-0.21993522784999764
61,61,61,03-02,0.5745435904703469,-0.4036417573874885,-0.5320812601633716
62,62,62,03-03,0.6044470189919273,-0.24395132439369466,-0.2714830419519095
63,63,63,03-04,0.5014687265277536,-0.7938764977127941,-0.3446518563091052
64,64,64,03-05,0.7725034594855564,0.6535044884224137,-0.3153986801132108
65,65,65,03-06,0.4862622218647812,-0.8750823471423924,-0.1526261794646882
66,66,66,03-07,0.6071822477767349,-0.22934464246530664,0.029002870241000425
67,67,67,03-08,0.7574270261465906,0.5729932465036469,0.17919592248294314
68,68,68,03-09,0.8085167758393293,0.8458229738404371,0.08818674503873583
69,69,69,03-10,0.6702184926078348,0.10728181573886204,0.2810662455970518
70,70,70,03-11,0.6702498786733689,0.10744942375716987,0.09186840591263397
71,71,71,03-12,0.7029724499013434,0.2821946562075034,-0.12741778488639274
72,72,72,03-13,0.3946085586944226,-1.3645316805718135,-0.4903076122473402
73,73,73,03-14,0.5110474976027664,-0.7427238982905134,-0.3784723562764663
74,74,74,03-15,0.4007910350949795,-1.3315159903252471,-0.3475472196284242
75,75,75,03-16,0.7958712641767234,0.7782933515641053,-0.4271574043413828
76,76,76,03-17,0.7049958905391182,0.2930002436454218,-0.2427989844981133
77,77,77,03-18,0.6135262348642926,-0.1954664520702482,-0.10136381292228268
78,78,78,03-19,0.6017449059425629,-0.258381161512197,-0.009768263851700413
79,79,79,03-20,0.6699573257382949,0.10588713116447067,-0.17622315887568474
80,80,80,03-21,0.5037034351621841,-0.7819426959017534,-0.04870744739864075
81,81,81,03-22,0.6088504654187787,-0.22043601857980089,0.6504598662399033
82,82,82,03-23,0.8482664757098825,1.058094512507686,1.0201296028930475
83,83,83,03-24,1.399077356345496,3.9995374297610162,0.9044488695394234
84,84,84,03-25,1.0170882301238575,1.9596372584066688,0.8748923664780176
85,85,85,03-26,0.5399839587815448,-0.5881972689572755,0.8585628601508515
86,86,86,03-27,0.4704951548635527,-0.9592817142701876,0.6740176328576325
87,87,87,03-28,0.5905034092016006,-0.31841305654279783,0.3362510016507765
88,88,88,03-29,0.6409202405008114,-0.049176851251628816,0.3091136228780237
89,89,89,03-30,1.0195788432318729,1.9729376425198808,0.5641133109254254
90,90,90,03-31,0.9865979627541546,1.7968129857701522,0.8610789856393128
91,91,91,04-01,0.826489473292128,0.9418008593271338,0.9594885228313444
92,92,92,04-02,0.8041516549062858,0.8225123340131375,0.9380064985036576
93,93,93,04-03,0.7010716820565474,0.2720441666093921,0.6170885264769761
94,94,94,04-04,0.6167840602573723,-0.17806899721775082,0.4358143239113266
95,95,95,04-05,0.6590106817755113,0.047429810359791456,0.21065532837530127
96,96,96,04-06,0.7829268952667594,0.7091677703762562,0.2375327365434635
97,97,97,04-07,0.5735115408220951,-0.40915311388901743,0.4948356575424682
98,98,98,04-08,0.8343498316762075,0.9837767830221106,0.8201258672928922
99,99,99,04-09,0.9901649995048114,1.8158616926034201,0.7476900805695165
100,100,100,04-10,0.9822646599531508,1.7736722612847933,0.5196998738526211
101,101,101,04-11,0.577625278902776,-0.3871849099804618,0.4058295984979227
102,102,102,04-12,0.5267679486461814,-0.6587734699251173,0.2265382686963624
103,103,103,04-13,0.4455723183164774,-1.092374766017207,0.013362590850756565
104,104,104,04-14,0.6329066256651712,-0.09197119578725142,-0.12454600858929088
105,105,105,04-15,0.7506509525270587,0.5368076255297851,0.1369373148021774
106,106,106,04-16,0.8273171204461222,0.9462206646445084,0.2348875952087985
107,107,107,04-17,0.8714154975413326,1.181715030368348,0.37206017349452347
108,108,108,04-18,0.6368202224322506,-0.07107178748539078,0.6552986911997302
109,109,109,04-19,0.5996928994804408,-0.2693392963028569,0.6078778952351879
110,110,110,04-20,0.9511399453438228,1.6074599104439893,0.5563567856389464
111,111,111,04-21,0.6973712028522393,0.252282849742531,0.35782863604207144
112,112,112,04-22,0.7694304535013243,0.6370940070670602,0.4320816226488464
113,113,113,04-23,0.6483587162541592,-0.009453867212902185,0.5211391173008351
114,114,114,04-24,0.7202473446166783,0.3744461321552594,0.3309315175395077
115,115,115,04-25,0.6997536623843877,0.26500567160907423,0.4618256289925891
116,116,116,04-26,0.7374317378917729,0.466214311876026,0.6146168456575332
117,117,117,04-27,0.8444375974640614,1.0376475184610194,0.8000127322782955
118,118,118,04-28,0.9410993934850878,1.5538413070567243,0.7515355461187628
119,119,119,04-29,0.8566607118023005,1.1029214525116722,0.934967815012386
120,120,120,04-30,0.6657806851904893,0.08358301519806279,0.9146111576115459
121,121,121,05-01,0.9058494304993742,1.3655992849708132,0.9322216194775104
122,122,122,05-02,0.714559966373138,0.3440743674709861,0.6418055461332896
123,123,123,05-03,0.8642238743662484,1.1433102896568066,0.6811028701490366
124,124,124,05-04,0.6148017138574867,-0.1886551330086005,0.5903564454451707
125,125,125,05-05,0.9008133149769671,1.3387053966061544,0.27090639374955994
126,126,126,05-06,0.563822320853416,-0.4608955330251327,0.5455826208204746
127,127,127,05-07,0.5469305544712982,-0.5511010252028514,0.4108316813934545
128,128,128,05-08,1.0231731037592098,1.9921317298964745,0.5624484411540307
129,129,129,05-09,0.7128241313824599,0.3348046530946859,0.2123268197330198
130,130,130,05-10,0.7851510899538079,0.7210454255548571,0.4741380283450476
131,131,131,05-11,0.5074333228106257,-0.7620243319199109,0.4816339361391079
132,132,132,05-12,0.8579809357223215,1.109971718647034,0.05168998391952837
133,133,133,05-13,0.5553525997518476,-0.5061255784384888,-0.06806490829549226
134,134,134,05-14,0.5401085393096791,-0.5875319834210034,-0.10282437924328236
135,135,135,05-15,0.5782732334109848,-0.3837247001954378,0.0004672537728926211
136,136,136,05-16,0.7460970025379792,0.5124885998681163,-0.12331261275209472
137,137,137,05-17,0.6234868862033638,-0.14227453382286104,-0.12900958209989447
138,138,138,05-18,0.7189077681575027,0.36729251949711,0.38118512542990457
139,139,139,05-19,0.5489517561012507,-0.5403073945252875,0.5504020905977134
140,140,140,05-20,1.113339033435733,2.473636261757791,0.7660892400306053
141,141,141,05-21,0.7683973627405482,0.6315770908114149,1.015965441870734
142,142,142,05-22,0.9884328194747616,1.8066114964654685,0.9443306339383158
143,143,143,05-23,0.9042358954290082,1.3569826772179108,1.1614202905058622
144,144,144,05-24,0.6384223069371379,-0.06251632809739884,0.6365613270186433
145,145,145,05-25,0.7928633633117226,0.7622305448799906,0.2877544519723034
146,146,146,05-26,0.5236324791616586,-0.6755175191655224,0.002746454415754237
147,147,147,05-27,0.3764945570343565,-1.4612641594666242,-0.2594552244704889
148,148,148,05-28,0.6682113964415258,0.09656351112617312,-0.10369834339220443
149,149,149,05-29,0.6096385667417769,-0.21622739609954827,-0.114610651414495
150,150,150,05-30,0.8134233263250608,0.8720249583723081,-0.11526869275268728
151,151,151,05-31,0.7806028133151157,0.6967566967462474,0.1889174533016516
152,152,152,06-01,0.5228931352290771,-0.6794657671946761,0.2867636063288224
153,153,153,06-02,0.7182636350658926,0.3638527168594089,0.20603573150089066
154,154,154,06-03,0.7781466776592806,0.6836404292891981,0.317204480993362
155,155,155,06-04,0.5189365682804175,-0.7005946450671388,0.2998869806316489
156,156,156,06-05,0.9383272429326686,1.5390374553271364,0.6622360634533292
157,157,157,06-06,0.7611456940175912,0.5928516945759689,0.5876618100296981
158,158,158,06-07,0.9300113211421728,1.4946287297354053,0.6804006752054302
159,159,159,06-08,0.6344755527745592,-0.08359280368237723,0.807766928402741
160,160,160,06-09,0.8823436532938611,1.2400736203435907,0.7482119548447276
161,161,161,06-10,0.6620392292405259,0.06360287411672587,0.6764652572225615
162,162,162,06-11,0.8714141087576532,1.1817076139790554,0.6018695944011775
163,163,163,06-12,0.6805345188664561,0.16237150884297274,0.8349052028783693
164,164,164,06-13,0.846199184270359,1.0470547528071013,0.5834268804197715
165,165,165,06-14,0.8963032727113525,1.3146208471807743,0.4456443563687802
166,166,166,06-15,0.5997945775833621,-0.26879631440799656,0.2495670585011643
167,167,167,06-16,0.5072333420409384,-0.7630922701892219,0.37998785328529067
168,168,168,06-17,0.6511109878418212,0.005243826773360256,0.3047343519999594
169,169,169,06-18,0.8270691173933349,0.9448962775477312,-0.06023898400665695
170,170,170,06-19,0.7616479314058112,0.5955337450951138,0.006850879260559749
171,171,171,06-20,0.4862366008031823,-0.8752191688589237,0.22049898524408187
172,172,172,06-21,0.6751735552637014,0.13374286519530362,0.420546727298832
173,173,173,06-22,0.747278186792443,0.5187963657119108,0.43735516690321896
174,174,174,06-23,0.8758751108999735,1.2055302791018607,0.08480350975065762
175,175,175,06-24,0.8459542802492196,1.0457469151740535,0.3716874015467852
176,176,176,06-25,0.3655376667325577,-1.5197761978202542,0.5490329659023161
177,177,177,06-26,0.8085656893335537,0.8460841819178415,0.7241468215413525
178,178,178,06-27,0.8744305918150794,1.1978162513284885,1.1746230376536921
179,179,179,06-28,0.9440277816329976,1.5694794995461292,1.0549604971737667
180,180,180,06-29,1.3820087499656617,3.9083875757758997,1.3687793746083576
181,181,181,06-30,0.7115071442924432,0.32777167229450005,1.330638805537137
182,182,182,07-01,0.7181296233384722,0.3631370667872918,1.2750529279607787
183,183,183,07-02,0.7657127609666563,0.6172407674905184,1.0051831195775711
184,184,184,07-03,0.8119769450028667,0.8643009858703381,0.3012717199080692
185,185,185,07-04,0.6408149075555573,-0.049739350753116085,0.5787227116938948
186,186,186,07-05,0.5911273991826504,-0.3150808222411114,0.5055165142029621
187,187,187,07-06,1.0232378752660944,1.9924776230094527,0.3982066845880972
188,188,188,07-07,0.6358786235897813,-0.07610011815830528,0.10355566528088604
189,189,189,07-08,0.645144543094426,-0.026618210198670663,-0.05222362396039035
190,190,190,07-09,0.4809210816247604,-0.9036051299729284,-0.3273006933531309
191,191,191,07-10,0.4657887114220611,-0.9844150862007744,-0.8283663247680851
192,192,192,07-11,0.28206389443914504,-1.9655432385975544,-1.0477335437358462
193,193,193,07-12,0.4602643766262614,-1.0139161654802722,-1.1510289709340962
194,194,194,07-13,0.3894080556515528,-1.3923034319648722,-0.8156648901169388
195,195,195,07-14,0.5290867167392668,-0.6463907733881709,-0.29054551330626643
196,196,196,07-15,0.857720203453598,1.1085793549300154,-0.003137886133160054
197,197,197,07-16,1.0557878537137628,2.16630117466326,0.13597297589240626
198,198,198,07-17,0.6049814271154591,-0.24109747555891625,0.2750228666003765
199,199,199,07-18,0.6165627211608509,-0.17925099332687447,0.4781396912288856
200,200,200,07-19,0.5456378957152075,-0.5580040877170503,0.5392829725011311
201,201,201,07-20,0.7572991149251393,0.5723101743828839,0.05220293927062447
202,202,202,07-21,0.9264178845915984,1.4754390425634871,0.004188211058500682
203,203,203,07-22,0.5085279076443496,-0.7561790247197794,-0.003012923335596741
204,204,204,07-23,0.5510343634314315,-0.529185844831659,0.3128909681787977
205,205,205,07-24,0.6084718692447606,-0.22245779969145896,0.6306456836644423
206,206,206,07-25,0.9005724749190949,1.337419261369316,0.3085208489818833
207,207,207,07-26,1.114313191865718,2.478838467296752,0.28698184293785844
208,208,208,07-27,0.5644937496875301,-0.4573099655318663,0.3096850476475505
209,209,209,07-28,0.4843277054560913,-0.8854130609839287,0.1995450967885849
210,210,210,07-29,0.5765426038382994,-0.39296661657350657,-0.004235822848919361
211,211,211,07-30,0.4847238618230714,-0.8832975048452526,-0.5221816702631964
212,212,212,07-31,0.6716139311842101,0.11473374354429047,-0.5756977068190404
213,213,213,08-01,0.5323738858283609,-0.6288366171889102,-0.5681632665773453
214,214,214,08-02,0.5043656777459318,-0.7784061848669307,-0.4733447518725637
215,215,215,08-03,0.4927930439611128,-0.8402064195337574,-0.4289521971055055
216,216,216,08-04,0.6830761747169151,0.17594447165518304,-0.5585505557598655
217,217,217,08-05,0.5346012237969848,-0.6169421762429033,-0.462400325706709
218,218,218,08-06,0.5260033827544711,-0.6628564083818694,-0.18168629163919814
219,219,219,08-07,0.6404037086984569,-0.05193523686997143,-0.11747889212813845
220,220,220,08-08,0.8197626077449335,0.9058780195381346,-0.05122587784329082
221,221,221,08-09,0.5649334225363335,-0.4549620224673992,0.13656999319755306
222,222,222,08-10,0.7575149087048122,0.5734625573642687,0.15670872632268254
223,223,223,08-11,0.7455997276285599,0.50983305000216,0.2297654041493557
224,224,224,08-12,0.5486303049275445,-0.5420240096310925,0.038951435025285454
225,225,225,08-13,0.7224867152677592,0.3864048300900676,0.06870774973161063
226,226,226,08-14,0.6053731125329398,-0.2390057952062869,-0.2050512917761743
227,227,227,08-15,0.5983662016905172,-0.2764241342294481,-0.3837215528021321
228,228,228,08-16,0.4499322773702511,-1.069091691682441,-0.3384349525560892
229,229,229,08-17,0.5448543249382374,-0.562188516153587,-0.5592595958133525
230,230,230,08-18,0.5995121738556184,-0.27030440815483525,-0.5600024216703036
231,231,231,08-19,0.4743786547540635,-0.9385430294535128,-0.6264967250654043
232,232,232,08-20,0.6045385087498247,-0.2434627503479931,-0.6262936340267872
233,233,233,08-21,0.5236563667408574,-0.6753899546000519,-0.368859745371702
234,234,234,08-22,0.45016046079650174,-1.0678731454507375,0.06747165950071543
235,235,235,08-23,0.8340947914123569,0.9824148157769246,0.050949735381353216
236,236,236,08-24,1.0897533761384202,2.347684021079669,0.16343187779064194
237,237,237,08-25,0.4558154070623928,-1.0376745741696862,0.09390950490803698
238,238,238,08-26,0.7309180911367466,0.4314301041077391,0.08128263237979418
239,239,239,08-27,0.4455443370154535,-1.0925241918956816,-0.13911841805011765
240,240,240,08-28,0.43597350771406784,-1.1436343806201947,-0.8295011057383199
241,241,241,08-29,0.5864626596414477,-0.33999148680254626,-0.578431518431464
242,242,242,08-30,0.31407224233036946,-1.794612105049545,-0.8616141324740086
243,243,243,08-31,0.7379052474073702,0.4687429496714497,-0.4562981622651323
244,244,244,09-01,0.4127475821531066,-1.2676655801475292,0.22371521419769788
245,245,245,09-02,0.9009380728794124,1.3393716293575768,0.4457934871403917
246,246,246,09-03,1.200004176886282,2.9364458781567864,0.6474173991399099
247,247,247,09-04,0.8359792388116966,0.9924781508536168,0.5820829141520738
248,248,248,09-05,0.5406072749313521,-0.5848686330524355,0.8067447347145894
249,249,249,09-06,0.6644985292264273,0.07673603974443291,0.36474296529915895
250,250,250,09-07,0.6651669124825725,0.08030534322756402,-0.10432416090774528
251,251,251,09-08,0.40432591883859703,-1.3126389871350066,-0.4521134480185261
252,252,252,09-09,0.6729826759465313,0.12204312091536075,-0.6324051755186332
253,253,253,09-10,0.4452197464847076,-1.094257571811068,-0.9979378258145865
254,254,254,09-11,0.33804006967336764,-1.6666189980530772,-1.122300090836554
255,255,255,09-12,0.2538034383995256,-2.116459862031287,-0.8602294224322967
256,256,256,09-13,0.5254393896818507,-0.6658682469042403,-0.5426624235583873
257,257,257,09-14,0.6987760503828236,0.2597850232905365,-0.4404927447044504
258,258,258,09-15,1.0297858434352625,2.0274451141588177,-0.375151593225927
259,259,259,09-16,0.5600127355725486,-0.4812394986874468,-0.2316031215269151
260,260,260,09-17,0.4114542780060004,-1.2745720891819368,-0.156198547094618
261,261,261,09-18,0.415087669985284,-1.2551690318372162,-0.3289809985051939
262,262,262,09-19,0.6101603811450282,-0.2134408003104576,-1.0325893035507256
263,263,263,09-20,0.504645910386006,-0.7769096851729188,-0.98974173405219
264,264,264,09-21,0.2392450353480129,-2.1942047161143723,-0.8292997932268577
265,265,265,09-22,0.6081542256218383,-0.22415408169623227,-0.4792562514972782
266,266,266,09-23,0.5917192075720851,-0.3119204442299421,-0.5409228305769083
267,267,267,09-24,0.8083799355260061,0.8450922185402604,-0.44967986626524
268,268,268,09-25,0.5408747474934579,-0.5834402747882382,-0.2843259867179799
269,269,269,09-26,0.6071621629969735,-0.2294518993029089,-0.3509977461686569
270,270,270,09-27,0.4250287855116692,-1.2020814388308116,-0.2847072085733829
271,271,271,09-28,0.5332450094929493,-0.6241846384002949,-0.5389859054417359
272,272,272,09-29,0.66620010096591,0.08582278134170164,-0.7703252805351987
273,273,273,09-30,0.5226844923935201,-0.6805799626698572,-0.9007565578705244
274,274,274,10-01,0.2809528346659073,-1.9714765253490143,-0.6375496072723071
275,275,275,10-02,0.4606157867744132,-1.0120395633148624,-0.3535006410603542
276,276,276,10-03,0.7207555896553901,0.37716026475849146,-0.3826737317837127
277,277,277,10-04,0.8523889105459848,1.0801091588714231,-0.2213451464476404
278,278,278,10-05,0.6334226045244005,-0.0892157629984492,0.2874095338163956
279,279,279,10-06,0.7039456135380443,0.28739154934657685,0.050880875389141024
280,280,280,10-07,0.8525653826844739,1.0810515562352012,-0.2394220535801005
281,281,281,10-08,0.1948634421417347,-2.4312115138783903,-0.4881513997431452
282,282,282,10-09,0.3945850336631771,-1.364657309056958,-0.4246336490654093
283,283,283,10-10,0.5729284537822997,-0.4122669181068446,-0.3810274235406073
284,284,284,10-11,0.7047881264896542,0.2918907410679664,-0.6299281370040456
285,285,285,10-12,0.752939493395362,0.5490289024953883,-0.4970351099426605
286,286,286,10-13,0.5729123857771301,-0.4123527245454285,-0.3406100401851313
287,287,287,10-14,0.3441757232062252,-1.6338533515100788,-0.4353036729712811
288,288,288,10-15,0.5703367980531941,-0.4261068905117829,-0.6558123130693033
289,289,289,10-16,0.4665351942845514,-0.9804287148237434,-1.0334239320379879
290,290,290,10-17,0.4570351120876563,-1.0311610995201663,-1.0124551988639043
291,291,291,10-18,0.32867304818431403,-1.7166408113167184,-0.9168894953522296
292,292,292,10-19,0.5964718565069892,-0.2865403255009269,-0.9279271462236102
293,293,293,10-20,0.4515487998708857,-1.0604591304400317,-1.042118410372864
294,294,294,10-21,0.5579354187961919,-0.4923327957400666,-0.7779577972631161
295,295,295,10-22,0.3382353240446543,-1.665576299719266,-0.4936630512340988
296,296,296,10-23,0.7538334060462385,0.5538025791383215,-0.4693969203023543
297,297,297,10-24,0.6480930957435806,-0.010872335142614972,-0.4317503944879404
298,298,298,10-25,0.6237361264400891,-0.1409435399104599,-0.4458991214114248
299,299,299,10-26,0.4938466447450709,-0.834579975553548,-0.07805697606794068
300,300,300,10-27,0.5420385825375958,-0.5772251572809725,-0.3896864456289964
301,301,301,10-28,0.7515252536022192,0.5414765723416386,-0.4814872476168297
302,302,302,10-29,0.4037013639370201,-1.3159742382280124,-0.6331058842717094
303,303,303,10-30,0.5449500832661724,-0.5616771470696146,-0.8108188341084267
304,304,304,10-31,0.4533846415546465,-1.050655359839739,-0.8009202761428776
305,305,305,11-01,0.29417683135025025,-1.900857674573852,-1.029122329510083
306,306,306,11-02,0.5531601312130017,-0.5178338094876779,-0.8027670546066088
307,307,307,11-03,0.4951282861667567,-0.8277357478615933,-0.7475669103570955
308,308,308,11-04,0.6580233789755213,0.04215741119283318,-0.6755523555224374
309,309,309,11-05,0.6069703384687017,-0.2304762815725351,-0.31252624515268823
310,310,310,11-06,0.5342967683228917,-0.6185680308317899,0.20951070306155764
311,311,311,11-07,0.7020556931978249,0.2772989876446432,0.38760843418116
312,312,312,11-08,1.1396960034210275,2.614387879797797,0.6564656783933746
313,313,313,11-09,0.6952304214999734,0.2408506388560211,0.57706103741988
314,314,314,11-10,0.9600985841365536,1.6553008764661201,0.6192961403874154
315,315,315,11-11,0.5177550625958535,-0.7069041274135022,0.8908535447288005
316,316,316,11-12,0.5817501201241373,-0.3651574130265769,0.4002127932695641
317,317,317,11-13,1.0071646697841976,1.906643413692953,0.3605539412370651
318,318,318,11-14,0.5884354037980309,-0.3294566289576204,0.5569744817822438
319,319,319,11-15,0.6506716226501564,0.00289752666102654,0.6657704153822368
320,320,320,11-16,1.1807873561905895,2.8338241197371925,0.8942889196803318
321,321,321,11-17,0.6399929961847407,-0.05412852581354427,0.6165177742437621
322,322,322,11-18,0.8385026367662131,1.0059536127619926,0.5852178095928012
323,323,323,11-19,0.6950742294041106,0.2400165410735363,0.7326572542240073
324,324,324,11-20,0.5532682530255968,-0.5172564168633864,0.16769348783246052
325,325,325,11-21,0.8163275662580796,0.8875341944482631,0.14578620302958234
326,326,326,11-22,0.5460209538891164,-0.5559584786120882,-0.08429680588048599
327,327,327,11-23,0.6153790135087629,-0.18557223463081324,-0.22200873948985306
328,328,328,11-24,0.5799923171941027,-0.3745444406984174,-0.3310809697023705
329,329,329,11-25,0.5403476542654589,-0.5862550605826659,-0.39018053431003263
330,330,330,11-26,0.4307198857113391,-1.1716897981384908,-0.2444565438480741
331,331,331,11-27,0.7499261079075809,0.5329368068022902,0.034676521716895684
332,332,332,11-28,0.7097494948278714,0.3183854641596629,0.4073624519507201
333,333,333,11-29,0.9289996425337752,1.4892261587590057,0.4758071881902636
334,334,334,11-30,0.9987244929473869,1.8615711407045288,1.0965154594785695
335,335,335,12-01,0.6172489027415212,-0.17558664314540492,1.1486023163666363
336,336,336,12-02,1.1281181609334363,2.5525598295913445,1.2152203445495562
337,337,337,12-03,0.8084484215865712,0.8454579481306913,1.062862459355385
338,338,338,12-04,0.7845983410612833,0.7180936332571817,0.8524216553182451
339,339,339,12-05,0.7578175731691019,0.5750788475939785,1.051691728570497
340,340,340,12-06,0.7622832200330691,0.5989263164816904,0.6480073006208545
341,341,341,12-07,0.8411392741410552,1.0200337963681063,0.4736152338822051
342,342,342,12-08,0.6745575483097722,0.1304532618934901,0.4841086193433276
343,343,343,12-09,0.6125097944058473,-0.20089445230120495,0.2941100803203637
344,344,344,12-10,0.7963882096039379,0.7810539460239166,0.25327808649978345
345,345,345,12-11,0.54434425641385,-0.5649123865438048,0.07593155170825046
346,346,346,12-12,0.7164063348978855,0.35393435355820885,0.019731827019190098
347,347,347,12-13,0.6418811472539664,-0.044045412381091324,-0.05677558251345944
348,348,348,12-14,0.6114142120936147,-0.2067450862408721,-0.3098223903758586
349,349,349,12-15,0.5265497099058655,-0.6599389094971021,-0.35540933457315066
350,350,350,12-16,0.512076858335145,-0.7372269011504786,-0.5973141243794611
351,351,351,12-17,0.4931249353149845,-0.838434051727557,-0.5462706243185943
352,352,352,12-18,0.4446136248881852,-1.0974943852796537,-0.3684929026748391
353,353,353,12-19,0.6992311948534017,0.2622155879841096,-0.3057066835564401
354,354,354,12-20,0.8111568000084486,0.8599212436216592,-0.4205498008349739
355,355,355,12-21,0.5970933178233279,-0.2832215947867081,-0.3960022505947807
356,356,356,12-22,0.38304459693971454,-1.4262856048216812,-0.503326705485006
357,357,357,12-23,0.5207053945908154,-0.6911487502863974,-0.6360219554742415
358,358,358,12-24,0.3240289747525505,-1.7414411146210065,-0.8057496709451545
359,359,359,12-25,0.5501411266953213,-0.5339559119513024,-0.8855994499644347
360,360,360,12-26,0.6204588159440115,-0.15844504920381894,-0.8404259216453941
361,361,361,12-27,0.5073779060255589,-0.7623202689023897,-0.7777647781477165
362,362,362,12-28,0.4337994236314997,-1.1552444349074371,-0.6524695205779838
363,363,363,12-29,0.5911084734929605,-0.3151818893003323,
364,364,364,12-30,0.4648047635804936,-0.9896695692026092,
365,365,365,12-31,,,
