,unnamed: 0,unnamed: 0,mth_day,library,library_norm,library_ravg
28,28,28,01-29,9.2837814351447,-0.06778221844126837,-0.9039086340278384
29,29,29,01-30,9.949009991118816,0.6043084988111819,-0.513634540569027
30,30,30,01-31,9.042346660512454,-0.3117075120791199,-0.18682287092072145
31,31,31,02-01,9.559326009842996,0.21060473470571148,-0.08678742715663168
32,32,32,02-02,8.936291946310217,-0.4188562330654113,0.044005772374566716
33,33,33,02-03,8.819065594253747,-0.5372918328708831,-0.05090149862623597
34,34,34,02-04,10.060528106585707,0.716976978745922,0.09437355042475633
35,35,35,02-05,9.385380482018544,0.03486487280636575,0.08860271840048288
36,36,36,02-06,9.90509725609576,0.5599427822268338,0.3444028982626799
37,37,37,02-07,9.525054544794614,0.17597974256007085,0.670341551979901
38,38,38,02-08,10.455422443722496,1.1159448461077708,0.5614630736003882
39,39,39,02-09,10.754730179845794,1.4183400894324436,0.3863578434568497
40,40,40,02-10,9.41392724372758,0.06370610846884564,0.09748322769550136
41,41,41,02-11,8.345476227413457,-1.0157665080548652,-0.14191729782112847
42,42,42,02-12,8.189546317203824,-1.1733049123412558,-0.3365037425232938
43,43,43,02-13,8.10331731378579,-1.2604234105397083,-0.6766180572153666
44,44,44,02-14,9.29982434097944,-0.051573822105221406,-0.7910443849850427
45,45,45,02-15,8.734880043956341,-0.6223457987199936,-0.9106064958613228
46,46,46,02-16,8.734379151480526,-0.6228518581492113,-0.7162230400153268
47,47,47,02-17,7.635428059875059,-1.7331391733125463,-0.7064701981230387
48,48,48,02-18,9.343938922115694,-0.007004177265278935,-0.7549114497112508
49,49,49,02-19,8.161236896027665,-1.2019063591859802,-0.5366055525185606
50,50,50,02-20,9.012144392278401,-0.3422213316344946,-0.2399105407436096
51,51,51,02-21,10.031341783619784,0.6874895844361479,0.025346915262381604
52,52,52,02-22,10.496373380961646,1.1573182125004948,-0.10847026068373812
53,53,53,02-23,9.21072285169959,-0.14159443727659887,0.1764962447746495
54,54,54,02-24,8.54923364408638,-0.8099072329419973,0.6169415264758682
55,55,55,02-25,9.853578587953171,0.5078926735643454,0.6131937848759192
56,56,56,02-26,11.62783395212982,2.3004503585728178,0.2716533044738529
57,57,57,02-27,10.009084924519957,0.6650031348364541,0.2298960966091621
58,58,58,02-28,8.468053619188499,-0.8919246699119031,0.1676413737129295
59,59,59,02-29,8.962737693955727,-0.39213768446474395,-0.18775436383991592
60,60,60,03-01,8.17951909497791,-1.1834355703193928,-0.5991689529766732
61,61,61,03-02,7.742976070559692,-1.6244817517527268,-0.7469285960728974
62,62,62,03-03,9.18455009762009,-0.1680371762477257,-0.7748843444698572
63,63,63,03-04,9.131578973448496,-0.2215547237408914,-0.6857750236326593
64,64,64,03-05,8.302031726668,-1.0596591602936616,-0.5365309219973121
65,65,65,03-06,9.491934690456695,0.14251824055844384,-0.6000046592151538
66,66,66,03-07,9.065840857829256,-0.2879709605073099,-0.6974664482743704
67,67,67,03-08,7.36602211359101,-2.005324175059777,-0.7687534456308879
68,68,68,03-09,8.605749972569441,-0.7528079106030257,-0.6718246639844684
69,69,69,03-10,8.708224103989162,-0.6492767078799965,-0.8066448496004309
70,70,70,03-11,8.877666459823448,-0.4780864704151446,-0.8995748224868976
71,71,71,03-12,8.691272799810934,-0.6664028731373314,-0.5824262850112808
72,72,72,03-13,8.513954006101555,-0.8455507978261098,-0.5679124643079421
73,73,73,03-14,9.249484493283068,-0.10243295020607636,-0.6677539787184573
74,74,74,03-15,8.691943765225464,-0.6657249863829922,-0.6852086486366465
75,75,75,03-16,8.115291411250052,-1.2483257943430892,-0.9896126906778374
76,76,76,03-17,8.774007731321888,-0.5828144899242796,-0.9578492167692988
77,77,77,03-18,6.883496651844737,-2.4928271253844763,-1.0738625355778373
78,78,78,03-19,8.702588986515622,-0.6549699543748777,-0.8729800599114919
79,79,79,03-20,8.560511675503943,-0.7985128630573083,-0.5474146985273892
80,80,80,03-21,9.88493235242983,0.5395698676150802,-0.2311751554994725
81,81,81,03-22,10.048739111115136,0.7050663739615264,0.35241747618473473
82,82,82,03-23,10.652071830261278,1.314622768243221,0.4797985526684408
83,83,83,03-24,10.34930095790179,1.0087286647207672,0.5292142000933068
84,84,84,03-25,9.459071949834293,0.1093165045273584,0.3555612628583889
85,85,85,03-26,8.853978306735115,-0.5020189785081121,0.2831650068520631
86,86,86,03-27,8.853652886321177,-0.5023477557944271,0.11336410171684905
87,87,87,03-28,9.618796644081208,0.2706888379235711,0.01831184951305553
88,88,88,03-29,9.643668577307844,0.2958173374319367,0.09397616686773093
89,89,89,03-30,9.784810443280984,0.43841515149800586,0.08987460800658308
90,90,90,03-31,9.908422580163366,0.5633024086554107,0.09582605688260884
91,91,91,04-01,8.829620219276936,-0.5266283316749991,-0.11622467262639692
92,92,92,04-02,8.888996987706216,-0.4666390625382725,-0.17192475814960453
93,93,93,04-03,8.359482712522636,-1.0016155391304635,-0.3076172857885621
94,94,94,04-04,9.312880308619523,-0.0383831757073092,-0.2419620694617037
95,95,95,04-05,8.978967941065596,-0.3757400143357397,-0.17736453431777907
96,96,96,04-06,10.298331772135247,0.9572337066165608,-0.0699482743215132
97,97,97,04-07,9.213248118786867,-0.13904312081145107,0.02411038037254861
98,98,98,04-08,9.526914117264925,0.17785849743932275,-0.043235025949033744
99,99,99,04-09,8.918072510889061,-0.4372636109660928,0.0657016612676539
100,100,100,04-10,8.912933519454437,-0.4424556136368033,-0.3638795239102289
101,101,101,04-11,9.625914491013619,0.2778801089643861,-0.3311914602137085
102,102,102,04-12,7.747161245711879,-1.6202534044507366,-0.6659425892222907
103,103,103,04-13,9.407373996608733,0.05708526136767175,-0.6843555897614192
104,104,104,04-14,7.538914541212704,-1.8306482766121703,-0.5949302604883263
105,105,105,04-15,8.808722506980043,-0.5477416142008635,-0.6818714856662894
106,106,106,04-16,9.44400720756941,0.09409636200175316,-0.3391554391873514
107,107,107,04-17,9.109593248701037,-0.2437672421033921,-0.4246171140927284
108,108,108,04-18,9.782462387560916,0.4360428744228908,-0.04051887197878578
109,109,109,04-19,8.89983941716226,-0.4556847880645901,0.0499214672059472
110,110,110,04-20,9.819973741061867,0.4739411760714852,-0.0008257394804850443
111,111,111,04-21,9.345824074015113,-0.00509957909246568,0.1337072471937175
112,112,112,04-22,9.142632793456904,-0.21038687811684026,-0.21557122130385686
113,113,113,04-23,9.908549539798406,0.5634306779418231,-0.2938830632846716
114,114,114,04-24,7.708188734313446,-1.6596279365625553,-0.5463724523010454
115,115,115,04-25,8.434765829154326,-0.9255558399494784,-0.7378369811461418
116,116,116,04-26,8.32050516627667,-1.0409951580267571,-0.6981826759060011
117,117,117,04-27,8.208766214642424,-1.1538867521630445,-0.7081784099024567
118,118,118,04-28,9.37812936142822,0.02753895332400329,-0.5393215068867594
119,119,119,04-29,9.849187484751313,0.5034562739630899,-0.4898486513381271
120,120,120,04-30,8.710985805089244,-0.6464865184683707,-0.368755747102188
121,121,121,05-01,8.728572204499672,-0.6287187066576845,0.004248429281421366
122,122,122,05-02,9.039644315999473,-0.31443773261112257,0.06628285425965097
123,123,123,05-03,10.423940653971382,1.0841383061386116,0.09862099711530256
124,124,124,05-04,9.746535618705403,0.3997455031933809,0.14758845080783992
125,125,125,05-05,10.04123527403809,0.6974851310969993,0.2299348777312092
126,126,126,05-06,9.001790730734841,-0.35268179631314645,0.2767056013661789
127,127,127,05-07,9.21760613934527,-0.1346401451174692,-0.17411212339256255
128,128,128,05-08,9.317403435239338,-0.033813390801303536,-0.2059649451939122
129,129,129,05-09,7.746651862290482,-1.6207680424138375,-0.4898593739766778
130,130,130,05-10,9.55737002447816,0.20862857238528326,-0.4459345543600867
131,131,131,05-11,8.355260365647995,-1.0058814415995945,-0.32239640562122873
132,132,132,05-12,9.262648768867749,-0.08913287861359999,-0.2460992135974533
133,133,133,05-13,9.951266957895728,0.6065887473156786,0.08836467598798277
134,134,134,05-14,9.770512543030733,0.4239697613413485,0.3020621793750449
135,135,135,05-15,9.732945598385925,0.3860152950987794,0.8913056262966809
136,136,136,05-16,10.82646371624583,1.4908135927076556,1.2983075898450285
137,137,137,05-17,11.854623388383994,2.529579239930222,1.1497136826353314
138,138,138,05-18,11.679727191822948,2.3528789026764843,1.239037237483503
139,139,139,05-19,9.068806530019923,-0.2849746959425038,1.137831670367085
140,140,140,05-20,10.300981819401985,0.9599110904303786,0.9319158566837212
141,141,141,05-21,9.131912152681233,-0.22121810759972824,0.4799383460968565
142,142,142,05-22,9.603583448396217,0.2553187106074729,0.2649718381516073
143,143,143,05-23,9.170446931405447,-0.18228582359096634,0.5800054097579094
144,144,144,05-24,10.40309721322883,1.0630798550049891,0.2456350658982278
145,145,145,05-25,10.93970867947762,1.6052267336953088,0.248781644316267
146,146,146,05-26,8.315243626953826,-1.0463109727277111,0.4041338924536749
147,147,147,05-27,9.150598860563603,-0.20233863709149305,0.5039070460671616
148,148,148,05-28,10.52617989893129,1.18743219943192,0.5622491456155599
149,149,149,05-29,9.762973647215027,0.4163530980899544,0.230416146390158
150,150,150,05-30,10.749575713575393,1.413132452295378,0.42335784895060186
151,151,151,05-31,8.969039114496633,-0.3857712616571027,0.471793495184002
152,152,152,06-01,9.461074035439536,0.11133924263495236,0.3484764163930894
153,153,153,06-02,9.438245520525566,0.08827524030890789,0.32151278310603004
154,154,154,06-03,9.793831957096424,0.44752972668644425,0.2165611450445417
155,155,155,06-04,9.60284366736326,0.2545712983675975,0.3814315779724151
156,156,156,06-05,10.126295330354116,0.7834226239264487,0.5868923141995179
157,157,157,06-06,9.948161579997727,0.6034513359101377,0.5662928933809311
158,158,158,06-07,10.68125171706398,1.344103659997569,0.8731283613236624
159,159,159,06-08,9.315910937291877,-0.035321284602612954,1.0185156743134811
160,160,160,06-09,11.616047708823723,2.288542534342832,0.9604646036105606
161,161,161,06-10,10.466260969175321,1.1268951763065107,1.0643147865108349
162,162,162,06-11,9.781545174354417,0.4351161997089248,1.047596759099561
163,163,163,06-12,10.564900708526247,1.2265524333117828,1.2478214350726649
164,164,164,06-13,10.581967716127306,1.2437954955299255,0.9966947015730624
165,165,165,06-14,10.504993023821656,1.1660267712360106,1.1175472125547574
166,166,166,06-15,10.124671589462553,0.7817821333452171,1.2864157604334114
167,167,167,06-16,11.18397248611033,1.8520102421966809,1.2499893731141931
168,168,168,06-17,10.784411400931685,1.4483274869808491,1.1276006708844248
169,169,169,06-18,10.348573902513106,1.0079941093964742,1.0644747112298398
170,170,170,06-19,9.855133160357592,0.5094632821513138,1.1724663397300672
171,171,171,06-20,10.130104427021774,0.7872710133085025,1.028187554244823
172,172,172,06-21,10.766005682379491,1.429731904346579,1.1214128068005207
173,173,173,06-22,10.327138439792176,0.9863375292852188,1.1013275005812841
174,174,174,06-23,11.338051841538944,2.007679002315033,1.3025230145330502
175,175,175,06-24,10.229292511687095,0.8874822720810558,1.0320685878579787
176,176,176,06-25,11.049980800227585,1.7166363658619097,0.7073103206360788
177,177,177,06-26,8.523946182943963,-0.8354555467419267,0.8182513599483675
178,178,178,06-27,8.83735110407025,-0.5188176989848193,0.8452131342173823
179,179,179,06-28,10.985988313645679,1.6519837651589513,0.8930959313240519
180,180,180,06-29,11.4981707811678,2.1694496479291216,0.8181513928109005
181,181,181,06-30,10.513655944994033,1.1747790547210728,1.0598436735647758
182,182,182,07-01,10.60490474855651,1.2669691347830008,1.142195275595468
183,183,183,07-02,9.959293550096472,0.6146981377813254,0.9739966707629008
184,184,184,07-03,9.326415772527394,-0.02470808680066662,0.4472994216810128
185,185,185,07-04,9.987100703945801,0.6427921361635476,0.30723905254654105
186,186,186,07-05,8.370253301146935,-0.9907338465622064,0.09820018866268217
187,187,187,07-06,9.681873972261958,0.3344168399142421,0.0180375393357442
188,188,188,07-07,9.36347750076702,0.01273595147984747,0.08432780566622079
189,189,189,07-08,9.483228500370858,0.13372224181969758,0.19079281822957794
190,190,190,07-09,9.720096360705478,0.3730335111821929,0.4913799212579888
191,191,191,07-10,10.61936862330186,1.2815822115436906,0.4247182764770948
192,192,192,07-11,10.155361644640905,0.8127887716082587,0.5328779947983119
193,193,193,07-12,9.2859878644067,-0.06555302877112185,0.4963429323985196
194,194,194,07-13,10.005809835254812,0.66169426140715,0.32729163786925924
195,195,195,07-14,9.266256301421334,-0.08548813257905576,-0.04494147924735566
196,196,196,07-15,8.716144849472089,-0.641274255993369,-0.041855080608970835
197,197,197,07-16,8.408773303692184,-0.9518164911559988,0.2887833569474453
198,198,198,07-17,10.173690960520464,0.8313071634385676,0.22530173586576904
199,199,199,07-18,11.249563239448593,1.9182775965673755,0.3014072065412044
200,200,200,07-19,9.628809058076717,0.2808045349170921,0.3947954642929332
201,201,201,07-20,9.718226826169412,0.3711446914735563,0.5818332715378914
202,202,202,07-21,9.270753335389797,-0.08094470948299587,0.33468462715066555
203,203,203,07-22,9.519542018976132,0.17041035231375054,-0.18136073521265866
204,204,204,07-23,8.705939674008476,-0.651584702884788,-0.15734817291099604
205,205,205,07-24,8.184904534217754,-1.1779945776125698,-0.4847682574879886
206,206,206,07-25,9.771413397655834,0.4248799087270676,-0.6714412401298739
207,207,207,07-26,7.773764409394842,-1.5933758159883988,-0.8465340906178428
208,208,208,07-27,8.162151218194374,-1.2009826053343082,-0.7367089848275862
209,209,209,07-28,8.479711283914046,-0.8801467506140636,-0.534082518330575
210,210,210,07-29,9.358162309963568,0.007365931856751403,-0.7366811388112028
211,211,211,07-30,9.388250227736505,0.0377642213694972,-0.8323433013918412
212,212,212,07-31,8.568233074359817,-0.790711814156699,-0.5337614224265316
213,213,213,08-01,7.205651796249117,-2.1673487914722296,-0.40236564754744575
214,214,214,08-02,9.935351059395488,0.5905086684575497,-0.3989030453314865
215,215,215,08-03,9.26003649305764,-0.09177210133954852,-0.32901250038802804
216,216,216,08-04,9.378725800690997,0.02814154515250708,-0.3657728213320557
217,217,217,08-05,9.803311930826661,0.4571074910302483,-0.07965842535243484
218,218,218,08-06,8.349923123714671,-1.0112737398208649,0.002253385184456003
219,219,219,08-07,8.904810510349646,-0.4506624155945046,0.02186090761295137
220,220,220,08-08,10.421803920968461,1.0819795316788947,-0.11764357457419895
221,221,221,08-09,9.376480450664976,0.025873033231423672,-0.346604331101904
222,222,222,08-10,8.550245095437486,-0.8088853479703948,-0.08560825558135217
223,223,223,08-11,8.443573762780023,-0.916657048135982,0.14684168937526831
224,224,224,08-12,9.899910689172136,0.5547027133024458,-0.11610019173347688
225,225,225,08-13,10.285270057702737,0.9440372541452184,-0.07137687153666643
226,226,226,08-14,8.860260724030784,-0.4956717549735764,0.04353638867098178
227,227,227,08-15,9.64208057531348,0.29421295441228634,0.14705768123668714
228,228,228,08-16,9.232684952331072,-0.11940578672450558,-0.04578908601099019
229,229,229,08-17,9.05835969746084,-0.2955292927417499,-0.3674512258844451
230,230,230,08-18,8.754644076728255,-0.6023778901836182,-0.2756508616500162
231,231,231,08-19,8.375002571542643,-0.9859355850955112,-0.0995047141436194
232,232,232,08-20,9.405439124832547,0.05513043043299727,-0.017977623878135156
233,233,233,08-21,10.688166566428901,1.351089839450667,-0.02112273399143389
234,234,234,08-22,9.716853060634595,0.3697567548683999,0.13988919931677646
235,235,235,08-23,9.039681709457057,-0.3143999534215423,0.5005429274381199
236,236,236,08-24,9.710851920161293,0.3636937096656437,0.5108265074014825
237,237,237,08-25,10.516830922444193,1.1779867836325495,0.3291594209153346
238,238,238,08-26,9.466510621941493,0.1168319102131732,0.1100767233215132
239,239,239,08-27,9.609293159827649,0.26108732053377925,-0.08800346198166713
240,240,240,08-28,8.415778106154821,-0.9447394306945284,-0.2937217205842645
241,241,241,08-29,7.863335193245689,-1.502881065240624,-0.6214536852896901
242,242,242,08-30,8.489144880369112,-0.8706158419499407,-0.8216848141112889
243,243,243,08-31,8.570516330996035,-0.7884050046000042,-0.7522537861570253
244,244,244,09-01,8.277390213628873,-1.0845548627164192,-0.6277726268985565
245,245,245,09-02,10.021625911465376,0.6776734882593602,-0.2190939972026843
246,246,246,09-03,9.155039218029907,-0.197852475143716,0.11762927371121475
247,247,247,09-04,10.290370898795668,0.9491907129346094,0.5024995921953556
248,248,248,09-05,10.488856492414447,1.1497237835334535,0.5827016311767887
249,249,249,09-06,10.856160690874919,1.5208169063048407,0.5615573936596685
250,250,250,09-07,8.753689188230764,-0.6033426288278199,0.4745314931165696
251,251,251,09-08,9.896055804071043,0.5508080631566387,0.2853016637704229
252,252,252,09-09,8.63821511082635,-0.7200078784023098,0.21727547529495672
253,253,253,09-10,9.166584336430024,-0.1861882631422706,-0.07406787018783434
254,254,254,09-11,10.084866715740064,0.7415666526806567,-0.0026539887805603715
255,255,255,09-12,9.125948610572797,-0.2272431665919057,-0.24428427105533754
256,256,256,09-13,9.177797588947355,-0.17485934038417605,0.002333797952554857
257,257,257,09-14,8.461076629702612,-0.8989736304920244,-0.04394797474082324
258,258,258,09-15,10.102815448655047,0.7597005356450445,-0.4312983165097685
259,259,259,09-16,8.8917289692028,-0.4638788993025392,-0.39768049865007854
260,260,260,09-17,7.784494144926112,-1.582535397933015,-0.2681910826719553
261,261,261,09-18,9.325596055678652,-0.025536259433765682,0.11531925045098608
262,262,262,09-19,9.946801430189543,0.602077155484563,0.003004389260575243
263,263,263,09-20,10.738644391514423,1.4020883682456242,0.1015652846413132
264,264,264,09-21,9.43580680527217,0.08581136850257938,0.5384659358140745
265,265,265,09-22,9.477056399800386,0.12748647298188848,0.4918689967694106
266,266,266,09-23,10.379133069313788,1.0388685091035528,0.06837491575781658
267,267,267,09-24,9.048868997758117,-0.3051178937017493,-0.4514477988367325
268,268,268,09-25,7.431780626510376,-1.9388873305850007,-0.5307632222164543
269,269,269,09-26,7.65155297737379,-1.7168479193216704,-0.7013699230338516
270,270,270,09-27,8.964773209298109,-0.3900811717757518,-0.9875668224417664
271,271,271,09-28,8.463867736625009,-0.8961537319224947,-1.1470176712195772
272,272,272,09-29,8.679484388888254,-0.6783128873439358,-1.1288323328779022
273,273,273,09-30,8.101932027865692,-1.261822986368612,-1.031399588580652
274,274,274,10-01,7.539778604054727,-1.829775300534953,-1.1000497010332686
275,275,275,10-02,8.23018061316459,-1.1322514535381702,-1.1732050206327005
276,276,276,10-03,8.557078110984518,-0.8019818464914522,-1.1839772091652787
277,277,277,10-04,8.029417389047817,-1.335085649519086,-1.1045919757886786
278,278,278,10-05,8.615511173026832,-0.7429460185394051,-1.022406547415878
279,279,279,10-06,8.57338020718891,-0.7855115861090126,-0.9442214761216224
280,280,280,10-07,8.02785641053349,-1.3366627302981495,-0.7491219632141548
281,281,281,10-08,8.69450134315564,-0.6631410257726361,-0.2582066723953242
282,282,282,10-09,9.715723191874137,0.3686152309533537,-0.14307034816195946
283,283,283,10-10,10.944835159006608,1.6104060953938977,-0.14534454141727474
284,284,284,10-11,9.299275748943382,-0.05212807313921666,0.0427239557096342
285,285,285,10-12,8.559874367071753,-0.7991567456409042,0.12948647742669162
286,286,286,10-13,9.14474612398831,-0.208251747536696,0.17471856648521036
287,287,287,10-14,9.209761312260357,-0.14256589547029164,0.04290444248364026
288,288,288,10-15,9.984344761989847,0.6400077653044662,0.06879376161870354
289,289,289,10-16,10.162025483625056,0.8195213513844769,0.5041072263146326
290,290,290,10-17,9.4530256574716,0.10320784167116301,0.7813203682337551
291,291,291,10-18,11.145087405272276,1.8127240425346705,0.6140876321336449
292,292,292,10-19,10.79104261369243,1.4550271039780385,0.5092900421439884
293,293,293,10-20,8.21660974484459,-1.145962312070952,0.3672098326139925
294,294,294,10-21,9.361979230056447,0.011222225366527342,0.25365971093869183
295,295,295,10-22,9.318248206017127,-0.032959905795498984,0.07863247809760354
296,296,296,10-23,8.778681124505475,-0.5780928883806409,-0.16116420519347485
297,297,297,10-24,10.105646356287025,0.7625606454881407,0.14796410186799447
298,298,298,10-25,9.366952705069087,0.016247004231568028,0.3191517102618581
299,299,299,10-26,10.052442069604831,0.708807530297864,0.32896667105912913
300,300,300,10-27,10.37861775169582,1.038347875729709,0.3324022358847049
301,301,301,10-28,9.376536696220976,0.02592985898812698,0.2663345883727404
302,302,302,10-29,8.79908404722891,-0.5574794994271863,0.4027769975982412
303,303,303,10-30,9.71328784316253,0.366154760416354,0.11062577170059687
304,304,304,10-31,10.17724855828751,0.8349014595845731,0.013562596668598569
305,305,305,11-01,8.317432198397608,-1.044099825088002,0.06598413328956253
306,306,306,11-02,9.80218489130374,0.4559688255377194,0.3831373118450941
307,307,307,11-03,9.687854518769113,0.34045907871391073,0.5742148550564319
308,308,308,11-04,10.682573989083137,1.3454395719060028,0.38096594348057344
309,309,309,11-05,10.84804749587008,1.5126200196843804,0.7534505309063704
310,310,310,11-06,9.029593715649145,-0.3245920098705776,0.5959710172433877
311,311,311,11-07,10.52952093453294,1.1908076994667798,0.5280650450935239
312,312,312,11-08,8.866955166086315,-0.4889082564401761,0.544973391848207
313,313,313,11-09,9.284578675472755,-0.06697675418527252,0.08606134140528561
314,314,314,11-10,10.782988246921803,1.4468896524341008,0.3924417674681613
315,315,315,11-11,8.122688616789516,-1.240852282973148,0.4524310505012321
316,316,316,11-12,10.849107092430256,1.5136905465066766,0.6422459533131332
317,317,317,11-13,10.885781627635383,1.550743397665204,0.7039823000337023
318,318,318,11-14,9.994216327045024,0.6499811604312302,0.6245736794506986
319,319,319,11-15,9.651214723784207,0.30344132613814234,0.5221183380913306
320,320,320,11-16,10.311401177084454,0.9704379289360784,0.5091393917199064
321,321,321,11-17,7.5142330880809425,-1.8555843311293565,0.4467969655921152
322,322,322,11-18,10.772028517787616,1.4358168682781314,0.6085999705349923
323,323,323,11-19,10.515546231927607,1.176688840898457,0.407850297655935
324,324,324,11-20,10.955122138425178,1.6207991900884933,0.21762932160431972
325,325,325,11-21,8.459014817668415,-0.9010567111362014,0.4380903275748824
326,326,326,11-22,9.181728453151216,-0.170887927373613,0.1148743271429757
327,327,327,11-23,8.823493456234287,-0.5328182953059807,0.06468624788522763
328,328,328,11-24,8.852533059370652,-0.5034791343133088,-0.10330477770598777
329,329,329,11-25,10.217492329666623,0.8755603653519685,0.17471841736917618
330,330,330,11-26,9.957467287655874,0.6128530365412007,0.2423873486100038
331,331,331,11-27,10.110122001620406,0.7670824593147825,0.4193606615991634
332,332,332,11-28,9.583596572362918,0.23512566007135285,0.5497066931159363
333,333,333,11-29,9.874491767239196,0.5290215826289769,0.2564384614472714
334,334,334,11-30,9.626624116696977,0.2785970547873286,0.14463352499387758
335,335,335,12-01,8.475848852754128,-0.8840490246600211,0.20768078716047425
336,336,336,12-02,9.293486954181944,-0.05797658217916201,0.020415867024957512
337,337,337,12-03,10.484543234581308,1.1453660323143622,-0.09546235674322816
338,338,338,12-04,8.471479092904573,-0.8884638607417474,0.4698811381961581
339,339,339,12-05,9.186321243641256,-0.16624775998013705,0.6676366539209377
340,340,340,12-06,12.984051563146505,3.6706580244236457,0.6293324856167367
341,341,341,12-07,9.650267241086944,0.3024840696886569,0.554516088457548
342,342,342,12-08,9.066008497050786,-0.2878015920043687,0.7980216288821524
343,343,343,12-09,10.040228180963046,0.6964676493592299,0.8620218687217603
344,344,344,12-10,9.917594935931556,0.5725693818058794,0.32384775922369363
345,345,345,12-11,9.566401962249136,0.21775367905751106,0.3253596462820095
346,346,346,12-12,9.787976004886,0.4416133674352453,0.5117820569100879
347,347,347,12-13,9.659245943682727,0.3115553920385519,0.4862399962730754
348,348,348,12-14,10.173122532462306,0.8307328717641028,0.3952164952314319
349,349,349,12-15,9.88854055001086,0.543215285537154,0.35491445663039234
350,350,350,12-16,9.377030122849368,0.026428375556017986,0.2589126540553708
351,351,351,12-17,9.327058674923428,-0.02405855254872619,0.2339653916730109
352,352,352,12-18,9.21784635846889,-0.13439744801488412,0.21808372062089307
353,353,353,12-19,9.511090664306439,0.16187181774439238,0.1632475859606419
354,354,354,12-20,10.078805433630947,0.7354428454513962,0.1446607544899221
355,355,355,12-21,9.562883059983015,0.21419847757564708,0.18753034364212906
356,356,356,12-22,9.266647782412218,-0.08509261326830085,0.07202163923056462
357,357,357,12-23,9.581649974772144,0.2331589823645152,-0.20207414287915645
358,358,358,12-24,8.531870313875343,-0.8274496744842705,-0.3238295881303069
359,359,359,12-25,7.88330736079484,-1.4827028749139342,-0.5494925636567952
360,360,360,12-26,9.355731625759995,0.0049101739444937405,-0.7020915857427711
361,361,361,12-27,8.222729552492263,-1.1397793755832828,-0.8619711302576801
362,362,362,12-28,8.360402022729879,-1.0006867457841566,-0.9218496311678304
363,363,363,12-29,8.632167092798316,-0.7261182847249381,
364,364,364,12-30,8.176267526883787,-1.1867206799451733,
365,365,365,12-31,,,
