,unnamed: 0,unnamed: 0,mth_day,french,french_norm,french_ravg
35,35,35,02-05,0.4838524205338097,0.20468589432054746,0.05792534446940065
36,36,36,02-06,0.24861016791798066,-1.3414242015902142,-0.34548974471509863
37,37,37,02-07,0.5139693338920635,0.4026267968713699,-0.2686555493049661
38,38,38,02-08,0.3940759262725299,-0.3853626305909988,-0.0015942984379717455
39,39,39,02-09,0.5088450957465896,0.3689481688082964,0.08983213210054546
40,40,40,02-10,0.5654471088307239,0.7409601815531718,0.4380294053351781
41,41,41,02-11,0.5673161771914602,0.7532444775516506,0.2332745614010152
42,42,42,02-12,0.5664816227142969,0.7477594378175817,0.2596410506458881
43,43,43,02-13,0.3270473643047627,-0.8259022667336073,0.2709230033958448
44,44,44,02-14,0.41814605817299294,-0.2271636951217614,0.10139379417704067
45,45,45,02-15,0.519144460529827,0.4366398853080367,-0.0997377889172059
46,46,46,02-16,0.41068284010384737,-0.27621507375965304,-0.1893379015101609
47,47,47,02-17,0.3837019049436347,-0.4535450210138287,-0.09384810177129126
48,48,48,02-18,0.4846851230597915,0.21015876225985144,-0.15768204320658424
49,49,49,02-19,0.41422059595942223,-0.2529634683003893,-0.3038916715442224
50,50,50,02-20,0.3598716563061341,-0.6101673437335193,-0.5111016942810638
51,51,51,02-21,0.3856687821215243,-0.44061788471779206,-0.28793180532880835
52,52,52,02-22,0.22151952252854384,-1.5194752101807014,0.043342333406260064
53,53,53,02-23,0.5874350835782167,0.8854743126997037,0.13283590019222946
54,54,54,02-24,0.7871073431934764,2.197803594670262,0.07226363736175384
55,55,55,02-25,0.4959198292845439,0.2839979324154271,0.03550592809633879
56,56,56,02-26,0.30457486110908016,-0.9736009207163728,0.2666431745261917
57,57,57,02-27,0.35211244088244714,-0.6611641403102823,-0.02395226664424961
58,58,58,02-28,0.43252615132188016,-0.13265173160158353,-0.5362599860785872
59,59,59,02-29,0.32214869927106365,-0.8580983343229446,-0.690550905013943
60,60,60,03-01,0.31941844210825504,-0.8760427219357633,-0.4093788717734146
61,61,61,03-02,0.3550666904640301,-0.6417475811967082,0.08180299228583504
62,62,62,03-03,0.5612585577501467,0.713431278726798,0.001495612177667698
63,63,63,03-04,0.8005154172976879,2.2859270440452155,0.08349556859550597
64,64,64,03-05,0.3592130449074533,-0.6144960122505876,0.4094087054022664
65,65,65,03-06,0.3970069691180208,-0.3660985958159149,0.460268039905802
66,66,66,03-07,0.6169465702627395,1.0794360989047995,0.2638710114112863
67,67,67,03-08,0.40149649302517015,-0.3365915741754949,-0.30776186908491165
68,68,68,03-09,0.3819664898218677,-0.4649508922402961,-0.4052679015269383
69,69,69,03-10,0.2786682079707704,-1.143870238931972,-0.4828145847074092
70,70,70,03-11,0.2701991818871122,-1.199532206902748,-0.7072764246557964
71,71,71,03-12,0.3262141200867333,-0.8313786948987401,-0.7445469784918025
72,72,72,03-13,0.41203396153426,-0.2673349407855232,-0.5870278098171192
73,73,73,03-14,0.3674719727902502,-0.5602148971915321,-0.360702902852777
74,74,74,03-15,0.5257667178931188,0.4801641198078041,0.2236878293653802
75,75,75,03-16,0.4852816221571536,0.21407920285408136,0.4117953911376902
76,76,76,03-17,0.8036931133415812,2.3068121864061952,0.11541226608542555
77,77,77,03-18,0.49793868232493294,0.2972666757351202,-0.003020944548078904
78,78,78,03-19,0.14146396464069635,-2.045633691099112,-0.07259363708657174
79,79,79,03-20,0.2593535587356332,-1.2708141609925587,-0.1388279186697565
80,80,80,03-21,0.4622533744775739,0.06272796457684701,-0.7349779978952574
81,81,81,03-22,0.4248159348510713,-0.1833264866450273,-0.7084718584261589
82,82,82,03-23,0.2594640009192813,-1.27008828894681,-0.5166829204252961
83,83,83,03-24,0.5221363017830235,0.456303512549711,-0.4293351261177379
84,84,84,03-25,0.3165492781178472,-0.8949000630939334,-0.3878093097569231
85,85,85,03-26,0.3390939030291486,-0.7467273951472106,-0.4208360412799533
86,86,86,03-27,0.5001625503180238,0.3118828627417357,-0.25869738750162913
87,87,87,03-28,0.3946656263811979,-0.3814868757832083,-0.4166115011528057
88,88,88,03-29,0.4074813856519368,-0.2972563662768647,-0.32710329465039784
89,89,89,03-30,0.3779755259881324,-0.4911811693573484,-0.2860762731832563
90,90,90,03-31,0.398261876131092,-0.3578508240794862,-0.5232424426362661
91,91,91,04-01,0.3765477259111334,-0.5005652663443612,-0.6777793233361851
92,92,92,04-02,0.28365208022684224,-1.1111141539763234,-0.6425754402730611
93,93,93,04-03,0.253587947537152,-1.3087081599827215,-0.7025247673272789
94,94,94,04-04,0.43961922929384817,-0.08603306789812247,-0.6853647223292533
95,95,95,04-05,0.32324741273279584,-0.8508771316826546,-0.7811521665186097
96,96,96,04-06,0.4139273878601771,-0.25489055409133343,-0.5438467003759502
97,97,97,04-07,0.28910277278775204,-1.0752899314804991,-0.15100524838915802
98,98,98,04-08,0.5002897151317397,0.3127186428796339,-0.14749687405829184
99,99,99,04-09,0.6122153505817277,1.0483405519380309,0.05207602635325698
100,100,100,04-10,0.4428220460251871,-0.06498282191292559,-0.1858101392694841
101,101,101,04-11,0.5054387538723094,0.3465602707866385,0.013607581183817516
102,102,102,04-12,0.19675962879084205,-1.6822075478277796,0.23942578103158954
103,103,103,04-13,0.4711524491789318,0.12121639123931008,-0.06669755018026524
104,104,104,04-14,0.7064405532422003,1.6676278419662662,0.27197934217557257
105,105,105,04-15,0.33275345894929104,-0.7883994353330976,0.015118831037646616
106,106,106,04-16,0.7520022859476916,1.9670785322221007,0.22490627210290312
107,107,107,04-17,0.2709491968558217,-1.1946027960409171,0.2469931406467096
108,108,108,04-18,0.38827588757691706,-0.4234829014362406,-0.07778728519304974
109,109,109,04-19,0.4913156887433721,0.25373760250214905,0.2974594113847504
110,110,110,04-20,0.4099464839693367,-0.2810547130722897,-0.01634522534877088
111,111,111,04-21,0.6753185004288671,1.4630807441337033,0.6660452425630278
112,112,112,04-22,0.4655280827648948,0.08425071182097371,1.0274290319206665
113,113,113,04-23,0.8939076960974169,2.899740011429875,1.2003520548885749
114,114,114,04-24,0.7181853948966674,1.7448198347095931,1.4649153614921309
115,115,115,04-25,0.6491781911344982,1.2912757403095976,1.7088072866608182
116,116,116,04-26,0.6514679708395902,1.3063251265490496,1.8412377725416345
117,117,117,04-27,0.8979689547137394,2.926432295145824,1.3323493247799698
118,118,118,04-28,0.5864246963864262,0.8788336271058732,1.1965725846623279
119,119,119,04-29,0.42934026937309344,-0.15359067514011154,1.1137631615229189
120,120,120,04-30,0.5942339649852301,0.9301593940037414,1.1403551959784908
121,121,121,05-01,0.5735809540865503,0.7944192014731453,0.6709397109131233
122,122,122,05-02,0.6757440043646727,1.4658773332824786,0.4981299086121844
123,123,123,05-03,0.4694366409609573,0.10993938475361999,0.4148739312779168
124,124,124,05-04,0.4286655538458474,-0.15802518669976082,0.27818367647855474
125,125,125,05-05,0.3533353702253062,-0.6531265391457172,0.17679485070128695
126,126,126,05-06,0.4694485818433189,0.1100178652075691,-0.03610644000494678
127,127,127,05-07,0.481022464898747,0.18608624680953867,-0.05085023123050618
128,128,128,05-08,0.4813850928886457,0.18846958904507635,0.07643334976833792
129,129,129,05-09,0.4559769423178733,0.021476637400263558,0.28199636415839785
130,130,130,05-10,0.5448635260124001,0.6056762992933038,0.1249596897864318
131,131,131,05-11,0.5409951236446081,0.5802515471946427,0.21084350079100145
132,132,132,05-12,0.3260888258197404,-0.8322021810242273,-0.07392448574093867
133,133,133,05-13,0.5594263297362476,0.7013891128369565,-0.10278928545636057
134,134,134,05-14,0.2214186281388515,-1.5201383301465643,0.0413744709284389
135,135,135,05-15,0.42962608726174345,-0.1517121608922679,-0.04724098334327187
136,136,136,05-16,0.6764715151997777,1.4706588376021006,0.14452040327737045
137,137,137,05-17,0.4600975246912587,0.048558821564378095,0.5622074004864436
138,138,138,05-18,0.5011489874706548,0.3183661386996265,0.5346246068950619
139,139,139,05-19,0.9407353854303324,3.207511096091395,0.7145245131880887
140,140,140,05-20,0.19623812444107894,-1.6856350916948544,0.2096527581985281
141,141,141,05-21,0.593857829801988,0.9276872768658924,0.37480182437039344
142,142,142,05-22,0.21557095227101905,-1.5585716923352633,0.33801790770060736
143,143,143,05-23,0.6108631336078151,1.0394532185955705,0.2146016581696355
144,144,144,05-24,0.4675687213292473,0.09766263868090996,0.7666231467426505
145,145,145,05-25,0.828067924196425,2.4670135989055644,0.8644881469253171
146,146,146,05-26,0.7001819721957128,1.6264938397432358,1.127967655257212
147,147,147,05-27,0.6831993967037583,1.5148772779618906,1.0647863313661494
148,148,148,05-28,0.4561030329632216,0.02230535765610671,0.9469825569969936
149,149,149,05-29,0.5531845103531291,0.6603652752491946,0.6527810145505467
150,150,150,05-30,0.3600249235523264,-0.6091600075340257,0.42000268935295376
151,151,151,05-31,0.5594895076223384,0.7018043442268836,0.5580285303458542
152,152,152,06-01,0.4876771923959344,0.2298238885576781,0.5813190390954646
153,153,153,06-02,0.8092040447824742,2.3430323239192936,0.2689329458817437
154,154,154,06-03,0.4773650831522138,0.162048410153769,0.3161753413947122
155,155,155,06-04,0.2680053043658647,-1.2139512840331304,0.2902530692521461
156,156,156,06-05,0.4031528000295527,-0.32570563445621464,0.7486258856956174
157,157,157,06-06,0.5358249042753988,0.5462707113714863,0.3024076076710803
158,158,158,06-07,0.9061285853331464,2.9800607872185063,0.2532962070384051
159,159,159,06-08,0.4018486055088647,-0.3342773442279293,0.6976199719585826
160,160,160,06-09,0.4325309802852633,-0.13261999364228216,0.8427276078780848
161,161,161,06-10,0.6736312308520269,1.4519913054879352,0.8355588101456091
162,162,162,06-11,0.5356224627104107,0.5449401810607978,0.4966514796123543
163,163,163,06-12,0.5292804642710479,0.5032579249766316,0.318586800354109
164,164,164,06-13,0.5967379769662953,0.9466168040189774,0.3467217934794876
165,165,165,06-14,0.2392922531346839,-1.402665419777401,0.2674368511061954
166,166,166,06-15,0.4582155903695646,0.03618996510998916,0.4089251849115088
167,167,167,06-16,0.6012515142002604,0.976281651248182,0.6529415498735883
168,168,168,06-17,0.6647880419971138,1.393870183892678,0.7478840639927985
169,169,169,06-18,0.7520445204167071,1.9673561147491088,0.933813570063872
170,170,170,06-19,0.6834115881773648,1.5162718887342377,0.9665606409012684
171,171,171,06-20,0.4090284547865188,-0.28708838335095965,0.9178790570849203
172,172,172,06-21,0.4881105948614202,0.232672390134368,0.6844941245872628
173,173,173,06-22,0.5568097937762639,0.6841921483500925,0.3612504635149718
174,174,174,06-23,0.4517294866230172,-0.0064394110932668,0.2422296648286818
175,175,175,06-24,0.4569533732511217,0.027894148315363698,0.3076125170428902
176,176,176,06-25,0.5747567613374759,0.8021470966164975,0.5014682597155854
177,177,177,06-26,0.4687168669299939,0.10520872993429092,0.5769138025805511
178,178,178,06-27,0.6650827071687629,1.395806846170539,0.6953452241379535
179,179,179,06-28,0.625684498754853,1.1368654055398866,0.5792916678199936
180,180,180,06-29,0.5598462674189414,0.7041491182511477,0.3929582292574046
181,181,181,06-30,0.3510073604108151,-0.6684271895923956,0.4349700575848787
182,182,182,07-01,0.4046518072036793,-0.3158535347590363,0.12529083130031646
183,183,183,07-02,0.5070697261153916,0.3572796998991358,-0.1559883304781316
184,184,184,07-03,0.3823746168244171,-0.4622685115368347,-0.11321058853666632
185,185,185,07-04,0.36890300380571145,-0.5508095651308017,-0.04804540512037708
186,186,186,07-05,0.5988983339027363,0.9608155698999394,0.3518449282831792
187,187,187,07-06,0.4104970613558493,-0.2774360890946603,0.19747763605606472
188,188,188,07-07,0.7697141779027079,2.0834884656623007,0.3971610751748915
189,189,189,07-08,0.36614686564216825,-0.5689240534635509,0.30796724182953034
190,190,190,07-09,0.5646668694368073,0.735832123176126,0.04374565417648898
191,191,191,07-10,0.28747739900137675,-1.0859725652029688,0.3476321017401774
192,192,192,07-11,0.3576888043862055,-0.6245139560183088,0.07375376460244487
193,193,193,07-12,0.6879168880035507,1.5458825962874705,0.18642907150348376
194,194,194,07-13,0.5196889417645061,0.4402184428359061,0.01705463118581096
195,195,195,07-14,0.4690088535938081,0.10712778794268224,0.07122596755344944
196,196,196,07-15,0.4100438902016687,-0.28041451872991074,0.05318529003988881
197,197,197,07-16,0.3369307486484846,-0.760944546997138,-0.003153941459609085
198,198,198,07-17,0.3412193577605209,-0.7327580210996726,0.08647933439849059
199,199,199,07-18,0.6364844534170107,1.207847207290483,-0.0533909680243081
200,200,200,07-19,0.6015157163698731,0.978018097984504,-0.22712923365533955
201,201,201,07-20,0.34132038521233443,-0.7320940265941099,-0.16014902047427546
202,202,202,07-21,0.2514371477166106,-1.3228441125160997,-0.09842854399660472
203,203,203,07-22,0.3980774015462666,-0.35906326791075355,-0.34849166504420115
204,204,204,07-23,0.3975643643322945,-0.3624351622336479,-0.5501884744157233
205,205,205,07-24,0.4082002760600447,-0.292531518995096,-0.5216225322520155
206,206,206,07-25,0.4173854455406181,-0.23216275824462845,-0.4125685678032789
207,207,207,07-26,0.3673984113520925,-0.5606983736118631,-0.22880848264068235
208,208,208,07-27,0.3509931896367509,-0.6685203258236804,-0.4124620981276007
209,209,209,07-28,0.5658331253677125,0.7434972430648262,-0.32873578497281075
210,210,210,07-29,0.2299058373394888,-1.4643568551551578,-0.3847833433526127
211,211,211,07-30,0.4846345477015432,0.20982635993364326,-0.4201670339480797
212,212,212,07-31,0.36621928115780905,-0.5684481085234399,-0.6189943958637036
213,213,213,08-01,0.3350964202963937,-0.7730005171846649,-0.6872958933512959
214,214,214,08-02,0.16948245522371952,-1.861484497317425,-0.353682031345295
215,215,215,08-03,0.5034802638146644,0.33368825813927244,-0.2782220785288275
216,216,216,08-04,0.5344640053886847,0.537326316880848,-0.19113304763308456
217,217,217,08-05,0.5535224076144167,0.6625860768324484,0.016548344735143126
218,218,218,08-06,0.4457233987244532,-0.04591392314898241,0.4869610019858861
219,219,219,08-07,0.5246900541377715,0.4730878370247014,0.3582275546342493
220,220,220,08-08,0.5989250936619972,0.9609914461870324,0.3876479312130154
221,221,221,08-09,0.3859586996436683,-0.4387124259705476,0.38035170597467205
222,222,222,08-10,0.5613220500162945,0.7138485763534442,0.3558840978923376
223,223,223,08-11,0.5468616382479922,0.6188087254023882,0.11183355101519693
224,224,224,08-12,0.4233867672388963,-0.19271957164298847,0.025658045478166747
225,225,225,08-13,0.30189479310941114,-0.9912154442381428,-0.16307105193293692
226,226,226,08-14,0.5202549390729198,0.4439384129648513,-0.3682682896604553
227,227,227,08-15,0.21366673365794425,-1.5710870104371697,-0.4600289534040038
228,228,228,08-16,0.37399621638554376,-0.5173348500116669,-0.5978505809514404
229,229,229,08-17,0.4630927580201956,0.06824474294109796,-0.592992421642617
230,230,230,08-18,0.2975685468837397,-1.0196493369276076,-1.0064344350516166
231,231,231,08-19,0.3063298369360965,-0.9620664883852028,-0.8104295476063242
232,232,232,08-20,0.14282115547267166,-2.0367136674891464,-0.8159591131365893
233,233,233,08-21,0.3926008135852144,-0.39505768576541545,-1.006588602447555
234,234,234,08-22,0.3689482416464867,-0.5505122431932582,-1.0240119665835763
235,235,235,08-23,0.2890659124580733,-1.0755321929246962,-0.6255364392751392
236,236,236,08-24,0.2816626494770388,-1.1241895217437357,-0.19657337862009752
237,237,237,08-25,0.6701006223578123,1.4287866754654188,-0.059814490078541775
238,238,238,08-26,0.5344241995677806,0.537064696441104,-0.17335785181157234
239,239,239,08-27,0.5174488528969358,0.4254956454839191,0.10907264226849804
240,240,240,08-28,0.265293801043725,-1.2317724135914416,0.14159249378939842
241,241,241,08-29,0.5468984658209437,0.6190507715557263,0.017476593225046615
242,242,242,08-30,0.3113502240426877,-0.9290704126183332,0.07803072538120727
243,243,243,08-31,0.5567944453471724,0.6840912720793079,-0.03136737109784813
244,244,244,09-01,0.5897044431595696,0.9003894893780681,0.06599122375127367
245,245,245,09-02,0.4175786507075226,-0.23089293339041336,0.04339496356787057
246,246,246,09-03,0.3541730673691724,-0.6476208444967108,0.12490246691112633
247,247,247,09-04,0.5262701994628256,0.4834732104553076,0.12652516579120124
248,248,248,09-05,0.3857589304172423,-0.4400253925587987,-0.13275673162921128
249,249,249,09-06,0.5582758172399332,0.6938274653597573,-0.2080434791760352
250,250,250,09-07,0.3530043875567843,-0.6553018951444071,-0.08240286287696727
251,251,251,09-08,0.3488489109617847,-0.6826134186713563,-0.0943510438894339
252,252,252,09-09,0.4688711668502058,0.10622285329769622,-0.07837556007298695
253,253,253,09-10,0.5153626307581068,0.4117841243805078,-0.2829269292980359
254,254,254,09-11,0.4003430488815678,-0.3441724896601171,-0.036207560140585605
255,255,255,09-12,0.3715396009791863,-0.5334807499905365,0.4513593312621517
256,256,256,09-13,0.5782360330316799,0.8250143198002949,0.6504034062561406
257,257,257,09-14,0.7939517563716911,2.2427879297450675,0.5598487425507405
258,258,258,09-15,0.650579739979357,1.300487303261629,0.7964057121256108
259,259,259,09-16,0.4326947154604757,-0.1315438578518932,0.7938771425871751
260,260,260,09-17,0.6162973766177934,1.0751693277891048,0.594975739379178
261,261,261,09-18,0.3692312541323842,-0.5486521672211515,0.15290373033590612
262,262,262,09-19,0.3966577058626716,-0.3683940994476872,-0.003206714973333728
263,263,263,09-20,0.3903814718203117,-0.4096441245145637,-0.15148553859412942
264,264,264,09-21,0.5080655442236931,0.3638246314061901,-0.4430887302727126
265,265,265,09-22,0.2973300558180444,-1.0212167995766674,-0.463323850543105
266,266,266,09-23,0.35009101060854664,-0.6744498222823946,-0.6145676531005749
267,267,267,09-24,0.35075848707543555,-0.6700628888435063,-0.638572751638936
268,268,268,09-25,0.2585862985214839,-1.2758569147925072,-0.9378689246927
269,269,269,09-26,0.3684670681719641,-0.5536747157447298,-0.9911355341063488
270,270,270,09-27,0.2348362077048471,-1.4319524069163942,-0.9005305369608564
271,271,271,09-28,0.2487026370301491,-1.34081645605856,-0.7744874594856129
272,272,272,09-29,0.4328048756164623,-0.1308198394094406,-0.9067301638868516
273,273,273,09-30,0.4658239958655125,0.08619557600795454,-1.1950437131519125
274,274,274,10-01,0.13786111177972887,-2.0693131411999386,-1.0378075196595604
275,275,275,10-02,0.10526383716728514,-2.2835560113350954,-0.5413920976418982
276,276,276,10-03,0.3783781059734456,-0.4885352459622817,-0.06274075562850702
277,277,277,10-04,0.7018833610324032,1.6376760760474125,-0.2583696714595853
278,278,278,10-05,0.8697686605783274,2.7410882126709057,0.4857398997994932
279,279,279,10-06,0.2872331427615374,-1.087577918978515,0.8988613287491076
280,280,280,10-07,0.8171633640538297,2.395344286354532,1.1462386758105072
281,281,281,10-08,0.4824049572221149,0.19517256236259084,0.7463603978408976
282,282,282,10-09,0.6042104235662165,0.9957288364061166,0.2479263937712468
283,283,283,10-10,0.3368319958139495,-0.7615935917702462,0.3042340161130272
284,284,284,10-11,0.414745160475242,-0.24951581174699802,-0.2091357375495895
285,285,285,10-12,0.3386367211515449,-0.7497321849278324,-0.465690615984736
286,286,286,10-13,0.3485049253210258,-0.6848742356211679,-0.8031425170002812
287,287,287,10-14,0.2481944141995144,-1.3441567082482884,-0.8596849409435544
288,288,288,10-15,0.29614848585163683,-1.0289825696871544,-0.7372615383830912
289,289,289,10-16,0.2852140655826375,-1.100848135429886,-0.5333204725520894
290,290,290,10-17,0.5265062455391871,0.4850246036157814,-0.5279471563679295
291,291,291,10-18,0.5248157876508054,0.4739142100581781,-0.42922079160226745
292,292,292,10-19,0.35341025906092705,-0.6526343385162091,-0.10733724733514538
293,293,293,10-20,0.3383223261825179,-0.7517985196543157,0.100199718515336
294,294,294,10-21,0.5899979739326014,0.902318695915578,-0.11221266918378214
295,295,295,10-22,0.4746758515583479,0.14437365967300225,-0.1959932899659367
296,296,296,10-23,0.3325936566569083,-0.7894497225789274,-0.09384944152965778
297,297,297,10-24,0.44833193823876144,-0.02876951463474932,0.017806202286073058
298,298,298,10-25,0.44665801312663866,-0.03977124789853558,-0.12069532680604088
299,299,299,10-26,0.4402534573663319,-0.08186465675993064,-0.05485340817070727
300,300,300,10-27,0.4635590672316926,0.07130952136289431,-0.0886942397295345
301,301,301,10-28,0.534783348290785,0.539425171485004,-0.08548076887013246
302,302,302,10-29,0.3017001512046905,-0.9924947119318908,0.01309120047008124
303,303,303,10-30,0.4512655357581635,-0.009488689478337194,-0.004288888369217293
304,304,304,10-31,0.5366449765661764,0.5516605681427467,-0.03974890916208442
305,305,305,11-01,0.42438706624696704,-0.18614518979572184,-0.11908994214534575
306,306,306,11-02,0.4311873938643919,-0.14145060339430834,0.15620365366498135
307,307,307,11-03,0.4623524261725721,0.06337897358543608,-0.04244044704804074
308,308,308,11-04,0.5530173857809949,0.6592668629300718,-0.13466288204284738
309,309,309,11-05,0.2699221016359635,-1.2013532937564697,-0.13094740739050706
310,310,310,11-06,0.4524545424931787,-0.0016740418260930848,-0.31041044310105603
311,311,311,11-07,0.4277789461489168,-0.16385234188167971,-0.4616069209589414
312,312,312,11-08,0.2673544731940599,-1.2182288176576024,-0.5677723153138753
313,313,313,11-09,0.3243242218437601,-0.8437998935618762,-0.32373925304151474
314,314,314,11-10,0.4560983374520693,0.02227449680046765,-0.012094306442252088
315,315,315,11-11,0.4927014008599525,0.2628450798776937,0.4254086170525153
316,316,316,11-12,0.7369571511298475,1.8681956377694828,0.6527583487994345
317,317,317,11-13,0.8271780841060112,2.461165199086924,0.6969061458885277
318,318,318,11-14,0.4749034562937861,0.14586957282391355,0.5754763467764338
319,319,319,11-15,0.3646270201867737,-0.5789131110273171,0.8529817846002362
320,320,320,11-16,0.3452443191514269,-0.7063042978720959,0.9346446799453392
321,321,321,11-17,0.7460378397570481,1.9278777068205089,0.5968429552413097
322,322,322,11-18,0.8115077158286559,2.3581730098401,0.7420182735611972
323,323,323,11-19,0.5187967901720457,0.4343548508627478,0.7588415487372439
324,324,324,11-20,0.6074349066586049,1.0169214827432391,0.9622272911480084
325,325,325,11-21,0.379985092652336,-0.4779734599710375,0.6624090278817952
326,326,326,11-22,0.5309164274489949,0.5140101565924919,0.35943825276884783
327,327,327,11-23,0.4723318838384451,0.1289681272232301,0.3691741433989091
328,328,328,11-24,0.534923812252178,0.540348359162415,-0.14258832262611654
329,329,329,11-25,0.5276847452371907,0.4927701946431157,-0.1781860829796771
330,330,330,11-26,0.14024377079951672,-2.053653313406916,-0.2986592601911959
331,331,331,11-27,0.34748767598402125,-0.6915600220924006,-0.1964932078283312
332,332,332,11-28,0.42093571522683226,-0.2088289066766204,-0.2684856225308449
333,333,333,11-29,0.5655999080067352,0.7419644414004184,-0.38929761907239335
334,334,334,11-30,0.4692014894344254,0.10839387094733262,-0.14251648942034825
335,335,335,12-01,0.41739472274286776,-0.2321017846061749,-0.02751287950567324
336,336,336,12-02,0.3655317978137719,-0.5729665354946448,-0.2931572333140113
337,337,337,12-03,0.4524751862273089,-0.0015383626043504698,-0.47771414677640506
338,338,338,12-04,0.17842733364458074,-1.8026950295266488,-0.5965175425628587
339,339,339,12-05,0.3971167546780837,-0.36537703937394456,-0.4900668893055129
340,340,340,12-06,0.3607451310529651,-0.6044265037713892,-0.3113119801457165
341,341,341,12-07,0.5145741856967009,0.40660213493789904,-0.4623725230998502
342,342,342,12-08,0.5287182653548862,0.4995629194641346,0.03451578086114263
343,343,343,12-09,0.31457107771697285,-0.9079016203291528,0.2577511968043729
344,344,344,12-10,0.6320397545118823,1.1786347942393078,0.5914577303731946
345,345,345,12-11,0.6009097533099796,0.9740354562854372,0.5126011098989111
346,346,346,12-12,0.6653878995478176,1.3978126976415413,0.2757651425798746
347,347,347,12-13,0.4425854867685774,-0.0665375879078028,0.4904213800018848
348,348,348,12-14,0.3125092388440289,-0.921452884450084,0.14667231379543536
349,349,349,12-15,0.5105320909568984,0.3800358042029084,-0.10992861622512973
350,350,350,12-16,0.3182290955573847,-0.8838596029993887,-0.4396585432139526
351,351,351,12-17,0.3666571695088381,-0.5655701238379534,-0.4482151292333565
352,352,352,12-18,0.36437539991462,-0.5805668642913961,-0.4234550167402961
353,353,353,12-19,0.4347741262119284,-0.11787710402422627,-0.4895028364809758
354,354,354,12-20,0.3351128994240645,-0.7728922094917213,-0.5139977338373825
355,355,355,12-21,0.4502366258257071,-0.01625111424116979,-0.4358069443607677
356,356,356,12-22,0.29586755152392324,-1.0308289871378291,-0.2511148197997529
357,357,357,12-23,0.4380380271810225,-0.09642538697826483,-0.3491041849449928
358,358,358,12-24,0.5329819882955451,0.5275858830746925,-0.194948852108504
359,359,359,12-25,0.3453190257628914,-0.7058132948956654,-0.29210345486997435
360,360,360,12-26,0.4758422608522493,0.1520397875272116,-0.2885610012676162
361,361,361,12-27,0.3615435851448959,-0.5991787308099922,-0.5035832401970929
362,362,362,12-28,0.2991014794340113,-1.00957426552368,-0.6397281125037321
363,363,363,12-29,0.2417428888902163,-1.386558820555125,
364,364,364,12-30,0.4086944882208153,-0.2892833507651426,
365,365,365,12-31,,,
