,unnamed: 0,unnamed: 0,mth_day,cgi,cgi_norm,cgi_ravg
100,100,100,04-10,0.9359690382435036,-0.3912784518358382,0.6438174435935559
101,101,101,04-11,1.670203428487408,2.037735079131846,0.7316664298283094
102,102,102,04-12,1.0879987042497032,0.11167008986197724,0.7574127306327197
103,103,103,04-13,1.4003421578765265,1.1449729223766782,0.6328191757004157
104,104,104,04-14,1.5351167821743683,1.5908378810335402,0.4760264537501353
105,105,105,04-15,0.8435497218349902,-0.697022466365709,0.2907583229004418
106,106,106,04-16,0.6516002429408702,-1.3320347835375204,0.18618287148646864
107,107,107,04-17,1.3341899036096108,0.9261262940336852,-0.11034490019962716
108,108,108,04-18,0.8983343195325946,-0.5157826186218614,-0.28006418939666283
109,109,109,04-19,0.8625413967232841,-0.6341937077398966,-0.18111464615633505
110,110,110,04-20,1.227303580080175,0.5725221458513261,0.041214146464135834
111,111,111,04-21,1.0230106180870535,-0.10332520692374217,-0.09439486209056054
112,112,112,04-22,1.0548292329868545,0.0019379721853048464,0.12277141257328344
113,113,113,04-23,1.0882411764288171,0.11247224270550688,0.5164855645326011
114,114,114,04-24,1.2922002537313837,0.7872150293612027,0.5476983745837009
115,115,115,04-25,1.5766052747760686,1.7280912040160088,0.6496083805082681
116,116,116,04-26,1.2839130264998613,0.7597990061579243,0.8828239639060166
117,117,117,04-27,1.2078407891152925,0.5081348286236612,1.1310452218626441
118,118,118,04-28,1.4778031674380256,1.4012314725717958,1.3371146422135929
119,119,119,04-29,1.5384303128608876,1.601799790445272,1.2626396190991651
120,120,120,04-30,1.6659402595493429,2.0236315514668983,1.326274944895374
121,121,121,05-01,1.4415328534305063,1.2812410653294375,1.5686544374147169
122,122,122,05-02,1.3993259149953925,1.1416109609351779,1.329064938725223
123,123,123,05-03,1.6474349452499475,1.9624117837397164,1.7921769377937773
124,124,124,05-04,1.04326911342053,-0.03630551956516735,1.9173031312832929
125,125,125,05-05,2.3783583377540336,4.380471784856598,1.881671906295771
126,126,126,05-06,1.8928767171911784,2.7743887124039923,1.9247038485923416
127,127,127,05-07,1.376909901556046,1.0674537154043076,1.6377757350741833
128,128,128,05-08,1.4773712568849775,1.3998026147146023,1.7881527605964858
129,129,129,05-09,1.127044706693533,0.24084310263076605,0.9937171413553286
130,130,130,05-10,1.3160020123527318,0.8659566335686493,0.5093743528178322
131,131,131,05-11,0.9375216893492212,-0.3861419305903449,0.30938683139807793
132,132,132,05-12,1.0144432441527962,-0.13166801882098653,-0.017972577321592964
133,133,133,05-13,1.014200396712263,-0.13247141311421753,-0.07434061256027917
134,134,134,05-14,0.8836523678276478,-0.5643538376034227,-0.22037044227058802
135,135,135,05-15,1.0248122173597196,-0.0973651088013513,-0.2282397867868771
136,136,136,05-16,1.0511534515493968,-0.010222344693203348,-0.08040850360609235
137,137,137,05-17,0.9232493685929799,-0.4333579976880796,0.10545579507048912
138,138,138,05-18,1.282559030289176,0.7553196802637221,0.2988566935823714
139,139,139,05-19,1.3512951677386158,0.9827143789452714,0.5856578550164075
140,140,140,05-20,1.2344159736645992,0.5960515534678709,0.6926479203459115
141,141,141,05-21,1.544972207912439,1.6234418598028657,0.8913055993004395
142,142,142,05-22,1.2451971265915895,0.6317180472838199,0.6906009115648656
143,143,143,05-23,1.2835469904419734,0.7585880760390881,0.6013842334891545
144,144,144,05-24,0.918548829094666,-0.44890844614972186,0.783463885143957
145,145,145,05-25,1.1894863863760603,0.4474143104910043,0.3664779739716991
146,146,146,05-26,1.5646466791856013,1.6885294633966863,0.017930827257727988
147,147,147,05-27,0.7887012551329631,-0.8784736072306822,-0.1437632611262429
148,148,148,05-28,0.6130508701559603,-1.4595648330000066,-0.17416254738181922
149,149,149,05-29,0.9902887795418012,-0.21157645426473728,-0.2882566476298448
150,150,150,05-30,0.8634148387982326,-0.6313041636831797,-0.39489843821313736
151,151,151,05-31,0.9825584025060096,-0.23715029099714924,-0.3584350851374046
152,152,152,06-01,1.3712346563577622,1.048678719896931,0.06763579905982328
153,153,153,06-02,0.8548334050048735,-0.6596934887762854,0.677060242664497
154,154,154,06-03,1.3857988813239426,1.0968604721833606,0.9865622255833848
155,155,155,06-04,2.095577932636506,3.4449702073633057,1.4560259080684756
156,156,156,06-05,1.4247464167673274,1.2257077338301472,1.3114626459897525
157,157,157,06-06,1.8340062258874863,2.579631803913394,1.6518984740091716
158,158,158,06-07,1.1090459516079243,0.18129914742459088,1.5482624613206004
159,159,159,06-08,1.472268481630659,1.382921479340231,0.9498331029623404
160,160,160,06-09,1.197838319687907,0.475044396051933,0.8092548591067382
161,161,161,06-10,1.0102301333679304,-0.14560594278625502,0.6978958064564962
162,162,162,06-11,1.169785182892875,0.3822382706965345,1.0356772609928924
163,163,163,06-12,1.6320386903137776,1.9114774880119416,0.8200797623094166
164,164,164,06-13,1.7216668954075072,2.207987874642968,1.1096271549546168
165,165,165,06-14,1.0812477747491078,0.08933648723937616,1.1980342402828088
166,166,166,06-15,1.7229790418168591,2.2123287519231347,1.274228680425405
167,167,167,06-16,1.1705705881944446,0.3848365691828976,1.0891935309746992
168,168,168,06-17,1.3079760433014311,0.8394049115521128,0.6459428405255633
169,169,169,06-18,1.2964477146393738,0.8012665913077046,0.9784336152318884
170,170,170,06-19,0.9177605450856392,-0.4515162680518465,1.0860699921021189
171,171,171,06-20,1.6842732205504716,2.084281135477328,1.0796384168586803
172,172,172,06-21,1.9181949066899349,2.858147013144517,1.1142012129734982
173,173,173,06-22,1.1589058930407061,0.3462471177222656,0.976643313268776
174,174,174,06-23,1.3706612277360632,1.0467816882410204,0.8002578593858218
175,175,175,06-24,1.04696436020283,-0.024080806920626592,0.6763500337332102
176,176,176,06-25,0.5978571821890541,-1.5098289913495715,0.3442482217112689
177,177,177,06-26,1.4595464687528004,1.3408341815616582,0.5187677709124973
178,178,178,06-27,1.3158749072166924,0.8655361410128692,0.5716582604405488
179,179,179,06-28,1.475425137976381,1.3933644129296348,0.6990482659651548
180,180,180,06-29,1.4665866291384828,1.3641246254093302,0.8681556637404757
181,181,181,06-30,1.2780066047281555,0.7402592262270095,0.7634126084452869
182,182,182,07-01,0.9045606208689466,-0.4951846046976466,0.9588670010651108
183,183,183,07-02,1.2695781074658836,0.7123758497905261,0.8879462025642341
184,184,184,07-03,1.6703628545815727,2.038262496731813,0.6892549442493084
185,185,185,07-04,1.346798874073708,0.9678396219243732,0.8983144828178414
186,186,186,07-05,1.10622810572375,0.171977075519776,1.3845335523437292
187,187,187,07-06,1.6571696703971734,1.994616457638208,1.5919024967847917
188,188,188,07-07,1.78639703096768,2.4221298124576798,1.2487012327175115
189,189,189,07-08,1.6456750090336945,1.9565895164369016,1.2376989404442302
190,190,190,07-09,1.0479122153222995,-0.02094508767186721,1.0807894595889205
191,191,191,07-10,1.326844449146302,0.9018258682846848,0.8462436669974871
192,192,192,07-11,0.8216475493855838,-0.7694798096120845,0.6586661895825422
193,193,193,07-12,1.231783187830226,0.5873417020896095,0.2778165019850553
194,194,194,07-13,1.4461951350192854,1.2966649479680097,0.13463092856373082
195,195,195,07-14,0.9549429042117332,-0.32850860914801944,0.0695710336010114
196,196,196,07-15,0.7882221703248633,-0.8800585281998142,0.0987810326162929
197,197,197,07-16,1.2088478755621586,0.5114664985083683,0.027673499659172984
198,198,198,07-17,0.8746245761725843,-0.5942198155203955,-0.3441255232441769
199,199,199,07-18,1.1028182509859596,0.16069650434688998,-0.3830141121220591
200,200,200,07-19,0.7718778649150728,-0.93412918945209,-0.1146392525104224
201,201,201,07-20,0.8844121995165911,-0.5618401424153121,-0.4053813392338347
202,202,202,07-21,1.2749631017150025,0.7301906294700059,-0.188628947440878
203,203,203,07-22,0.6815403837544195,-1.2329860218321054,-0.2336049780537639
204,204,204,07-23,1.2677398672807592,0.7062945352373449,-0.15749908108316074
205,205,205,07-24,1.0212469925512957,-0.1091596793304253,-0.01647962252527942
206,206,206,07-25,0.9099081380537684,-0.4774938076284714,-0.2834383135811245
207,207,207,07-26,1.1401736471496688,0.2842766089319759,-0.2217217821854288
208,208,208,07-27,0.790790619556095,-0.8715615168650648,-0.6003543800252263
209,209,209,07-28,0.7934732302855004,-0.8626868334579305,-0.7383493187716477
210,210,210,07-29,0.5810288109847096,-1.5655010518014405,-0.8378044832788164
211,211,211,07-30,0.7709709975875486,-0.9371293118089536,-1.1586134960306655
212,212,212,07-31,0.7295302163891572,-1.0742247946714845,-0.9966660763347008
213,213,213,08-01,0.5583349537223087,-1.6405774675791185,-0.8482824264641207
214,214,214,08-02,1.0845082874967982,0.10012300131072276,-0.8649597919688388
215,215,215,08-03,1.0625908221701872,0.02761506576555151,-0.8968065457257145
216,216,216,08-04,0.5507817288599266,-1.665565244829749,-0.7779753145728284
217,217,217,08-05,0.7132117923929726,-1.1282098343502074,-0.4266182354369785
218,218,218,08-06,0.9450497483352288,-0.3612374077541681,-0.3511134088821624
219,219,219,08-07,1.1955774741155527,0.4675650072359818,-0.2450355847311533
220,220,220,08-08,1.2214484228542029,0.5531519606396191,0.0182800870229833
221,221,221,08-09,1.2549800012528272,0.664082010671606,0.2818993765255124
222,222,222,08-10,1.028347010141107,-0.08567121430492955,0.1088171722395352
223,223,223,08-11,1.1913277332473071,0.45350590266496704,-0.1852024417284744
224,224,224,08-12,0.6311373593613627,-1.3997306334700312,-0.4252153676649449
225,225,225,08-13,0.6623256600042997,-1.2965526765720758,-0.7213400403430025
226,226,226,08-14,0.7861464154864287,-0.8869255949792038,-0.6944187125405702
227,227,227,08-15,0.7179103249221309,-1.1126660253967389,-0.8423916200159921
228,228,228,08-16,1.0771731639312847,0.07585675250966417,-0.6540070690894906
229,229,229,08-17,0.9229550886958772,-0.4343315421875645,-0.6290037416162688
230,230,230,08-18,0.9728030128065808,-0.2694233279110213,-0.4808555540116861
231,231,231,08-19,0.7076732120059289,-1.146532711732745,-0.2509281962329353
232,232,232,08-20,1.054836958716764,0.001963530648292809,-0.4012288449800029
233,233,233,08-21,1.134920533848758,0.266898121275765,-0.11160263746697904
234,234,234,08-22,0.8045787865534803,-0.8259471399727412,0.1714913646207752
235,235,235,08-23,1.4482387542518975,1.3034257028905791,0.31897452045016245
236,236,236,08-24,1.4862394742044749,1.4291406846155041,0.2430920861486391
237,237,237,08-25,0.975157613252134,-0.2616337767564213,0.14754167159005302
238,238,238,08-26,0.9172119710352687,-0.4533310751608474,0.20271870673017045
239,239,239,08-27,0.9616245036458474,-0.3064043660757516,0.011964040921957131
240,240,240,08-28,0.9046512058341524,-0.4948849291320365,-0.3057147642742499
241,241,241,08-29,1.1022745166296992,0.158897708041299,-0.22918025411007645
242,242,242,08-30,0.910077915152825,-0.4769321465617379,-0.2075110186318633
243,243,243,08-31,1.1139652452885536,0.19757328422861944,-0.055676074223762674
244,244,244,09-01,0.956512611469476,-0.32331566229156844,-0.31485061154099697
245,245,245,09-02,1.2370015727413477,0.6046053003728522,-0.4625027118880767
246,246,246,09-03,0.4345965372673911,-2.0499321530354417,-0.3388409916341677
247,247,247,09-04,0.8344837073540167,-0.7270148940411798,-0.17451803906208715
248,248,248,09-05,1.1343583152648056,0.2650381749617162,-0.14645693227719292
249,249,249,09-06,1.4119913238096733,1.1835109996611028,-0.3472481069518765
250,250,250,09-07,1.007405937588333,-0.15494902158220322,-0.08588837402049958
251,251,251,09-08,0.8728345135857147,-0.6001417476752496,-0.10118969215030033
252,252,252,09-09,0.9086144092058712,-0.4817737554471805,-0.17096408393828133
253,253,253,09-10,0.8067323082521274,-0.8188228028199843,-0.23978439519900616
254,254,254,09-11,1.0078112441449227,-0.15360817576617009,-0.4503849017114421
255,255,255,09-12,1.2871746310312264,0.7705891320967538,-0.3314877412719968
256,256,256,09-13,0.6254480789445073,-1.4185520606568192,-0.3592117486507317
257,257,257,09-14,1.088473618886728,0.11324121496142245,-0.3683414980242724
258,258,258,09-15,0.8583324670264877,-0.6481177997195897,-0.35788564559554725
259,259,259,09-16,0.7901740407606554,-0.8736012990612282,-0.4231914181021352
260,260,260,09-17,1.0267746126102109,-0.09087306119381952,-0.13019548643488446
261,261,261,09-18,1.1687321190127464,0.378754497057226,0.14449498079162462
262,262,262,09-19,1.1568432807142022,0.3394235293466856,0.04646992539844932
263,263,263,09-20,1.5866689195020849,1.7613840183204768,0.5470243781883751
264,264,264,09-21,0.6805482780354288,-1.2362681320786415,0.6255587656834464
265,265,265,09-22,1.6980099718721613,2.129725417678327,0.587818302294593
266,266,266,09-23,1.1692093435340445,0.3803332637766077,0.6642385394486281
267,267,267,09-24,1.1002837243770909,0.1523117167241061,0.2857780863867043
268,268,268,09-25,1.2954436602849175,0.7979449522708962,0.42619182800253735
269,269,269,09-26,0.9002700754215814,-0.5093787000510661,-0.11090407561021602
270,270,270,09-27,0.9352111606652198,-0.3937856823836435,-0.3775080347457275
271,271,271,09-28,0.7239002480753484,-1.092850003998193,-0.3741833759806459
272,272,272,09-29,0.6856802247123249,-1.219290491036461,-0.6366990709915341
273,273,273,09-30,1.1063135272662736,0.17225966931459566,-0.4592591048424922
274,274,274,10-01,0.8193292653708978,-0.7771492177944332,-0.2595099662929934
275,275,275,10-02,1.2220859657557241,0.5552610968431858,-0.15053473009760754
276,276,276,10-03,1.2974883198695362,0.8047091489133493,-0.014612263318846056
277,277,277,10-04,0.9215443494675584,-0.4389985868258781,-0.17099063117196553
278,278,278,10-05,0.9321974587501102,-0.4037556903638919,-0.1896646243660744
279,279,279,10-06,0.8226962296988201,-0.7660105378041212,-0.3850150492617225
280,280,280,10-07,0.7854609781057387,-0.8891931769590864,-0.6680860942446141
281,281,281,10-08,0.8677865805645624,-0.6168414525307039,-0.7929200609583523
282,282,282,10-09,0.784093494870145,-0.8937171209839979,-0.8244606484079275
283,283,283,10-10,0.6951378920396957,-1.1880023871083092,-0.7709756537063875
284,284,284,10-11,0.8749935353497804,-0.5929992150613426,-0.6160918545532862
285,285,285,10-12,0.919699861760694,-0.4451005695948808,-0.5378602807466004
286,286,286,10-13,1.0663676351827749,0.040109617959521705,-0.43817520642578905
287,287,287,10-14,1.0096721102072634,-0.14745200969058947,-0.10692968541335716
288,288,288,10-15,0.9648883949245728,-0.2956066750591298,-0.04831008346897064
289,289,289,10-16,1.2959048701751246,0.7994707389662823,0.11512587317131485
290,290,290,10-17,0.9813096026946098,-0.2412816033950235,0.1295753738892117
291,291,291,10-18,1.2161172306336523,0.5355151702468322,0.21192932889610802
292,292,292,10-19,1.092574126534943,0.1268066222669029,0.05174094028139617
293,293,293,10-20,1.1590342405563023,0.3466717203507882,-0.3233844116082409
294,294,294,10-21,0.6743610124974686,-1.2567370067474009,-0.18029055728628532
295,295,295,10-22,0.6155547679671958,-1.45128137237154,-0.2993257733015232
296,296,296,10-23,1.2408333003675698,0.6172815225367096,-0.24247115537915495
297,297,297,10-24,1.0002277393626489,-0.17869612584459438,0.014853230181263999
298,298,298,10-25,1.1956891117515536,0.4679343298011116,0.26906661011232963
299,299,299,10-26,1.625733361622718,1.8906180337133025,0.5131898665536649
300,300,300,10-27,1.1354178249669364,0.2685432728389929,0.2581779235211536
301,301,301,10-28,1.0583115201689477,0.013458166276472236,0.27564358119375904
302,302,302,10-29,0.7783281653974996,-0.9127901356583588,0.3011419988628397
303,303,303,10-30,1.0319045159996536,-0.07390217980896148,-0.13416077888049135
304,304,304,10-31,1.2419345893763325,0.6209248358155952,-0.2131315704889165
305,305,305,11-01,0.8362418280934109,-0.7211986327466839,-0.2370788729687537
306,306,306,11-02,0.9921916050604772,-0.20528147681155806,-0.12627050421694366
307,307,307,11-03,1.0148792391788992,-0.13022564860255115,-0.190671270854589
308,308,308,11-04,0.9792969472354368,-0.2479399231474984,-0.26919998845750354
309,309,309,11-05,0.9151033775442567,-0.4603067796348334,0.0048559286824057715
310,310,310,11-06,1.0995101417129851,0.1497525301981081,0.29107246064848546
311,311,311,11-07,1.3332862701648178,0.9231368700927718,0.2688950717851255
312,312,312,11-08,1.51129127613259,1.51201771498492,0.07892328938172087
313,313,313,11-09,0.9746569809287264,-0.26328998178271085,0.15321412737798032
314,314,314,11-10,0.6347525944645164,-1.387770617567926,0.003374752391339548
315,315,315,11-11,1.04984174958246,-0.014561751657276722,-0.2267005161897724
316,316,316,11-12,0.8277523584189214,-0.7492837197217366,-0.4720179935923834
317,317,317,11-13,0.9160078012312434,-0.4573147413939,-0.3816536306415124
318,318,318,11-14,1.0663686123256375,0.0401128505692538,-0.17723674509706205
319,319,319,11-15,1.1385472732267177,0.27889619592251497,-0.0975836717771081
320,320,320,11-16,1.0054954628753658,-0.16126930430122366,0.21723466366837402
321,321,321,11-17,1.1943053970043749,0.463356688262447,0.4954362986088704
322,322,322,11-18,1.3987259959465659,1.1396262929511558,0.6343175175256063
323,323,323,11-19,1.4205711686835842,1.2118950682490783,0.5741158101932122
324,324,324,11-20,1.31825201878909,0.8734001640696695,0.5734131731335191
325,325,325,11-21,1.029361803542077,-0.0823140480718493,0.5529346855319307
326,326,326,11-22,1.00422111766524,-0.1654851266593826,0.2788010937708979
327,327,327,11-23,1.1571643691782858,0.3404857626529166,-0.0256550353839196
328,328,328,11-24,0.9015406784687005,-0.5051752576150406,-0.06994210714492413
329,329,329,11-25,0.8683910573024407,-0.6148417066798266,0.05738163423770284
330,330,330,11-26,1.2379302979368192,0.6076777335036423,0.09516043503008703
331,331,331,11-27,1.2602838673983514,0.6816284002239125,0.1883014039138656
332,332,332,11-28,1.0727390433423971,0.061187678094922426,0.7078493302483265
333,333,333,11-29,1.3260904824911164,0.8993315759555881,0.6960049947657604
334,334,334,11-30,1.8438243257961704,2.612112300391725,0.6355360879659439
335,335,335,12-01,0.8469094517123187,-0.6859077195752239,0.6541589323355046
336,336,336,12-02,1.12826021908339,0.2448642927047431,0.4009991902519551
337,337,337,12-03,1.2940593880514066,0.7933654664412774,0.1689129740891012
338,338,338,12-04,0.6135931724119021,-1.4577707744063746,-0.3786604041644192
339,339,339,12-05,0.9051648369914124,-0.4931857210215355,-0.28051058632077125
340,340,340,12-06,0.8507120181781928,-0.6733279691293971,-0.3940786980541933
341,341,341,12-07,1.0249199174546106,-0.09700881251333636,-0.4329297663907851
342,342,342,12-08,0.9222861999023906,-0.43654437769578974,-0.21062915210529085
343,343,343,12-09,1.223596732886837,0.5602590564217266,0.21372028228096732
344,344,344,12-10,1.0167710565196049,-0.1239670886934091,0.34091463398804
345,345,345,12-11,1.6747907223181542,2.0529108852960136,0.4115405492690831
346,346,346,12-12,1.0813994130670284,0.08983814111303877,0.2715426246350233
347,347,347,12-13,1.1530113632551673,0.32674667917292216,-0.05708012657193327
348,348,348,12-14,0.6683774681840857,-1.276531925500149,-0.2513850602090096
349,349,349,12-15,0.6275865692301797,-1.4114774508200123,-0.7682308402444233
350,350,350,12-16,0.6643678377193414,-1.2897966905158669,-0.8054948340296515
351,351,351,12-17,0.7374078514950627,-1.0481637949164686,-1.256380491314996
352,352,352,12-18,1.01381517261848,-0.13374582159833015,-1.2032898329387334
353,353,353,12-19,0.33525777376057336,-2.3785672645391456,-1.04833909620308
354,354,354,12-20,0.7646659079566217,-0.9579879752425718,-0.8822287351328831
355,355,355,12-21,0.9086146283689576,-0.4817730304060914,-0.8304446116421373
356,356,356,12-22,0.9656356687593324,-0.2931345240946865,-0.9097299764642752
357,357,357,12-23,0.8313266803137613,-0.7374590539719938,-0.6338456121832473
358,358,358,12-24,0.8700184236421425,-0.6094580105311567,-0.5500176428234403
359,359,359,12-25,0.8356183985241801,-0.7232610788529796,-0.6585528823077653
360,360,360,12-26,0.9167014001848488,-0.4550201590837297,-0.4931833946449946
361,361,361,12-27,0.7117685317125867,-1.132984467312042,-0.3091650411714879
362,362,362,12-28,1.2655598068286231,0.6990824018819373,-0.4209007968903807
363,363,363,12-29,1.1650735331009021,0.3666510668690466,
364,364,364,12-30,0.6673676765233659,-1.2798725448445136,
365,365,365,12-31,,,
