,unnamed: 0,unnamed: 0,mth_day,reflective,reflective_norm,reflective_ravg
86,86,86,03-27,5.033197781042873,-0.24446346577296524,0.7917294970476573
87,87,87,03-28,5.849145226403087,0.9174778411051904,0.5671680656746834
88,88,88,03-29,5.628774847442031,0.6036617398559194,0.4838712196263693
89,89,89,03-30,5.876498883496836,0.9564305264186092,0.4463448405343467
90,90,90,03-31,5.290931115998946,0.12255895674680566,0.4746035088685461
91,91,91,04-01,5.431267463948642,0.3224034448525201,0.235593015553128
92,92,92,04-02,5.152261909842227,-0.0749114557677689,0.09196118781666693
93,93,93,04-03,4.84210640122024,-0.5165851187873184,-0.1277613690512257
94,94,94,04-04,5.023601304405541,-0.2581292265628469,0.06501328232443372
95,95,95,04-05,4.950727205169687,-0.3619048147887466,0.01332979468474226
96,96,96,04-06,6.1031613898814605,1.2792068650007622,0.3747171106706004
97,97,97,04-07,5.213505984307909,0.01230251901437133,0.35894166585687914
98,98,98,04-08,6.674919150025015,2.09341244014738,0.5975671858597988
99,99,99,04-09,4.7756386692325,-0.6112377876696461,0.8645215825381851
100,100,100,04-10,6.0290180958987065,1.173623893454671,0.596957731807645
101,101,101,04-11,6.07550393894105,1.239821565281571,0.6936561991443271
102,102,102,04-12,4.9758168027737435,-0.3261762393824784,0.4382820460481125
103,103,103,04-13,5.620932075074578,0.5924933230344636,0.4372209741720481
104,104,104,04-14,5.598934227569367,0.5611675215700923,0.4283901781495672
105,105,105,04-15,4.771167984449233,-0.617604218926032,0.16996933874622644
106,106,106,04-16,5.991810715048809,1.1206391173197856,0.14921514747811024
107,107,107,04-17,4.986682210214388,-0.3107034711384737,-0.034368532129921005
108,108,108,04-18,4.8883717868568795,-0.4507013869911755,0.02299850998771295
109,109,109,04-19,4.847426734490061,-0.509008754613724,-0.02335712621230233
110,110,110,04-20,5.840642605712067,0.905369774275896,-0.04340990079821196
111,111,111,04-21,4.57585469601607,-0.8957380361261237,-0.1976862857813076
112,112,112,04-22,5.907321024740522,1.0003224698043278,-0.14056303949907448
113,113,113,04-23,4.336659245399181,-1.236361781037047,0.0260243246125414
114,114,114,04-24,5.129052963773977,-0.10796190929777733,-0.1663942617015754
115,115,115,04-25,5.549320367351941,0.4905154300559713,0.12569098218025498
116,116,116,04-26,5.029912564460727,-0.2491417436088048,-0.0708910488490961
117,117,117,04-27,5.8065169015612925,0.8567734271648586,0.04863302622075468
118,118,118,04-28,5.079048864661742,-0.17916971637177864,0.14086737077375175
119,119,119,04-29,4.840257988993106,-0.5192173306179424,0.03766324615017733
120,120,120,04-30,5.517670068787786,0.4454441580202051,-0.08739374048236198
121,121,121,05-01,5.114483557581448,-0.12870931768547514,-0.381749650079964
122,122,122,05-02,4.5030016361897145,-0.9994836634040404,-0.4139487921204603
123,123,123,05-03,4.5662875489712915,-0.9093620304207538,-0.5611458414444725
124,124,124,05-04,4.943382075632671,-0.3723645686147563,-0.4681738512013232
125,125,125,05-05,4.220062860463691,-1.4023996265620151,-0.5028584408151159
126,126,126,05-06,5.9093951455015326,1.0032760994791017,-0.3737825895011269
127,127,127,05-07,4.968344666806772,-0.3368168553682317,-0.4045125951125375
128,128,128,05-08,5.04684551460545,-0.22502855552010645,-0.3735035290234132
129,129,129,05-09,4.436810770276316,-1.0937420640892177,-0.31079779339236896
130,130,130,05-10,5.074034638418686,-0.18631017208001066,-0.28036541016595395
131,131,131,05-11,4.484265111445111,-1.02616521277575,-0.2523164638283601
132,132,132,05-12,6.0376179319856345,1.1858703988375914,-0.1996807489423628
133,133,133,05-13,5.0865251599542045,-0.16852317734266833,-0.0732982635987715
134,134,134,05-14,5.268619076703842,0.09078573379587752,0.2453429559293145
135,135,135,05-15,4.969306510520406,-0.33544715202766995,0.6222374274634145
136,136,136,05-16,6.4165869042931725,1.7255371450885049,0.6298478288807438
137,137,137,05-17,6.07225968259027,1.2352016164288504,0.7992386102990445
138,138,138,05-18,6.069683342989843,1.2315328073415668,1.0309300595356456
139,139,139,05-19,5.800230617610303,0.8478215111671364,1.3775654684184062
140,140,140,05-20,6.24482008615587,1.4809344292154851,1.019751691621667
141,141,141,05-21,6.429808558300388,1.7443653012688936,0.9822169235479856
142,142,142,05-22,4.908986294707795,-0.4213455156919328,0.7870831097346854
143,143,143,05-23,5.914111945141152,1.0099930079867634,0.7767255763076267
144,144,144,05-24,5.247513052932045,0.060729924461765075,0.3985768404125376
145,145,145,05-25,5.7565905324011055,0.7856763106047844,0.052531416442571865
146,146,146,05-26,4.651540839467648,-0.7879579861550499,0.10689727376539193
147,147,147,05-27,4.971792333235613,-0.3319072425509008,-0.06575806423424982
148,148,148,05-28,5.138049581130874,-0.0951503717550124,0.04566982850156458
149,149,149,05-29,5.186651713881547,-0.025939020011087187,-0.05001599294046599
150,150,150,05-30,5.71699961244134,0.7292972808766516,0.031406796089167036
151,151,151,05-31,5.3534310900059365,0.2115613819526009,0.11748916105949513
152,152,152,06-01,4.994604897744387,-0.2994212519772517,0.24097164078745795
153,153,153,06-02,5.334488893065225,0.18458694727106773,0.5221434509862922
154,154,154,06-03,5.6583265346276725,0.6457445066127646,0.5662137609985097
155,155,155,06-04,6.371331622656513,1.6610918411819189,0.6388484475649884
156,156,156,06-05,5.902683983886819,0.9937191409499556,0.7418724021716475
157,157,157,06-06,5.659467651048892,0.6473695013514722,0.8944314716773079
158,158,158,06-07,5.428682585186607,0.31872247566270306,0.8095786329038663
159,159,159,06-08,5.977276178237772,1.0999413643050298,0.6929361775803492
160,160,160,06-09,5.3008104193872025,0.13662747397211528,0.728522846451981
161,161,161,06-10,5.879874199402617,0.9612371092408156,0.9218435913979874
162,162,162,06-11,6.052623665260413,1.2072391541797465,1.1085209260823266
163,163,163,06-12,6.4739988173311245,1.807293971027511,1.0254170741469741
164,164,164,06-13,6.215222628684585,1.4387864837687379,1.1511313504188685
165,165,165,06-14,5.627129185692537,0.6013182526929165,1.1973952712907383
166,166,166,06-15,5.830490749859092,0.8909131316034803,1.241076210817588
167,167,167,06-16,6.074801057537153,1.238820634472035,1.014619304484069
168,168,168,06-17,6.236667476114987,1.4693247913408447,0.8670697862921465
169,169,169,06-18,5.519852856016804,0.4485525330263954,0.8587139938130349
170,170,170,06-19,5.593542419606068,0.5534893746172035,0.8471039256207166
171,171,171,06-20,5.591923168898406,0.5511834978182473,0.8926197453862054
172,172,172,06-21,5.78157327652768,0.8212527224495694,0.5561507777145281
173,173,173,06-22,6.266575891470419,1.5119155530649675,0.5813357750935191
174,174,174,06-23,4.819000371987415,-0.5494890146892186,0.5576532776235801
175,175,175,06-24,5.6259664823307,0.5996625173003408,0.7645489087452336
176,176,176,06-25,5.4937593761978025,0.4113943897975692,0.6783427163737661
177,177,177,06-26,6.4636503069419025,1.7925572845481677,0.670701237463725
178,178,178,06-27,5.418354986464224,0.3040155682207646,0.9062330207564904
179,179,179,06-28,6.234379539596982,1.466066679604722,0.6873195352163374
180,180,180,06-29,5.8113821166138,0.8637016850673742,0.6281956983176722
181,181,181,06-30,4.703603718097967,-0.7138183959405778,0.17997960210104802
182,182,182,07-01,5.244648977634004,0.056651368405578835,-0.019270165049355376
183,183,183,07-02,4.575151585815191,-0.8967392927515774,-0.16959635902400935
184,184,184,07-03,4.578842676164522,-0.8914830346816558,-0.4995418301536341
185,185,185,07-04,5.60100017756761,0.5641095157567981,-0.5276983872337433
186,186,186,07-05,4.421200894811584,-1.115971141710374,-0.7311332281347278
187,187,187,07-06,4.5849698214442025,-0.8827577384212334,-0.7477983933971565
188,188,188,07-07,4.387503417452143,-1.1639576770003282,-0.5213989113026601
189,189,189,07-08,4.504935135421916,-0.9967302843261496,-0.6416511321731077
190,190,190,07-09,5.532746688109169,0.4669138578853216,-0.37383232434498215
191,191,191,07-10,5.094333488790932,-0.15740380946588664,-0.3511083878180347
192,192,192,07-11,5.549619709634006,0.4909417052583796,-0.13494913451630666
193,193,193,07-12,4.680714096208853,-0.7464141192595486,-0.19895559613548172
194,194,194,07-13,5.298261591613577,0.13299784281004026,-0.498023304401686
195,195,195,07-14,4.235252449030309,-1.3807690540412008,-0.4049858504531357
196,196,196,07-15,4.272664800469733,-1.327492391711903,-0.6015154262363386
197,197,197,07-16,5.48633438809332,0.4008209142254151,-0.3692582621413983
198,198,198,07-17,4.721568562736376,-0.6882357494408381,-0.26284845456233075
199,199,199,07-18,5.659298669739712,0.6471288653100934,-0.19795469980952776
200,200,200,07-19,5.746605118819897,0.7714566882844456,0.3394849142602853
201,201,201,07-20,4.5086736266592125,-0.9914065255243828,0.0633318127652129
202,202,202,07-21,6.537094910010344,1.897145292706976,0.11345141692278875
203,203,203,07-22,4.322800138853485,-1.2560976947450193,-0.01980424678966144
204,204,204,07-23,4.932740827976074,-0.387518124495383,-0.1431345794592761
205,205,205,07-24,5.097843709447014,-0.15240511696460762,-0.1931289937314493
206,206,206,07-25,5.226969216654228,0.031474692266757635,-0.6590769806634399
207,207,207,07-26,4.298028832299021,-1.291373011157422,-0.5488648688187144
208,208,208,07-27,4.5738852331152255,-0.8985426288849688,-0.5027290651421281
209,209,209,07-28,4.787164167785738,-0.594825023676666,-0.20696295119350325
210,210,210,07-29,5.127127881401477,-0.11070330243586496,-0.2877004198456095
211,211,211,07-30,6.3440147699228175,1.6221915667271416,-0.27250666309004284
212,212,212,07-31,4.88679266435384,-0.45295011964588,0.00454561771928245
213,213,213,08-01,4.3620456992616266,-1.200210470624022,0.05847235130877604
214,214,214,08-02,5.741208054428585,0.7637710559709828,0.22023931211546013
215,215,215,08-03,5.014377264945638,-0.2712646221397045,0.15439250340627245
216,216,216,08-04,5.808711388068605,0.8598984624042396,0.0025319457368349987
217,217,217,08-05,6.066578026603638,1.2271107144720157,0.21749687744479648
218,218,218,08-06,4.2469484656088765,-1.3641134656625051,0.045459053106360434
219,219,219,08-07,5.267771758732222,0.08957911962374686,-0.04080740567773722
220,220,220,08-08,5.016349634592771,-0.2684558900596335,-0.4405747282347108
221,221,221,08-09,4.6509050503932166,-0.7888633748442904,-0.9445769708504472
222,222,222,08-10,4.124345110798144,-1.5387054729376022,-0.6052164781664199
223,223,223,08-11,3.9430318205236095,-1.7969027412224037,-0.543467233150336
224,224,224,08-12,5.676798624593299,0.6720494904416605,-0.4441432314411071
225,225,225,08-13,5.5279439641209684,0.4600745897202509,-0.15068949353476335
226,226,226,08-14,5.434838064143528,0.3274881201957394,0.19016913171149205
227,227,227,08-15,5.8873332229284205,0.9718590525937724,0.22199135236085635
228,228,228,08-16,5.560507451455037,0.5064462785399301,0.26587666136327703
229,229,229,08-17,4.077110501559401,-1.6059694173262178,0.04584584734422272
230,230,230,08-18,5.8617035189665385,0.9353613444561846,0.1832314650266538
231,231,231,08-19,4.600873485414584,-0.8601102943940749,0.2256476493698679
232,232,232,08-20,6.0136940344768215,1.151801826290326,0.3331976328747679
233,233,233,08-21,6.066048156558383,1.2263561586530571,0.7054817621603172
234,234,234,08-22,6.013654957804384,1.15174617956933,0.6435589235944453
235,235,235,08-23,5.645680010744858,0.6277353583870781,0.6881729680058525
236,236,236,08-24,5.6007999003163365,0.5638243130609535,0.9250330754137926
237,237,237,08-25,4.788848809206868,-0.5924260279256319,0.6416218607975334
238,238,238,08-26,7.011672495539595,2.5729624707379672,0.7719706878067797
239,239,239,08-27,4.871932816048388,-0.4741111290444995,0.5667619126590713
240,240,240,08-28,6.562862349473686,1.9338391416248089,0.6036907549079161
241,241,241,08-29,4.781060215289925,-0.6035172924991726,0.8755407243347326
242,242,242,08-30,5.756394650144169,0.7853973665540231,0.31876753749768777
243,243,243,08-31,5.9342523855941725,1.0386737886352668,0.4855756413392983
244,244,244,09-01,4.6657829565989255,-0.7676766502843019,-0.11226658885451668
245,245,245,09-02,5.574756506311856,0.5267374940051635,-0.13616625921417272
246,246,246,09-03,4.04393387571602,-1.6532142395380809,-0.2948505478757868
247,247,247,09-04,4.6803621428857,-0.7469153146571089,-0.3840427301001747
248,248,248,09-05,5.087799571275057,-0.1667083654156613,-0.31799127925692305
249,249,249,09-06,5.558453025671476,0.5035206952889393,-0.2720878202561236
250,250,250,09-07,4.944081932246955,-0.3713679452247917,-0.3338945667845285
251,251,251,09-08,5.7681646064448895,0.8021582480099598,-0.3402227459038431
252,252,252,09-09,3.783519395376868,-2.0240547187085105,-0.424754488595366
253,253,253,09-10,4.653699204462109,-0.7848843893729962,-0.4053470621553215
254,254,254,09-11,4.731636351535621,-0.6738988215647989,-0.6003718938105439
255,255,255,09-12,5.64022362766849,0.6199652539292063,-0.9441516788235848
256,256,256,09-13,4.122370823971991,-1.5415169351561258,-0.6742538245726051
257,257,257,09-14,4.319694348847157,-1.2605204620682864,-0.5771927824783677
258,258,258,09-15,4.920697994918903,-0.4046675932026318,-0.5856750941437023
259,259,259,09-16,5.062652955595588,-0.2025181368075715,-0.652493794408901
260,260,260,09-17,4.6958972630303295,-0.7247926915568065,-0.18723919001291167
261,261,261,09-18,5.358691948946292,0.2190530523380144,0.2558865525367753
262,262,262,09-19,6.082659026061668,1.2500106912198097,0.4682962454199302
263,263,263,09-20,6.1867455439451575,1.3982339932298355,0.7038845711366846
264,264,264,09-21,5.815657896517093,0.8697905640962976,0.8006552772838038
265,265,265,09-22,6.055272934181651,1.2110118174929538,0.7989849506333325
266,266,266,09-23,5.103627722386789,-0.1441684546740907,0.4382011624960909
267,267,267,09-24,5.3516542504568685,0.20903109243518667,0.241773249119379
268,268,268,09-25,4.562544669947297,-0.9146920376036398,0.1174325902820696
269,269,269,09-26,5.35912273803364,0.21966651296956408,-0.06496868738229758
270,270,270,09-27,5.291765119839964,0.12374661107244116,0.2089498632641402
271,271,271,09-28,5.286749486432567,0.11660415150675088,0.3097627736694917
272,272,272,09-29,6.2577469897561375,1.4993428492045358,0.432605611972845
273,273,273,09-30,5.776415998150897,0.8139085548672961,0.1613223678464132
274,274,274,10-01,5.0801265796414485,-0.17763500778352018,-0.09541279346965767
275,275,275,10-02,4.216106983087911,-1.4080329517890264,-0.029753613365482993
276,276,276,10-03,4.210045770833512,-1.4166643568239845,-0.3436925009897156
277,277,277,10-04,5.563395681657634,0.510559232131799,-0.6000953702615077
278,278,278,10-05,4.935007371980858,-0.3842904765408595,-0.5682348849137754
279,279,279,10-06,4.696096717339136,-0.7245086607634565,-0.5771418494507378
280,280,280,10-07,5.214366483878599,0.013527904302873877,-0.7189087752534536
281,281,281,10-08,4.17857867636453,-1.4614747390108005,-0.9033871642822758
282,282,282,10-09,3.6127297432825927,-2.26726591164028,-0.9537140367186177
283,283,283,10-10,4.786120602299327,-0.5963111020411356,-1.0818292142975592
284,284,284,10-11,4.722961809501987,-0.6862517111589082,-1.0560249196430322
285,285,285,10-12,4.156300509534453,-1.4931997262371055,-1.0353934728878824
286,286,286,10-13,5.323089436637303,0.16835367223003506,-0.5547212387849799
287,287,287,10-14,4.265506524652387,-1.3376860584799015,-0.3349672567155119
288,288,288,10-15,5.637978071146599,0.6167674929771354,-0.20858433893055586
289,289,289,10-16,5.712024686520612,0.7222127903756731,-0.048055397763359584
290,290,290,10-17,5.255459371780073,0.07204579555082825,-0.004392686311074691
291,291,291,10-18,4.83266778562522,-0.5300260792339279,0.043927435457810304
292,292,292,10-19,5.507056445931661,0.4303299409437444,0.06967597657283305
293,293,293,10-20,4.469096910931428,-1.0477653278665915,0.13871756766803015
294,294,294,10-21,5.746466113805152,0.771258739667272,0.2968192410451896
295,295,295,10-22,6.002922219180434,1.1364623369468556,0.3849738367969216
296,296,296,10-23,5.921599678879745,1.020655835813785,0.4339338566526845
297,297,297,10-24,5.2040954133785275,-0.0010985047235354444,0.5997920583317419
298,298,298,10-25,5.713342957425572,0.7240900600783212,0.4976085549938605
299,299,299,10-26,5.16791831516742,-0.05261611779224694,0.3996493167215131
300,300,300,10-27,5.315929555652248,0.15815771963998385,0.4122624555351975
301,301,301,10-28,5.5901840382864,0.5487069073127715,0.5326831550848237
302,302,302,10-29,5.97474345644619,1.0963346686958917,0.3023880991460792
303,303,303,10-30,5.711471964591768,0.7214256925742216,0.3128202986137993
304,304,304,10-31,4.743025464829481,-0.6576802755541452,0.5091627672435256
305,305,305,11-01,5.21187299577712,0.009977079014073357,0.4897865267465929
306,306,306,11-02,6.143192351522244,1.3362125314183415,0.2845925611555878
307,307,307,11-03,5.508544834099909,0.4324494643311759,0.1127040400836511
308,308,308,11-04,5.110186059082559,-0.13482912485013887,0.4939521605628093
309,309,309,11-05,4.987242614149545,-0.3099054338573985,0.4176965933905377
310,310,310,11-06,6.349363554947693,1.629808447320804,0.19604918671776767
311,311,311,11-07,4.890580337393814,-0.4475563240195568,0.31317636663666976
312,312,312,11-08,5.20931057535266,0.006328091381721919,0.3288974526867494
313,313,313,11-09,6.0020445797652675,1.135212543844588,0.14629006479307938
314,314,314,11-10,5.176424757672155,-0.04050260854966094,-0.0268833470144143
315,315,315,11-11,4.217850748448193,-1.4055497612194188,0.057784123905339324
316,316,316,11-12,5.619720488819288,0.5907679764758418,0.09279152315914027
317,317,317,11-13,5.247315429914253,0.06044850149896494,-0.16696428330526816
318,318,318,11-14,5.3568095814767585,0.21637248690452773,-0.111802528960264
319,319,319,11-15,4.907598145435991,-0.4233222949418623,-0.2388642902393736
320,320,320,11-16,5.408841450010886,0.290467917520364,-0.11153825961097033
321,321,321,11-17,3.6824929696777167,-2.167920328894076,0.15691244812229727
322,322,322,11-18,6.156191731234615,1.354724160246261,0.18156513403255287
323,323,323,11-19,6.378396670679908,1.6711527478985706,0.2356562276932961
324,324,324,11-20,5.460680384437292,0.364288602366062,0.4136489115352088
325,325,325,11-21,5.135503751827441,-0.09877573297740368,0.7788853233694683
326,326,326,11-22,6.158789875876669,1.3584240205718408,0.43537145271137545
327,327,327,11-23,5.221367861677468,0.023498142111479933,0.0038156770730779868
328,328,328,11-24,4.708841868293584,-0.7063590637022956,-0.06558697430347525
329,329,329,11-25,4.5600939875163755,-0.9181819059312142,-0.005037378158560475
330,330,330,11-26,5.168261572454068,-0.05212730589325743,-0.017807539151242373
331,331,331,11-27,5.390621396752771,0.2645218438920849,0.09925772998503717
332,332,332,11-28,6.104984506308668,1.2818030546157493,0.30675703020001394
333,333,333,11-29,5.714606754520288,0.7258897569291571,0.5917052503029351
334,334,334,11-30,5.583112485521224,0.5386367375875649,0.40621286879744395
335,335,335,12-01,5.760685295579577,0.7915074146863121,0.528297176212242
336,336,336,12-02,4.386714171080588,-1.1650815949262037,0.2657413056455627
337,337,337,12-03,5.905007337749987,0.9970276883808736,0.09741839965233894
338,338,338,12-04,4.998740375464592,-0.29353216878432664,0.2303878593302477
339,339,339,12-05,5.005400647493502,-0.2840476790301857,0.11575528712931005
340,340,340,12-06,6.143361563299272,1.3364534956550171,0.2997309816466316
341,341,341,12-07,5.277696246707248,0.10371198148068653,-0.06317914030941035
342,342,342,12-08,5.1618712141833925,-0.061227427822274284,-0.015301023410977528
343,343,343,12-09,4.375933957782192,-1.180433043355378,0.010297025534829238
344,344,344,12-10,5.200468433193572,-0.006263467393729666,-0.2309771699093013
345,345,345,12-11,5.11325461147549,-0.1304593853553451,-0.26386188764266066
346,346,346,12-12,5.1267849312166485,-0.11119167700976626,-0.1786444122430607
347,347,347,12-13,5.1391408759647215,-0.09359632491946936,0.08999085744915485
348,348,348,12-14,5.5209236771989385,0.45007742457532535,0.10860592757139273
349,349,349,12-15,5.507792825737908,0.43137857479791536,0.00016425318030581504
350,350,350,12-16,5.278900547560434,0.10542695333969766,-0.045707229489382016
351,351,351,12-17,4.65635008454518,-0.7811094317018665,0.11343143839162408
352,352,352,12-18,4.9335115590885215,-0.3864205730278933,-0.1537261466903689
353,353,353,12-19,5.809650421052187,0.8612356823665672,-0.08065887021204872
354,354,354,12-20,4.395290836198053,-1.1528680859166327,0.12342898988988975
355,355,355,12-21,5.815652046658948,0.8697822336678365,0.4527715538554205
356,356,356,12-22,6.138797517020726,1.3299541139513285,0.4479222090419111
357,357,357,12-23,6.0439910374504064,1.1949459520913177,0.22758908632310845
358,358,358,12-24,4.913079491708709,-0.4155166419089497,0.2521224162851938
359,359,359,12-25,4.881306204972961,-0.4607630539462486,-0.1260484666325953
360,360,360,12-26,4.498658748795251,-1.0056681061441208,-0.6731123914028387
361,361,361,12-27,4.2222794864454,-1.399243063838898,-0.9553467361075224
362,362,362,12-28,3.83381665840415,-1.9524294346701323,-1.1849681573219637
363,363,363,12-29,4.854834281296718,-0.49846011613678404,
364,364,364,12-30,3.94560026914819,-1.7932451691955973,
365,365,365,12-31,,,
