,unnamed: 0,unnamed: 0,mth_day,soundtrack,soundtrack_norm,soundtrack_ravg
85,85,85,03-26,16.017083539515607,-0.19965946396590345,0.3881183293828898
86,86,86,03-27,16.635117577549973,0.19196701663730606,0.2956662361054642
87,87,87,03-28,17.03904986897378,0.4479247341044775,0.0527471644236129
88,88,88,03-29,16.44727648371332,0.07293870757220727,0.004218433839612465
89,89,89,03-30,15.765196418394645,-0.3592714928884767,-0.07249567396071507
90,90,90,03-31,16.12924150324898,-0.12858889842193716,-0.35611109638357874
91,91,91,04-01,15.29069859621433,-0.6599441107678687,-0.7021796777468658
92,92,92,04-02,13.9496405715185,-1.5097255178998759,-1.0267988389576297
93,93,93,04-03,13.762220951061876,-1.6284867540752463,-0.9224808728305384
94,94,94,04-04,13.373546269391756,-1.8747762596923736,-0.8989599809972019
95,95,95,04-05,16.75295476015572,0.266636303874072,-1.0090022465763837
96,96,96,04-06,16.351954406659438,0.01253645257808085,-0.6792830817495593
97,97,97,04-07,14.248738425713114,-1.3201977042429591,-0.5199201447714862
98,98,98,04-08,17.071661327745744,0.4685894710610699,-0.15480397739086085
99,99,99,04-09,15.271185094168914,-0.6723091322068072,-0.1464247350265222
100,100,100,04-10,16.830731579184572,0.3159207445913781,-0.19808782703168826
101,101,101,04-11,16.832295518514925,0.31691175806010397,0.009280653230332671
102,102,102,04-12,15.862770692829148,-0.2974420994529153,-0.10950260459969342
103,103,103,04-13,16.212253952344273,-0.07598682267083402,0.0530060645931782
104,104,104,04-14,15.946935087970116,-0.24411007591908665,-0.06440129293083269
105,105,105,04-15,16.809935316812133,0.30274288295042256,-0.08363858736001968
106,106,106,04-16,15.719033363776695,-0.3885234005526873,-0.0806072539883438
107,107,107,04-17,16.650142829473868,0.2014879914849821,-0.13056333504873596
108,108,108,04-18,15.89147356095144,-0.27925409922286004,-0.06925848088524304
109,109,109,04-19,15.739233459124751,-0.37572330903318696,-0.09184697345833004
110,110,110,04-20,16.52741401541261,0.12371904906187095,0.04568864193521635
111,111,111,04-21,16.596051047445805,0.16721192751190067,0.02322308251373475
112,112,112,04-22,17.02132055780336,0.43669029180859104,0.10538003963580857
113,113,113,04-23,16.437422580558525,0.06669463495609246,0.257092895517949
114,114,114,04-24,16.66939535854638,0.21368764350958275,0.1295835167562066
115,115,115,04-25,17.175761072857266,0.5345538262596558,0.08546065498413476
116,116,116,04-26,15.320062518823429,-0.6413372235085835,0.14785306663651285
117,117,117,04-27,16.178263715159844,-0.09752524312053053,0.2019450741140034
118,118,118,04-28,17.612097270197694,0.8110447617228596,0.3282891880765273
119,119,119,04-29,16.949605031886225,0.3912466798210356,0.30654135153256235
120,120,120,04-30,17.865713280876783,0.9717523272847264,0.3107985533675277
121,121,121,05-01,16.969836745926017,0.4040668069958653,0.3502724646056345
122,122,122,05-02,15.360372800754387,-0.6157940124987913,0.3518827041631033
123,123,123,05-03,16.552031404034008,0.1393182243081108,0.2252171926205836
124,124,124,05-04,17.627344188961306,0.8207061990676727,0.06581215126863932
125,125,125,05-05,15.750243883614518,-0.3687463894340829,-0.09409438812978692
126,126,126,05-06,16.356350462948324,0.015322079173061044,-0.049733577481718284
127,127,127,05-07,15.455725379907715,-0.5553724293946921,-0.04975471191367047
128,128,128,05-08,15.780413205985546,-0.3496291486103795,-0.19355082462903075
129,129,129,05-09,16.551831287867692,0.1391914177163977,-0.04685384980408922
130,130,130,05-10,16.265778054951653,-0.04207047722448881,0.15305507108595373
131,131,131,05-11,17.139277488985194,0.5114354595155661,0.2442116112901205
132,132,132,05-12,18.24923345839539,1.2147756045133191,0.08713077307012491
133,133,133,05-13,16.31886177276115,-0.008433188169691555,0.1818684392309476
134,134,134,05-14,14.293057632990651,-1.2921141779303529,0.25965984829590033
135,135,135,05-15,17.448876384733573,0.7076174146813339,0.43831998405609707
136,136,136,05-16,17.002363669817278,0.4246779771652275,0.5140925258488633
137,137,137,05-17,18.830961539096965,1.5833962740767462,0.5737734608754422
138,138,138,05-18,18.96670297022484,1.669410855269917,0.9188364448248452
139,139,139,05-19,16.883964253236893,0.3496524219897822,1.0051010627518528
140,140,140,05-20,17.560364823525244,0.7782637257660651,0.8724285654518398
141,141,141,05-21,18.2656925010718,1.2252051222433793,0.7155147921032817
142,142,142,05-22,15.746124013354807,-0.3713570066348504,0.4840150550760301
143,143,143,05-23,17.345187857759893,0.6419136339853982,0.6424623137272328
144,144,144,05-24,16.774695161276778,0.28041243310640696,0.6802143845333712
145,145,145,05-25,18.384258088253056,1.3003359738969993,0.5637415033038038
146,146,146,05-26,17.917828875422952,1.0047761506028956,0.5772229862298165
147,147,147,05-27,17.16284258657779,0.5263678348659745,0.5105587049546146
148,148,148,05-28,15.873776494647007,-0.29046810907877424,0.5494778061229356
149,149,149,05-29,16.713961978155762,0.2419279463341872,0.3938981935903545
150,150,150,05-30,17.14320950506697,0.513927040116333,0.3201275004763358
151,151,151,05-31,16.91111721144772,0.3668582987015127,0.3114409299272949
152,152,152,06-01,17.219314322214608,0.5621519919187838,0.26562208825655786
153,153,153,06-02,17.08059182154027,0.4742484115717295,0.2926037536935792
154,154,154,06-03,15.439930391714336,-0.5653811591031968,0.3963784267559309
155,155,155,06-04,16.96944400200537,0.4038179389563153,0.4684714905045526
156,156,156,06-05,18.125823553120632,1.1365750784904434,0.4749611265693565
157,157,157,06-06,17.593746750199056,0.7994166811932423,0.7025516164131282
158,158,158,06-07,17.28076291439857,0.601089808307607,1.0587805699750532
159,159,159,06-08,19.23558403615835,1.8397913506343608,1.1944443946810837
160,160,160,06-09,18.81296510012617,1.5719925622683537,1.3910650801064453
161,161,161,06-10,18.25400772102321,1.2178008871924977,1.5652487621820044
162,162,162,06-11,19.987571144662713,2.3162991910426123,1.8288516862211688
163,163,163,06-12,19.243044482472527,1.8445187736465989,1.7393158612936226
164,164,164,06-13,19.776747036779536,2.182707352542596,1.6850205163180962
165,165,165,06-14,18.38779375379321,1.3025764010690797,1.7326728311727382
166,166,166,06-15,18.298857301542057,1.2462204924151947,1.6792980382009195
167,167,167,06-16,18.705214480983933,1.5037147763203491,1.427714119961716
168,168,168,06-17,19.482179801684907,1.9960504332117013,1.0769488140776258
169,169,169,06-18,16.860865044743125,0.33501526421137645,0.9809990306274936
170,170,170,06-19,16.455446116617082,0.07811551723805478,1.0714522479774014
171,171,171,06-20,17.479271449230918,0.7268777003682863,1.2644657375382211
172,172,172,06-21,19.15533412230032,1.7889397965146407,1.2233363930170411
173,173,173,06-22,20.53280651967306,2.661795713685269,1.3225385233295874
174,174,174,06-23,19.092737266997585,1.7492743660846213,1.4866362076281472
175,175,175,06-24,17.800182933833362,0.9302280460866544,1.4502805694250052
176,176,176,06-25,18.009242289484398,1.0627016230294135,1.4140495088220657
177,177,177,06-26,17.135029836415626,0.508743871149435,1.1904455295207967
178,178,178,06-27,18.812272100770823,1.5715534328970011,1.227174104884018
179,179,179,06-28,18.415561485038136,1.320171837877658,1.3404151762549952
180,180,180,06-29,19.44051011996735,1.9696458182639482,1.1678158749516785
181,181,181,06-30,18.872431723081906,1.6096744743125166,1.0166920821118033
182,182,182,07-01,16.374946626196845,0.027105815209515483,0.7416884711824135
183,183,183,07-02,15.704079899812207,-0.3979988858898156,0.4894653589277381
184,184,184,07-03,16.208337986689422,-0.07846823267933678,0.13090857919993604
185,185,185,07-04,16.027329693680436,-0.1931668356503952,-0.03367867797760149
186,186,186,07-05,16.0454338611028,-0.1816948601028642,0.051650997409033284
187,187,187,07-06,17.313999918280178,0.6221509312472913,0.04553234363604946
188,188,188,07-07,17.182910026865795,0.5390838675293241,0.0350205773958762
189,189,189,07-08,15.646144037668867,-0.43471080852771854,0.5360799356209976
190,190,190,07-09,16.108804941943095,-0.1415388301203764,0.6260590998798145
191,191,191,07-10,20.771723964187416,2.8131893137003336,0.4080415433445186
192,192,192,07-11,16.897422002561154,0.3581801254500359,0.4722190524386983
193,193,193,07-12,15.249651195685804,-0.6859544079644837,0.4372452059227577
194,194,194,07-13,17.790589339593122,0.9241489220944024,0.14876748795810146
195,195,195,07-14,15.314986233101394,-0.6445538876233623,-0.3380613871658636
196,196,196,07-15,13.377288186865304,-1.8724051379083133,-0.4455127896038103
197,197,197,07-16,16.162074253149054,-0.10778393704345693,-0.23148039202219264
198,198,198,07-17,15.879994007821484,-0.286528289177644,-0.4355926283190413
199,199,199,07-18,17.27626553612262,0.5982399775252227,-0.35830159451113763
200,200,200,07-19,15.857906298091981,-0.3005244956866896,0.03041451973079527
201,201,201,07-20,16.046833931263784,-0.1808076847759401,0.07032676200162002
202,202,202,07-21,17.05793495054589,0.4598915475432836,0.16607522168918465
203,203,203,07-22,16.539992378904742,0.1316895165814916,-0.05741222312109636
204,204,204,07-23,16.786610032638745,0.2879624689477437,-0.05813183792068929
205,205,205,07-24,15.160123934768169,-0.7426846913364633,-0.16818510990569746
206,206,206,07-25,15.851092462014249,-0.3048421844842472,-0.20784504968432602
207,207,207,07-26,15.00476954411062,-0.8411273166859891,-0.37185581830922426
208,208,208,07-27,16.68240580820855,0.22193190887151235,-0.3899680601179012
209,209,209,07-28,14.987019186822767,-0.8523750951678982,-0.13875298696225422
210,210,210,07-29,16.615110159714476,0.17928901809568193,-0.21146122706950807
211,211,211,07-30,17.538810879098524,0.7646057475974186,-0.22149133650431105
212,212,212,07-31,15.162637986270244,-0.7410916251277708,-0.2978547408923148
213,213,213,08-01,14.909797176158845,-0.9013079732948066,-0.0317492181050249
214,214,214,08-02,15.959341579774213,-0.23624851745651,-0.16862449680942493
215,215,215,08-03,17.506699733523682,0.744258041555841,-0.17046102405986482
216,216,216,08-04,15.319075513521044,-0.6419626541307182,-0.10285123637021758
217,217,217,08-05,17.521421303948223,0.7535865840947792,0.05078499270815176
218,218,218,08-06,15.80281660798324,-0.3354328989898873,0.03685336815698388
219,219,219,08-07,16.364536685592814,0.020509401175409333,-0.2163833780069122
220,220,220,08-08,15.82742683032507,-0.31983826476351723,-0.2730605853060847
221,221,221,08-09,15.10887011940835,-0.7751624354275356,-0.6117049683886888
222,222,222,08-10,14.782414510858533,-0.9820258979257532,-0.6941432957187555
223,223,223,08-11,14.314890092700756,-1.278279714400846,-0.8695013382906547
224,224,224,08-12,15.022230592704744,-0.8300628629702873,-0.8596687102452177
225,225,225,08-13,14.704119254387702,-1.031638854255986,-0.6887508705551268
226,226,226,08-14,15.920529300914664,-0.2608424964908959,-0.3767468388528245
227,227,227,08-15,16.72724448173044,0.25034460271300923,-0.3884301584312216
228,228,228,08-16,17.73669550787847,0.8899982922880613,-0.3783399096150855
229,229,229,08-17,14.204263929236614,-1.3483796318712291,-0.4851388581126437
230,230,230,08-18,15.117772404039915,-0.7695213700734704,-0.5162488518663684
231,231,231,08-19,13.692869167885316,-1.6724325452413351,-0.2947710113934185
232,232,232,08-20,15.625957263295193,-0.4475024590132439,-0.5043767495611782
233,233,233,08-21,18.82435768825001,1.579211645550708,-0.12497328988835185
234,234,234,08-22,15.751995996924107,-0.3676361367184967,0.13694375664284342
235,235,235,08-23,17.79673170921877,0.9280411261657292,0.4583715492447551
236,236,236,08-24,17.597793412553656,0.8019809091137011,0.7375011556186655
237,237,237,08-25,16.73638118411445,0.2561342103701352,0.7297440353906683
238,238,238,08-26,18.26895930181665,1.2272751792302183,0.8342020455195865
239,239,239,08-27,18.75090763455636,1.5326689241827254,0.7737162502654001
240,240,240,08-28,16.741080377105533,0.2591119240550119,0.6554834800779324
241,241,241,08-29,17.224008226979986,0.56512635464061,0.6781103573147341
242,242,242,08-30,16.47827958997864,0.09258428798889544,0.5751593138867659
243,243,243,08-31,16.950628907382224,0.39189547379094497,0.3983139725453673
244,244,244,09-01,17.294143977914615,0.6095689186624089,0.1457563628387861
245,245,245,09-02,17.07640737734528,0.4715968761343342,0.031599127056978
246,246,246,09-03,14.349681320695762,-1.2562337341844758,-0.03863359951023265
247,247,247,09-04,16.143084527044245,-0.11981706005023847,0.08435521875011691
248,248,248,09-05,15.813265076113696,-0.3288120714143685,0.1830499881744444
249,249,249,09-06,18.115176450726707,1.1298283833530425,0.4145717696968061
250,250,250,09-07,18.228657805267197,1.2017375352083737,0.4258578204771121
251,251,251,09-08,19.268623919599236,1.8607275652685045,0.2368104676865644
252,252,252,09-09,14.456545854367793,-1.1885174295026402,0.3069032036645772
253,253,253,09-10,14.353046754651198,-1.2541011767935246,0.1265354725043021
254,254,254,09-11,16.476954057307886,0.0917443444537086,-0.3500307141687868
255,255,255,09-12,16.407323645956463,0.04762199639139207,-0.5217201684310776
256,256,256,09-13,13.716182689388196,-1.6576595848301594,-0.2899167144770356
257,257,257,09-14,17.642943349548872,0.8305908396947596,-0.15853354617119128
258,258,258,09-15,16.651429475978887,0.20230329422161145,-0.3542977320479661
259,259,259,09-16,15.597078106863252,-0.4658021669584586,-0.4100743736386753
260,260,260,09-17,14.623316426161315,-1.0828407708069403,-0.18480274099018235
261,261,261,09-18,15.879189854126976,-0.2870378531528643,-0.04407635236039733
262,262,262,09-19,15.849218278287573,-0.3060297889392006,-0.0976583964791785
263,263,263,09-20,18.975443104247233,1.6749491714734697,0.1647093141333459
264,264,264,09-21,16.144075728471428,-0.11918897049107555,0.4865432889781835
265,265,265,09-22,18.081366330528816,1.108404096716688,0.8786034986439466
266,266,266,09-23,17.670674471158264,0.8481630782620847,0.8312415968521476
267,267,267,09-24,19.591500944415586,2.065323404841714,0.3430778634652187
268,268,268,09-25,15.400761360334213,-0.5902011996899946,0.4458009681574023
269,269,269,09-26,14.353153984742026,-1.2540332288481042,0.3585050400272913
270,270,270,09-27,17.116732762713106,0.4971496576620267,0.14913193144276954
271,271,271,09-28,17.254785019431925,0.5846285279360218,-0.2691666533123596
272,272,272,09-29,15.688177666218168,-0.408075573245046,-0.3388543727366509
273,273,273,09-30,15.630745843656122,-0.4444681036890605,-0.3565490289698893
274,274,274,10-01,14.74090737031501,-1.0083275162357423,-0.5277853011616159
275,275,275,10-02,14.18560811562795,-1.3602011662475348,-0.6504409489194914
276,276,276,10-03,15.495343249967208,-0.5302679754883336,-0.5445123526423944
277,277,277,10-04,16.093392176617616,-0.15130535861123093,-0.7237990571650154
278,278,278,10-05,16.691186625156938,0.2274960044175361,-0.6500076378087765
279,279,279,10-06,13.933128984990384,-1.5201883308247857,-0.4895730604980613
280,280,280,10-07,15.439618174652535,-0.5655790000983091,-0.6043013410520486
281,281,281,10-08,15.704719328479865,-0.3975937023832439,-0.6763368205644062
282,282,282,10-09,14.409012482982714,-1.2186376588122572,-0.5125709422300387
283,283,283,10-10,15.411307887278586,-0.5835182356853771,-0.2969007521927952
284,284,284,10-11,18.24184101793455,1.2100912744237409,-0.02390111087672229
285,285,285,10-12,15.975251135061324,-0.226167190601324,0.02748534700604777
286,286,286,10-13,18.02457724756243,1.072418847798128,0.33309284283662205
287,287,287,10-14,16.191283669328133,-0.0892749550866235,0.3587611676870622
288,288,288,10-15,17.302726428129958,0.6150073161711884,0.002684814267724193
289,289,289,10-16,15.654354247664545,-0.42950828658273615,-0.16246734044302466
290,290,290,10-17,14.87025123861202,-0.9263668460922873,-0.28767375250816435
291,291,291,10-18,14.4114704697384,-1.2170801188658171,-0.10589350960307617
292,292,292,10-19,16.839031913898207,0.32118037540729,-0.2487076780381211
293,293,293,10-20,17.91251116218494,1.0014065023439054,-0.2280213081266336
294,294,294,10-21,15.950458056433325,-0.2418776944390809,-0.1414120967802607
295,295,295,10-22,15.850227836840286,-0.3053900671138113,0.033666087673425486
296,296,296,10-23,15.69033021596193,-0.4067115780140498,0.0507823309677618
297,297,297,10-24,16.069238000825273,-0.1666110121436999,-0.053140963774902
298,298,298,10-25,17.001100948804382,0.4238778351733078,0.171850496520789
299,299,299,10-26,16.92848985601511,0.3778667338879227,0.5845782836221416
300,300,300,10-27,18.080840769812927,1.108071067335065,0.7446815783128059
301,301,301,10-28,19.758234575480834,2.170976655494304,0.933085677594264
302,302,302,10-29,17.206304604126935,0.5539081901299358,1.112600255634514
303,303,303,10-30,17.853184981353227,0.9638135835450488,1.035285857808221
304,304,304,10-31,18.700875479597567,1.5009653034148078,1.0414962559856444
305,305,305,11-01,16.19642093034112,-0.08601965306983685,0.7614893296038664
306,306,306,11-02,18.139645334675073,1.145333456399608,0.576418312443156
307,307,307,11-03,17.106925433319052,0.4909350972036354,0.6280528938853296
308,308,308,11-04,15.453917668246827,-0.5565179128343268,0.6185490634708005
309,309,309,11-05,18.342098736446108,1.273621072198091,0.7579928473883518
310,310,310,11-06,18.610886304011107,1.4439423209276339,0.7042428187152002
311,311,311,11-07,17.516776051178926,0.7506430504354713,0.7811476188375118
312,312,312,11-08,17.630700987283173,0.8228332843606979,1.0459548446674705
313,313,313,11-09,17.835115990156932,0.952363897937506,0.725819996415917
314,314,314,11-10,17.96130499550245,1.0323254421454255,0.6195396748801398
315,315,315,11-11,15.310829257288134,-0.6471880173112295,0.5210201262831764
316,316,316,11-12,17.60454695462121,0.8062603917129707,0.4883817864510385
317,317,317,11-13,16.583921342004206,0.15952575885369066,0.3592530648499068
318,318,318,11-14,17.32165745789582,0.6270032453678701,0.33932955757962063
319,319,319,11-15,16.612431378312905,0.17759156833071596,0.19576012579192267
320,320,320,11-16,17.77265474440968,0.9127843985237084,0.2979798298906623
321,321,321,11-17,13.951409503097134,-1.5086046080374171,0.42766176654111066
322,322,322,11-18,18.572437426075272,1.4195786163054085,0.4858945353139972
323,323,323,11-19,17.811844196118837,0.9376173787563808,0.4757578481850776
324,324,324,11-20,17.87304764747434,0.9763998580051898,0.2340932561305967
325,325,325,11-21,16.516449855271954,0.11677144555719755,0.5125766850038738
326,326,326,11-22,15.484398698281607,-0.5372031538031771,0.30981910200935564
327,327,327,11-23,16.588293063275835,0.16229596520224565,0.1462468526711819
328,328,328,11-24,16.65258122686457,0.2030331183382994,0.02760783521619141
329,329,329,11-25,16.263023223444186,-0.04381611727266177,0.2712219108382997
330,330,330,11-26,16.749687180431348,0.26456575327524673,0.5048536473506986
331,331,331,11-27,18.823165029079952,1.5784558992898474,0.6383750247560598
332,332,332,11-28,17.696593828304525,0.8645872652712161,0.7776764741605485
333,333,333,11-29,17.85257053370595,0.9634242296344128,0.8465584819133727
334,334,334,11-30,17.971588621056448,1.0388418147652314,0.6795712898105997
335,335,335,12-01,16.915248149610893,0.3694759292442842,0.6357895805744004
336,336,336,12-02,15.168531047020714,-0.7373573993413914,0.474694805309413
337,337,337,12-03,18.408607977019265,1.3157656438726524,0.28566159900258925
338,338,338,12-04,16.171231381262025,-0.10198138631870846,0.06641896904817668
339,339,339,12-05,16.062666710505205,-0.17077500820652988,0.01734307238132429
340,340,340,12-06,15.89564001270962,-0.2766139649612441,0.03315630664729161
341,341,341,12-07,16.450561882117615,0.07502054924316988,-0.2781556579297107
342,342,342,12-08,15.31826224516737,-0.6424779937455876,-0.3194118729182672
343,343,343,12-09,15.460879974669881,-0.5521061435893616,-0.507190407035975
344,344,344,12-10,15.780587544755594,-0.3495186762500474,-0.5778988366991055
345,345,345,12-11,14.284643035729367,-1.2974462129127768,-0.7520581911007149
346,346,346,12-12,15.226121196099514,-0.7008645429400274,-0.5277273434632553
347,347,347,12-13,14.80149450194716,-0.9699355771664872,-0.17720971085628587
348,348,348,12-14,17.442389797637812,0.7035070920791703,-0.053284724750703366
349,349,349,12-15,18.77983574418773,1.5509996520524554,0.3390205880409169
350,350,350,12-16,16.953999405846556,0.3940312403834475,0.34184539567122546
351,351,351,12-17,17.999274940601946,1.056385663836945,0.4401015508457761
352,352,352,12-18,15.252868528359695,-0.6839156971581762,0.0978941441434379
353,353,353,12-19,15.731855210713205,-0.3803986461191823,-0.3118456143967037
354,354,354,12-20,14.20212128846415,-1.3497373481348598,-0.3265799228457765
355,355,355,12-21,14.90012183224168,-0.9074388991883944,-0.5697299978297456
356,356,356,12-22,16.814484261706177,0.30562538968901065,-0.7975124847841588
357,357,357,12-23,15.696953262161234,-0.40251478606687,-1.1385768034420891
358,358,358,12-24,13.096058345517434,-2.0506106188846562,-0.8554694767461859
359,359,359,12-25,12.502410290161428,-2.426784558066765,-1.013067147330587
360,360,360,12-26,16.88278727477054,0.3489066120405599,-1.44045765580532
361,361,361,12-27,13.407872514686892,-1.8530249226948008,-1.863848696070772
362,362,362,12-28,12.767640217401235,-2.2587176611593884,-1.6292056666145749
363,363,363,12-29,11.687979090448641,-2.9428610276595815,
364,364,364,12-30,15.3178291323355,-0.6427524421474726,
365,365,365,12-31,,,
