,unnamed: 0,unnamed: 0,mth_day,whimsical,whimsical_norm,whimsical_ravg
31,31,31,02-01,3.5278025809366125,-0.9473988127876048,-0.6725431065994627
32,32,32,02-02,3.147939079127467,-1.6179500335654418,-0.6973125397615227
33,33,33,02-03,4.483821736657816,0.7402068900575609,-0.7573358008829514
34,34,34,02-04,3.766894186008172,-0.5253441355287785,-0.2905232393225933
35,35,35,02-05,3.66621938970094,-0.7030595707939751,-0.02207707915612926
36,36,36,02-06,4.8068364595128665,1.3104062266826788,0.2221153773291168
37,37,37,02-07,4.440242036312716,0.6632781482111796,0.05179337971416231
38,38,38,02-08,3.977941012715138,-0.15279529465396535,0.013819251109842723
39,39,39,02-09,3.904903004328062,-0.28172509563216624,0.02352700258709889
40,40,40,02-10,3.6378214021001374,-0.753188907154696,-0.3493116709993587
41,41,41,02-11,3.699215709951309,-0.6448130619304381,-0.5299595984355899
42,42,42,02-12,3.5395703676476584,-0.926625814836067,-0.5882725727267172
43,43,43,02-13,3.8262258163655765,-0.42060941640620747,-0.6656981503841564
44,44,44,02-14,3.779737177463544,-0.5026731404007287,-0.8381238648279782
45,45,45,02-15,3.641736074072378,-0.7462785615768015,-0.8250400511846498
46,46,46,02-16,3.0517522071360643,-1.787743193817627,-0.7476900237685785
47,47,47,02-17,3.7436871517762103,-0.5663101800704675,-0.8637440720363979
48,48,48,02-18,3.802480505177962,-0.4625256503396383,-0.8005988707070797
49,49,49,02-19,3.4317620157657944,-1.1169337060131244,-0.6916396320973077
50,50,50,02-20,3.994365589636806,-0.12380193242481975,-0.28954995306473125
51,51,51,02-21,4.0120848556442406,-0.09252312991816933,-0.3824017382656984
52,52,52,02-22,4.418441481146658,0.6247948803778319,-0.2752191065813677
53,53,53,02-23,3.4280870617360564,-1.1234208912762702,-0.1952940653540937
54,54,54,02-24,4.16679065965804,0.1805701397663461,-0.11791233585719192
55,55,55,02-25,3.7034245384969986,-0.6373834586494802,-0.18964116384758947
56,56,56,02-26,4.257383481471917,0.3404884445565905,-0.492422011679713
57,57,57,02-27,3.7682809856028903,-0.5228960978605548,-0.2256838857331841
58,58,58,02-28,3.3892995790127536,-1.1918902066149089,-0.28916888615880804
59,59,59,02-29,4.33472096633641,0.4770078644029023,-0.4033030324914668
60,60,60,03-01,3.9510072818031,-0.20033986278739715,-0.6207100735693821
61,61,61,03-02,3.315486419899922,-1.3221883366454323,-0.395788080310769
62,62,62,03-03,3.5184242725450576,-0.9639538019109024,-0.07621781958919416
63,63,63,03-04,4.532783263838996,0.826635861691124,-0.17361415359773033
64,64,64,03-05,4.475508129980212,0.7255313577145402,-0.06520406328134919
65,65,65,03-06,4.00367410798958,-0.10737013964831467,-0.1417191817465275
66,66,66,03-07,4.319489526824649,0.4501206791108897,-0.013218162466277772
67,67,67,03-08,3.0554141097684875,-1.7812790474365023,-0.3186634589676305
68,68,68,03-09,3.9551949083203595,-0.1929476862294039,-0.4817846657715276
69,69,69,03-10,3.4945849904345114,-1.0060359173169926,-0.5622698960686392
70,70,70,03-11,3.9210646430473175,-0.2531958831088423,-0.7875433557790589
71,71,71,03-12,3.730107521480845,-0.5902815214309841,-0.4881734506140056
72,72,72,03-13,3.55379262595855,-0.9015200791516279,-0.4901277180227621
73,73,73,03-14,4.072962332679971,0.014940383553817625,-0.4261415118433787
74,74,74,03-15,3.948552419230558,-0.20467329068194284,-0.2791297487226276
75,75,75,03-16,3.7120719497625783,-0.6221186802406917,-0.25522063001284306
76,76,76,03-17,4.420752673573062,0.6288746956156643,0.07506317883091661
77,77,77,03-18,3.81137381055926,-0.4468268091722775,0.2139959134857428
78,78,78,03-19,4.676416166090652,1.08018277391093,0.2480744842821652
79,79,79,03-20,4.5451900176047735,0.8485367914827745,0.4167173311582916
80,80,80,03-21,4.0643843333775225,-0.0002018659034084991,0.3185180764312832
81,81,81,03-22,4.28528330529588,0.3897384010160669,0.5187841092468354
82,82,82,03-23,4.086976714751788,0.03967916725361358,0.37140109040488056
83,83,83,03-24,4.492071309824079,0.7547693877210356,0.3367468277494519
84,84,84,03-25,4.1754662498748685,0.19588466085920128,0.3219671404349033
85,85,85,03-26,4.427401346222132,0.6406112155502031,0.26421248842655193
86,86,86,03-27,4.014148674072305,-0.08887998979070001,0.07705712753059928
87,87,87,03-28,4.0889771886754795,0.04321048896595834,-0.11944138440481795
88,88,88,03-29,3.4508419476881516,-1.0832529981221022,-0.2767664311856895
89,89,89,03-30,3.824179487115992,-0.4242216838914677,-0.30690091632050104
90,90,90,03-31,3.6407237156075007,-0.7480656198260279,-0.3786091935690321
91,91,91,04-01,4.324975246376277,0.4598043047413335,-0.5087996202009629
92,92,92,04-02,3.7704146553102738,-0.5191296532818859,-0.3447528085146017
93,93,93,04-03,3.646464314222147,-0.7379320708256281,-0.3865141189252813
94,94,94,04-04,4.008431534436091,-0.09897212800393383,-0.23692754656593584
95,95,95,04-05,3.682234199825297,-0.6747895463555453,-0.4163064525930982
96,96,96,04-06,4.149163435998742,0.1494538143300447,-0.07897272469419199
97,97,97,04-07,3.7152723874495863,-0.6164691314216402,-0.15120569739935955
98,98,98,04-08,4.917000632823244,1.5048727141115512,-0.2180536543522328
99,99,99,04-09,3.4009468732781967,-1.1713299070566334,-0.2162441458750047
100,100,100,04-10,3.781217580631492,-0.5000598697211733,-0.453919935444187
101,101,101,04-11,3.688384658183265,-0.6639324954921767,-0.2354554533902433
102,102,102,04-12,3.3413114337346315,-1.2766009230850488,-0.6136972306932362
103,103,103,04-13,4.45782580263241,0.6943177609020221,-0.07956956090952373
104,104,104,04-14,3.631369573437552,-0.7645779497064065,-0.008885795974334662
105,105,105,04-15,5.216428829945207,2.0334361116456416,0.1120682294886664
106,106,106,04-16,4.0214693165527775,-0.07595728011003901,0.2829786671934769
107,107,107,04-17,4.099503316206056,0.06179165728582965,0.05069943529080867
108,108,108,04-18,3.9222302541072778,-0.2511382968561856,0.22526305251000914
109,109,109,04-19,3.6683165180852773,-0.6993576305139875,-0.22154721038852854
110,110,110,04-20,4.224705427916532,0.28280375360879645,-0.1322195697944881
111,111,111,04-21,3.6977357978571814,-0.6474254657455846,-0.2672069423735573
112,112,112,04-22,4.325090957790322,0.4600085634542036,-0.2717413869029676
113,113,113,04-23,3.640685784071045,-0.7481325781885854,0.1529396551852796
114,114,114,04-24,3.906817829901683,-0.2783449640326476,-0.09919767706575773
115,115,115,04-25,5.111793074096617,1.848728622015496,0.06609246032339165
116,116,116,04-26,3.3676991292365304,-1.2300202398974276,-0.22374880805819772
117,117,117,04-27,4.259551406785522,0.3443153585893117,-0.19549335589117292
118,118,118,04-28,3.3399302503187656,-1.279039046835333,-0.2595145353870381
119,119,119,04-29,3.736725114157564,-0.5785998651864366,-0.542185934459336
120,120,120,04-30,3.6892119974490254,-0.6624720410078381,-0.38581964207528535
121,121,121,05-01,4.151002510879056,0.1527002275817077,-0.3888034427689289
122,122,122,05-02,3.899182889606248,-0.2918224855931233,-0.15585789393706873
123,123,123,05-03,4.24940956874183,0.3264125544274496,-0.2461561538438311
124,124,124,05-04,4.131704323662293,0.11863424615582875,-0.20008333504868228
125,125,125,05-05,3.429804370572911,-1.1203894246270107,-0.1893295692557304
126,126,126,05-06,3.8458119564986144,-0.3860351282369455,-0.1920129881727376
127,127,127,05-07,4.187554198551841,0.21722282233941886,-0.21770885810130924
128,128,128,05-08,3.890062039102513,-0.30792299909516635,-0.27840966900715897
129,129,129,05-09,4.162070172460273,0.17223733485601966,0.0007477607285592361
130,130,130,05-10,3.925384312195277,-0.2455706192792699,-0.054800754820101036
131,131,131,05-11,4.378651070389004,0.5545551537872989,-0.08663308622591055
132,132,132,05-12,3.6570044233875394,-0.7193262215289071,-0.007744209932319862
133,133,133,05-13,4.079357176425478,0.0262288339045618,-0.07126050806001406
134,134,134,05-14,4.158202672128969,0.16541025866637785,0.13001028154689498
135,135,135,05-15,3.9461804147703083,-0.20886045391014552,0.3012249719962609
136,136,136,05-16,4.60949694594711,0.9620541183621842,0.43022524695323705
137,137,137,05-17,4.960604035591163,1.5818432964834943,0.5962989881596727
138,138,138,05-18,4.095472012389825,0.054675428212949836,0.9167595961551259
139,139,139,05-19,4.643836228331852,1.0226712811431764,1.6169145388398956
140,140,140,05-20,5.2474374834875945,2.088173906639096,1.7757713180918848
141,141,141,05-21,6.325983479139067,3.9920692021984734,1.759477616511288
142,142,142,05-22,5.149445787284996,1.91519479387412,1.9278601610643933
143,143,143,05-23,4.9052222927975935,1.4840810869999137,1.8571040193657984
144,144,144,05-24,4.667798609095868,1.0649706955315807,1.6049160071826618
145,145,145,05-25,4.403338486229872,0.5981344309516047,1.1417498690264127
146,146,146,05-26,4.390258925425622,0.5750458335402782,1.0057985666737823
147,147,147,05-27,4.751697378023377,1.2130723732609787,0.7421135760916501
148,148,148,05-28,4.687351890321136,1.0994869797583382,0.7260619449570049
149,149,149,05-29,4.008965892451172,-0.0980288564928808,0.7274865208759032
150,150,150,05-30,4.613239655593566,0.9686609087237102,0.6811677376471647
151,151,151,05-31,4.408180571789133,0.6066818864649937,0.5755166768872821
152,152,152,06-01,4.2328229415519605,0.2971331341678472,0.3943976398633836
153,153,153,06-02,4.392592981522132,0.579166008701684,0.5848674640693433
154,154,154,06-03,4.0717343847555805,0.012772757614946966,0.6900894307644981
155,155,155,06-04,4.65636640865263,1.0447900887428774,0.7137423434931085
156,156,156,06-05,4.970885575823509,1.5999927088946395,0.6822959301798441
157,157,157,06-06,4.488576025368238,0.7485993628366558,0.5487328358909321
158,158,158,06-07,4.1259376420219,0.1084546542882606,0.748549035064881
159,159,159,06-08,3.9386165233163175,-0.2222125570317882,0.8952661029490226
160,160,160,06-09,4.750902914625941,1.2116699526586407,0.982148625771407
161,161,161,06-10,5.155052779996409,1.9250924960477265,1.0730088952802677
162,162,162,06-11,5.266196344122818,2.1212878458289453,1.6017806255306164
163,163,163,06-12,4.79740702065825,1.2937609798898209,1.8493507854893392
164,164,164,06-13,5.9232149406382275,3.2810850357903525,1.8541398611006168
165,165,165,06-14,4.780099157227099,1.2632084027205472,1.5344577659498295
166,166,166,06-15,4.7671808213011575,1.2404044063263098,1.5302648038174314
167,167,167,06-16,4.0684641075713746,0.00699992514300036,1.4235303370539023
168,168,168,06-17,5.2519446070813,2.096130073034556,1.0911607761196074
169,169,169,06-18,4.43462016364684,0.6533541793086478,0.8905926207199756
170,170,170,06-19,4.793501999412222,1.2868676701845831,0.8037426258777289
171,171,171,06-20,4.098374753476465,0.0597994703227555,0.7159455283613103
172,172,172,06-21,4.471980614510579,0.7193044372728293,0.34269738007436285
173,173,173,06-22,3.7700447306959237,-0.5197826599555115,0.34855255356239284
174,174,174,06-23,3.983286724502925,-0.14335881668712872,0.372595834451564
175,175,175,06-24,4.454521701091957,0.6884852202368279,0.5240703759466326
176,176,176,06-25,4.875224301218911,1.4311273555196105,0.6010725227753958
177,177,177,06-26,4.613231617360829,0.968646719293167,0.8544243529216509
178,178,178,06-27,4.733708317643523,1.181317318245408,1.2824397207227307
179,179,179,06-28,4.631179066809505,1.0003283209220193,1.4249379541976943
180,180,180,06-29,5.4380965412901965,2.4247333901193517,1.220730877965307
181,181,181,06-30,4.93886839639699,1.5434746210866093,1.1122371409579537
182,182,182,07-01,4.181131328140493,0.20588489812528588,0.8659433491701211
183,183,183,07-02,4.244465060054435,0.31768429724904657,0.7290604006913889
184,184,184,07-03,3.8965640161491364,-0.2964454324815867,0.2324070370298713
185,185,185,07-04,4.165918536046983,0.17903063004962552,0.009837460787281944
186,186,186,07-05,3.749988488751781,-0.5551867918497545,0.03939497238298994
187,187,187,07-06,4.182361904353494,0.20805716363107332,-0.055570257426164886
188,188,188,07-07,4.2815963143631945,0.3832299676995338,-0.10160829342643336
189,189,189,07-08,3.9216814429857454,-0.25210708160588235,0.06154567567447355
190,190,190,07-09,3.7400822826476334,-0.5726736484831976,0.24244877896759198
191,191,191,07-10,4.7204733809237664,1.1579544446550671,0.2211393746221959
192,192,192,07-11,4.364872042840482,0.5302318279089561,0.4488287923550673
193,193,193,07-12,4.109931956824181,0.08020073755869678,0.4468481554085968
194,194,194,07-13,5.055504975162274,1.749366474096762,0.4251140001510632
195,195,195,07-14,3.914949324725554,-0.2639909032847049,0.06801920685682328
196,196,196,07-15,3.666208621076365,-0.703078580028399,0.12175028704126302
197,197,197,07-16,3.50672020781452,-0.9846143151103728,0.11358861727004305
198,198,198,07-17,4.547502174371731,0.8526183090155947,-0.33304477130749355
199,199,199,07-18,4.0821907162104445,0.03123071893137675,-0.3932733099642904
200,200,200,07-19,3.53741313293304,-0.9304338573684572,-0.24306655845006994
201,201,201,07-20,3.7102345507238375,-0.6253621352254859,-0.05710048458397565
202,202,202,07-21,4.176756309523319,0.1981619290569236,-0.3433335466122877
203,203,203,07-22,4.138812628326665,0.13118212808619278,-0.5136432496410762
204,204,204,07-23,3.5746056387468768,-0.8647800631542777,-0.2961959985917982
205,205,205,07-24,3.503313772764908,-0.990627499241354,-0.3779775116418224
206,206,206,07-25,4.276509014198025,0.3742496489272103,-0.2461375481131017
207,207,207,07-26,3.432261942805269,-1.1160512135256309,-0.4260610998399781
208,208,208,07-27,4.624875904321604,0.989201710229248,-0.2952728428524701
209,209,209,07-28,3.527258537013892,-0.9483591822750659,-0.09749592894229712
210,210,210,07-29,4.019150518439964,-0.08005052122922897,0.12668039361148362
211,211,211,07-30,4.175550840720216,0.19603398421968354,0.43856877726911997
212,212,212,07-31,5.038476782827493,1.7193075842498946,0.44542512102548265
213,213,213,08-01,4.492360052408472,0.7552790884201873,0.7092901352562407
214,214,214,08-02,4.648180385782793,1.0303397727674235,0.7550597369723474
215,215,215,08-03,4.424126831677612,0.6348309031094833,0.9868345237557464
216,216,216,08-04,4.17471985285223,0.19456708906741105,0.6905195637805682
217,217,217,08-05,4.963345533299977,1.5866827049200771,0.4897593847056285
218,218,218,08-06,4.0313122157057775,-0.05858217560117417,0.27458482913691123
219,219,219,08-07,3.809982966654085,-0.4492819860294511,0.18872877157576307
220,220,220,08-08,3.916809319896924,-0.26070756064487993,0.06920067855886335
221,221,221,08-09,4.132304984223151,0.11969455774259435,-0.4365829924969639
222,222,222,08-10,3.7684478911789685,-0.5226014690339873,-0.3325541525124905
223,223,223,08-11,3.2442038734970207,-1.4480193214148869,0.07119353724251114
224,224,224,08-12,4.384902738438457,0.5655908643056663,0.39797910456361657
225,225,225,08-13,5.182307763257512,1.9732041525005584,0.4051764199666921
226,226,226,08-14,5.027542454937273,1.7000058432817529,0.7426952287371057
227,227,227,08-15,4.1567684168253525,0.16287845016104704,0.8988732983437221
228,228,228,08-16,4.915662952339453,1.5025113835884953,0.5270837159791025
229,229,229,08-17,3.775047870986818,-0.5109509037751887,-0.014382734933961803
230,230,230,08-18,3.1212024722959963,-1.6651466298820503,-0.5366804508852877
231,231,231,08-19,3.34188153675018,-1.2755945529778276,-0.4235145119131911
232,232,232,08-20,3.2522701128360065,-1.4337804524262026,-0.7033744218259416
233,233,233,08-21,4.541415631219463,0.8418740839936266,-0.44093496951860894
234,234,234,08-22,3.964428546065773,-0.1766480758880086,0.05773861322869212
235,235,235,08-23,4.667070728695103,1.0636858100688074,0.3255904981143613
236,236,236,08-24,4.816177181452742,1.326894866601756,0.8522580739315284
237,237,237,08-25,4.252301070465957,0.3315167563361874,0.8917934185584612
238,238,238,08-26,5.042395461415689,1.7262250024768,1.4810442062064757
239,239,239,08-27,4.6757949357963495,1.0790861517552237,1.2053037496218697
240,240,240,08-28,5.967272123444912,3.3588566500000776,1.090340613848394
241,241,241,08-29,3.729838205513544,-0.5907569294388298,1.054103618862813
242,242,242,08-30,4.425421355672138,0.6371160519609029,0.8883103961369866
243,243,243,08-31,4.1291327452099456,0.11409478642270166,0.7736147927445359
244,244,244,09-01,4.478869882375202,0.7314656661218424,0.19751129475193271
245,245,245,09-02,4.2859484435666015,0.39091253140051896,0.24877345348313584
246,246,246,09-03,4.009115740717455,-0.09776433795554144,0.12284542368575944
247,247,247,09-04,3.904076556194732,-0.283183977051611,0.18213603211170515
248,248,248,09-05,3.997396224473938,-0.11845212682335535,-0.08798643446509857
249,249,249,09-06,4.330659525952649,0.4698384369783759,-0.06603940434434452
250,250,250,09-07,3.5607327179793637,-0.88926913333898,-0.04920216660952937
251,251,251,09-08,4.360545659626932,0.5225947121250432,-0.33003983136902365
252,252,252,09-09,4.066344944589345,0.00325908845334959,-0.6099759243529037
253,253,253,09-10,2.9495187941341743,-1.9682099656085768,-0.6964229123873782
254,254,254,09-11,3.0459028745078367,-1.7980686847266356,-0.6239533682637736
255,255,255,09-12,4.036829125725772,-0.04884349122847155,-0.5401291842317004
256,256,256,09-13,3.807054257205301,-0.4544518685973517,-0.7187945772407173
257,257,257,09-14,4.6454612374029125,1.025539816317482,-0.5358551144450412
258,258,258,09-15,3.4590672923755275,-1.0687332696007514,-0.1866077027138512
259,259,259,09-16,3.571323865574106,-0.8705731888345206,-0.19581444104049292
260,260,260,09-17,4.232983062035624,0.2974157856605048,-0.1348659889889271
261,261,261,09-18,4.005535732296929,-0.1040839211883226,-0.07071302921673735
262,262,262,09-19,4.014215992584427,-0.08876115628795653,0.04787692560837657
263,263,263,09-20,4.863514986575571,1.4104575749506203,0.2466208250786087
264,264,264,09-21,3.8621505539375662,-0.3571935406500679,0.07508924084832122
265,265,265,09-22,4.246847684873631,0.3218902079868719,0.16033081834421126
266,266,266,09-23,3.649952985547176,-0.7317737197212199,0.13005397298237206
267,267,267,09-24,4.295268982709301,0.4073655437870173,-0.23589027939433105
268,268,268,09-25,3.911306015122532,-0.2704222284589916,-0.4206060884091553
269,269,269,09-26,3.6196828001529338,-0.7852079393095979,-0.5431029398736874
270,270,270,09-27,3.2343077415377564,-1.4654883947390136,-0.21867658539639656
271,271,271,09-28,3.830485013244148,-0.4130909008003205,-0.26683574139298244
272,272,272,09-29,4.752667235605181,1.214784407142525,-0.2335124366024379
273,273,273,09-30,4.131577633793567,0.11841060780750227,-0.24949147146792505
274,274,274,10-01,4.024570805557835,-0.07048239971572448,-0.07771909729789013
275,275,275,10-02,3.565370598923981,-0.8810821485025206,0.2569877492069358
276,276,276,10-03,3.8181562549200185,-0.4348541497188041,0.12201324580769635
277,277,277,10-04,4.968142309389257,1.5951501782286348,-0.10686298010237752
278,278,278,10-05,4.2938934453788935,0.4049373867470882,-0.05115163999408904
279,279,279,10-06,3.3536350519796705,-1.2548467476529408,0.24944124731891995
280,280,280,10-07,4.213931773862087,0.2637856409340065,0.10582429470086516
281,281,281,10-08,4.587075696958295,0.9224751753755336,-0.315743964649497
282,282,282,10-09,3.3300070709334264,-1.2965558654271327,-0.3496056236396865
283,283,283,10-10,3.5352459970450223,-0.934259377873538,-0.10312887124611547
284,284,284,10-11,4.178798807154302,0.2017674328059508,-0.04705406678714817
285,285,285,10-12,4.1914012304096495,0.2240137667084852,-0.14943828363001088
286,286,286,10-13,4.404528145250428,0.6002344676878103,0.2904195938760594
287,287,287,10-14,4.239075192882241,0.30816987431835724,0.5026855075221655
288,288,288,10-15,4.825069179274457,1.342591399609289,0.4851153240670552
289,289,289,10-16,4.256730687018097,0.3393361040030979,0.3417663730195675
290,290,290,10-17,4.119078345469553,0.09634633207528956,0.24091673778459025
291,291,291,10-18,3.7041629747333618,-0.6360799395764413,0.3793625970486584
292,292,292,10-19,4.06174363236479,-0.004863343722053136,0.14274861683587314
293,293,293,10-20,4.709648004755018,1.138845029902766,-0.20122858204749144
294,294,294,10-21,4.020826231244027,-0.07709248166742254,-0.30339095008888944
295,295,295,10-22,3.087563775424686,-1.72452708929709,-0.2420112297031738
296,296,296,10-23,3.7718318979963534,-0.5166278761730988,0.2042259020362579
297,297,297,10-24,3.912790576652312,-0.2678016172621473,0.18224131727632825
298,298,298,10-25,5.578488610949837,2.672559446714537,0.08255347410780123
299,299,299,10-26,4.634923141741218,1.006937521343188,0.5304252995220567
300,300,300,10-27,3.6819906104554665,-0.6752195406785846,0.6957556578879319
301,301,301,10-28,4.60986502274324,0.9627038631884433,0.8329998567859843
302,302,302,10-29,4.333784216669678,0.4753542740221525,0.5476458055610746
303,303,303,10-30,4.3792789854208145,0.5556635761261661,0.3584209306994613
304,304,304,10-31,4.608579803434892,0.9604351393650792,0.537811622044203
305,305,305,11-01,3.991754166423123,-0.1284117278264917,0.3993758398086265
306,306,306,11-02,4.291733527279602,0.4011246073898659,0.2622063624179038
307,307,307,11-03,4.139326462350845,0.1320891697749842,0.0786598045106438
308,308,308,11-04,3.867549783787479,-0.3476625903221832,0.03497514467729625
309,309,309,11-05,3.755410418147559,-0.5456157713173939,-0.13091987682399864
310,310,310,11-06,4.460097116247587,0.6983271803649937,-0.23816382371514544
311,311,311,11-07,3.4278825767740697,-1.123781856834261,-0.19373460308311172
312,312,312,11-08,3.9272149644770553,-0.2423390739570148,-0.03715538999387112
313,313,313,11-09,4.290339886611187,0.3986644935671863,-0.025048966575068127
314,314,314,11-10,4.399757254461568,0.5918126882132608,-0.12862423579073104
315,315,315,11-11,3.79655974352422,-0.472977230804576,0.17494139854391255
316,316,316,11-12,4.108048265278852,0.07687556507101627,0.021244587643323844
317,317,317,11-13,4.4596919417932765,0.6976119491736005,0.2313550792119929
318,318,318,11-14,3.404804681743957,-1.164519939360547,0.298649289895466
319,319,319,11-15,5.004498369551825,1.6593274429792002,0.3574246951057592
320,320,320,11-16,4.62848800966372,0.9955779523140992,0.6254989421374588
321,321,321,11-17,3.996335365892349,-0.1203247995428166,0.4885449884355285
322,322,322,11-18,5.019223600438369,1.6853210472612143,0.4916022871896938
323,323,323,11-19,3.994190066669028,-0.12411177303798172,0.3041855908659738
324,324,324,11-20,3.415196337219464,-1.146176146835555,0.19054925350979024
325,325,325,11-21,4.367475332172702,0.5348272650368798,-0.033461893388169565
326,326,326,11-22,4.242241927008207,0.3137599281769981,-0.2300505697211704
327,327,327,11-23,3.2349290237528154,-1.4643916809305757,-0.08086690705024169
328,328,328,11-24,4.351025311980223,0.5057889892632097,0.3360919173617079
329,329,329,11-25,4.501260310601984,0.7709902029875901,0.25191464987780515
330,330,330,11-26,4.832425335484078,1.3555767996361427,0.191550957569798
331,331,331,11-27,4.0813596356381225,0.029763660133463536,0.4799232440720189
332,332,332,11-28,4.037067770298889,-0.04842222567104493,0.48663093741412
333,333,333,11-29,4.215096711301356,0.2658420380827497,0.32384061594018204
334,334,334,11-30,4.3738245356908605,0.5460351493158162,-0.07361071497369469
335,335,335,12-01,3.94794149175923,-0.2057517258560377,-0.07169892614818063
336,336,336,12-02,3.4815016504789162,-1.0291311858471175,-0.3526590996064807
337,337,337,12-03,4.0878577414544415,0.04123439308654799,-0.499689620911924
338,338,338,12-04,3.0820936052979886,-1.7341832664208454,-0.5242377661098336
339,339,339,12-05,3.7153449223377413,-0.6163410897499105,-0.6015134020871513
340,340,340,12-06,4.290386217105916,0.3987462781283583,-0.6470392098034256
341,341,341,12-07,3.6852842082232575,-0.6694055417199438,-0.8240135197572171
342,342,342,12-08,3.326760963659497,-1.3022860321447631,-0.6069079144719624
343,343,343,12-09,3.4863280235785514,-1.020611466636201,-0.6897383433617198
344,344,344,12-10,3.8200282441199334,-0.4315496347093163,-0.8331753410182849
345,345,345,12-11,3.4338070848142936,-1.113323663088455,-0.8425075739871555
346,346,346,12-12,3.802848693971362,-0.461875707811032,-0.5383970860785289
347,347,347,12-13,3.653564262732964,-0.7253989395331671,-0.0365866689134234
348,348,348,12-14,4.360422267622425,0.5223768953069967,0.03045760332311256
349,349,349,12-15,5.191964727252231,1.990251036354432,0.4801314128173275
350,350,350,12-16,4.047909466960513,-0.02928400129010055,0.5540059754414146
351,351,351,12-17,4.962233215317972,1.5847191938768348,0.5260721649924935
352,352,352,12-18,4.05394584375019,-0.018628332066509275,0.3323580475278601
353,353,353,12-19,3.5586181820112737,-0.8930018022266933,-0.2905823730360397
354,354,354,12-20,3.70199450792384,-0.6399078094808041,-0.31961128690219426
355,355,355,12-21,3.0746112224800908,-1.7473914870289668,-0.7206443292383383
356,356,356,12-22,3.9492411666139215,-0.20345748448702802,-0.5691908521861676
357,357,357,12-23,3.5991354138440887,-0.8214790601400287,-0.4284927433760129
358,358,358,12-24,4.568731110302733,0.8900925302465142,-0.29397640661958285
359,359,359,12-25,4.036846314220643,-0.04881314936576514,-0.13571879822591795
360,360,360,12-26,4.1592110051652815,0.1671902110577764,-0.3963847559125923
361,361,361,12-27,3.6125235022545423,-0.7978458366669777,-0.7171129341291084
362,362,362,12-28,3.0632463573783064,-1.7674532306070738,-0.9698331112208676
363,363,363,12-29,2.508991140317591,-2.7458481294391257,
364,364,364,12-30,3.7097437416431593,-0.6262285323040421,
365,365,365,12-31,,,
