,unnamed: 0,unnamed: 0,mth_day,space adventure,space adventure_norm,space adventure_ravg
123,123,123,05-03,1.8571711153281745,1.794835441314955,0.95212245241708
124,124,124,05-04,1.8903359051357758,1.891824595508996,0.7606536808075898
125,125,125,05-05,1.227161483482334,-0.047603533311731366,0.7017254450404407
126,126,126,05-06,0.9311416433360266,-0.9133021880297176,0.5995764518867296
127,127,127,05-07,1.447863740040147,0.5978317405567054,0.4671668073157973
128,128,128,05-08,1.3370881068396443,0.2738726552811693,0.33087024274837296
129,129,129,05-09,1.585511583877346,1.0003775738893608,0.2297836051304962
130,130,130,05-10,1.6107017365770884,1.0740452081044505,0.8013076964660542
131,131,131,05-11,1.0197661030310177,-0.6541233590189919,0.5939498487078392
132,132,132,05-12,2.1037145882162216,2.5158423599836297,0.30073554371957045
133,133,133,05-13,1.0224360006395457,-0.6463153459925843,0.23617966834597084
134,134,134,05-14,0.7355121342893809,-1.4854131746484431,-0.046491773857170605
135,135,135,05-15,1.4530648960758743,0.6130423216477633,0.039661311030534406
136,136,136,05-16,1.030756130709244,-0.6219834451143983,-0.482688107778318
137,137,137,05-17,1.1965229151913253,-0.13720484969276178,-0.5285269367553357
138,138,138,05-18,1.032031337143009,-0.6182541528694847,-0.34795101008037416
139,139,139,05-19,0.9283903226037558,-0.9213483198546903,-0.4668482192221712
140,140,140,05-20,1.1059924855566947,-0.4019576145986739,-0.3127230139827293
141,141,141,05-21,1.2091282838227635,-0.10034093320301933,-0.3206667593181947
142,142,142,05-22,1.3469686028126626,0.30276778632225315,-0.00021081275646128722
143,143,143,05-23,1.1802250530318872,-0.1848673217055544,0.2587237636232069
144,144,144,05-24,1.6894978878288731,1.3044815265009158,0.6554217043607969
145,145,145,05-25,1.4596359574943236,0.6322591384233189,0.6133880363704685
146,146,146,05-26,1.919881663021793,1.9782300298268656,0.6158316909361847
147,147,147,05-27,1.1228895012294366,-0.3525429411449902,0.8819758360245014
148,148,148,05-28,1.3519821504020495,0.31742971371655104,0.8786469910552183
149,149,149,05-29,1.7262622694851169,1.411997548824346,0.8020166795383457
150,150,150,05-30,1.6826682307630434,1.284508456685217,0.39752284726022746
151,151,151,05-31,1.3024166356763218,0.17247726932208274,0.7453666218007403
152,152,152,06-01,1.0899979690695905,-0.4487329638418437,0.6034109533275779
153,153,153,06-02,1.8365465548071456,1.7345197060980868,0.24145229373317875
154,154,154,06-03,1.0607374264306797,-0.5343042971224231,0.02110553188095569
155,155,155,06-04,0.9836462750942486,-0.7597544087420492,0.07673052276300751
156,156,156,06-05,1.230591659789278,-0.037572114428121264,0.2269952403559153
157,157,157,06-06,1.4165401876950705,0.5062272146143937,0.4513291639829055
158,158,158,06-07,1.398290034252293,0.4528553417156028,0.6299437326026099
159,159,159,06-08,2.296803424905358,3.080523247860029,0.8504997053182967
160,160,160,06-09,1.4271937384218136,0.5373831145958043,1.1580370534031568
161,161,161,06-10,1.436152075565058,0.5635814275520707,1.2557323067206243
162,162,162,06-11,1.8615536426198245,1.8076519740810395,1.1163726431245966
163,163,163,06-12,1.6169776016553181,1.0923987345191997,0.4807628680706529
164,164,164,06-13,1.1123714288642914,-0.3833026398605637,0.5532438340673066
165,165,165,06-14,0.9927484654932358,-0.7331354024636335,0.5256199863146815
166,166,166,06-15,1.5759000152610834,0.9722689105757268,0.09244531834267326
167,167,167,06-16,1.3794773404151794,0.39783834103632,-0.11149803566245273
168,168,168,06-17,0.972826633956914,-0.7913960337510102,-0.17661446328668734
169,169,169,06-18,1.1985552414785017,-0.13126138951155614,-0.03805771465904794
170,170,170,06-19,0.9787746786013224,-0.7740012056059716,0.06460305854917052
171,171,171,06-20,1.2770197625993216,0.09820508930220308,0.2462596631385121
172,172,172,06-21,1.7865249862629824,1.5882335498250375,0.5457192345683335
173,173,173,06-22,1.75217487500642,1.4877779685723698,0.8687101722591467
174,174,174,06-23,1.5872157679713252,1.0053613948279179,0.8024181717836291
175,175,175,06-24,1.8612227312998,1.806684236633324,0.6803666987872057
176,176,176,06-25,0.8427660528967968,-1.1717532084590772,0.3781425886611631
177,177,177,06-26,1.0266116743174307,-0.6341037486763377,0.03996496670800928
178,178,178,06-27,1.1664639596207589,-0.2251111109312176,-0.026042666259440444
179,179,179,06-28,1.0583494771311583,-0.5412877631465534,-0.37713230410029297
180,180,180,06-29,1.4517905676226481,0.6093155970232196,-0.13441352122945285
181,181,181,06-30,1.1409062708021411,-0.29985359041179144,-0.12215560142226227
182,182,182,07-01,1.3407423977670918,0.2845594887659644,-0.18910655460199105
183,183,183,07-02,1.051760754372542,-0.5605562298331944,-0.19629850925519016
184,184,184,07-03,1.0291033872098256,-0.6268168300095901,-0.32652208706274044
185,185,185,07-04,1.043594033616188,-0.5844394910657484,-0.1889208052415385
186,186,186,07-05,1.1846161012483478,-0.17202586982208207,-0.3732653006158846
187,187,187,07-06,1.4232172751682628,0.5257541005154203,-0.2674733422169259
188,188,188,07-07,0.9625302259784516,-0.8215074834801122,-0.27698306263126243
189,189,189,07-08,1.2688098518386322,0.07419552056055795,0.3141808421920836
190,190,190,07-09,1.0095926770923076,-0.6838751524956097,0.32018909597242423
191,191,191,07-10,2.2564611923141387,2.9625439378743277,0.1361288983022488
192,192,192,07-11,1.1969429933874671,-0.1359763471400382,0.4198590898849576
193,193,193,07-12,1.0455883855216284,-0.5786070855056323,0.19282409734599049
194,194,194,07-13,1.5446480252791015,0.8808736660161408,0.07101591041713727
195,195,195,07-14,0.8030113075110101,-1.2880144346732447,-0.4749068423626878
196,196,196,07-15,0.7596837290304423,-1.414724274068729,-0.3522564904252641
197,197,197,07-16,1.136413481974836,-0.3129925788046227,-0.20889199646762904
198,198,198,07-17,1.4485797774568523,0.599925764484504,-0.6944707475237638
199,199,199,07-18,1.339723539961625,0.28157987824017794,-0.4857541541227453
200,200,200,07-19,0.5484056713188346,-2.0325988403206683,0.08885296995455767
201,201,201,07-20,1.2312267305873816,-0.0357148742671328,0.11776395780604568
202,202,202,07-21,1.938582007935844,2.0329184703950887,-0.0017268635628912195
203,203,203,07-22,1.1957289905917965,-0.13952665169569467,0.1372859824529561
204,204,204,07-23,1.203425274920818,-0.1170191637291175,0.5098891454869784
205,205,205,07-24,1.62493059369766,1.1156569543352617,0.6236396790289724
206,206,206,07-25,1.3128605644266742,0.2030201378834661,0.192073592152136
207,207,207,07-26,1.4646041159314365,0.6467883269848311,0.055451574926896695
208,208,208,07-27,1.0531552602775682,-0.5564780508659305,-0.16029181373311702
209,209,209,07-28,0.9154271039313198,-0.95925875504713,-0.4308507274491227
210,210,210,07-29,0.7607932592023835,-1.4114794956891996,-0.737945316263095
211,211,211,07-30,1.0698357743730678,-0.5076965279607724,-0.8996016447735891
212,212,212,07-31,0.6828069729483182,-1.6395473950003678,-0.807143466105547
213,213,213,08-01,1.1329403417288233,-0.3231496440781327,-0.8842088786517507
214,214,214,08-02,1.2428479792418723,-0.0017289788576785325,-0.6680796695927395
215,215,215,08-03,0.7573151028666902,-1.4216512303243518,-0.6440039544533106
216,216,216,08-04,1.2042168470842771,-0.11470424133513198,-0.26834331642394765
217,217,217,08-05,1.1192309488357344,-0.3632422371241987,-0.03380322248624983
218,218,218,08-06,1.4535347642830831,0.6144164331758096,-0.18832320294518365
219,219,219,08-07,1.6141368001289198,1.0840909195480541,0.10347323147955294
220,220,220,08-08,0.9258255627306796,-0.9288488616112816,0.2105331080197913
221,221,221,08-09,1.3559820875241515,0.3291273762240673,0.2847711406894749
222,222,222,08-10,1.4238672811017503,0.5276550179062982,0.010843982602191382
223,223,223,08-11,1.27154212855553,0.0821859588939029,-0.3165096887471349
224,224,224,08-12,0.8915294537274456,-1.0291465153478916,-0.3842564382878907
225,225,225,08-13,0.9425184654854272,-0.8800311085479033,-0.6028452053166186
226,226,226,08-14,0.7868322869976628,-1.3353293588558162,-0.9209813712289594
227,227,227,08-15,0.9075123236798159,-0.9824052259482996,-1.1705817319753944
228,228,228,08-16,0.7711601308834637,-1.3811619775677473,-1.1209753000295841
229,229,229,08-17,0.7594471276962069,-1.4154162055847073,-1.1524690501273709
230,230,230,08-18,0.9933049709340268,-0.7315079236730299,-1.0604036495856508
231,231,231,08-19,0.8779040076570849,-1.0689936091346248,-0.6742089206123598
232,232,232,08-20,0.9757191589097638,-0.7829369556054957,-0.689660173240823
233,233,233,08-21,1.6998524848639305,1.3347631478914461,-0.2883581083472024
234,234,234,08-22,0.7394594185752447,-1.4738694933385257,-0.2696455243422493
235,235,235,08-23,1.5827824011388432,0.992396183777016,-0.23835710169413216
236,236,236,08-24,1.0316968253906451,-0.6192324196433112,0.1228035903926421
237,237,237,08-25,0.9420972034319564,-0.8812630732459218,0.21327620959679805
238,238,238,08-26,1.716697995524574,1.38402719691515,0.5396707451926277
239,239,239,08-27,1.885471511497325,1.8775988631163816,0.492647253614025
240,240,240,08-28,1.4091099330479566,0.484497720236452,0.5103399211322098
241,241,241,08-29,1.4863061985871333,0.7102552343053999,0.7621413152465634
242,242,242,08-30,1.0679961582955877,-0.5130764145342025,0.6733072568140149
243,243,243,08-31,1.4587079757471575,0.6295452914401994,0.3605444810198562
244,244,244,09-01,1.5344407379897296,0.8510228463198588,0.12041862295759452
245,245,245,09-02,1.2437887292285037,0.0010222083514290089,0.021252754355912024
246,246,246,09-03,0.9164533875085052,-0.9562574281371182,-0.0033951864427670584
247,247,247,09-04,1.2828515825163531,0.11526002269530496,0.01630068577021421
248,248,248,09-05,1.0174269715094248,-0.660964059326277,-0.2126045400129396
249,249,249,09-06,1.4991172029921378,0.747720524718087,-0.31977167465770545
250,250,250,09-07,1.0648051114883288,-0.5224085083790637,-0.3674527225560382
251,251,251,09-08,1.02391823808064,-0.6419805995171664,-0.5080086554673895
252,252,252,09-09,0.8186281031561512,-1.2423437155271146,-0.6641331769762906
253,253,253,09-10,0.9944786395856232,-0.7280755747728027,-0.859047395986257
254,254,254,09-11,0.6971125827915229,-1.5977111883796835,-1.0965757372016187
255,255,255,09-12,1.0992195551966562,-0.4217647893417116,-1.146580177759388
256,256,256,09-13,0.5774777865796786,-1.9475785556712344,-0.8275624089314629
257,257,257,09-14,0.9213261426452706,-0.9420072428637828,-0.7494578216756078
258,258,258,09-15,1.4731440025463685,0.6717628974404357,-0.5922661026803651
259,259,259,09-16,1.1547226735216811,-0.2594480512376737,-0.4092667863097589
260,260,260,09-17,1.019616497582428,-0.6545608744082256,0.00020777465494514757
261,261,261,09-18,1.4746718774361365,0.6762311088819251,0.5923592060455053
262,262,262,09-19,1.4175802408470088,0.5092688101169903,0.5936237641739939
263,263,263,09-20,2.1362193698023124,2.6109013454795784,0.6116033163974478
264,264,264,09-21,1.4757384454949218,0.6793502462113672,0.7293052599743935
265,265,265,09-22,1.191610596214523,-0.15157073789694964,0.5268699747944288
266,266,266,09-23,1.2611008316472012,0.051650787053448784,0.2559014214606028
267,267,267,09-24,1.0593435612903754,-0.5383806021978637,-0.3753780977297523
268,268,268,09-25,0.8616449804276505,-1.1165425098859656,-0.6168271591466109
269,269,269,09-26,0.8410486218294445,-1.1767757696625525,-0.5973989134886143
270,270,270,09-27,0.9803671369600044,-0.7693441222897848,-0.8179906289949509
271,271,271,09-28,1.2314707448424091,-0.03500126394896992,-1.0829782591372872
272,272,272,09-29,0.8085216991333055,-1.2718995059845708,-0.8760910603881878
273,273,273,09-30,0.5156791199424569,-2.12830638305188,-0.9015030164439154
274,274,274,10-01,1.286107108224139,0.1247806826086304,-0.5528555494988981
275,275,275,10-02,0.7889119357314025,-1.329247505996918,-0.7411455218639807
276,276,276,10-03,1.6956730938539768,1.3225406793803185,-0.7268111610795498
277,277,277,10-04,0.8451637969207563,-1.1647410981394652,-0.628572700964597
278,278,278,10-05,0.8379309294576084,-1.1858933412779855,-0.8664618646704172
279,279,279,10-06,0.7172310093970228,-1.538875622362164,-0.7004036462987435
280,280,280,10-07,0.798039498353525,-1.3025542996262904,-1.0738177715930453
281,281,281,10-08,1.1296068899591658,-0.3328981957668759,-0.7909053001673537
282,282,282,10-09,0.9295543821597672,-0.917944072385492,-0.4801285074578304
283,283,283,10-10,1.4256039127306528,0.532733730414684,-0.3494083066129237
284,284,284,10-11,1.4755391502699018,0.6787674149791549,-0.20774323325557226
285,285,285,10-12,0.9854243772423834,-0.7545544172927241,-0.22254458257790674
286,286,286,10-13,1.0886880200372226,-0.4525638594821813,-0.1248337147518018
287,287,287,10-14,1.0992395580720131,-0.421706291700883,-0.5132115921213541
288,288,288,10-15,1.1300238317780968,-0.3316788654288625,-0.7709075770031869
289,289,289,10-16,0.6287846739662171,-1.7975335338026297,-0.8671266634713396
290,290,290,10-17,0.946834683638272,-0.8674084943118423,-0.9733343456473024
291,291,291,10-18,0.7880155553150471,-1.3318689361016398,-0.9421414403788596
292,292,292,10-19,0.8707859988521709,-1.0898099525379563,-0.8448451548527727
293,293,293,10-20,1.1632367846885054,-0.23454886009022805,-0.4882030562423898
294,294,294,10-21,1.3296426995997934,0.2520988477276587,-0.2627482916490224
295,295,295,10-22,1.3604928944518848,0.3423190578596667,-0.14161152240376207
296,296,296,10-23,1.4093911379755601,0.4853200932483627,0.062023664343843876
297,297,297,10-24,1.0365469827746654,-0.6050483206300781,0.14525070327774262
298,298,298,10-25,1.2885761046863553,0.1320011679476794,0.10749051362467066
299,299,299,10-26,1.3339903462896079,0.2648133735131644,0.2182374020574228
300,300,300,10-27,1.2521716402831684,0.025537709809227142,-0.12782353607908026
301,301,301,10-28,1.5877078221768943,1.0068003884561794,0.009406063125906472
302,302,302,10-29,0.6993918579968681,-1.5910455355706554,0.2311762870004868
303,303,303,10-30,1.318095420896488,0.2183292745998424,0.552954193654057
304,304,304,10-31,1.7435731353236497,1.4626225111951607,0.4839425367554531
305,305,305,11-01,1.9941691092188387,2.195480813434586,0.3198309913945053
306,306,306,11-02,1.1105832051017959,-0.3885322315823957,0.28010041801146857
307,307,307,11-03,1.2510067785112764,0.02213111629049233,0.16098792506134413
308,308,308,11-04,0.6178782417910142,-1.829428975868876,-0.057457370563737314
309,309,309,11-05,1.0737171195301054,-0.4963456831009044,-0.4236136244525426
310,310,310,11-06,1.2953977259760536,0.15195073744467205,-0.2476261197894632
311,311,311,11-07,1.2429410797837397,-0.0014567098982456574,0.2682481930086646
312,312,312,11-08,1.4716496758479,0.6673927963960805,0.5296652973352259
313,313,313,11-09,2.3094053155391645,3.117376993079259,0.4889707400890111
314,314,314,11-10,1.1542171792204714,-0.26092634990950786,0.5817468362753567
315,315,315,11-11,0.9902257364822232,-0.7405130265781936,0.6394615681787034
316,316,316,11-12,1.4857427035000892,0.7086073145627463,0.6361378901886183
317,317,317,11-13,1.3613520692360537,0.344831681521834,0.061952143768777564
318,318,318,11-14,1.4648306196650531,0.6474507284555697,-0.12768543275056266
319,319,319,11-15,1.1313715601914007,-0.3277374854397857,-0.1319370042695129
320,320,320,11-16,0.7651454061660791,-1.398751809025549,-0.25704696573954244
321,321,321,11-17,0.9815029585417616,-0.7660224556918951,-0.2530835836721098
322,322,322,11-18,1.22905963767876,-0.04205245425743102,0.03441368309836157
323,323,323,11-19,1.3694835804933214,0.3686119739264297,0.29300557820987105
324,324,324,11-20,2.054677175309426,2.372434329078398,0.4632867547591217
325,325,325,11-21,1.6619141297346771,1.2238138852292713,0.5806681953155742
326,326,326,11-22,1.1145044334949707,-0.3770647497300452,0.7095299992005404
327,327,327,11-23,1.2223297294761608,-0.06173381235317914,0.6532484559830546
328,328,328,11-24,1.4934402073777089,0.731118369052366,0.19618316184553133
329,329,329,11-25,1.254013006508047,0.030922714621515062,0.0980323147743566
330,330,330,11-26,1.1169347317722536,-0.3699574357467415,0.34823254485296123
331,331,331,11-27,1.460541992431088,0.6349088028022227,0.7083708485929058
332,332,332,11-28,1.6278301620874358,1.1241366307415828,0.8503500865350553
333,333,333,11-29,1.9612109731236271,2.099096010086489,1.2397766730874744
334,334,334,11-30,1.7847332878787137,1.5829937967052632,1.400213038287382
335,335,335,12-01,2.0529838396383537,2.3674822339360295,1.8103277829063884
336,336,336,12-02,1.4460955564169624,0.5926607554527044,1.609989606627644
337,337,337,12-03,2.30195788570155,3.095597270516261,1.304068582992751
338,338,338,12-04,1.216804399757547,-0.07789242693088211,1.0388679728614554
339,339,339,12-05,1.3335651380266798,0.2635698682771305,0.7955999059749784
340,340,340,12-06,1.2406318840708723,-0.008209864082511108,0.6561325994331066
341,341,341,12-07,1.5538805508901803,0.9078738326171684,0.20564400580844566
342,342,342,12-08,1.1599561043351514,-0.2441430837985262,0.10189000414330036
343,343,343,12-09,1.3777085935553213,0.3926657087682967,-0.015002543691369531
344,344,344,12-10,1.0039364959893844,-0.7004164369217543,-0.0114170930835696
345,345,345,12-11,1.093741408586422,-0.43778541873088894,-0.16484312404226056
346,346,346,12-12,1.2479880085836397,0.013302839564288505,0.008409745810363444
347,347,347,12-13,1.2391025464807637,-0.012682353134977084,0.19389094493727346
348,348,348,12-14,1.5154120350506957,0.7953741353172177,0.8056743484228827
349,349,349,12-15,1.7582528946221614,1.505552903529757,1.4315612443905532
350,350,350,12-16,2.259107849094719,2.9702839839919,1.8259162960534905
351,351,351,12-17,2.3778483288244407,3.3175359570751337,1.9644862753952288
352,352,352,12-18,2.05707037495636,2.379433149541912,1.7775150088131917
353,353,353,12-19,1.5234009885097488,0.8187375229154567,1.5690225269543099
354,354,354,12-20,1.131810622638214,-0.3264534641750095,1.2123995587970058
355,355,355,12-21,1.3304972721647474,0.25459801237646723,0.7828174028803175
356,356,356,12-22,1.5274388777886458,0.8305461750480759,0.4220170970900356
357,357,357,12-23,1.4964919323615873,0.7400430215750039,0.29029097785787833
358,358,358,12-24,1.3168309283819326,0.21463131480022066,0.6145701923666193
359,359,359,12-25,1.2531438184493473,0.028380807522513183,0.6639310885388835
360,360,360,12-26,1.7971212180872878,1.619221822877436,0.6325691685136451
361,361,361,12-27,1.4317690335202191,0.5507633894100527,0.4328445123076708
362,362,362,12-28,1.4630948904071936,0.642374654896645,0.4892784867125806
363,363,363,12-29,1.086724904439184,-0.4583049156608414,
364,364,364,12-30,1.4326142392912298,0.5532351612296792,
365,365,365,12-31,,,
