,unnamed: 0,unnamed: 0,mth_day,seen more than once,seen more than once_norm,seen more than once_ravg
85,85,85,03-26,22.624137973039804,0.2059201716276719,0.466447073287926
86,86,86,03-27,22.097992308799366,-0.06106756133347579,0.4258370779943703
87,87,87,03-28,24.16681810727351,0.9887388846125164,0.32185134334796434
88,88,88,03-29,23.26859206863386,0.5329424197888888,0.252147071108867
89,89,89,03-30,21.984520426045666,-0.11864781484555435,0.1868169255538588
90,90,90,03-31,22.14935572383061,-0.03500367319684855,0.10798630089529487
91,91,91,04-01,21.85167163280612,-0.1860607017023776,-0.2958679342847928
92,92,92,04-02,21.165895745857178,-0.534051309284859,-0.4923505611017263
93,93,93,04-03,19.39162894479474,-1.4343865264680098,-0.4610421093381445
94,94,94,04-04,20.94537337124123,-0.6459533411127121,-0.3190128131860613
95,95,95,04-05,22.354712853243495,0.0692028957359363,-0.3789504841415153
96,96,96,04-06,23.828715989639093,0.8171721037156505,-0.28579151213473913
97,97,97,04-07,21.142966135033948,-0.5456867274351015,-0.2040752594390348
98,98,98,04-08,22.267411279837034,0.02490252275579822,-0.04218226776087195
99,99,99,04-09,20.35784529287117,-0.944089010293784,-0.004872978633252302
100,100,100,04-10,22.859602793641862,0.3254046089562651,-0.26298443690964685
101,101,101,04-11,22.79585942936533,0.2930586305016542,-0.1611826266159053
102,102,102,04-12,20.776795442802644,-0.7314966459427166,-0.3756147515002029
103,103,103,04-13,22.346674946007845,0.06512413432734772,-0.2365525072900493
104,104,104,04-14,19.73195697569141,-1.2616902265499874,-0.3520514475164059
105,105,105,04-15,22.002123013931065,-0.10971554503286174,-0.5004027338780602
106,106,106,04-16,21.493938552431807,-0.3675890324018749,-0.3154233871322481
107,107,107,04-17,21.041747690118466,-0.5970490876682719,-0.3901032941918564
108,108,108,04-18,22.96399888136289,0.3783794345321561,-0.06958886444587138
109,109,109,04-19,21.463656639447454,-0.3829553080303015,-0.07273753501235602
110,110,110,04-20,23.521732835435948,0.6613963519259224,0.08433454060098533
111,111,111,04-21,21.96489300306195,-0.12860756843176954,0.06969345060786396
112,112,112,04-22,23.351165264100214,0.5748434212781732,0.059211543536660416
113,113,113,04-23,20.868630837126066,-0.6848956276270003,0.26552105998426506
114,114,114,04-24,22.840060379080743,0.31548799210493483,0.18840649814814628
115,115,115,04-25,23.903068885842565,0.8549017906553262,0.346700378788912
116,116,116,04-26,22.609927070207487,0.19870898090920971,0.3103686554921217
117,117,117,04-27,23.836566387854923,0.8211557154128245,0.5394988431433408
118,118,118,04-28,22.92157746675139,0.3568530814974317,0.6538410633052278
119,119,119,04-29,23.5778756426954,0.6898854982803145,0.5687729180925305
120,120,120,04-30,24.19204751445727,1.0015413130762567,0.6091123604211341
121,121,121,05-01,22.897219622157856,0.3444929193791423,0.6059648076922132
122,122,122,05-02,23.086902302972078,0.44074563488083146,0.7549447434848665
123,123,123,05-03,23.799349594343344,0.8022703990392986,0.6297454654066208
124,124,124,05-04,24.68312238284377,1.2507326962533514,0.3906858809134448
125,125,125,05-05,22.097514205943817,-0.0613101701891596,0.39018438335875705
126,126,126,05-06,21.365397110384013,-0.4328161938827991,0.3507299608902161
127,127,127,05-07,22.891289894351267,0.34148393405101596,0.2444519416269577
128,128,128,05-08,22.62039158159851,0.2040191000695858,0.11070622236557416
129,129,129,05-09,22.542713903574082,0.16460228345974853,0.12572685711388254
130,130,130,05-10,23.101707472436573,0.44825838068505,0.37170310004151214
131,131,131,05-11,22.275118811802887,0.028813638300690718,0.28981975582455544
132,132,132,05-12,24.27383036955607,1.0430412636829784,0.15922018635577134
133,133,133,05-13,21.923097849223968,-0.14981613125072435,0.232826636299564
134,134,134,05-14,21.07617687632585,-0.5795783167431187,0.2807759959397368
135,135,135,05-15,23.41303960884593,0.6062409831225041,0.509719011973164
136,136,136,05-16,23.66866268190577,0.7359545385260866,0.7127460175300205
137,137,137,05-17,24.98215049243024,1.4024717345012545,0.7496585813810283
138,138,138,05-18,26.6744300715582,2.2612032970241165,1.0470270472042182
139,139,139,05-19,22.359553529283968,0.07165925185532201,1.2492212473702724
140,140,140,05-20,24.592273902344733,1.2046324781960214,1.1284966925759885
141,141,141,05-21,25.803792185498896,1.8194061841188287,1.0597390933645332
142,142,142,05-22,22.241210558142168,0.011607209760380792,0.8401737721756076
143,143,143,05-23,24.169157798553467,0.9899261392325226,1.046125216999389
144,144,144,05-24,24.078280642222662,0.943811369890564,0.8870324231697174
145,145,145,05-25,24.794731922004853,1.307367920798011,0.6925822428527844
146,146,146,05-26,22.71115413499811,0.2500757152179917,0.7802138368518291
147,147,147,05-27,23.504605219495172,0.6527051022172311,0.7884461762599309
148,148,148,05-28,23.27737014618853,0.53739677375465,0.7537774776420396
149,149,149,05-29,24.266497319843587,1.0393201756811332,0.6523609988571027
150,150,150,05-30,23.66835651738693,0.735799178183216,0.7795281066631468
151,151,151,05-31,23.595579286711487,0.698869048088389,0.8465196481389347
152,152,152,06-01,24.21478327175436,1.0130783620542552,0.8558660957729519
153,153,153,06-02,24.29671597373867,1.0546543510719582,0.8747976551397763
154,154,154,06-03,23.387882929172548,0.5934754595587537,1.015048748551916
155,155,155,06-04,24.49034485997641,1.1529095318820801,1.1677042824617645
156,156,156,06-05,25.326691240529808,1.5773057386560538,1.1755076704386775
157,157,157,06-06,25.400584626803216,1.61480225154748,1.3898688359150988
158,158,158,06-07,24.307050853599463,1.0598986899157343,1.5899749701079402
159,159,159,06-08,26.831331250913788,2.3408213439304864,1.5502502963986302
160,160,160,06-09,25.75394612748736,1.7941122647158008,1.7374434054599968
161,161,161,06-10,24.02063867676623,0.9145614896262212,1.8520786733160817
162,162,162,06-11,27.540070296173354,2.700464393024256,1.91626762748668
163,163,163,06-12,26.756036770223545,2.3026138586839897,1.814972486745532
164,164,164,06-13,25.06602369975422,1.4450324149393188,1.8177116417670056
165,165,165,06-14,25.633613321663407,1.7330504994836011,1.940515667453172
166,166,166,06-15,25.78633400963265,1.8105471948446408,1.7939347580693656
167,167,167,06-16,25.472678550271212,1.6513856437432193,1.5175801738411252
168,168,168,06-17,25.806891567457754,1.820978936721417,1.2395049354890195
169,169,169,06-18,23.48840874839641,0.6444863533145482,1.1534525224862575
170,170,170,06-19,21.778050592475672,-0.22341901517331408,1.134650525223367
171,171,171,06-20,24.616126034962807,1.2167360214670293,1.1193320475384465
172,172,172,06-21,25.564018417169766,1.6977352112672994,1.0307644805705924
173,173,173,06-22,25.29155223722392,1.559474777633696,1.2464781078735794
174,174,174,06-23,24.759664996357365,1.2895735349142916,1.3026601095711507
175,175,175,06-24,26.03901559008739,1.9387681171324715,1.218114625790593
176,176,176,06-25,22.442348901772775,0.11367299501211578,1.115412729429106
177,177,177,06-26,23.61645674164608,0.7094631187836804,1.0544161244023826
178,178,178,06-27,24.34966695134273,1.081523833098376,1.1386318635407369
179,179,179,06-28,24.57032585924197,1.1934951474733573,1.0028702837407801
180,180,180,06-29,25.755435375400893,1.794867969744417,1.1131964548442266
181,181,181,06-30,24.433765061384467,1.1241986383327316,1.0971837669896192
182,182,182,07-01,23.74685010715454,0.7756300216327935,0.9144608687143172
183,183,183,07-02,23.427122058870296,0.6133869916560356,0.6951929964531246
184,184,184,07-03,22.18914385272561,-0.014813556553435728,0.3201572763724391
185,185,185,07-04,21.977693478317384,-0.12211208609379826,0.3242990452123711
186,186,186,07-05,21.320997526128053,-0.4553463507396959,0.24530739937782106
187,187,187,07-06,24.48273750726984,1.1490492513723232,0.17026797959199702
188,188,188,07-07,22.812849623174714,0.30168014662549353,0.1694293425743559
189,189,189,07-08,22.539852858981448,0.16315047294109125,0.4506334844428242
190,190,190,07-09,22.179227773979743,-0.01984537865928248,0.6999260179562697
191,191,191,07-10,25.302662870047712,1.5651127651170118,0.3537466605362489
192,192,192,07-11,24.26864274220323,1.040408850340977,0.6730718291453749
193,193,193,07-12,20.38949848233104,-0.928026893147802,0.58463329409414
194,194,194,07-13,26.588563610101318,2.2176311582802497,0.4340160886027626
195,195,195,07-14,21.49415196659427,-0.3674807373663183,0.1587105672177689
196,196,196,07-15,20.39832371332394,-0.923548611607547,-0.041444005072118366
197,197,197,07-16,22.047439010622387,-0.08672036319295014,0.29554549168492383
198,198,198,07-17,21.90200680982767,-0.16051858339834682,-0.2400269409054372
199,199,199,07-18,24.37407621510096,1.0939100873944514,-0.11679313824238753
200,200,200,07-19,20.25593303935231,-0.9958034372619164,0.2675829907138388
201,201,201,07-20,22.95127354083066,0.3719220786119797,0.34746145469930784
202,202,202,07-21,24.943202943051066,1.3827081621298112,0.4839336401670175
203,203,203,07-22,22.991925269058605,0.3925504207198644,0.14006555642514354
204,204,204,07-23,23.515659569305612,0.6583145294079112,0.27467484488959465
205,205,205,07-24,20.308165785625533,-0.9692984150567924,0.06400805835663717
206,206,206,07-25,21.847558827695952,-0.1881477064752098,-0.2869090482243846
207,207,207,07-26,20.46034075292064,-0.8920786405857649,-0.4880753348156095
208,208,208,07-27,20.79394457628695,-0.7227944773563197,-0.599202695200265
209,209,209,07-28,20.61332678498388,-0.814447298827485,-0.4745897375221524
210,210,210,07-29,22.201685068760753,-0.008449632900022486,-0.4528214936453097
211,211,211,07-30,21.781594545741424,-0.2216206689881164,-0.4544786273777671
212,212,212,07-31,22.104947442676156,-0.05753824321415391,-0.2337804393610073
213,213,213,08-01,20.440746735201646,-0.9020214429805088,-0.05337591410894984
214,214,214,08-02,23.40348906980052,0.6013946507442378,-0.060659603715515674
215,215,215,08-03,22.746437345187868,0.2679798526848603,-0.02108457807861444
216,216,216,08-04,22.11556242191857,-0.0521517705394175,0.06427832077595225
217,217,217,08-05,22.249531283960557,0.01582948483329105,0.22110543139362107
218,218,218,08-06,23.114281885600423,0.4546391499132462,0.2389266423586061
219,219,219,08-07,22.295076970640203,0.03894122072550444,0.16295885081482112
220,220,220,08-08,23.61420780455465,0.7083219165341476,0.03540546542405956
221,221,221,08-09,21.848191039276124,-0.18782689657784904,-0.03184908738117941
222,222,222,08-10,20.60736592304111,-0.8174720828839869,-0.14873502373442266
223,223,223,08-11,21.45431067289101,-0.3876978319981428,-0.04499274922374991
224,224,224,08-12,21.732217744880696,-0.2466764682062133,0.055516198049662624
225,225,225,08-13,23.521729910687647,0.6613948677895409,0.060065385015513374
226,226,226,08-14,24.802629749760023,1.3113756001746226,0.1948488914221196
227,227,227,08-15,21.90198081391532,-0.16053177478274455,-0.035153573219761425
228,228,228,08-16,22.201051671530813,-0.008771044444349809,-0.09072393253339366
229,229,229,08-17,18.734752028144946,-1.7677126198494286,-0.35649047676628554
230,230,230,08-18,21.075151520402013,-0.5800986240880066,-0.6463335111533469
231,231,231,08-19,20.37929531122274,-0.9332043976078108,-0.4762283685519669
232,232,232,08-20,21.37551373596392,-0.4276826061477455,-0.6338412593974839
233,233,233,08-21,23.91331104812668,0.8600990808255354,-0.22800476180703164
234,234,234,08-22,20.33743033821275,-0.9544483895174519,-0.04186707569705525
235,235,235,08-23,23.533379543263354,0.6673063656932849,0.06439830328562586
236,236,236,08-24,23.276051211462274,0.5367274925718517,0.470686232289695
237,237,237,08-25,21.63578154279221,-0.2956121237117241,0.5434769681210881
238,238,238,08-26,26.179478994768356,2.01004496787667,0.7571393642943375
239,239,239,08-27,24.773991716031336,1.296843495813894,0.6836503181026231
240,240,240,08-28,22.8637833382767,0.3275259875220445,0.7054126278794913
241,241,241,08-29,22.664442024806746,0.22637208854299806,0.6702532476068641
242,242,242,08-30,23.533369661399213,0.6673013512330608,0.3677211268039885
243,243,243,08-31,21.220055577797805,-0.506568405347487,0.13776172296488898
244,244,244,09-01,22.602326698927232,0.1948522430594159,-0.06588676547634331
245,245,245,09-02,22.054942223996463,-0.08291292722070275,-0.021396936874938592
246,246,246,09-03,20.455835196972405,-0.8943649431253492,-0.1684713170236134
247,247,247,09-04,23.190491596338987,0.4933110601514264,0.23427323547948664
248,248,248,09-05,21.794356113971485,-0.215144929658988,0.18760697389421346
249,249,249,09-06,25.98212380645604,1.9098989096711128,0.3264114839776579
250,250,250,09-07,22.050542893871857,-0.0851453264522232,0.2955977089329873
251,251,251,09-08,23.69617248609357,0.7499141332799638,0.07391936935747619
252,252,252,09-09,20.091491847737124,-1.0792475933933732,0.0053036014338257755
253,253,253,09-10,20.569357750298632,-0.8367589773016401,-0.4084333055152213
254,254,254,09-11,20.98304043910165,-0.6268395372008905,-0.7230970524541219
255,255,255,09-12,21.090081524666964,-0.5725225320231695,-0.9809770466209486
256,256,256,09-13,18.329945749366075,-1.9731278080856265,-0.7990843051190885
257,257,257,09-14,20.646988780451856,-0.7973658317209967,-0.7827949105151211
258,258,258,09-15,22.24219913836618,0.012108855617787686,-0.7659278990174987
259,259,259,09-16,20.761964225111306,-0.7390226096778355,-0.5715928791027519
260,260,260,09-17,21.182476679929817,-0.5256374682151564,-0.034724750105715116
261,261,261,09-18,23.38790682931725,0.5934875874653103,0.542374165091273
262,262,262,09-19,24.67789668796083,1.2480809658965946,0.4976571203784225
263,263,263,09-20,27.47063019725676,2.665227659460932,0.8174817047302732
264,264,264,09-21,21.7134629541445,-0.2561934126593154,1.0029365025508603
265,265,265,09-22,24.543583324413834,1.1799248964332685,1.0646926305973656
266,266,266,09-23,23.375301871642016,0.5870913187083664,0.7543858448187892
267,267,267,09-24,24.11811383886569,0.9640243557443432,0.08222632893690059
268,268,268,09-25,21.008816432227658,-0.6137597487748645,0.19019447543946652
269,269,269,09-26,19.522988310413847,-1.3677294358304002,-0.07917718439658462
270,270,270,09-27,22.99008277922092,0.3916154663560807,-0.08626328557886646
271,271,271,09-28,21.358521689107626,-0.436305062583039,-0.5282295471505493
272,272,272,09-29,23.291515518492176,0.5445747116146754,-0.676786034241038
273,273,273,09-30,18.892286501689817,-1.6877732136857535,-0.7358027595672038
274,274,274,10-01,19.25227839108495,-1.5050986713177967,-0.8360753884644253
275,275,275,10-02,18.82517211181233,-1.7218297877873938,-0.9555585702495748
276,276,276,10-03,21.804455072259394,-0.2100203070272489,-1.1806579851156278
277,277,277,10-04,19.94574761109281,-1.1532041532939366,-0.9439209720610396
278,278,278,10-05,20.629930736870726,-0.8060217775816418,-0.7154731086840327
279,279,279,10-06,21.691474725113462,-0.26735113535822475,-0.5144083625127363
280,280,280,10-07,21.953455366244974,-0.13441149105575542,-0.7932810641490614
281,281,281,10-08,21.202569977766558,-0.5154413107596156,-0.6022785645227599
282,282,282,10-09,18.507052726160108,-1.8832565168452,-0.4756179924276228
283,283,283,10-10,22.20416905816555,-0.007189155536127627,-0.4664615122730837
284,284,284,10-11,22.127570574453106,-0.04605834501081904,-0.3166894249532127
285,285,285,10-12,21.799741324771404,-0.21241225443099052,-0.43266189831727897
286,286,286,10-13,23.72436671472385,0.7642210328634713,-0.15122204769920636
287,287,287,10-14,19.83130666117165,-1.2112761509440138,-0.41723224801386977
288,288,288,10-15,21.834809147884336,-0.19461741313676345,-0.5650646356920017
289,289,289,10-16,19.05885345912285,-1.6032503574241082,-0.3221934620882399
290,290,290,10-17,20.37959431467911,-0.9330526710796108,-0.2524302666455682
291,291,291,10-18,24.67146011596849,1.2448147871915805,-0.1489660721550277
292,292,292,10-19,24.54924961998589,1.1828002055195015,-0.023780209655929963
293,293,293,10-20,21.054671571571838,-0.5904909840007706,0.1902731450292419
294,294,294,10-21,23.315011958273786,0.556497761857823,0.4055577653399837
295,295,295,10-22,21.58982916878468,-0.31893022931307674,0.11046767804962784
296,296,296,10-23,22.925128559968854,0.3586550507848401,0.08002970914838002
297,297,297,10-24,21.182302731855707,-0.5257257365505549,0.2071643575554737
298,298,298,10-25,24.189349818117307,1.0001723921120147,0.2260797308620605
299,299,299,10-26,22.557916907053805,0.17231690644179165,0.5242530170796518
300,300,300,10-27,23.53866811376161,0.6699900016973441,0.4328686533944739
301,301,301,10-28,25.115442424399056,1.4701094879924703,0.6029033021511355
302,302,302,10-29,21.844596068103584,-0.18965113132622732,0.6282932516902371
303,303,303,10-30,23.192799443934582,0.4944821559894153,0.5487529319691201
304,304,304,10-31,24.489561630483063,1.1525120893466236,0.4400132369159578
305,305,305,11-01,21.617428880370113,-0.3049250118849096,0.31510375616338004
306,306,306,11-02,22.25292546674552,0.017551831378370145,0.27637973661161896
307,307,307,11-03,23.638507563199486,0.7206526034770037,0.3043724426467285
308,308,308,11-04,21.38672166099547,-0.42199524863679344,0.13200670232753045
309,309,309,11-05,23.52378635664506,0.6624383922000722,0.2455753368474625
310,310,310,11-06,22.451501995456987,0.11831764743143512,0.4515286898393306
311,311,311,11-07,22.96026910715457,0.3764867952346832,0.41054789493909866
312,312,312,11-08,24.688126421724693,1.2532719493295783,0.5775557779174222
313,313,313,11-09,23.153948951129745,0.4747678340756121,0.33404669436085754
314,314,314,11-10,23.36142976945691,0.5800520492331478,0.4585883581257964
315,315,315,11-11,20.644524891810047,-0.7986161091393159,0.4251916728669292
316,316,316,11-12,23.924087773397922,0.865567630021068,0.3651806069820704
317,317,317,11-13,22.565385320830664,0.17610668368148066,0.21882771328573247
318,318,318,11-14,23.97855309927484,0.8932055540204255,0.21668698562779373
319,319,319,11-15,21.423466289323503,-0.4033495281024158,0.10246561150699077
320,320,320,11-16,23.33611771718278,0.5672076832855153,-0.017846496893562085
321,321,321,11-17,19.29396664501619,-1.4839443538641337,0.19543305088315352
322,322,322,11-18,22.501512432834506,0.14369497961775088,0.18420641629879864
323,323,323,11-19,25.087211505636173,1.4557839703417743,0.3655139446214168
324,324,324,11-20,23.84580890810791,0.8258457465142964,0.21624890153746287
325,325,325,11-21,23.56725399514243,0.6844956418332929,0.5790076236009809
326,326,326,11-22,21.57120168069852,-0.328382575218208,0.5982072851027868
327,327,327,11-23,23.583240762495517,0.6926079785169752,0.3640874445810013
328,328,328,11-24,22.728530023688297,0.2588929486285854,0.2915498749702612
329,329,329,11-25,22.318968838371926,0.05106492721106155,0.18629120907379332
330,330,330,11-26,22.98812168805611,0.3906203288498557,0.2455256684408947
331,331,331,11-27,22.32267118069788,0.052943646454485856,0.19658651446338327
332,332,332,11-28,22.271592375595997,0.027024180984400004,0.2224627304075284
333,333,333,11-29,23.00458218388712,0.3989730546519066,0.27863356868752903
334,334,334,11-30,23.03449147011796,0.414150244293456,0.14418201957310334
335,335,335,12-01,22.983135150958447,0.3880899568910653,0.5208033759522507
336,336,336,12-02,21.398361016304353,-0.416088965836698,0.5780303264485523
337,337,337,12-03,26.775857659076127,2.3126717847293694,0.4301714109895884
338,338,338,12-04,22.948246202662567,0.3703858839622101,0.3041570369167394
339,339,339,12-05,21.256292258536547,-0.4881804381018773,0.2153853927402157
340,340,340,12-06,21.544492304649534,-0.34193600014363784,0.18325237940352188
341,341,341,12-07,21.933495562511066,-0.14453990816807666,-0.2901298175152191
342,342,342,12-08,21.01841893899831,-0.6088870458568609,-0.3582401443089241
343,343,343,12-09,21.178567004370574,-0.5276213967830765,-0.461015001944965
344,344,344,12-10,22.142906884596094,-0.0382760768000196,-0.35605692561672003
345,345,345,12-11,20.04107809558472,-1.1048295839181224,-0.4847597314384654
346,346,346,12-12,22.785520935620212,0.2878124578258315,-0.1918080169934571
347,347,347,12-13,20.411708268968,-0.9167567430985488,0.062395851428514636
348,348,348,12-14,24.48229211423833,1.1488232408131889,0.20255584197115065
349,349,349,12-15,24.1842840473217,0.997601813748754,0.4338045802093511
350,350,350,12-16,23.800164403645937,0.8026838664557963,0.320202510657939
351,351,351,12-17,22.77537273082491,0.28266284551108045,0.488568816605841
352,352,352,12-18,21.442285371642136,-0.3937999594826413,0.17335803869525426
353,353,353,12-19,22.402478426746573,0.09344109258886364,-0.09168877600294728
354,354,354,12-20,20.75522685292211,-0.7424414266503323,-0.1877501365629918
355,355,355,12-21,21.05035955961145,-0.5926790744404552,-0.23770361457094946
356,356,356,12-22,22.664330907496662,0.2263157030955291,-0.15061849622474174
357,357,357,12-23,22.18472074297253,-0.017058022536665312,-0.3997635485724
358,358,358,12-24,22.471983408991075,0.12871075059460466,-0.33430796934711243
359,359,359,12-25,19.45657703406903,-1.4014292214970856,-0.4299233928810833
360,360,360,12-26,21.52917632605561,-0.3497079512986069,-0.8521756113706469
361,361,361,12-27,19.919798841282876,-1.1663716156442807,-1.1734171345228213
362,362,362,12-28,17.67160323023248,-2.307197607841852,-1.2899066363887337
363,363,363,12-29,18.386347700752488,-1.944507161449712,
364,364,364,12-30,21.0946067260287,-0.5702262606008686,
365,365,365,12-31,,,
