,unnamed: 0,unnamed: 0,mth_day,deadpan,deadpan_norm,deadpan_ravg
78,78,78,03-19,2.9724117038171882,-0.4845468100765762,-0.41523360740326815
79,79,79,03-20,3.21602158327486,0.0260111392506076,-0.4416816462706807
80,80,80,03-21,3.4025477769882677,0.4169330147103782,-0.04857884343042653
81,81,81,03-22,3.0550146535543936,-0.3114274246062831,0.004308086683539769
82,82,82,03-23,4.146093933874599,1.9752581611909559,-0.19864477599156305
83,83,83,03-24,2.441906904837012,-1.5963795603678432,-0.2422968884431169
84,84,84,03-25,2.391384741330064,-1.7022639861271929,-0.2606674015920851
85,85,85,03-26,3.0910514105482245,-0.2359015354587161,-0.1925336091746935
86,86,86,03-27,3.349955449323681,0.3067099358165695,-0.3543579437856449
87,87,87,03-28,3.2500726090284133,0.09737532989806624,0.014708417313998154
88,88,88,03-29,3.682812458776511,1.004312153525247,0.2762824318510519
89,89,89,03-30,3.498494646046576,0.6180186062300153,0.5472380440072626
90,90,90,03-31,3.140236238809687,-0.13281989890487034,0.6535133748162348
91,91,91,04-01,3.8667611700700113,1.389832137478548,0.8191702943678355
92,92,92,04-02,3.654207539357522,0.9443619206704033,0.7679257968496884
93,93,93,04-03,3.7243262633664855,1.0913168472076695,0.6232354870008077
94,94,94,04-04,3.5361063007815274,0.6968451684163651,0.7280368205674331
95,95,95,04-05,3.0842655973664503,-0.250123252863269,0.6226060393929455
96,96,96,04-06,3.4402684714384817,0.4959881024948832,0.5055450230913793
97,97,97,04-07,3.564926912937495,0.7572474504316218,0.13675963608209832
98,98,98,04-08,3.319077471070497,0.241995822861006,0.06651872601882126
99,99,99,04-09,2.6685429134826166,-1.1213954748480155,-0.03688808892143327
100,100,100,04-10,3.3350159486748376,0.2753997080367029,-0.2768877330879452
101,101,101,04-11,2.7882256854713083,-0.8705641425047962,-0.5033258348099848
102,102,102,04-12,2.7531815173052383,-0.9440097625041882,-0.7201953788304382
103,103,103,04-13,2.9166648450822343,-0.6013811599006166,-0.6900372524829471
104,104,104,04-14,2.6982089070242243,-1.059221441261714,-0.8816833785247824
105,105,105,04-15,2.754881604718704,-0.9404467167630688,-0.904803027143258
106,106,106,04-16,2.7863586643241893,-0.8744770482143087,-0.7269255652092818
107,107,107,04-17,2.722037216713088,-1.0092820342156497,-0.6444824134228614
108,108,108,04-18,3.2624209536952904,0.12325500909966852,-0.34708088711387025
109,109,109,04-19,3.1526885868956818,-0.10672224918209433,-0.15749343864646356
110,110,110,04-20,3.549629789650411,0.7251877165922324,0.08731473123805487
111,111,111,04-21,3.2976451698971063,0.1970779740413716,0.12492229020522545
112,112,112,04-22,3.4872117859070992,0.5943719710928019,0.04175628825406432
113,113,113,04-23,2.8297026394385147,-0.7836366804126264,-0.04077738710271498
114,114,114,04-24,3.0243277883220228,-0.37574100260729815,-0.3038595052135767
115,115,115,04-25,2.916405688180351,-0.6019243013227701,-0.3774855140650684
116,116,116,04-26,2.796460792890138,-0.853304992072938,-0.4927727627898442
117,117,117,04-27,3.0868637316893848,-0.2446780790675786,-0.3462969817133487
118,118,118,04-28,3.1571597774893267,-0.0973515212558527,-0.3523457411431976
119,119,119,04-29,3.249043253978393,0.09521800604634707,-0.08736300028756004
120,120,120,04-30,3.0070109972602155,-0.4120335591863912,-0.08642175163818279
121,121,121,05-01,3.6750159142274414,0.9879721438110548,0.10211711240414174
122,122,122,05-02,2.799155462166956,-0.8476575001766745,-0.01973714472901518
123,123,123,05-03,3.626625339588711,0.8865551051863686,0.058820732015638214
124,124,124,05-04,2.808307300342729,-0.8284770640547943,0.18103137019897966
125,125,125,05-05,3.473943971823666,0.5665652665142674,0.4044869928929489
126,126,126,05-06,3.356883745795684,0.3212302699136574,0.4886839532285329
127,127,127,05-07,4.314739542626762,2.3287058799748706,0.5005405850054839
128,128,128,05-08,3.0402001238170246,-0.34247573816317084,0.8049458314236265
129,129,129,05-09,3.6605692941399615,0.9576948958480742,0.7896190429852843
130,130,130,05-10,3.679778899019395,0.9979544144540624,0.7033042446580016
131,131,131,05-11,3.430065421831155,0.4746045358842135,0.2057130062487897
132,132,132,05-12,3.1097759965934757,-0.19665852005003906,0.2977138504670866
133,133,133,05-13,2.8902022288765297,-0.6568415504804007,0.2182398728786772
134,134,134,05-14,3.303586263622215,0.2095293271466108,0.16620128214130508
135,135,135,05-15,3.433045901829478,0.4808510303176178,0.2140881228942203
136,136,136,05-16,3.5307993581067403,0.6857228700298293,0.367107554235324
137,137,137,05-17,3.567159056574865,0.7619255804017047,0.30772207237116384
138,138,138,05-18,3.5478502086136205,0.7214580679965831,0.6332162015597788
139,139,139,05-19,2.720189519084878,-1.0131544416653615,0.6371360540249877
140,140,140,05-20,4.235432519432888,2.1624941022783,0.41177716463774144
141,141,141,05-21,3.444267916346732,0.5043701451088715,0.1306879787517458
142,142,142,05-22,2.8856269311488703,-0.6664304662936487,0.1600200791759007
143,143,143,05-23,2.762438227754776,-0.924609534914269,0.6506695727255213
144,144,144,05-24,3.6318240978614735,0.8974506705415124,0.41547210743390667
145,145,145,05-25,4.1248535436537415,1.9307425196323615,0.3453126920294154
146,146,146,05-26,3.5620935625844523,0.7513093105286118,0.5253178977161056
147,147,147,05-27,3.2434108725729667,0.08341365268192362,0.40114887276894384
148,148,148,05-28,3.40095781396296,0.4136007678264924,0.197523717835044
149,149,149,05-29,2.406958879254373,-1.6696236845972392,-0.2264316932718861
150,150,150,05-30,3.0488724523524717,-0.3243002590618868,-0.2294071867436083
151,151,151,05-31,2.9111257770256045,-0.6129899470092189,-0.23359457266414185
152,152,152,06-01,3.5535751218441383,0.7334563496982792,-0.2691437126669089
153,153,153,06-02,3.2314229454745265,0.05828933715872218,0.022369316611406915
154,154,154,06-03,3.2991853700437885,0.20030592780989004,0.04547042959353617
155,155,155,06-04,3.241521780681129,0.07945449107265586,0.3051375733814882
156,156,156,06-05,3.115007856057349,-0.18569358116911128,0.1814568844215588
157,157,157,06-06,3.6545181580157995,0.9450129157184934,0.3189393048944371
158,158,158,06-07,3.1994938141084472,-0.008627784061297418,0.6460517100489839
159,159,159,06-08,3.6250167687388553,0.883183859995992,0.8100055799593543
160,160,160,06-09,4.235664533991641,2.1629803587371708,0.9528085967428088
161,161,161,06-10,3.7108998311623935,1.0631777105348783,0.9108417644130632
162,162,162,06-11,3.5238338365438366,0.6711245195316151,0.987435699412223
163,163,163,06-12,3.5343727173831474,0.6932119217400194,1.0817326079808642
164,164,164,06-13,3.4187720288175494,0.4509358259336626,1.05640281366168
165,165,165,06-14,3.8949762343773013,1.4489653114078391,1.1870552035072908
166,166,166,06-15,4.163148713028527,2.011001592822066,1.3863318111907077
167,167,167,06-16,4.084940188184622,1.847092049608544,1.2845626538240305
168,168,168,06-17,4.094336171573169,1.8667841656321158,1.1290611615707078
169,169,169,06-18,3.2430212005814663,0.08259697753995647,0.7801797885134505
170,170,170,06-19,2.9735920076280933,-0.4820731275862735,0.9042000498402912
171,171,171,06-20,2.8961754203168324,-0.6443229269357036,0.5988687940510244
172,172,172,06-21,4.518202171135939,2.7551231607831115,0.3223345969359341
173,173,173,06-22,3.210817548251148,0.015104514872942128,0.3514885148380149
174,174,174,06-23,3.3026556677568166,0.2075789829415736,0.4560272656998071
175,175,175,06-24,3.326484977046458,0.2575204849524413,0.4611472545865956
176,176,176,06-25,3.2728725010136963,0.14515937758447992,-0.09111457697732013
177,177,177,06-26,2.9108332652550475,-0.6136029936149728,0.05363967590672331
178,178,178,06-27,2.9371502447837745,-0.5584478286003828,0.1947369651783548
179,179,179,06-28,3.625229657307969,0.8836300321772028,0.523157231690944
180,180,180,06-29,3.7065983780003418,1.054162718571362,0.477731691863281
181,181,181,06-30,4.2667083735328495,2.228042084027977,0.5266743067011472
182,182,182,07-01,3.1428252423669587,-0.12739386138149836,0.7006456391660173
183,183,183,07-02,3.0509494403146027,-0.3199473045877753,0.3828354293797021
184,184,184,07-03,3.4352069537631307,0.4853801661888373,0.3228781732576033
185,185,185,07-04,2.715381437353834,-1.0232312265406895,0.01639534292377591
186,186,186,07-05,3.5349487548094936,0.6944191818387704,0.1864512934923328
187,187,187,07-06,3.3892889293519053,0.3891451020250123,0.4503244985282174
188,188,188,07-07,3.6296727354712277,0.8929418420298431,0.3254455537319307
189,189,189,07-08,3.8063832133734254,1.263291925627532,0.479620606818863
190,190,190,07-09,3.077695199471011,-0.2638935025888829,0.4715030709120833
191,191,191,07-10,3.1567640402185955,-0.09818090801909543,0.9911213594526846
192,192,192,07-11,3.5117093327652382,0.6457139663980916,1.153715768596176
193,193,193,07-12,4.876886748195287,3.5068548332686205,0.7528413445831976
194,194,194,07-13,4.095158831192216,1.8685082968907896,0.8506590203803794
195,195,195,07-14,2.6587332327180446,-1.1419546184503369,0.9411950430364656
196,196,196,07-15,3.357734151850661,0.323012552194208,0.8565327352430722
197,197,197,07-16,3.4159565913665038,0.44503522791742095,0.16301105886764344
198,198,198,07-17,3.269332443442456,0.13774011963773206,-0.1800867344481186
199,199,199,07-18,2.8914267367813875,-0.6542752249839514,0.09031595545325387
200,200,200,07-19,3.112915634133103,-0.19007846300378226,0.08219001168637348
201,201,201,07-20,3.432860049609776,0.480461520957898,-0.2545938719580114
202,202,202,07-21,3.3344706592249382,0.27425688959292555,-0.5051714312728676
203,203,203,07-22,2.4517892751273185,-1.5756680739488884,-0.5582433381326016
204,204,204,07-23,2.5519623298253866,-1.3657252362514047,-0.6209481699150182
205,205,205,07-24,2.7394889497028427,-0.9727066661423568,-0.6178748434135802
206,206,206,07-25,2.9334000684811534,-0.5663074536982815,-0.8268962426568297
207,207,207,07-26,3.44165857325869,0.4989014799665261,-0.6028323182681746
208,208,208,07-27,2.7360702863682507,-0.9798715058665708,-0.6799307109261693
209,209,209,07-28,3.0932543901027847,-0.23128452761695736,-0.6817358265789687
210,210,210,07-29,2.3312399201571563,-1.8283155921993728,-0.621888070080805
211,211,211,07-30,2.7343211444752664,-0.9835373600591528,-0.795755560567601
212,212,212,07-31,3.1047362088610178,-0.20722091470929985,-0.8279807802880453
213,213,213,08-01,2.9438991500052105,-0.5443034629542489,-0.8169132397071571
214,214,214,08-02,2.6438137826518,-1.1732228241892368,-0.248598163383082
215,215,215,08-03,3.1249392818611765,-0.1648792841316287,0.07313911856016937
216,216,216,08-04,3.958250144008132,1.5815748657450772,0.07382797952129781
217,217,217,08-05,3.6554120479606267,0.9468863316003554,0.10784712411559473
218,218,218,08-06,3.1067083258666366,-0.20308774894252926,0.2421308816177769
219,219,219,08-07,3.041291421242484,-0.34018859538846746,0.08082397886168557
220,220,220,08-08,3.0282502606814434,-0.3675202791761438,-0.04631920520874566
221,221,221,08-09,2.6631391451140782,-1.1327207006681763,-0.19234721891273696
222,222,222,08-10,3.5942561748289696,0.8187157613224898,-0.18033420947649947
223,223,223,08-11,3.2373533316552336,0.07071824937640768,-0.2140108123038109
224,224,224,08-12,3.1410999687883727,-0.1310096923251046,0.03191195796359625
225,225,225,08-13,2.9448798013730864,-0.5422482123523359,0.5109147667192242
226,226,226,08-14,3.7322943344210295,1.1080163424282992,0.526738614374412
227,227,227,08-15,4.034460265327207,1.7412961518655907,0.5886886561365142
228,228,228,08-16,3.6395577390284912,0.9136588472536168,0.3898683794285216
229,229,229,08-17,3.414708034203118,0.44241849994902094,0.4393917876799735
230,230,230,08-18,2.571904048445901,-1.32393135257306,0.26064384155510484
231,231,231,08-19,3.0866587104708816,-0.2451077628436249,-0.013297042403537684
232,232,232,08-20,3.2205628179555315,0.035528665679087135,-0.04971062774618429
233,233,233,08-21,3.250204071009166,0.09765084811373588,-0.038746188209309335
234,234,234,08-22,3.5353105034584598,0.6951773351977371,0.3884146118620638
235,235,235,08-23,3.446097761430976,0.5082051371702707,0.6935314943452265
236,236,236,08-24,3.79480841593126,1.2390334478551788,0.6876208416789432
237,237,237,08-25,3.9601676282363485,1.5855935320553514,0.7408399563548245
238,238,238,08-26,3.2036414081279463,6.474968138708685e-05,0.7532375179369963
239,239,239,08-27,3.4025632944209714,0.4169655361690229,0.7639548068264047
240,240,240,08-28,3.570803067856863,0.7695627046907682,0.5508286311810066
241,241,241,08-29,3.476779929336528,0.5725088705067205,0.04348898607029757
242,242,242,08-30,3.1846566160033167,-0.03972360601720979,0.024893620687483103
243,243,243,08-31,2.5077219269906075,-1.4584443386089023,0.0995762877138305
244,244,244,09-01,3.1504053585236047,-0.11150744261549972,-0.04126818525506208
245,245,245,09-02,3.6163698039759558,0.8650615383271074,-0.21167786567726501
246,246,246,09-03,3.1675841369506252,-0.07550413312258734,-0.2365181362341848
247,247,247,09-04,2.988919754865284,-0.44994921202649707,0.16773136069218494
248,248,248,09-05,3.1135422362463263,-0.18876522935872828,0.20945088914965854
249,249,249,09-06,3.6650342910053193,0.9670526429493164,-0.07831755272777997
250,250,250,09-07,3.269842801171782,0.13880972812934173,-0.21022445305972373
251,251,251,09-08,2.7925271565757828,-0.8615491129375238,-0.0224696207182214
252,252,252,09-09,2.789952283816074,-0.8669455351142501,0.12944942626420078
253,253,253,09-10,3.5264367846314517,0.676579782022517,0.020026934553007376
254,254,254,09-11,3.5484661946900213,0.7227490525358047,0.07733230750426164
255,255,255,09-12,3.3517722992860643,0.31051769268215595,-0.007453583618960591
256,256,256,09-13,3.4339004367290635,0.4826419658368673,-0.08114888868183996
257,257,257,09-14,2.5497964646714646,-1.3702644596768572,-0.15393449895184902
258,258,258,09-15,2.5789724598024883,-1.3091173654915262,-0.25353027047107946
259,259,259,09-16,3.3180612954142563,0.2398661204024629,0.027540548355476785
260,260,260,09-17,3.2633367915388187,0.12517442342042187,0.19566211562348806
261,261,261,09-18,4.1564405456659985,1.9969426056414927,1.058966723529926
262,262,262,09-19,3.915210048580577,1.4913713694449355,1.3490670986461852
263,263,263,09-20,5.021322352118575,3.8095631877617695,1.507145782489391
264,264,264,09-21,3.4094911208770475,0.4314848852060296,1.6280484984505357
265,265,265,09-22,3.7706194722083177,1.1883382234616962,1.6565727802779182
266,266,266,09-23,3.6094651332897967,0.8505907191872901,1.2460494347279916
267,267,267,09-24,4.238101758071867,2.1680882966057875,0.3067471256718508
268,268,268,09-25,2.73993649317984,-0.9717687038546232,0.2326654222812278
269,269,269,09-26,2.3322251879080307,-1.8262506665750733,-0.0485137854574678
270,270,270,09-27,3.1974050900146405,-0.013005335137708345,-0.3554882588436243
271,271,271,09-28,2.9656409228370517,-0.4987370229704775,-1.0071553334020085
272,272,272,09-29,2.7306381806580857,-0.9912561211296484,-1.2902083943558225
273,273,273,09-30,2.3724658863095267,-1.7419141507445184,-1.057067674348569
274,274,274,10-01,1.9295933521128656,-2.6700870695775065,-1.0504816078399557
275,275,275,10-02,2.999675957472825,-0.4274063465315536,-1.0896710122029312
276,276,276,10-03,3.2162601195411944,0.02651106391397093,-0.9954294167116524
277,277,277,10-04,2.8534468878351853,-0.7338734491483305,-0.737106846192708
278,278,278,10-05,3.00043929233738,-0.42580654818197655,-0.3726995462819007
279,279,279,10-06,3.112008933459168,-0.19197872763085155,-0.5610962389465591
280,280,280,10-07,2.9728428228742585,-0.4836432701126629,-0.8239288505301653
281,281,281,10-08,2.4603213672554824,-1.5577865025195043,-0.6191197198227429
282,282,282,10-09,2.4638054266726783,-1.5504846055876655,-0.5667438570563507
283,283,283,10-10,3.4397880979863444,0.4949813350962029,-0.5880118172127383
284,284,284,10-11,3.150384398061344,-0.11155137158362176,-0.4825316241209128
285,285,285,10-12,3.051121601666537,-0.319586488569178,-0.3499788706488469
286,286,286,10-13,3.274818539732265,0.14923788843829078,-0.02917867986595842
287,287,287,10-14,2.8398022117433537,-0.7624699816871089,-0.03474687013352429
288,288,288,10-15,3.3822135632174666,0.374316539109665,-0.2631290176794103
289,289,289,10-16,3.4238471123058747,0.4615721934908077,-0.43356239961584025
290,290,290,10-17,2.4965567864385454,-1.4818442568589385,-0.2864414509558453
291,291,291,10-18,2.563193572922946,-1.3421867801877578,-0.244926425977224
292,292,292,10-19,3.696006182968338,1.0319635803982607,0.1521614355763812
293,293,293,10-20,2.958654188221853,-0.513379831815381,0.3773999659749013
294,294,294,10-21,4.5190231208552145,2.756843708431296,0.7681490680606525
295,295,295,10-22,4.068674967540509,1.8130033758819282,1.0534222551239227
296,296,296,10-23,3.6152193216051733,0.8626503556555696,0.7994963587010572
297,297,297,10-24,3.3798926387732084,0.3694523421918636,0.9460547160773448
298,298,298,10-25,2.9690502270349475,-0.4915917981389323,0.4302591903934795
299,299,299,10-26,3.3782312076885166,0.36597031244234496,0.22270361292579435
300,300,300,10-27,3.0423693619362986,-0.3379294456718957,-0.21292992804400931
301,301,301,10-28,3.4744710468184583,0.5676699110758171,-0.3149118665104236
302,302,302,10-29,2.368058627585332,-1.7511508901632526,-0.17164005480236802
303,303,303,10-30,3.0879319580778746,-0.24243928860662145,-0.19495945375314308
304,304,304,10-31,3.37921830483152,0.3680390721094012,0.13574685635777134
305,305,305,11-01,3.3114708803849084,0.2260539187376943,0.1293010126524606
306,306,306,11-02,3.98913739618015,1.6463084149935907,0.3733795623940284
307,307,307,11-03,3.456017456465516,0.5289948488439526,0.524209090218799
308,308,308,11-04,3.0668229440642367,-0.2866795917138463,0.4440220187464973
309,309,309,11-05,3.5197367685657457,0.6625378783420028,0.4566416062207967
310,310,310,11-06,3.1496534198913437,-0.11308335672440907,0.24774581564789624
311,311,311,11-07,3.347599075283891,0.3017714435834905,0.07566084324834065
312,312,312,11-08,3.391096624184633,0.3929336715561883,0.12360025306641845
313,313,313,11-09,2.9633611446249826,-0.5035149855533808,-0.051328881719384455
314,314,314,11-10,3.2040670770263486,0.0009568671946205726,0.03873580243443386
315,315,315,11-11,3.018937999356938,-0.3870369303728146,-0.1393169189086141
316,316,316,11-12,3.4074965918057387,0.4273047481985008,-0.30871782804411857
317,317,317,11-13,2.8378578945934225,-0.7665448844747974,-0.07954983088879379
318,318,318,11-14,2.906124427290197,-0.6234717832568384,0.014077963667343697
319,319,319,11-15,3.6194385388107135,0.871492997378568,-0.04995120057602258
320,320,320,11-16,3.4721109585379284,0.5627236345314455,0.10446360206253076
321,321,321,11-17,2.8356310465968373,-0.7712119158330123,0.15870894978177166
322,322,322,11-18,3.84956556564305,1.353793564029821,0.3334777717097969
323,323,323,11-19,2.9931550862611447,-0.4410727981593522,0.38019473532780096
324,324,324,11-20,3.4064642421803795,0.4251411483113135,0.2720464383436379
325,325,325,11-21,3.7531829714331977,1.1517947790865926,0.2726838197855284
326,326,326,11-22,3.1624968162853184,-0.08616614737353298,-0.023855694473223887
327,327,327,11-23,2.8374557846086392,-0.7673876271816694,0.13228320049509873
328,328,328,11-24,3.0006125084841946,-0.4254435215226923,-0.0015372904879273155
329,329,329,11-25,3.4401599063644763,0.4957605716505835,-0.0788266102339129
330,330,330,11-26,3.023354034373779,-0.3777817975868428,-0.1889838844697275
331,331,331,11-27,3.5319139629906027,0.6880588606106791,0.13804017717907074
332,332,332,11-28,2.847131240252238,-0.7471097927884206,0.4172624479386103
333,333,333,11-29,3.7736820328886655,1.19475674271112,0.2794891045373758
334,334,334,11-30,3.799988608430553,1.2498901030345448,0.3194503809485977
335,335,335,12-01,3.0457332095789136,-0.3308794887568232,0.404274297217087
336,336,336,12-02,3.1377578360461413,-0.13801413911951138,0.5088234944847275
337,337,337,12-03,3.774753515811498,1.1970023582216152,0.07808568671208686
338,338,338,12-04,3.146441640303748,-0.11981460918257825,-0.2439576983098699
339,339,339,12-05,2.5405371696937817,-1.3896701039247237,-0.2629976191869993
340,340,340,12-06,2.8780213726792474,-0.6823702070971956,-0.5629965385553595
341,341,341,12-07,2.9912244569187285,-0.4451190140195999,-0.7331131955150206
342,342,342,12-08,2.2789009637040247,-1.9380076553296728,-0.6504673314894008
343,343,343,12-09,3.2877322284105523,0.17630241646364814,-0.5043326773307614
344,344,344,12-10,3.383045720206784,0.3760605749711409,-0.35161688351697035
345,345,345,12-11,2.958901183390036,-0.5128621789728862,-0.4885210152773392
346,346,346,12-12,3.315226310978065,0.23392455578555035,-0.3297649808414884
347,347,347,12-13,2.599286197067703,-1.2665438045818131,-0.5119048077274679
348,348,348,12-14,2.7333983048547554,-0.9854714487145674,-0.5822404058504093
349,349,349,12-15,2.7662902099606512,-0.9165365448522292,-0.4599655640247925
350,350,350,12-16,3.181684288821067,-0.04595301376650695,-0.4700735641770088
351,351,351,12-17,3.3089577383855864,0.2207868719808144,-0.23378488919166954
352,352,352,12-18,3.286288455419637,0.17327655487225252,0.0883489090297922
353,353,353,12-19,3.2757491416511435,0.15118824533022213,0.18249021702698573
354,354,354,12-20,3.655624381530917,0.9473313406142032,0.44897212375338974
355,355,355,12-21,3.0358042119273967,-0.35168869686906795,0.5147253961419146
356,356,356,12-22,3.944586426697703,1.5529384265919173,0.452526635353085
357,357,357,12-23,3.4972005826890564,0.6153065063119629,0.16359383663365148
358,358,358,12-24,3.108221703488918,-0.1999160098607252,-0.2411534437327972
359,359,359,12-25,2.448573095991699,-1.5824085469863791,-0.4910311532069445
360,360,360,12-26,2.4968869299547234,-1.481152341584489,-0.9523760660659608
361,361,361,12-27,2.320437675011756,-1.850954953713952,-1.1555191903007078
362,362,362,12-28,2.6238175060519517,-1.2151310505621806,-1.22516454163471
363,363,363,12-29,2.9156289267464137,-0.6035522390965178,
364,364,364,12-30,2.9088363565489064,-0.6177881178647394,
365,365,365,12-31,,,
