,unnamed: 0,unnamed: 0,mth_day,al pacino,al pacino_norm,al pacino_ravg
64,64,64,03-05,0.9882969978578044,-0.7397290763492956,-0.4687095121253715
65,65,65,03-06,1.3130059539900143,0.4465727463147586,-0.3539658413224898
66,66,66,03-07,0.890304295249687,-1.0977386708381338,-0.1172982545013156
67,67,67,03-08,1.217042385721949,0.09597645447918696,-0.4990089593647878
68,68,68,03-09,1.2299860623724008,0.14326528625428933,-0.4136707342101196
69,69,69,03-10,0.6864789623399751,-1.842400496049532,-0.7560576798627029
70,70,70,03-11,1.1284472638967784,-0.22769972542128586,-0.7552638898780496
71,71,71,03-12,0.7507066861705652,-1.6077489276007408,-0.8329325387826149
72,72,72,03-13,0.8916079300197636,-1.0929759309302136,-0.8870938625846008
73,73,73,03-14,1.0894878017458487,-0.37003543894820506,-0.6135743571875941
74,74,74,03-15,1.1410373652778243,-0.1817026565576264,-0.854729235523227
75,75,75,03-16,1.135677798837479,-0.20128346366749195,-0.8402348591034534
76,76,76,03-17,0.7324005885167892,-1.6746289954350828,-0.6094658127891592
77,77,77,03-18,0.7745106814800361,-1.5207826690820996,-0.7300835769662894
78,78,78,03-19,1.2705980388003348,0.29163834695555124,-0.8502698221952504
79,79,79,03-20,0.8913982386243655,-1.0937420240109859,-0.7402966347473101
80,80,80,03-21,0.943656482179592,-0.9028201279313915,-0.4745414654905016
81,81,81,03-22,1.316285861051668,0.458555661020149,0.04735412549781789
82,82,82,03-23,1.1688481195624572,-0.0800979798942316,-0.18117238241270545
83,83,83,03-24,1.6316155227046287,1.6105908768478172,-0.15080279263340815
84,84,84,03-25,0.8952908324157469,-1.0795207005075886,0.3445179019118687
85,85,85,03-26,0.9412739664046048,-0.9115244853352024,0.2736979299852361
86,86,86,03-27,1.7571175893131568,2.069104039340269,0.4617024881166168
87,87,87,03-28,1.1999788030082037,0.03363582946035357,0.2594789201257309
88,88,88,03-29,1.4776064607500974,1.047929368894053,0.4307780817896445
89,89,89,03-30,1.299505418447055,0.39724946890250185,0.4323130286073506
90,90,90,03-31,1.1766140382351662,-0.05172573052410729,-0.016682058112956682
91,91,91,04-01,0.9437947969523144,-0.9023148044289656,0.059286153181632
92,92,92,04-02,1.0197366473027765,-0.6248664809815742,-0.2411776594792548
93,93,93,04-03,1.3247407722681088,0.4894450972278857,0.01349213237030782
94,94,94,04-04,0.9841572098055558,-0.7548535070712677,0.3506568191290291
95,95,95,04-05,1.7177475252534424,1.9252682199998776,0.6132889857488928
96,96,96,04-06,1.7303368331789175,1.97126239002822,0.9944719319565808
97,97,97,04-07,1.3751134464256858,0.6734781952902166,0.6774385393179166
98,98,98,04-08,1.6457502680888063,1.6622311962645533,0.9782968434297276
99,99,99,04-09,0.8040794362605058,-1.4127552586040977,0.6985707826643801
100,100,100,04-10,1.4782543308188374,1.0502963175995972,0.5505890740893244
101,101,101,04-11,1.2583557138671109,0.24691185540779306,0.26795658005200185
102,102,102,04-12,1.4873076889928618,1.0833721385778858,-0.02817782299758046
103,103,103,04-13,0.9109484235558304,-1.0223167689337191,0.46264674410032103
104,104,104,04-14,1.1594111709788013,-0.1145752220329406,0.3909377545407336
105,105,105,04-15,1.6101565902270962,1.5321921439833113,0.578628898735049
106,106,106,04-16,1.3604872464208744,0.6200423802420723,0.40886878612925975
107,107,107,04-17,1.5665993379208951,1.3730587205736855,0.5297065316929729
108,108,108,04-18,1.2085120507968874,0.06481146294315088,0.3430833894704009
109,109,109,04-19,1.109399260301148,-0.29729029555144043,-0.026383401125213462
110,110,110,04-20,0.8529215177885868,-1.2343140753683721,-0.1340409916183042
111,111,111,04-21,1.003384315543708,-0.684608599590375,-0.3290505590182284
112,112,112,04-22,1.183682070060862,-0.025903162716472288,-0.30352052675229346
113,113,113,04-23,1.2463367275641632,0.20300131617414105,-0.3430407053699987
114,114,114,04-24,1.250439813034378,0.21799165653876024,-0.12975404611705368
115,115,115,04-25,1.0444955956521509,-0.534411367257672,0.1092675730650745
116,116,116,04-26,1.2032004459323018,0.045405880149297966,0.20453142538822225
117,117,117,04-27,1.3959275569425955,0.7495211155023941,0.3424320179102645
118,118,118,04-28,1.340133112050412,0.545679951222414,0.562716596207923
119,119,119,04-29,1.472809737682058,1.0304048713063951,0.6869053581233935
120,120,120,04-30,1.6122113661308413,1.5396991263247113,0.4788593714987852
121,121,121,05-01,1.2484497790202578,0.2107212042351504,0.35411624083967297
122,122,122,05-02,0.861528231389126,-1.2028700395983516,0.5748639850758425
123,123,123,05-03,1.1910629383414586,0.0010623315477206227,0.33276530575383706
124,124,124,05-04,1.7026653187623548,1.8701664166394312,0.013705501540243269
125,125,125,05-05,1.075213065696348,-0.42218720462563786,-0.049612600729110716
126,126,126,05-06,1.0882220710425785,-0.3746596989568515,0.1539905621895793
127,127,127,05-07,1.144462979880137,-0.16918740938097354,0.08188705555955503
128,128,128,05-08,1.1959040330619828,0.01874893791378844,-0.10050777314861964
129,129,129,05-09,1.0726479418000403,-0.431558708232425,-0.06121984204855928
130,130,130,05-10,1.4031197901173242,0.7757974443903832,0.037145717852367414
131,131,131,05-11,1.1397353121552452,-0.1864596180252758,0.06979017274122899
132,132,132,05-12,1.2497670219037151,0.2155336604487086,0.07712095909851997
133,133,133,05-13,1.1980746999396903,0.02667931995219588,0.3070361034347109
134,134,134,05-14,1.207943323267364,0.06273365605753438,0.4204835121055582
135,135,135,05-15,1.450235694377568,0.9479321577847204,0.8314928690542202
136,136,136,05-16,1.589433537301949,1.4564818964154667,0.7086146001566175
137,137,137,05-17,1.8147326022495949,2.2795965236666964,0.7742310373237152
138,138,138,05-18,1.047965050451939,-0.5217359529369072,0.7595941255355833
139,139,139,05-19,1.3058360355994267,0.4203779429547827,0.2709381803731227
140,140,140,05-20,1.183905243293498,-0.02508781467125781,0.10764974491084392
141,141,141,05-21,0.6477200503983149,-1.9840035131900435,-0.5006835923742948
142,142,142,05-22,1.3212662813079414,0.476751283641795,-0.3434861214615015
143,143,143,05-23,0.8156717604478579,-1.3704035000441364,-0.4795753532878496
144,144,144,05-24,1.3061291654092406,0.4214488725398533,-0.3711314605013973
145,145,145,05-25,1.0823378082700652,-0.3961574480033063,-0.13177638320137364
146,146,146,05-26,1.3620017574496968,0.6255755420474561,-0.2499497933669012
147,147,147,05-27,1.0408109273245552,-0.5478730493899014,-0.1784975135373461
148,148,148,05-28,1.1271910606970816,-0.2322891773513704,-0.13855598951499162
149,149,149,05-29,0.9330172525652968,-0.9416898210668059,0.18760382736070785
150,150,150,05-30,1.37172480215455,0.6610980166739803,-0.06174441226312735
151,151,151,05-31,1.617987395820126,1.5608014532508905,-0.14531947636642786
152,152,152,06-01,0.9524991921421424,-0.8705138956955549,0.00827599372787352
153,153,153,06-02,0.9035562861942421,-1.0493234340097046,0.03260572745551882
154,154,154,06-03,1.3794396393039456,0.6892836432144379,-0.049113322121809966
155,155,155,06-04,0.9729737743749184,-0.7957114187009341,0.11979081193022595
156,156,156,06-05,1.2375182784313623,0.17078371921000754,0.2729884764271344
157,157,157,06-06,1.8953772674699283,2.574226257563106,0.6059840480230648
158,158,158,06-07,1.2040944578847494,0.048672091285895835,0.6718866779491094
159,159,159,06-08,1.4504321775592834,0.9486499955658776,0.7817937852777704
160,160,160,06-09,1.4876709869803617,1.0846994227707047,0.7126581033157149
161,161,161,06-10,1.1534733137521245,-0.13626877472896734,0.3203296165218443
162,162,162,06-11,1.1239773159587212,-0.2440303725623263,0.6866820350181836
163,163,163,06-12,1.2510594169501463,0.2202553367998818,0.7142604101865699
164,164,164,06-13,1.8057520248569487,2.246786602263932,0.7484393993537936
165,165,165,06-14,1.4957239165164369,1.1141202465761966,0.9411084948672012
166,166,166,06-15,1.543802860077649,1.2897733577740451,0.8458877497287807
167,167,167,06-16,1.4698921863587735,1.0197457983514775,1.1340219551317772
168,168,168,06-17,0.9675970685444836,-0.8153548433928487,0.9122642933090074
169,169,169,06-18,1.7242598551941952,1.9490605692178613,0.93004808009885
170,170,170,06-19,1.4415612387899404,0.9162406313273128,0.9109837023741184
171,171,171,06-20,1.5249300834511204,1.2208229673152522,0.9458593085076936
172,172,172,06-21,1.5124935891718376,1.1753870914256552,1.2360765204928656
173,173,173,06-22,1.5271681077765469,1.2289994351529303,0.7891153357598845
174,174,174,06-23,1.4442184113846106,0.9259484285181818,0.9414309678985424
175,175,175,06-24,0.9902191737072124,-0.7327065391800253,0.6388219197775743
176,176,176,06-25,1.6917079500373051,1.830134424159261,0.7679197699391306
177,177,177,06-26,1.0279577299355822,-0.5948313214105573,0.2876150685925557
178,178,178,06-27,1.7245099278337852,1.949974192394992,-0.0240187000952732
179,179,179,06-28,0.7383676429029229,-1.6528287729265183,-0.09458001376829717
180,180,180,06-29,0.9324248334285534,-0.9438541836087916,-0.5820906813304836
181,181,181,06-30,0.8743369079885326,-1.1560744212181688,-0.6911013230540699
182,182,182,07-01,0.8910731860514663,-1.094929581213858,-0.6331106417060547
183,183,183,07-02,0.8489304486562955,-1.2488951717520749,-0.2693951954218777
184,184,184,07-03,1.8197475473644875,2.297918280483083,-0.3059849378649313
185,185,185,07-04,1.3356945320762563,0.5294639047785435,-0.007676360577367795
186,186,186,07-05,0.8723338000329407,-1.163392638267113,0.2294868680003728
187,187,187,07-06,1.3642466335867196,0.6337770425072122,0.3157915247096446
188,188,188,07-07,1.2805644078291678,0.3280497902525855,0.009151313045534884
189,189,189,07-08,0.9906678772972648,-0.7310672314964443,0.10879228729416793
190,190,190,07-09,1.3161548470817894,0.4580770104984246,0.39704839676634895
191,191,191,07-10,1.4993340854419217,1.1273097502703415,0.22074430154874194
192,192,192,07-11,1.3457344403282558,0.5661440185659731,0.1688204830074762
193,193,193,07-12,1.0747038665122328,-0.4240475287984297,0.2954187768403761
194,194,194,07-13,1.1952903472410947,0.016506879004990847,-0.06252155673561761
195,195,195,07-14,1.19857921513683,0.028522531500955326,-0.4943370031497545
196,196,196,07-15,0.7283123780612069,-1.689564990957538,-0.5270412202914517
197,197,197,07-16,0.7901671255597125,-1.4635829282144792,-0.5218805150896042
198,198,198,07-17,1.2920245732118727,0.3699187157157897,-0.0955570042064388
199,199,199,07-18,1.0831792502652555,-0.3930832975873445,-0.1600510206767418
200,200,200,07-19,1.895437946522125,2.5744479443039827,0.010732822229480058
201,201,201,07-20,1.0926612217657143,-0.3584415673208625,0.11766842747269747
202,202,202,07-21,1.0087892801186895,-0.6648619335202068,-0.04474494767891125
203,203,203,07-22,0.9657865914756352,-0.8219692967551747,-0.04750084194843642
204,204,204,07-23,1.0252944215766475,-0.6045615351938627,-0.4623532911092634
205,205,205,07-24,1.0786532677486376,-0.4096186632044954,-0.5314382864662432
206,206,206,07-25,1.2141291776622976,0.08533324933902141,-0.5871994009131222
207,207,207,07-26,0.9792035014881518,-0.7729515394627416,-0.4878752394544856
208,208,208,07-27,0.9172132599917672,-0.9994286202014808,-0.41923267069815706
209,209,209,07-28,1.1289058457991994,-0.2260243280033555,-0.38435815631106496
210,210,210,07-29,1.1380255482829047,-0.1927061226558919,-0.397184075342607
211,211,211,07-30,1.1359273962001315,-0.2003715768819428,0.11728725134379392
212,212,212,07-31,1.193065276213597,0.008377735149769082,-0.03334547274725192
213,213,213,08-01,1.824115534446909,2.313876420655664,0.04358786371262472
214,214,214,08-02,0.6698303748043479,-1.903224964747756,-0.1734746929391416
215,215,215,08-03,1.25525283218866,0.23557569075590426,0.013065593857657995
216,216,216,08-04,0.7815454948635989,-1.4950814625664897,-0.14837222229610575
217,217,217,08-05,1.4422809766053342,0.9188701438988548,-0.540857769035123
218,218,218,08-06,0.9279372771054124,-0.9602491617728136,-0.0585490833774683
219,219,219,08-07,1.1795397456696064,-0.041036859778438614,-0.201890308660585
220,220,220,08-08,1.461921966647472,0.9906271491981722,0.16686411735959242
221,221,221,08-09,1.0198447155870891,-0.6244716609427959,0.03694212548874423
222,222,222,08-10,1.3871478590574815,0.7174450935545749,0.16836764016309674
223,223,223,08-11,1.2289111567853035,0.13933819267376568,0.2229379005139386
224,224,224,08-12,1.1437763200728062,-0.1716960737266982,0.25809231325276233
225,225,225,08-13,1.2691600358985764,0.2863847023266127,0.5038668873107782
226,226,226,08-14,1.5196557698623907,1.2015536256311143,0.3716883024868147
227,227,227,08-15,1.4234782792968697,0.8501757834052998,0.20481520564891853
228,228,228,08-16,1.1700720551705504,-0.07562641538920614,-0.03444161921648265
229,229,229,08-17,0.9548568408654318,-0.8619003883536114,-0.3674056041715755
230,230,230,08-18,0.7508468023127117,-1.6072370229191053,-0.435899949487436
231,231,231,08-19,0.7223360190142688,-1.7113992074039444,-0.3637565325505492
232,232,232,08-20,1.4071680692946216,0.7905875537359517,-0.2837832112094628
233,233,233,08-21,1.5419588202073482,1.2830362850266206,0.07812302310658277
234,234,234,08-22,1.3014115837541311,0.40421351265731215,0.5800105369802943
235,235,235,08-23,1.5492124760878547,1.3095370175426622,0.8401206859425724
236,236,236,08-24,1.5750925428768634,1.4040880603231634,0.6232039922746271
237,237,237,08-25,1.1495127796092979,-0.15073831363027546,0.3470142166193854
238,238,238,08-26,1.0509275654552452,-0.5109126082717212,0.03594880476655204
239,239,239,08-27,1.0883746208034877,-0.3741023689048285,-0.42101042925015547
240,240,240,08-28,0.7905514135586095,-1.462178958459688,-0.4085455943135143
241,241,241,08-29,0.7987520804054407,-1.4322183865575828,-0.44799687592807946
242,242,242,08-30,1.5955634388831486,1.4788770699430107,-0.3830706980683756
243,243,243,08-31,1.0847222639425054,-0.38744600331766704,-0.3635080654582548
244,244,244,09-01,1.1575552939255678,-0.12135554111349794,-0.4216133687688689
245,245,245,09-02,1.120502171613948,-0.2567265732441039,-0.1398680694308553
246,246,246,09-03,0.6951255513204567,-1.8108107783233724,-0.2013375894272301
247,247,247,09-04,1.2614600707097468,0.2582534094704983,-0.03116073442918408
248,248,248,09-05,1.4946125512221262,1.110059949964762,0.029167598136029836
249,249,249,09-06,1.3642023147453588,0.633615126670609,0.007610886682013314
250,250,250,09-07,1.2566320188443063,0.2406144542777855,0.052908024815999176
251,251,251,09-08,1.0850997615013616,-0.38606684196820296,-0.04719434784359916
252,252,252,09-09,0.7695166691199695,-1.5390279495194572,-0.03990573090724917
253,253,253,09-10,1.0970627665245691,-0.3423608264870917,-0.3383390811877605
254,254,254,09-11,1.5065825869339569,1.153791651582862,-0.04982522361840589
255,255,255,09-12,0.8740876754859792,-1.156984975012459,0.27034840732234194
256,256,256,09-13,1.7304559567219706,1.9716975996939128,1.0257906690298515
257,257,257,09-14,1.6109182850725117,1.5349749436762838,1.0850542783239159
258,258,258,09-15,2.0101732888645376,2.9936256207256,0.862776925879119
259,259,259,09-16,1.194390905162786,0.013220829277295423,0.8467858860051891
260,260,260,09-17,1.141538317228133,-0.17987246308591892,0.40664206356922
261,261,261,09-18,0.8478257220822234,-1.2529312142560387,0.14013951487695495
262,262,262,09-19,1.0076113733244272,-0.6691653349219011,0.16965183618176627
263,263,263,09-20,1.173243338920408,-0.06404034847730602,0.4252109155048012
264,264,264,09-21,2.058641131672383,3.170699548554468,0.5783700942469504
265,265,265,09-22,1.6140934814805368,1.5465753052155045,0.785763447370489
266,266,266,09-23,1.3930703781318952,0.7390826093669762,0.7114234637553568
267,267,267,09-24,1.1884261219885812,-0.00857109551480688,0.7390050276785542
268,268,268,09-25,0.8855234290050954,-1.1152052366126943,0.3958230850089051
269,269,269,09-26,1.2185403147433886,0.10144903506187868,0.10762088814642568
270,270,270,09-27,1.4950362467834435,1.1116078925365729,-0.22010400510496803
271,271,271,09-28,1.1407813814211922,-0.1826378759593721,-0.3716134842403109
272,272,272,09-29,0.8548504785085831,-1.2272667501413856,-0.3501023782462503
273,273,273,09-30,0.9396033491952672,-0.9176279703268644,-0.37646279921082576
274,274,274,10-01,0.9208509416454872,-0.9861386006483308,-0.7273420117603159
275,275,275,10-02,1.175248811968533,-0.05671349072557355,-0.4632466080604194
276,276,276,10-03,0.9187901988110402,-0.9936673827603684,-0.31159814174355643
277,277,277,10-04,1.5745030931292543,1.4019345462400077,-0.1331619102160003
278,278,278,10-05,1.1039015088081987,-0.3173759522402083,-0.16436989894140538
279,279,279,10-06,1.2326477062141092,0.15298941883847228,0.03328347761289732
280,280,280,10-07,0.8695983181642787,-1.1733865330007611,0.20121070836047567
281,281,281,10-08,1.4998533283781603,1.1292067686002427,-0.1162022924898502
282,282,282,10-09,1.194575710190097,0.013896001725102042,0.06226962241301842
283,283,283,10-10,1.0532183296744717,-0.5025434588619481,-0.01330110459381766
284,284,284,10-11,1.3970044683411444,0.7534555371770033,0.10460511291564767
285,285,285,10-12,1.1085385221342787,-0.3004349432025442,-0.18388472937564465
286,286,286,10-13,1.0632347304713226,-0.4659492279439695,-0.2353818477380264
287,287,287,10-14,1.0260688305943502,-0.601732285147511,-0.1977916416005424
288,288,288,10-15,1.1100024158000679,-0.2950867084491889,-0.4736277530150301
289,289,289,10-16,1.114952416375712,-0.2770022220370436,-0.5223195395405821
290,290,290,10-17,0.9440010888141946,-0.9015611313099224,-0.4534817230539811
291,291,291,10-18,1.0285724011714767,-0.5925856623558561,0.08374689658579221
292,292,292,10-19,1.1762865109208651,-0.052922329024363716,0.06611841913385129
293,293,293,10-20,1.9083549787981973,2.6216394326911288,0.18188615486379625
294,294,294,10-21,1.0810513121150105,-0.4008575731608344,0.19649697208165828
295,295,295,10-22,1.3050768176258576,0.4176041923426263,0.16490994095146058
296,296,296,10-23,0.9679963138896972,-0.8138962280027504,0.05195282744584392
297,297,297,10-24,0.9766972794630616,-0.7821078491370423,-0.4697664493573235
298,298,298,10-25,0.99077797145787,-0.7306650100580636,-0.2526534745975834
299,299,299,10-26,1.0515396969112958,-0.508676228127876,-0.14647816504873173
300,300,300,10-27,1.4376141667788105,0.9018202753976065,0.18979921127892604
301,301,301,10-28,1.4794476561694567,1.0546560496357364,0.24729418116559665
302,302,302,10-29,1.52026188620259,1.2037680299631963,0.4181702058633947
303,303,303,10-30,1.0711207961335258,-0.4371380298170188,0.5318175238161159
304,304,304,10-31,1.2714062629142997,0.2945911381287247,0.4917530561614691
305,305,305,11-01,1.238181753467102,0.17320767958845076,0.40790360331919984
306,306,306,11-02,1.371816620716283,0.6614334694697257,0.17322570715506636
307,307,307,11-03,1.3417423886674926,0.5515593325821208,0.5300836641267448
308,308,308,11-04,1.1348523054284485,-0.2042993470216046,0.5182720105642767
309,309,309,11-05,1.6571856869495676,1.7040097120130515,0.7392163352877614
310,310,310,11-06,1.252008081312329,0.2237212167539164,0.8383415053823575
311,311,311,11-07,1.601036802698272,1.498873627929359,0.7718419522353824
312,312,312,11-08,1.5346090731575817,1.2561844900373027,1.0103315354397873
313,313,313,11-09,1.2325307188896193,0.1525620137002706,0.5008587050340513
314,314,314,11-10,1.5265217885122893,1.2266381522048244,0.4950974960439871
315,315,315,11-11,0.8204826433652707,-1.3528272704213649,0.5020999147432673
316,316,316,11-12,1.2425464951216134,0.18915396281353167,0.1475031278578778
317,317,317,11-13,1.6125368173967465,1.5408881401250405,0.041805274463608544
318,318,318,11-14,0.9522576833966466,-0.8713962312750344,-0.3050083942925934
319,319,319,11-15,1.0589440026659465,-0.4816251066653451,-0.007298424463576906
320,320,320,11-16,0.9569525497093966,-0.8542438603323874,0.3734972664594641
321,321,321,11-17,1.3094092808524005,0.4334325485527339,0.09312361083198516
322,322,322,11-18,1.8679241297353288,2.4739281083517786,0.3180179986048918
323,323,323,11-19,1.152081466288928,-0.1413537936398338,0.2412927156671425
324,324,324,11-20,1.3215998887204568,0.4779700953624055,0.3079839672737918
325,325,325,11-21,0.9329387008665232,-0.9419768042918404,0.2638327185568882
326,326,326,11-22,1.0664790442926124,-0.4540963506924923,-0.18961058988466306
327,327,327,11-23,1.2369000478280194,0.16852505625131256,-0.37126449062354056
328,328,328,11-24,1.1232379097384095,-0.24673174229752914,-0.435830080613326
329,329,329,11-25,0.8537527575604648,-1.2312771980730992,-0.277080936477434
330,330,330,11-26,1.2155643507463378,0.09057655542369304,-0.20722339935569734
331,331,331,11-27,1.1936511160096874,0.01051806052351187,-0.2573482119997597
332,332,332,11-28,1.1812055035632891,-0.03495112796207237,-0.05187830722018325
333,333,333,11-29,1.1545804798444244,-0.13222381961306146,0.11843182714276912
334,334,334,11-30,1.4606794462323869,0.9860876863799292,0.029994069067719308
335,335,335,12-01,1.1334516919692903,-0.20941639189538505,0.1846055199538962
336,336,336,12-02,1.0703237472577545,-0.44004999302660586,0.17346903344128464
337,337,337,12-03,1.4475682315238256,0.9381867658405731,0.0988658881200347
338,338,338,12-04,1.1629161432601756,-0.10177004703774184,-0.19167858886249664
339,339,339,12-05,1.0320603472172525,-0.5798426915405611,-0.4069914857678469
340,340,340,12-06,0.9835206387758814,-0.7571791755152586,-0.4832327859356368
341,341,341,12-07,0.7798450903764491,-1.5012937733274865,-0.5775810341788226
342,342,342,12-08,0.9451132863850684,-0.8974977940333458,-0.6133458746390449
343,343,343,12-09,1.292620878592262,0.3720972763814589,-0.5347929994164771
344,344,344,12-10,1.1041798396136329,-0.3163590897990761,-0.5663099412772701
345,345,345,12-11,1.1610670888106709,-0.10852544020515302,-0.4419323443749216
346,346,346,12-12,0.9317606240987608,-0.9462808266800176,-0.3542870016098023
347,347,347,12-13,0.9841093958920512,-0.7550281919133949,-0.34530378733821404
348,348,348,12-14,1.0890525127205788,-0.3716257374426299,-0.5075348930228039
349,349,349,12-15,1.307373937585068,0.4259965620109883,-0.5163614327700577
350,350,350,12-16,0.8377490276265807,-1.2897457239066148,-0.6666825720691766
351,351,351,12-17,1.1465713351019524,-0.16148467868867658,-0.4213856444318057
352,352,352,12-18,0.684889452055166,-1.8482076624747301,-0.3267097292434657
353,353,353,12-19,1.3869585248095144,0.7167533739108306,-0.5239227420595655
354,354,354,12-20,1.244537990384082,0.1964297536874096,-0.30680939711696303
355,355,355,12-21,0.9834926269246954,-0.7572815148856101,-0.323796406958258
356,356,356,12-22,1.194312490238654,0.012934345749000205,-0.1074310910505339
357,357,357,12-23,1.1186737084036085,-0.2634067377364465,-0.4755532321141807
358,358,358,12-24,1.0402244327290098,-0.5500157670283852,-0.7318738502075987
359,359,359,12-25,0.7823945570049354,-1.4919794724710502,-0.8303017414339274
360,360,360,12-26,0.8235847452004771,-1.3414939548730975,-0.9656520490112158
361,361,361,12-27,0.8218453098399604,-1.3478488622435831,-1.1443660321806135
362,362,362,12-28,0.9720277921325764,-0.7991674997147299,-1.0495414994121608
363,363,363,12-29,0.8251732021453567,-1.3356906367528336,
364,364,364,12-30,1.1959539838233015,0.018931429582332883,
365,365,365,12-31,,,
