,unnamed: 0,unnamed: 0,mth_day,time loop,time loop_norm,time loop_ravg
82,82,82,03-23,1.9557756762406469,2.2294416581855585,0.29018753272726
83,83,83,03-24,1.4687735153727337,0.4929324899781077,0.4529489525743154
84,84,84,03-25,1.1718223384562292,-0.5659097137331033,0.3952502478038076
85,85,85,03-26,1.4595206953458413,0.4599396039099284,0.06638336927897331
86,86,86,03-27,1.0835813214586931,-0.8805517160500724,-0.4660951673077212
87,87,87,03-28,0.9554160449383784,-1.33755210661658,-0.79025364109626
88,88,88,03-29,1.059777419457962,-0.9654295613346084,-0.6641708928326273
89,89,89,03-30,0.9233141071913524,-1.4520183527531252,-0.8019715753294409
90,90,90,03-31,1.3839809794011717,0.19058677584869266,-0.7988183995249183
91,91,91,04-01,1.2276443607764258,-0.3668644910709525,-0.6144144720997046
92,92,92,04-02,1.088887150388986,-0.8616326612229366,-0.5002870814776804
93,93,93,04-03,1.2657113642126632,-0.2311285420652977,-0.30179514335421065
94,94,94,04-04,1.2518188559146992,-0.2806652176024637,-0.4300156519222503
95,95,95,04-05,1.257315232727967,-0.2610667240123065,-0.5669410229852394
96,96,96,04-06,1.1682251427486872,-0.5787362755595454,-0.5166484952821183
97,97,97,04-07,0.9972409072058878,-1.1884167174488869,-0.3985820247243668
98,98,98,04-08,1.1735140678231588,-0.5598774950042097,-0.21464597807662908
99,99,99,04-09,1.464381065497432,0.477270281281211,-0.22027297310108016
100,100,100,04-10,1.561326875171808,0.8229510622839632,-0.4696934124928896
101,101,101,04-11,1.247846723884114,-0.2948286941590133,-0.3118700046585065
102,102,102,04-12,0.7485269510927554,-2.0752589119104017,-0.2414814838123228
103,103,103,04-13,1.2628093547260004,-0.2414762704425885,-0.2639517183596916
104,104,104,04-14,1.2919563854797016,-0.13754636992710728,-0.6033812375978859
105,105,105,04-15,1.4265705443203731,0.3424488739969977,-0.4805658141953075
106,106,106,04-16,0.9901709756541738,-1.2136260531452028,-0.15933219635146342
107,107,107,04-17,1.4545074580052184,0.4420638462564573,-0.08157997164427
108,108,108,04-18,1.289064722724078,-0.14785720484733772,-0.1950599465990288
109,109,109,04-19,1.393642530172272,0.22503707780057186,-0.18814108060140247
110,110,110,04-20,1.101004351260662,-0.8184262196556601,-0.10929951068354464
111,111,111,04-21,1.4382128762583417,0.3839620699827556,-0.17224625879343186
112,112,112,04-22,1.1228371853783086,-0.7405766336380558,0.06672968288557561
113,113,113,04-23,1.348587364139773,0.0643833575971341,0.036687626173944304
114,114,114,04-24,1.6911880243128348,1.285998445226707,0.2625731540382475
115,115,115,04-25,1.3430909518563905,0.044784737530783984,0.19902619139038452
116,116,116,04-26,1.4811004965367451,0.5368869475301592,0.31433747962416264
117,117,117,04-27,1.3312828051961267,0.002680294095577874,0.4022593193839847
118,118,118,04-28,1.316870758838615,-0.048708904235387436,0.13383430683875075
119,119,119,04-29,1.4965328863441238,0.5919143961560661,-0.02287363357547496
120,120,120,04-30,1.2395109579298182,-0.3245516300446964,-0.20371505780608368
121,121,121,05-01,1.0793994942904,-0.8954629049545703,0.1121022032444596
122,122,122,05-02,1.1767997787962805,-0.5481615978534929,0.0031237458544463217
123,123,123,05-03,1.862706507599383,1.8975838603988373,0.14267409851916665
124,124,124,05-04,1.1334933996792376,-0.7025796485754671,0.26624843471663445
125,125,125,05-05,1.73135337980948,1.4292165121443885,0.6141090172158253
126,126,126,05-06,1.4474487097982105,0.4168943871401104,0.6936347770613299
127,127,127,05-07,1.6647422904914229,1.1917005900405755,0.7480213834327262
128,128,128,05-08,1.3106172705728512,-0.07100703878046595,1.150617167404895
129,129,129,05-09,1.954222505245916,2.2239034986272146,1.0742418827278966
130,130,130,05-10,1.810938772293596,1.7129950552575457,0.8580717051236789
131,131,131,05-11,1.6028371726201027,0.9709648040823964,0.8170307934631981
132,132,132,05-12,1.0837005227945309,-0.8801266784851952,0.7423802163220712
133,133,133,05-13,1.5956830087027456,0.9454551200776902,0.4611478071777643
134,134,134,05-14,1.1850032178167906,-0.5189105016272266,0.03082725403913722
135,135,135,05-15,1.4809945138242042,0.5365090437613734,-0.13363280542314368
136,136,136,05-16,1.0868411064204566,-0.8689282635742172,0.2897938006483197
137,137,137,05-17,1.3261012734922908,-0.01579555269128909,0.1290605987146253
138,138,138,05-18,1.796197787655967,1.6604329579435848,0.34091124070923123
139,139,139,05-19,1.3252182691042855,-0.01894409152447596,0.3656808498066295
140,140,140,05-20,1.5414829496426663,0.7521933503404089,0.5812306439574391
141,141,141,05-21,1.5226741779750312,0.6851266983457623,1.0023924201879175
142,142,142,05-22,1.4495453781212702,0.4243705013306409,0.7697784291555579
143,143,143,05-23,2.0347875235428012,2.5111751046915827,0.9493014266906712
144,144,144,05-24,1.4047797000757858,0.2647490117494263,0.8059425037472905
145,145,145,05-25,1.62730047860509,1.0581938936862028,1.0245104827682925
146,146,146,05-26,1.3002537991215937,-0.10796018731987424,0.7535870858496403
147,147,147,05-27,1.8904571302169888,1.9965345724717745,0.699828524220667
148,148,148,05-28,0.9936642961966966,-1.201169880181273,0.7653605266303932
149,149,149,05-29,1.9443283328015752,2.1886237349177424,0.7226296772473731
150,150,150,05-30,1.515049984957087,0.6579410262077832,0.8113289595018158
151,151,151,05-31,1.5553975493274967,0.8018087973880825,0.5422081550839332
152,152,152,06-01,1.4495075188814632,0.4242355062067816,0.6789198673420924
153,153,153,06-02,1.4376092592622558,0.3818097459644781,0.821343014321411
154,154,154,06-03,1.2237082274512725,-0.38089960663231737,0.8329581418381498
155,155,155,06-04,2.1839828590421777,3.0431626167936536,0.6944413294739961
156,156,156,06-05,1.534594686371756,0.7276317913082164,0.697400742604922
157,157,157,06-06,1.322316187571671,-0.029292076796840393,0.6556800824305219
158,158,158,06-07,1.4544873045896485,0.4419919849923383,1.305987229707139
159,159,159,06-08,1.3674061689598564,0.13148578491807747,0.9662868162692864
160,160,160,06-09,2.3179759402275284,3.5209432770273863,1.2850777936619722
161,161,161,06-10,1.6123711275726635,1.0049601361665368,1.558333456470321
162,162,162,06-11,2.071022242406006,2.64037765566433,1.4027788325827693
163,163,163,06-12,1.7821217585186886,1.6102419000532513,1.55133037382788
164,164,164,06-13,1.1927365254292934,-0.491335758332973,1.0775248988035528
165,165,165,06-14,1.6173729053680754,1.0227950323887427,0.9525627117261956
166,166,166,06-15,1.5207064720585133,0.6781104268814231,0.5374456757613304
167,167,167,06-16,1.402098047829788,0.2551870137023944,0.2623225598044325
168,168,168,06-17,1.3725074384675058,0.14967543987513868,0.4273635557560566
169,169,169,06-18,1.3191738360011285,-0.04049679568813583,0.2153354506818025
170,170,170,06-19,1.4704499627036935,0.4989102173767717,0.30863782790503497
171,171,171,06-20,1.2605945575434645,-0.249373598056782,0.4497042816629613
172,172,172,06-21,1.6777057905316737,1.2379246902208183,0.4976698207598442
173,173,173,06-22,1.6394696749902724,1.1015857362499524,0.6753414640591138
174,174,174,06-23,1.4532187469306437,0.4374686744564356,0.8200103035492462
175,175,175,06-24,1.618140783469708,1.025533064107482,0.9393883369900208
176,176,176,06-25,1.7138833014911032,1.3669232543175671,0.9470423031470476
177,177,177,06-26,1.4614712173741728,0.4668946025878645,0.5489580211517376
178,178,178,06-27,1.6905850708462018,1.2838484871629796,0.700841314197544
179,179,179,06-28,0.9696157781425226,-1.2869199557219069,0.6189049603534967
180,180,180,06-29,1.7087918009654692,1.348768432731274,0.2712097165317389
181,181,181,06-30,1.4802670004586576,0.5339149410431978,0.2177303369849023
182,182,182,07-01,1.1288187196340955,-0.7192482086129797,-0.07094885008483058
183,183,183,07-02,1.3714818045521149,0.14601832530684447,-0.019671847826852124
184,184,184,07-03,1.2048264334333854,-0.4482266352554176,-0.2659983276926225
185,185,185,07-04,1.0558992646670733,-0.9792579421740362,-0.4056012987131646
186,186,186,07-05,1.2942997953835478,-0.1291904464633485,-0.08711143146960637
187,187,187,07-06,1.2453579664196412,-0.30370288508005483,0.10862004617628752
188,188,188,07-07,1.6647395995299097,1.1916909948483696,0.1274398250835265
189,189,189,07-08,1.700837920748672,1.320407191182208,0.10260429692305943
190,190,190,07-09,1.2364943560542931,-0.3353079618119837,0.20230423871968206
191,191,191,07-10,1.0141086789268483,-1.1282711111368386,0.4041628652075465
192,192,192,07-11,1.4620642551939669,0.4690092043163874,0.18678917222705047
193,193,193,07-12,1.5850241971170478,0.9074488738471316,0.12439469225484345
194,194,194,07-13,1.2989662648347031,-0.11255116303460602,0.19574666685241007
195,195,195,07-14,1.5958471249762731,0.9460403113489656,0.4616390440948421
196,196,196,07-15,1.3565578712285111,0.0928038857734159,0.507918867033658
197,197,197,07-16,1.4615240959466378,0.4670831523177537,0.2257307735037264
198,198,198,07-17,1.5399390197679543,0.7466881419492826,-0.08042057333620135
199,199,199,07-18,1.1101880816401524,-0.7856796873324581,-0.02892828369830425
200,200,200,07-19,0.7838073349769081,-1.9494592440741725,0.032626415485402675
201,201,201,07-20,1.6824928742097602,1.2549940491763485,-0.13656646461172606
202,202,202,07-21,1.4601355731936014,0.4621320808756574,-0.21299439461914066
203,203,203,07-22,1.1768243095499191,-0.5480741282650186,-0.3731844251736092
204,204,204,07-23,1.4113342266149382,0.2881205619047948,0.2114586609475659
205,205,205,07-24,0.8406373330769749,-1.746819870659269,0.1026779269171106
206,206,206,07-25,1.7675825484579009,1.558399272652878,0.03850364628408915
207,207,207,07-26,1.499448222893641,0.6023096449936166,-0.12994718970869604
208,208,208,07-27,1.3521499181359196,0.07708639707752878,-0.3736377627798529
209,209,209,07-28,0.8933731560618804,-1.5587791442217298,-0.3276171591841485
210,210,210,07-29,1.0012776446806158,-1.1740228765221463,-0.7218489083517515
211,211,211,07-30,0.9180759109061576,-1.4706962490850428,-1.0520554360732657
212,212,212,07-31,1.1042112841683582,-0.8069912223527402,-1.293845328293728
213,213,213,08-01,0.9438117927131932,-1.378929521335467,-1.2429276466307644
214,214,214,08-02,0.9452915998158248,-1.373652956245246,-0.9918073702091558
215,215,215,08-03,0.9790520160998442,-1.2532730542439483,-0.7807963994617785
216,216,216,08-04,1.423836141327013,0.3326987820075056,-0.6512564657701618
217,217,217,08-05,1.273142733249127,-0.2046304246007791,-0.5737988846365004
218,218,218,08-06,1.322187309109104,-0.029751620203039893,-0.23250968538880504
219,219,219,08-07,1.0741491732867752,-0.9141840345334992,-0.12834624381018184
220,220,220,08-08,1.5195767710922186,0.6740822392409258,-0.3792660734648985
221,221,221,08-09,1.154327178687991,-0.6282924047722089,-0.3876880869827312
222,222,222,08-10,1.0016149351841246,-1.172820195920794,-0.5302794343920757
223,223,223,08-11,1.2589710645111707,-0.2551625057077757,-0.46369424158352
224,224,224,08-12,1.0822497530715462,-0.8852997046591063,-0.8893749481918518
225,225,225,08-13,1.1861916549733424,-0.5146728776821651,-0.6651133158308214
226,226,226,08-14,0.8032865455518537,-1.8800020004090647,-0.559309798667905
227,227,227,08-15,1.5316908052987084,0.7172773893939737,-0.2949000330189252
228,228,228,08-16,1.1796498425573636,-0.5379990929432954,-0.3778127337976645
229,229,229,08-17,1.7038917004046927,1.3312960881861031,-0.4666718512483128
230,230,230,08-18,0.9427330772650284,-1.3827759093315426,-0.2318301790677978
231,231,231,08-19,1.0366689815424182,-1.0478275823860552,-0.4567091204968015
232,232,232,08-20,1.1984531380731158,-0.4709519673259744,-0.297310288219697
233,233,233,08-21,1.153288436634,-0.6319962591800485,-0.1925470122136357
234,234,234,08-22,1.447869246796633,0.4183939007193315,0.18183338407358396
235,235,235,08-23,1.8801762005800184,1.9598757442224708,0.6382010297194952
236,236,236,08-24,1.572700595950817,0.8635064683917755,0.5718607174514893
237,237,237,08-25,1.8045959247989931,1.6903782914894128,0.7920947537031212
238,238,238,08-26,1.0868227153192127,-0.8689938409340106,0.6466227313457329
239,239,239,08-27,1.5238748528125778,0.6894079583297433,0.2618706260456452
240,240,240,08-28,1.2030843972919054,-0.4544382334249976,0.2243076487214284
241,241,241,08-29,1.2327562729108417,-0.34863688757805605,-0.2948965619590708
242,242,242,08-30,1.5094936122143254,0.6381286044464741,0.07583600016918313
243,243,243,08-31,0.9309342920390492,-1.4248469725935822,0.03837769432145388
244,244,244,09-01,1.7106520465985804,1.3554015318355128,0.19182090698398915
245,245,245,09-02,1.4608439991057944,0.4646581232433679,0.17487686044408465
246,246,246,09-03,1.4612823181735146,0.466221042550214,0.2549072608356687
247,247,247,09-04,1.2042446332494234,-0.4503011668174832,0.7901314662406821
248,248,248,09-05,1.6441602594375881,1.1183110067959785,0.5218325242958884
249,249,249,09-06,1.8315526683305616,1.7864982598364982,0.5412592498809363
250,250,250,09-07,1.2591871184154435,-0.2543921198332487,0.44819431057275255
251,251,251,09-08,1.4935332270524766,0.5812184767536548,0.8946049586615613
252,252,252,09-09,1.3046825349742857,-0.09216859329888888,0.8099946351100483
253,253,253,09-10,1.9554169998593192,2.2281627217153694,0.6855571954355676
254,254,254,09-11,1.5017870045568602,0.610649065486901,0.3677961107677885
255,255,255,09-12,1.6221625777148017,1.0398736217896138,0.16008153004886685
256,256,256,09-13,0.7244925563382918,-2.1609586278399235,0.1108842429235762
257,257,257,09-14,1.1440132193062142,-0.6650690075598754,-0.2440398424975271
258,258,258,09-15,1.221898571914921,-0.3873523160506327,-0.31097137103386513
259,259,259,09-16,1.3581884920850515,0.09861820918874943,-0.6035264419070878
260,260,260,09-17,1.3891617459374541,0.2090598942688732,-0.17474351494825213
261,261,261,09-18,1.1298820152049092,-0.7154568034497227,-0.06386239021124886
262,262,262,09-19,1.4460028683896078,0.4117389339130904,0.07915819829253071
263,263,263,09-20,1.3305921847445386,0.00021774086214422042,0.07786991424622719
264,264,264,09-21,1.4625584092200368,0.4707712149720447,0.10400603720041857
265,265,265,09-22,1.356020704690036,0.09088850491092827,0.5698592285895419
266,266,266,09-23,1.4331408342893104,0.3658766319940213,0.5980301481215675
267,267,267,09-24,1.9137702261306584,2.079662344885017,0.32716456116124193
268,268,268,09-25,1.4934058960392504,0.5807644511052448,-0.026558802344583826
269,269,269,09-26,0.8748083792702375,-1.624975780899809,0.09872329198392273
270,270,270,09-27,0.8673503485981856,-1.6515689660629098,0.07412608236912142
271,271,271,09-28,1.5668320903357176,0.8425810708819675,-0.4825017471720033
272,272,272,09-29,1.3917512656545716,0.2182933743052136,-0.6740969786491338
273,273,273,09-30,0.9771361072371612,-1.2601046323617315,-0.4569077360271346
274,274,274,10-01,1.1710098150407182,-0.5688069377575379,-0.013529786969002866
275,275,275,10-02,1.2402713405169004,-0.3218403251678141,-0.2251748974828877
276,276,276,10-03,1.6134196117811308,1.0086987282858806,-0.4315763269052216
277,277,277,10-04,1.210698205029066,-0.4272895922013416,-0.335983834205658
278,278,278,10-05,1.0444408892676809,-1.0201152022287898,-0.21775786407671469
279,279,279,10-06,1.1379889884994945,-0.6865496761643499,-0.27198574184774543
280,280,280,10-07,1.3699479052424597,0.1405488830161222,-0.5941651825793869
281,281,281,10-08,1.1490224344796196,-0.6472075917939986,-0.4531646310640389
282,282,282,10-09,1.0712903099744815,-0.924377916103968,-0.3768191017927112
283,283,283,10-10,1.4479589389038852,0.4187137168907458,-0.3747702292743216
284,284,284,10-11,1.172907027224631,-0.5620420266008236,-0.0761533219278337
285,285,285,10-12,1.14143661329319,-0.6742564410540122,0.4704069370350544
286,286,286,10-13,1.8724286815445617,1.9322503270950493,0.8969905774884609
287,287,287,10-14,2.0687159162049777,2.63215396198333,0.6363201604284509
288,288,288,10-15,1.7890998965699665,1.6351239266164712,0.5926034481068491
289,289,289,10-16,1.0093304811678094,-1.145308785469314,0.6900859002075403
290,290,290,10-17,1.0993451926321711,-0.8243423005304346,0.5127180039768505
291,291,291,10-18,1.3054697172545553,-0.08936172844986531,-0.06706973781786434
292,292,292,10-19,1.5739728473420582,0.8680429497109104,-0.2132635614117193
293,293,293,10-20,1.0931107598317793,-0.8465724887849593,-0.15006655348766182
294,294,294,10-21,1.5431004767019645,0.7579609850533415,0.1904896353025615
295,295,295,10-22,1.1156716856355275,-0.7661267379249693,0.24411852994386665
296,296,296,10-23,1.6723969318601892,1.2189948322109054,0.16314674896431766
297,297,297,10-24,1.3957107181779198,0.23241163939796555,0.4156021775037413
298,298,298,10-25,1.4377221449732256,0.3822122638336164,0.07840087734433505
299,299,299,10-26,1.5179159084799088,0.6681600824515822,0.2884515186666364
300,300,300,10-27,0.975693987297876,-1.2652468159030958,0.16873839301606186
301,301,301,10-28,1.4691225677448851,0.4941771100088389,0.009668436892690565
302,302,302,10-29,1.4709564144930491,0.5007160783074578,-0.037064868863480975
303,303,303,10-30,1.1280447117569574,-0.7220080973422621,-0.25031607436582765
304,304,304,10-31,1.359084307738251,0.10181242929658717,-0.11799511551482784
305,305,305,11-01,1.1590794573212817,-0.6113471505624979,-0.0547596763818686
306,306,306,11-02,1.1983496256383448,-0.4713210627970972,-0.2197070700014059
307,307,307,11-03,1.5755284401641094,0.8735897448065943,-0.1803783568635384
308,308,308,11-04,1.193400481269269,-0.4889682834097662,-0.24849188320673266
309,309,309,11-05,1.1942228879496015,-0.486035818515057,0.02344561990208564
310,310,310,11-06,1.2444701089049297,-0.3068687287625781,0.17686612489431872
311,311,311,11-07,1.6166669693010565,1.0202778680904117,0.0918560734745734
312,312,312,11-08,1.4565093364671382,0.4492019671563012,0.04246268983115493
313,313,313,11-09,1.4324825657343954,0.3635294362881225,0.1124949605948311
314,314,314,11-10,1.110286547842403,-0.7853285852702769,0.25174710303675857
315,315,315,11-11,1.3120657458514815,-0.06584219393299998,-0.12807122613476785
316,316,316,11-12,1.4787888059195031,0.5286441258889865,-0.2346508290259423
317,317,317,11-13,0.977549075435692,-1.2586321069387467,0.2205155548841914
318,318,318,11-14,1.2771685145605347,-0.1902756501907456,0.5700042071102206
319,319,319,11-15,2.1983881534860217,3.0945277397489246,0.5023835611585411
320,320,320,11-16,1.6983688866483144,1.3116033280858983,0.17633108437288694
321,321,321,11-17,1.1982809137273431,-0.4715660696430767,0.3710046961193747
322,322,322,11-18,0.9301423709057636,-1.4276707348249382,0.4621374629259181
323,323,323,11-19,1.3051251273918127,-0.09059043645982028,-0.15519621384013935
324,324,324,11-20,1.4305170433441947,0.35652095064851524,-0.4766607750415293
325,325,325,11-21,1.159604690435439,-0.6094743208474201,-0.2607770365484145
326,326,326,11-22,1.157442508093785,-0.6171840391224419,-0.06620262277023843
327,327,327,11-23,1.5615471114552335,0.8237363613156121,0.07889791968493473
328,328,328,11-24,1.2575515030696738,-0.2602242521558818,0.21609648133212034
329,329,329,11-25,1.5492848900208362,0.7800128182712188,0.4710650514479802
330,330,330,11-26,1.6613801929783123,1.1797123205316289,0.6382385884687435
331,331,331,11-27,1.5886386864770603,0.9203370998477391,0.3622583345875485
332,332,332,11-28,1.4387443587016395,0.3858571830021376,0.5012926905691389
333,333,333,11-29,1.0971568883880294,-0.8321451619715574,0.3177603196990273
334,334,334,11-30,1.4915037321885387,0.5739818837336605,0.13061535452273662
335,335,335,12-01,1.2404561334348148,-0.3211814069494508,0.017393819301944224
336,336,336,12-02,1.3464725468626797,0.05684252947388465,0.10201277850334037
337,337,337,12-03,1.3981215271594611,0.24100788852298505,0.2540648818615284
338,338,338,12-04,1.581132144735663,0.8935709382105144,-0.0635932937807477
339,339,339,12-05,1.3530139984649832,0.08016745817757104,0.05077477386265492
340,340,340,12-06,0.9569823344759996,-1.3319671701199962,0.07835722856963466
341,341,341,12-07,1.4329025555891637,0.36502699891096496,0.0988723089823606
342,342,342,12-08,1.3928853684829885,0.22233725771576307,-0.006744751588179369
343,343,343,12-09,1.4326421228728363,0.3640983709993407,-0.32176820445478505
344,344,344,12-10,1.4034109866879951,0.2598685747872745,-0.029595637919811013
345,345,345,12-11,0.8229260320588757,-1.8099732590220636,-0.12278219389387986
346,346,346,12-12,1.448619259361586,0.421068229089848,0.003008847744866187
347,347,347,12-13,1.2760981287974864,-0.19409233693344816,-0.1552519588285614
348,348,348,12-14,1.6045531565401017,0.9770835075482394,-0.3171145302051479
349,349,349,12-15,1.1663376672683134,-0.5854664684412249,-0.0210038954568739
350,350,350,12-16,1.1310458642899168,-0.7113068534722445,-0.016212595937590186
351,351,351,12-17,1.3211895193535812,-0.0333094505324189,-0.2717642863987042
352,352,352,12-18,1.456681548678487,0.4498160262055503,-0.4816818383470858
353,353,353,12-19,0.8460829198487845,-1.7274024797001324,-0.4367861148916488
354,354,354,12-20,1.2513262230762483,-0.28242180414205004,-0.4710508140825118
355,355,355,12-21,1.241883416418936,-0.31609212770860284,-0.3246665469265285
356,356,356,12-22,1.073388872252271,-0.9168950486174224,-0.5809368715739943
357,357,357,12-23,1.5675093973958716,0.8449961524034807,-0.421618388481116
358,358,358,12-24,1.0254570985416551,-1.0878059216792448,-0.2914366292217723
359,359,359,12-25,1.114167121025294,-0.7714915811428616,-0.3527996572440513
360,360,360,12-26,1.4703822438296483,0.4986687514140116,-0.2555610834609685
361,361,361,12-27,1.1386282383016912,-0.6842702958422767,-0.3660874333353569
362,362,362,12-28,1.2370116037151595,-0.3334636059189258,-0.26040925835690243
363,363,363,12-29,1.3815274093690515,0.1818380531571492,
364,364,364,12-30,1.2032810934159623,-0.4537368718085173,
365,365,365,12-31,,,
