,unnamed: 0,unnamed: 0,mth_day,police corruption,police corruption_norm,police corruption_ravg
0,0,0,01-01,,,
1,1,1,01-02,2.5928446213271417,-1.2776776527554448,
2,2,2,01-03,3.452959121776018,0.5153298321040707,
3,3,3,01-04,2.5753707549260283,-1.314103934640334,
4,4,4,01-05,2.592276397420913,-1.278862180764694,-0.925995052203988
5,5,5,01-06,2.7029173659767207,-1.0482183715402964,-1.0385702662352765
6,6,6,01-07,2.652922695420913,-1.1524380056272303,-1.4419174530470291
7,7,7,01-08,2.268827321465061,-1.9531289369431728,-1.1295550379775503
8,8,8,01-09,2.292033357589709,-1.9047532887664491,-1.0778383743956157
9,9,9,01-10,3.4744214667557336,0.5600705557765397,-0.9080113740605824
10,10,10,01-11,2.7411288232047704,-0.9685621992730852,-0.5581905662735209
11,11,11,01-12,3.1917184450218867,-0.0292563695300964,-0.02205430395149292
12,12,12,01-13,3.6597872574836834,0.9464868410951379,0.05014788921066804
13,13,13,01-14,3.8119505175484387,1.263688636988995,0.05143146588156156
14,14,14,01-15,2.4998478385466063,-1.4715401297934834,-0.003749168972115043
15,15,15,01-16,3.478115894971107,0.5677720158019008,0.03655621073890122
16,16,16,01-17,2.582306293185024,-1.2996460083951449,0.06392509652239446
17,17,17,01-18,3.3077265771516617,0.2125759087360012,-0.11502925987884527
18,18,18,01-19,3.7385611914096404,1.1107001557960974,0.006464407769567064
19,19,19,01-20,3.296878813189338,0.18996249858155664,0.025952993639827355
20,20,20,01-21,2.8495344945350065,-0.7425781239030093,0.17862374924225655
21,21,21,01-22,3.534208517367161,0.6847035310234626,-0.047747448732293835
22,22,22,01-23,3.0217277628564383,-0.3836214747805693,-0.3813133140559405
23,23,23,01-24,2.656178321477259,-1.1456512791113014,-0.8308364266369455
24,24,24,01-25,2.7784820839580897,-0.8906950361457827,-0.9230887101794404
25,25,25,01-26,2.0030481381384897,-2.507176176904473,-1.3013382859514842
26,26,26,01-27,2.584011252347409,-1.2960918251579794,-1.2345198269132795
27,27,27,01-28,2.4455194371796525,-1.584793923608799,-0.9588139965739813
28,28,28,01-29,3.2140466215395467,0.01728927944865737,-0.8395115889641632
29,29,29,01-30,3.449722970461393,0.5085837029244884,-0.498267336065894
30,30,30,01-31,3.121861790702728,-0.17488059048687435,-0.4070453542089032
31,31,31,02-01,2.985227407074364,-0.4597106595148572,-0.11190217056354372
32,32,32,02-02,2.8465690498493967,-0.7487599340160344,-0.08968758274210231
33,33,33,02-03,3.295009249483172,0.1860651782633575,-0.17167774325941268
34,34,34,02-04,3.277985303116932,0.15057680637730575,-0.08736440237533595
35,35,35,02-05,3.213736473303201,0.01664273982062604,-0.07454865212932127
36,36,36,02-06,3.364534934082379,0.330999454817586,0.11148367160463828
37,37,37,02-07,3.0221140772544124,-0.3828161580387691,0.06927286662898267
38,38,38,02-08,3.3820127684515486,0.3674340083877229,0.21148346373548368
39,39,39,02-09,3.1735168661827458,-0.06719965159057613,-0.005481758904187878
40,40,40,02-10,3.687300036228752,1.0038403890163117,-0.252239524127616
41,41,41,02-11,2.58926077313582,-1.2851485960174032,-0.3971680857381349
42,42,42,02-12,2.654309459534538,-1.1495471365229826,-0.4232503816936704
43,43,43,02-13,2.6049764185786404,-1.2523875277018823,-0.5069901697801769
44,44,44,02-14,3.3069419352984584,0.2109402326545104,-0.6535596267816475
45,45,45,02-15,2.9324945393740087,-0.569638380109615,-0.7054478047359435
46,46,46,02-16,3.2654395040633983,0.12442364700748836,-0.6738829149980227
47,47,47,02-17,2.4399146896290063,-1.5964776637431788,-0.5187182643202538
48,48,48,02-18,2.7451604557447946,-0.960157798095458,-0.7047835587706338
49,49,49,02-19,3.0515758905785813,-0.32139962363526897,-0.7241127973198082
50,50,50,02-20,2.771403319408294,-0.9054515340477692,-0.6245537949435646
51,51,51,02-21,2.8768605551352326,-0.6856138114046605,-0.2973181874593726
52,52,52,02-22,3.5519931598081445,0.7217776612649498,-0.15509730125617496
53,53,53,02-23,3.381773862344294,0.3669359811619729,-0.042962019681722335
54,54,54,02-24,3.15450480323806,-0.10683248087627226,0.3406238311760356
55,55,55,02-25,3.3743269638737203,0.35141206581144674,0.5137602001720589
56,56,56,02-26,3.87545142386658,1.3960635710987783,0.1918836794352582
57,57,57,02-27,3.3751867566241742,0.3532044025714795,-0.08857491063716577
58,58,58,02-28,2.6255586685607843,-1.2094814631558546,-0.11822244690568
59,59,59,02-29,2.574549680179858,-1.3158155592725709,-0.500576643672366
60,60,60,03-01,3.0691723903090717,-0.2847176984873578,-0.8861053091183747
61,61,61,03-02,2.2738238425308324,-1.9427131147886687,-0.8164270196879441
62,62,62,03-03,2.765811453184147,-0.917108421577274,-0.8540664702265173
63,63,63,03-04,3.5757368634530344,0.7712741391540635,-0.8348275611245631
64,64,64,03-05,2.517223692369566,-1.4353181663872945,-0.9656182907689396
65,65,65,03-06,2.629923675540636,-1.2003821046608467,-0.8850665695601286
66,66,66,03-07,2.6927266563965966,-1.0694620763536156,-0.9104030653161465
67,67,67,03-08,2.5056701812645783,-1.4594027875358038,-1.085948999215252
68,68,68,03-09,2.6928872041522927,-1.0691273961133807,-0.7185755399528366
69,69,69,03-10,3.070475381223502,-0.2820014642405704,-0.4933803900191178
70,70,70,03-11,3.5746088133795637,0.7689225891871981,-0.4606992710284505
71,71,71,03-12,3.2780869950727682,0.15078879494146666,-0.4634904397982834
72,72,72,03-13,2.7867904165497355,-0.8733753624096121,-0.19037846430180505
73,73,73,03-14,2.4976365570246166,-1.4761498001548017,-0.3588721733792504
74,74,74,03-15,3.478966143658219,0.5695444568654897,-0.47835371751736105
75,75,75,03-16,2.5855118203827723,-1.292963718705243,-0.6852046246895568
76,76,76,03-17,3.2307135105980573,0.05203332435853413,-0.7145813993397243
77,77,77,03-18,2.682722615864669,-1.090316648091708,-0.4807917077188517
78,78,78,03-19,2.7022373176930143,-1.0496360103106173,-0.6818380300974439
79,79,79,03-20,3.1705369398169587,-0.07341165042956553,-0.2702634824011686
80,80,80,03-21,2.900308691528412,-0.6367334774060641,-0.0731078030457084
81,81,81,03-22,3.770117817218275,1.1764835674724086,0.2074043799629622
82,82,82,03-23,3.798172799278385,1.2349674004912954,0.3426571065494582
83,83,83,03-24,3.490101050798187,0.5927564499603154,0.2823076377864286
84,84,84,03-25,3.0915257027487213,-0.2381196507916412,0.31547683631388
85,85,85,03-26,2.9968373196565823,-0.4355084630077432,0.1683621512679889
86,86,86,03-27,2.995777256593428,-0.437718286241356,-0.1122471758174108
87,87,87,03-28,3.346687993621567,0.29379545719706235,-0.36655665516429997
88,88,88,03-29,2.990514761399314,-0.4486885620211027,-0.538563136530639
89,89,89,03-30,2.758140010027624,-0.9331004261210194,-0.7185707268645908
90,90,90,03-31,2.5964515771458285,-1.2701585389896752,-0.679173974830482
91,91,91,04-01,2.478734166341892,-1.5155540050114529,-1.0434813447453462
92,92,92,04-02,3.1091701497562165,-0.2013377740367037,-1.1175005490491658
93,93,93,04-03,2.298127781363273,-1.8920487622921216,-1.2010437436709522
94,94,94,04-04,2.7774705054070705,-0.8928037878440208,-1.1488660590168491
95,95,95,04-05,2.5176835243248297,-1.4343595938517366,-1.081844747485586
96,96,96,04-06,2.746630927370993,-0.9570924310650551,-1.2844046034402197
97,97,97,04-07,2.671636881050829,-1.113426135823876,-0.953088430164153
98,98,98,04-08,2.526156400667265,-1.416696909764505,-0.9257564346999856
99,99,99,04-09,3.2517317588401604,0.09584827736427774,-0.6406307971296309
100,100,100,04-10,2.856138260528378,-0.7288118150590164,-0.7021146186352037
101,101,101,04-11,3.3383405401873416,0.2763942315703922,-0.7192792310419538
102,102,102,04-12,2.5696663797051014,-1.3259953600984926,-0.5176623561341686
103,103,103,04-13,2.622233187590663,-1.216413810264377,-0.4997712155331179
104,104,104,04-14,3.106456033907091,-0.2069956603177937,-0.534113519676315
105,105,105,04-15,3.3032265671679872,0.20319512097058148,-0.5878292900021019
106,106,106,04-16,2.7572932282957203,-0.9348656399181988,-0.4897938532896815
107,107,107,04-17,3.183734226437533,-0.04590039038432914,-0.2586845241567864
108,108,108,04-18,2.851834863839893,-0.7377827398239706,-0.24018043387998625
109,109,109,04-19,3.287418872050167,0.1702421645329941,-0.34483402954980663
110,110,110,04-20,3.1597150520620696,-0.0959711186569926,-0.2553730194435567
111,111,111,04-21,3.0020095028116307,-0.4247264530483409,-0.2898840781248097
112,112,112,04-22,3.014782544989402,-0.3980995792806997,-0.2296624391594465
113,113,113,04-23,3.0844034799183797,-0.25296674247184714,-0.2021179764136485
114,114,114,04-24,3.0251665605080675,-0.3764529060317913,-0.13888439306100273
115,115,115,04-25,3.3666981567652248,0.3355089410077817,-0.132176843401636
116,116,116,04-26,3.3417158158610496,0.28343038145888205,0.3289562481695998
117,117,117,04-27,3.0213153699869286,-0.3844811550921404,0.3386690653807434
118,118,118,04-28,4.3420294038444815,2.3686989701467147,0.28550784835126597
119,119,119,04-29,3.1123591967596917,-0.1946898392049856,0.12358983411248164
120,120,120,04-30,2.8721563784045183,-0.6954202082086558,-0.14923775988885898
121,121,121,05-01,2.900660954667618,-0.6359991444249242,-0.11502495404982267
122,122,122,05-02,2.5564553915582984,-1.3535351825491615,-0.5052452783229208
123,123,123,05-03,3.119787676382804,-0.17920432005792264,-0.6984688084387795
124,124,124,05-04,3.2188857624108196,0.027377024508126745,-0.6185864652809733
125,125,125,05-05,2.5562175359447328,-1.3540310199001382,-0.5599483104018966
126,126,126,05-06,3.1020760934978853,-0.21612614926181928,-0.4044753876737232
127,127,127,05-07,3.0694350207558445,-0.28417021515046503,-0.5308509000706502
128,128,128,05-08,3.003942141261902,-0.4206976461801211,-0.4473886720059128
129,129,129,05-09,2.7560499509172454,-0.9374573944394852,0.09509968874169043
130,130,130,05-10,3.459109207782136,0.5281503928965511,0.18142172890138208
131,131,131,05-11,4.117623528983229,1.9008991445854813,0.5035897680597071
132,132,132,05-12,3.3505307343512056,0.3018060916963305,0.3594049545631145
133,133,133,05-13,3.9967085689183097,1.6488380197994856,0.6562034802418898
134,134,134,05-14,2.5889451603341187,-1.285806527159677,0.634934220424197
135,135,135,05-15,3.610304217462589,0.8433337596331663,0.3769828366836667
136,136,136,05-16,3.3978913971344165,0.4005348339903943,0.5955206944096397
137,137,137,05-17,3.3751802516196667,0.3531908421422993,0.4419565767099367
138,138,138,05-18,3.979532839186938,1.613033238052169,1.1289622657571703
139,139,139,05-19,3.554715798121256,0.7274533136012676,1.4954241122419978
140,140,140,05-20,4.566305188209394,2.8362276071237265,1.395690412430116
141,141,141,05-21,4.665065507700815,3.0421048385421288,1.429194472092884
142,142,142,05-22,3.1108349220801492,-0.19786736488089696,1.2609396731887466
143,143,143,05-23,3.4716126238764136,0.5542152001189081,1.1548820652554148
144,144,144,05-24,3.4952569166503493,0.6035044446273439,0.7924284377355207
145,145,145,05-25,3.249457664276284,0.09110766600127763,0.3576649031523935
146,146,146,05-26,3.5230804719626008,0.6615058420043616,0.354444327604948
147,147,147,05-27,3.41371628517154,0.4335236310433665,0.2283505409847022
148,148,148,05-28,3.1015653665934937,-0.2171908181655703,0.2684219169228357
149,149,149,05-29,3.1086857698468755,-0.2023475196025664,0.5614155416045753
150,150,150,05-30,3.6105915322223328,0.8439327002561451,0.6043926175043448
151,151,151,05-31,4.092760552599425,1.8490694140917152,0.5855531737203558
152,152,152,06-01,3.6467783588272953,0.9193682974029784,0.6632413427440608
153,153,153,06-02,3.359492042665592,0.3204869683394321,0.7624188328790863
154,154,154,06-03,3.3251697450074995,0.2489381959766603,0.6185903981268616
155,155,155,06-04,3.394141345811561,0.3927174212075868,0.3730691517157563
156,156,156,06-05,3.1966202911030144,-0.0190379082572027,0.25105595900808525
157,157,157,06-06,3.3860940629511034,0.3759419356250833,0.20768431526943634
158,158,158,06-07,3.295596390497185,0.1872891411569522,0.29899747858479025
159,159,159,06-08,3.234658499014755,0.06025710590753874,0.27976363407389204
160,160,160,06-09,3.5879899836710742,0.7968171758687836,0.485209965880067
161,161,161,06-10,3.3387819275060693,0.27731435414219746,0.4082287808954772
162,162,162,06-11,3.787941980084254,1.2136400825798468,0.5355283150158848
163,163,163,06-12,3.164524546841122,-0.08594517428245524,0.5224758487263439
164,164,164,06-13,3.6619936625284097,0.951086345879398,0.29410417664196553
165,165,165,06-14,3.197090505739588,-0.018057691829706873,0.37973857367883856
