,unnamed: 0,unnamed: 0,mth_day,space opera,space opera_norm,space opera_ravg
84,84,84,03-25,2.312547417670304,0.37150203323438585,0.030192189151773945
85,85,85,03-26,1.7188822904175065,-0.9689438687115292,0.15005100983535138
86,86,86,03-27,2.527824505065053,0.8575795815594801,0.026692454852855308
87,87,87,03-28,2.5612318887672987,0.9330106428138848,-0.07009073833304129
88,88,88,03-29,1.8649006176821283,-0.6392467728140423,-0.2518641575245363
89,89,89,03-30,1.7164454514349468,-0.9744460460804272,-0.0556691021054588
90,90,90,03-31,1.8295176741550792,-0.7191384819145841,-0.054335604301145916
91,91,91,04-01,2.240234904675128,0.20822646380293566,-0.28856427486737457
92,92,92,04-02,2.5313680325250103,0.8655805683853574,-0.16850521248217185
93,93,93,04-03,1.9388118717441984,-0.4723613805834871,-0.05365812824692321
94,94,94,04-04,2.183935701956519,0.08110760149717418,-0.07771511912474588
95,95,95,04-05,2.0216306533658304,-0.2853635406689354,-0.1743921317305193
96,96,96,04-06,1.7655906039313458,-0.86348042718152,-0.3814370619393583
97,97,97,04-07,1.9833333576255583,-0.3718356118317049,-0.4330596763744467
98,98,98,04-08,1.9811838527932888,-0.3766890128676764,-0.4749320328056681
99,99,99,04-09,1.801634179202159,-0.7820970671940176,-0.4099026617615383
100,100,100,04-10,2.072667543623404,-0.1701265370901543,-0.04974837620613348
101,101,101,04-11,2.1944343589687456,0.1048126855958435,0.05046465493363983
102,102,102,04-12,2.7226349999245083,1.2974452861509091,0.11691589126193502
103,103,103,04-13,2.2496312296886525,0.22944257500693496,0.26684120648561444
104,104,104,04-14,2.157765906333864,0.02201840510209481,0.2989592520873921
105,105,105,04-15,2.200033388949332,0.11745482414805886,0.29044830563603025
106,106,106,04-16,2.1580153981020245,0.02258173652051192,-0.07056619636768878
107,107,107,04-17,2.1718180694157487,0.053747006887672345,-0.09767447364671104
108,108,108,04-18,1.7633047354460365,-0.8686417258714053,-0.05682016277258324
109,109,109,04-19,2.177595921779132,0.0667929113328015,-0.04354263978413714
110,110,110,04-20,2.26632879408057,0.2671442703468615,0.15561646976938542
111,111,111,04-21,2.235315987209037,0.19711996207873544,0.06443840948484637
112,112,112,04-22,2.687244446189709,1.2175363938416472,0.16097343449167958
113,113,113,04-23,1.929528986284956,-0.49332135481956196,0.01844301887064163
114,114,114,04-24,2.019828976320679,-0.28943157583040596,0.011168130366122929
115,115,115,04-25,1.798847310421275,-0.7883895823934263,0.011353257271500286
116,116,116,04-26,2.24699710331924,0.2234949393197493,-0.038915888935571054
117,117,117,04-27,2.235807928231107,0.1982307235109996,0.29129099733570096
118,118,118,04-28,2.5536633488701344,0.9159215165992192,0.4140410366949579
119,119,119,04-29,2.806993624910384,1.4879199628080702,0.7672918791276429
120,120,120,04-30,2.346014841624355,0.4470686603251357,0.7994003759513292
121,121,121,05-01,2.7375470640802,1.3311154722026834,1.1062066269324873
122,122,122,05-02,2.3323195836598103,0.4161459202618663,1.2710947622259174
123,123,123,05-03,3.051089642023233,2.0390682293979494,1.033459494943533
124,124,124,05-04,2.9918235268199362,1.9052503283598008,0.7934957868788891
125,125,125,05-05,2.1755211977748283,0.06210835911376365,0.6194679799361968
126,126,126,05-06,1.7083550073373708,-0.9927135880627272,0.6749163881335515
127,127,127,05-07,2.2750998739138018,0.2869486305465305,0.4493812375086441
128,128,128,05-08,2.4796636260892484,0.7488363694459941,0.2233055345011871
129,129,129,05-09,2.4517710703389417,0.6858573256485047,0.15038581427591027
130,130,130,05-10,2.3910685356643007,0.5487961103150589,0.6088628938679937
131,131,131,05-11,1.9817503267955503,-0.3754099622378972,0.6250870878612244
132,132,132,05-12,2.9266743146815943,1.7581488894897737,0.4919773993411591
133,133,133,05-13,2.3182127135035966,0.38429379450591455,0.33720709786468656
134,134,134,05-14,2.1259488806043545,-0.04982176167439774,0.17793616696283485
135,135,135,05-15,2.040497192351327,-0.2427644832103304,0.25229809073945003
136,136,136,05-16,1.9678350549654235,-0.4068294750960511,0.14560047474345014
137,137,137,05-17,2.1793535909519948,0.07076158042179362,0.08052105626403197
138,138,138,05-18,2.643144839814098,1.1179631935137746,0.14070036962047686
139,139,139,05-19,2.1452760159597344,-0.00618271637059441,0.4323786949590708
140,140,140,05-20,2.2858644415525857,0.3112541184642715,0.5706063073970903
141,141,141,05-21,2.81557919996228,1.5073054688212333,0.4986305230414701
142,142,142,05-22,2.3351497508083807,0.4225361995320656,0.5894083295184637
143,143,143,05-23,1.9880910575670856,-0.3610931257119273,0.7384130871884924
144,144,144,05-24,2.8843703213750933,1.662630032375736,0.9371055283130628
145,145,145,05-25,2.5412290117279395,0.8878458296495779,0.5824893128187257
146,146,146,05-26,2.8138534033144147,1.5034087652116943,0.5829776479388525
147,147,147,05-27,1.873251216154492,-0.6203918241447904,0.7353991573544946
148,148,148,05-28,2.3364474124184973,0.4254662102528267,0.7477611619406513
149,149,149,05-29,2.3931234485883457,0.5534359307819245,0.5735121830705413
150,150,150,05-30,2.9172200962824726,1.7368020598926766,0.2485352453741147
151,151,151,05-31,2.0781940974605777,-0.15764804357108272,0.6018565121823728
152,152,152,06-01,1.950286400162544,-0.4464528609668649,0.3665043629588721
153,153,153,06-02,2.81213810976062,1.4995357767047583,0.05287119035300306
154,154,154,06-03,1.7110419555545189,-0.9866466850881774,-0.215897900956418
155,155,155,06-04,1.559700434401201,-1.3283631048532896,-0.10651139483977774
156,156,156,06-05,2.203015204184124,0.12418751203615028,0.09967008580484586
157,157,157,06-06,2.3688688079246227,0.4986709931287587,0.342848451967384
158,158,158,06-07,2.4981761199925026,0.7906360229008766,0.9468157919345359
159,159,159,06-08,3.45834031225205,2.9586059736799872,1.3109905796452777
160,160,160,06-09,3.3159751224251344,2.6371573547147356,1.4974663982324845
161,161,161,06-10,2.5274285823616887,0.8566856214111584,1.4709465637533368
162,162,162,06-11,2.698540717345536,1.2430424235593909,1.5030534376048712
163,163,163,06-12,2.298397179545151,0.33955198625387245,0.9282170854666728
164,164,164,06-13,2.583494287580276,0.9832772660100848,0.7590172313555991
165,165,165,06-14,1.9308174380521201,-0.4904121391492026,0.6605102672296822
166,166,166,06-15,2.8663573372857907,1.6219582300482922,0.2820964966782917
167,167,167,06-16,2.265664272553121,0.2656438366556576,0.19498217401901688
168,168,168,06-17,1.6929750667401169,-1.0274401997489522,-0.008832825881840386
169,169,169,06-18,2.066906738765783,-0.1831339497017762,0.11404409712033987
170,170,170,06-19,2.0418930591688063,-0.2396127333950588,-0.02466277910700902
171,171,171,06-20,2.257340473519454,0.24684939886387905,0.2714012748206065
172,172,172,06-21,2.4977690852415706,0.7897169726841989,0.5141451632022367
173,173,173,06-22,3.0524005548369337,2.0420281602213506,0.890747139843722
174,174,174,06-23,2.338022723687933,0.4290231305408284,0.7964003487956907
175,175,175,06-24,3.0676578771532084,2.076477910147135,0.6306695098685263
176,176,176,06-25,1.7911836513570651,-0.805693479683247,0.4183797020465922
177,177,177,06-26,1.8169409641983645,-0.7475356346991063,0.06247351764233367
178,178,178,06-27,1.9336475988371216,-0.4840218742474061,0.08068873799628419
179,179,179,06-28,2.106644713675341,-0.09340894620420014,-0.3204184198926608
180,180,180,06-29,2.386426353078724,0.5383144526645315,-0.17073702327378312
181,181,181,06-30,2.001788684292237,-0.33016503718653484,-0.14811978378586807
182,182,182,07-01,2.1889346918524293,0.09239490003001936,-0.19783476680890846
183,183,183,07-02,1.8770421574171643,-0.611832197771616,-0.1344905496048751
184,184,184,07-03,1.8015390892140244,-0.7823117723856482,-0.1953085354790085
185,185,185,07-04,2.274970429972746,0.2866563570199998,-0.06083807113122374
186,186,186,07-05,2.224813636276896,0.17340653741973122,-0.2363875996297521
187,187,187,07-06,2.3591194436144045,0.4766577489001738,-0.21368445748294665
188,188,188,07-07,1.7224438038995975,-0.9609022709611508,-0.22039811136453072
189,189,189,07-08,1.937371621301036,-0.4756133448907835,0.2839698637803841
190,190,190,07-09,1.7836987772096864,-0.8225936956751532,0.2843329380605349
191,191,191,07-10,3.6152364312129337,3.312864207889489,0.2420700235403289
192,192,192,07-11,2.225778440026521,0.17558498310063633,0.6144209623988665
193,193,193,07-12,2.246813448317067,0.2230802617789374,0.3963377082510657
194,194,194,07-13,2.711898583891478,1.273203362190075,0.20523607920424594
195,195,195,07-14,1.3578551068154758,-1.7841128697775883,-0.3975539530400145
196,196,196,07-15,1.2758810155457416,-1.969203469956072,-0.2174640401802971
197,197,197,07-16,2.01343174511776,-0.3038759855760731,-0.1695759212687451
198,198,198,07-17,2.704334572189427,1.2561244602589403,-0.7049521393059953
199,199,199,07-18,2.3740673994071604,0.5104089752482495,-0.2996638088401615
200,200,200,07-19,1.2892338266738628,-1.9390539460334268,0.3062192054180772
201,201,201,07-20,2.434835004015897,0.6476171130174146,0.5020560175853452
202,202,202,07-21,2.8859047378209817,1.6660946155933607,0.3594248423848453
203,203,203,07-22,2.5338323932033893,0.8711448874275353,0.2959786259717832
204,204,204,07-23,2.325318210606919,0.4003374090559409,0.6937379838926057
205,205,205,07-24,2.2054706387953824,0.12973167676987654,0.6662396619243308
206,206,206,07-25,2.3462068510678766,0.44750220149150777,0.2914371386766325
207,207,207,07-26,2.361763223408404,0.4826271812077647,0.23936240976745315
208,208,208,07-27,1.889935318978331,-0.5827205238928287,0.22794726395126405
209,209,209,07-28,2.395453288818898,0.5586965139724589,0.2233881246592084
210,210,210,07-29,2.2949845403689517,0.3318465341588061,-0.0907507388605146
211,211,211,07-30,2.1933555567735614,0.10237684101754282,-0.30575910390941
212,212,212,07-31,1.5114400554109038,-1.4373309796268303,-0.044462485853326766
213,213,213,08-01,1.7904176664775189,-0.8074230090856078,-0.2900044128470357
214,214,214,08-02,2.584283474844076,0.9850591844436708,-0.2002704499879314
215,215,215,08-03,1.7429703540447106,-0.9145550479897946,-0.3544158663835945
216,216,216,08-04,2.533436197697218,0.870250311313432,-0.12954797568463214
217,217,217,08-05,1.7837421970380232,-0.8224956573564359,0.14735630020484372
218,218,218,08-06,2.108985505412603,-0.0881236354330558,-0.1415979886520007
219,219,219,08-07,2.526240329417341,0.8540026462512472,0.013909488321486474
220,220,220,08-08,1.816440097880871,-0.7486665486973959,-0.1960376601985818
221,221,221,08-09,2.156203141606853,0.018489813851128585,-0.0901117007988288
222,222,222,08-10,1.9755399015695263,-0.3894325798069776,-0.055617335862147864
223,223,223,08-11,2.065221135092024,-0.1869399009579181,-0.1289390123861859
224,224,224,08-12,2.200647995573129,0.1188425541870298,0.06757431745778253
225,225,225,08-13,2.331401332808043,0.414072587107019,-0.05016058771672671
226,226,226,08-14,2.3386384684350188,0.4304134303664146,-0.11191150038223437
227,227,227,08-15,1.843344081672894,-0.6879196171959268,-0.2492606259620301
228,228,228,08-16,1.811448101793078,-0.7599380558000236,-0.3555364088299004
229,229,229,08-17,1.7002408580199553,-1.0110346544366926,-0.5493162014246412
230,230,230,08-18,1.918239465388266,-0.5188121430201913,-0.5588895581950479
231,231,231,08-19,1.816466839460236,-0.7486061684614259,-0.17951470560651628
232,232,232,08-20,2.313199017023712,0.3729732897439738,-0.16156270296246214
233,233,233,08-21,2.8514636326888483,1.588329498335264,0.13304868800732686
234,234,234,08-22,1.8591522780764485,-0.6522260399356989,0.09162766675050442
235,235,235,08-23,2.483116953159498,0.7566336913820416,0.2016533596599829
236,236,236,08-24,1.8081706480506552,-0.767338270561126,0.3108814496106378
237,237,237,08-25,2.108840072370391,-0.08845201100455502,0.4348267730119815
238,238,238,08-26,2.6034527653890898,1.028341829447903,0.40139922226945135
239,239,239,08-27,3.1808257475610526,2.332001438743326,0.1540609808015537
240,240,240,08-28,1.770324652269969,-0.8527913443908796,0.2081253643368526
241,241,241,08-29,1.8258606399474764,-0.7273957574253442,0.22976644603421745
242,242,242,08-30,1.9518368971013642,-0.4429519693493325,0.2336316223870983
243,243,243,08-31,2.1663473041106807,0.041394479179633833,-0.11200552794953647
244,244,244,09-01,2.6137237673357845,1.051532887565188,-0.0536377085640744
245,245,245,09-02,2.262357993480045,0.2581785367235174,0.3139440224336909
246,246,246,09-03,1.9254264980332456,-0.5025844280781072,0.19982254154163584
247,247,247,09-04,2.8026421189693576,1.4780946285612475,0.3465884059810218
248,248,248,09-05,1.6485798538546017,-1.1276808547016628,0.02294573177087293
249,249,249,09-06,2.556350849030871,0.9219896658159492,-0.1440928049451808
250,250,250,09-07,1.7537023263041898,-0.8903231576957052,-0.19338328853476475
251,251,251,09-08,1.818483515539384,-0.7440526835728051,-0.6059638446277723
252,252,252,09-09,1.7944460183134026,-0.798327329615611,-0.5220142462048803
253,253,253,09-10,1.706284460762867,-0.9973887079967976,-0.8510768915215032
254,254,254,09-11,1.8716606165688507,-0.6239832641643115,-1.093252682112352
255,255,255,09-12,1.6819268222688395,-1.0523862060837883,-1.1903864468187475
256,256,256,09-13,1.1101642857314915,-2.3433779012407983,-1.09989920339215
257,257,257,09-14,1.5603682329998034,-1.326855271811177,-0.9328437691380876
258,258,258,09-15,2.03489938150675,-0.2554038690560255,-0.4632072337431841
259,259,259,09-16,2.15020384083216,0.004943897527576457,-0.2466269986374413
260,260,260,09-17,3.1196341445256435,2.1938359482051104,0.40238366926076297
261,261,261,09-18,2.2574493374908498,0.2470952045506679,0.8869937902483632
262,262,262,09-19,2.8347918899647415,1.5506861061484285,0.9670891292165544
263,263,263,09-20,2.848131336575044,1.5808054541144252,0.8835365194580448
264,264,264,09-21,2.2477381519422277,0.2251681647531207,0.5242797262136676
265,265,265,09-22,1.9281780031646427,-0.4963717610234802,0.4411517552546229
266,266,266,09-23,2.164974670831522,0.03829518873884711,-0.07197270063907579
267,267,267,09-24,2.0365519000663617,-0.2516726212036005,-0.6462290311607739
268,268,268,09-25,1.4712571365109794,-1.5280606292137635,-0.8856014424631703
269,269,269,09-26,1.322149764144631,-1.8647325290157644,-0.844980730621108
270,270,270,09-27,1.6116495810703242,-1.2110663030612567,-1.0664309487304244
271,271,271,09-28,2.0361201440439247,-0.25264748997110725,-1.2298953128966634
272,272,272,09-29,1.5765110630581218,-1.2904061199170516,-1.0515951461625759
273,273,273,09-30,1.602175134484829,-1.2324588062010349,-1.086677808054146
274,274,274,10-01,1.945057344425635,-0.4582596288092378,-0.5419363530492275
275,275,275,10-02,1.2289239820105329,-2.0752285003651845,-0.624941565475683
276,276,276,10-03,3.0592007492416022,2.057382426968253,-0.6229669299353825
277,277,277,10-04,1.815548915053952,-0.7506787645298401,-0.4407192176531961
278,278,278,10-05,1.5817582972401592,-1.2785583066752488,-0.6399541299194283
279,279,279,10-06,2.086465225475316,-0.13897253250791636,-0.21037237140928386
280,280,280,10-07,1.4156268644397068,-1.6536691024066317,-0.8040384004495357
281,281,281,10-08,2.370459238127248,0.5022620506956827,-0.7233860788616998
282,282,282,10-09,1.4816414393244568,-1.5046137472732588,-0.5618956659178908
283,283,283,10-10,2.0298677653223667,-0.2667648350028249,-0.6042158289269051
284,284,284,10-11,2.0108896470897166,-0.3096158290123949,-0.3204806368277785
285,285,285,10-12,1.9740071027492887,-0.3928935105620025,-0.6074757472142764
286,286,286,10-13,2.1696014426562376,0.04874205018812686,-0.4882117181801938
287,287,287,10-14,1.6078220209988598,-1.219708611623305,-0.8234593299059313
288,288,288,10-15,1.7985638673183773,-0.7890295730687625,-0.8883431447317273
289,289,289,10-16,1.139008317190517,-2.2782505053572497,-1.1663673908047607
290,290,290,10-17,1.838472730617587,-0.6989187179671698,-1.3623593248807189
291,291,291,10-18,1.2352083230982618,-2.061038987000204,-0.8338004974079573
292,292,292,10-19,1.6487885863605105,-1.1272095542676237,-0.5156612369644129
293,293,293,10-20,3.012370804877497,1.9516443532132648,-0.06723615429760921
294,294,294,10-21,2.6439609889529723,1.119805989592504,0.1790304431245621
295,295,295,10-22,2.330616274117116,0.4122999906435724,0.4339587165602555
296,296,296,10-23,2.492881345024969,0.778680866565858,0.7378796797594722
297,297,297,10-24,1.9126337634080928,-0.5314693463860427,0.3882378799660846
298,298,298,10-25,2.456403173553612,0.6963162249276766,0.2347636272787661
299,299,299,10-26,2.083261424487388,-0.14620644554706025,0.3321301678603184
300,300,300,10-27,2.236131124490507,0.19896047346859252,-0.05715229838846478
301,301,301,10-28,2.58935011613461,0.9964992341328864,0.07328234433814758
302,302,302,10-29,1.4584341158124714,-1.5570139309268411,0.11371529579663538
303,303,303,10-30,2.259240062073588,0.2511385099736314,0.4084481874977342
304,304,304,10-31,2.5638463754223184,0.9389139336786037,0.4765377306776107
305,305,305,11-01,2.866460385683708,1.6221909046595324,0.3379588518340669
306,306,306,11-02,2.417066679999844,0.6074977325478517,0.3880402123380448
307,307,307,11-03,2.2211019938175247,0.16502596107162346,0.2365852297265829
308,308,308,11-04,1.5915162068394626,-1.2565257679029735,0.13884651359631847
309,309,309,11-05,1.8567760399392657,-0.6575913856951399,-0.14144203182182188
310,310,310,11-06,2.304123544692192,0.35248163689701706,-0.04672043085602747
311,311,311,11-07,2.1216446430643137,-0.05954036784930966,0.3532358613325868
312,312,312,11-08,2.6687720768800043,1.175827338342618,0.42037055852988425
313,313,313,11-09,3.283912970760439,2.564763714203309,0.3697881623569221
314,314,314,11-10,1.7699144331170928,-0.8537175847191889,0.4083596636550439
315,315,315,11-11,1.7223625379075314,-0.9610857627329128,0.3061369351253665
316,316,316,11-12,2.4066202819043654,0.5839106446857476,0.09146711337797203
317,317,317,11-13,1.850006366341912,-0.6728767390273737,-0.4616171159053497
318,318,318,11-14,2.0983261370923763,-0.11219159214174912,-0.4539393132196006
319,319,319,11-15,1.8141923999458776,-0.7537416614966209,-0.3152300952663905
320,320,320,11-16,1.790316794906585,-0.8076507686046942,-0.3339029963110473
321,321,321,11-17,2.09095701266158,-0.1288304550136521,-0.1765876669588177
322,322,322,11-18,2.3570004494645973,0.4718732384178073,0.29493595116973764
323,323,323,11-19,2.2680431922211053,0.2710152370860041,0.569077950460925
324,324,324,11-20,3.3513142435991132,2.716950116629583,0.643962848076394
325,325,325,11-21,2.542674816095361,0.8911103342505032,0.7639205921187314
326,326,326,11-22,1.9893097667572042,-0.3583413829118799,0.8102222492777931
327,327,327,11-23,2.4097228618993767,0.5909160092403712,0.6833950619426127
328,328,328,11-24,2.4800386674909105,0.7496831813721783,0.23921532599107465
329,329,329,11-25,1.9310230490024105,-0.4899478869250781,0.14850497996304082
330,330,330,11-26,2.170987522092571,0.05187170092035479,0.1449317489234743
331,331,331,11-27,2.301628598386603,0.3468482580823006,0.32530967903755875
332,332,332,11-28,1.9798145562900225,-0.3797807691492789,0.2559657034694011
333,333,333,11-29,2.889044347440812,1.6731835899248777,0.6744651848236725
334,334,334,11-30,2.295769686459494,0.3336193279632322,0.817810284460856
335,335,335,12-01,3.0431091726993484,2.0210490012005504,1.1561814485461903
336,336,336,12-02,2.551901007792976,0.9119422987434568,1.2702860692412472
337,337,337,12-03,3.2007883178222727,2.377075242594306,1.132293502488414
338,338,338,12-04,2.283026796635085,0.3048469550210636,1.143610411447248
339,339,339,12-05,2.522354242682375,0.8452281894078786,0.9060500687436672
340,340,340,12-06,2.325842310147185,0.401520781716236,0.6904576761305171
341,341,341,12-07,2.411835843981172,0.5956869449790649,0.3999656897105511
342,342,342,12-08,1.9790035040162728,-0.3816120569354445,0.2052704676927944
343,343,343,12-09,2.4288587897440026,0.6341233240745104,-0.10328501989042634
344,344,344,12-10,1.7656597163811587,-0.8633243770854772,-0.16379193842158424
345,345,345,12-11,1.7024242513202954,-1.0061047360914457,-0.24842908629191585
346,346,346,12-12,2.1650561981347787,0.038479270529288526,-0.17594009036633226
347,347,347,12-13,2.186928043877584,0.08786405775707523,-0.14358925068567455
348,348,348,12-14,2.1716298036444046,0.05332191861805692,0.27604474111306065
349,349,349,12-15,2.5148252520736136,0.8282283621584567,0.9661855553651456
350,350,350,12-16,2.880760594883513,1.6544795737069342,1.1402781809182756
351,351,351,12-17,3.536347725832187,3.1347401494210656,1.1491040945080615
352,352,352,12-18,2.627675631948867,1.0830350238480675,1.0298344257680527
353,353,353,12-19,2.210381301215889,0.14081953929579102,0.9222083453193584
354,354,354,12-20,1.8546923891595049,-0.6622960938219961,0.6841872660263077
355,355,355,12-21,2.22882855208353,0.1824718794662916,0.2819715694634291
356,356,356,12-22,2.2482629426221616,0.22635309794863,0.0870879365449565
357,357,357,12-23,2.4675327934140867,0.7214459700437937,-0.043608765338812826
358,358,358,12-24,2.1098078840535823,-0.08626677366276826,0.2698182737623425
359,359,359,12-25,1.863078628085798,-0.6433606720068249,0.367569798656768
360,360,360,12-26,2.687567641114115,1.2182661407849362,0.3216139915870733
361,361,361,12-27,2.4885854197707373,0.7689810288328444,-0.039114940555923294
362,362,362,12-28,2.1261437581966067,-0.04938174446953849,-0.03985266105716681
363,363,363,12-29,1.5089613788114329,-1.4429276228141859,
364,364,364,12-30,2.1078475262296137,-0.09069309667022936,
365,365,365,12-31,,,
