,unnamed: 0,unnamed: 0,mth_day,train,train_norm,train_ravg
84,84,84,03-25,1.5029951385365612,-0.009897259421321395,-0.39400232110086897
85,85,85,03-26,1.593659647273484,0.3089327184691181,-0.06384675884194886
86,86,86,03-27,1.3043414930978854,-0.7084808426275057,0.16973625428043418
87,87,87,03-28,1.5082366415316493,0.008534961822889677,0.144160407953582
88,88,88,03-29,1.6007981326793508,0.3340358506189625,0.2499748320583335
89,89,89,03-30,1.7707926532683087,0.9318370188593484,0.14707338334067674
90,90,90,03-31,1.683535491276561,0.6249892852071873,0.4678972719212922
91,91,91,04-01,1.418089407146755,-0.3084759738368224,0.33578083399865705
92,92,92,04-02,1.8517305518373912,1.216462488856187,0.1849925110742315
93,93,93,04-03,1.2828198469206222,-0.7841636657129213,0.0747764408146845
94,94,94,04-04,1.3435234062876171,-0.5706940869275908,0.1200966412419818
95,95,95,04-05,1.5827422209134845,0.2705405973020664,0.2008217514336156
96,96,96,04-06,1.7608607240188554,0.8969104877709712,-0.008713686037461773
97,97,97,04-07,1.555822424098633,0.17587468731298053,0.026858255348141003
98,98,98,04-08,1.4942216194530034,-0.0407501359702773,0.19291221089322805
99,99,99,04-09,1.3435126201388148,-0.5707320173993047,0.3177207087250029
100,100,100,04-10,1.6268443236542702,0.4256296463429313,0.1907473542636081
101,101,101,04-11,1.7956902231744196,1.0193915842927157,0.007717098309024223
102,102,102,04-12,1.5442190478297213,0.1350703610026024,-0.08761387507845886
103,103,103,04-13,1.2435365778947105,-0.9223068484145226,0.5540639304200196
104,104,104,04-14,1.3315681087616296,-0.6127359762951758,0.33747044487243266
105,105,105,04-15,2.4383419719050683,3.2793348155915667,0.2600260106649527
106,106,106,04-16,1.2572929641606307,-0.8739312669425899,0.2987857581824148
107,107,107,04-17,1.6635546888381294,0.5547249790478356,0.4226915431865612
108,108,108,04-18,1.6103508493125565,0.3676288461073751,0.4373697090140201
109,109,109,04-19,1.4549443733860878,-0.1788721383896444,0.05282119519536721
110,110,110,04-20,1.3566119651024462,-0.5246669813304226,0.21226548946212054
111,111,111,04-21,1.782226088670347,0.9720437326796492,0.4034089682669175
112,112,112,04-22,1.5293364910507177,0.0827344986579302,0.4802509608700445
113,113,113,04-23,1.9896832991796296,1.7015858518766165,0.7392005469738221
114,114,114,04-24,1.7414584990227635,0.8286808017261378,1.102183789498162
115,115,115,04-25,1.896763624519296,1.37482537823302,0.9679874530804384
116,116,116,04-26,1.9759332268160528,1.653232473815618,1.253992017625894
117,117,117,04-27,1.5532605755254938,0.1668657141733074,1.081421855409188
118,118,118,04-28,2.0173168907471712,1.798761885930664,1.1867024948935478
119,119,119,04-29,1.6952444433941436,0.6661648785763791,0.842288257813769
120,120,120,04-30,1.921088109541484,1.4603646386322984,0.4128734613984175
121,121,121,05-01,1.309124761697482,-0.6916600442456541,0.2478447213432421
122,122,122,05-02,1.2432665845078643,-0.9232563046764912,0.07966280793171532
123,123,123,05-03,1.2716888787187892,-0.8233067261577447,-0.12514776821167425
124,124,124,05-04,1.7303652560461535,0.7896704054615029,-0.21378315532747694
125,125,125,05-05,1.345797059687693,-0.5626985782839583,-0.10450847902505928
126,126,126,05-06,1.7698585943735703,0.9285523159374822,0.12217279532201565
127,127,127,05-07,1.4955689896191642,-0.03601198643114816,0.4387711833522204
128,128,128,05-08,1.6300297084999171,0.4368313414059583,0.4719095376960918
129,129,129,05-09,1.8118683971113287,1.0762836020234838,0.5861926388427777
130,130,130,05-10,1.7869058480597997,0.9885005315247312,0.7352363011594445
131,131,131,05-11,1.5407866517759925,0.12300002859615786,0.6760763281954102
132,132,132,05-12,2.0241565844252327,1.8228142898374824,0.4285434273896431
133,133,133,05-13,1.3946303654440502,-0.3909718242153537,0.4606516259516644
134,134,134,05-14,1.2076895823372695,-1.0483660634286445,0.7370136634928013
135,135,135,05-15,1.866651339449083,1.2689327933956107,0.8376755699449724
136,136,136,05-16,2.258434188016824,2.6466727567715527,0.7171730037772733
137,137,137,05-17,1.7125357894962416,0.7269714673091837,0.6536388018479261
138,138,138,05-18,1.8185553539119468,1.0997988928312878,0.8775337533108655
139,139,139,05-19,1.2862284408064084,-0.7721770357914368,0.6785695916204136
140,140,140,05-20,1.5896986879560673,0.2950036453489918,0.2714062070998315
141,141,141,05-21,1.5271790960557592,0.07514782325290002,0.4215689282490348
142,142,142,05-22,1.5637328589108108,0.2036924496480598,0.35044033833425364
143,143,143,05-23,1.9687431154259967,1.6279477942044036,0.21040884250332967
144,144,144,05-24,1.6971959001157348,0.6730273533426014,0.13232794363069675
145,145,145,05-25,1.047306990674076,-1.6123660107769804,-0.021315549049917448
146,146,146,05-26,1.4564772189173445,-0.17348174788680604,0.00906068935054324
147,147,147,05-27,1.2650328848992962,-0.8467131328307852,-0.36090012040363256
148,148,148,05-28,1.615560734383671,0.3859498800508239,-0.17493630732059393
149,149,149,05-29,1.3375167428581791,-0.5918170643206513,0.7874283126584801
150,150,150,05-30,2.014486975457699,1.7888102318408332,1.3245947286703368
151,151,151,05-31,2.689291525632352,4.161821709097463,1.405611747656444
152,152,152,06-01,2.372989452928619,3.0495167481843346,1.38944606578829
153,153,153,06-02,1.4032639560358289,-0.3606110189141408,1.7522984487725992
154,154,154,06-03,1.587978881234143,0.28895578884190043,1.6062145712293263
155,155,155,06-04,1.9566147322937721,1.5852972335852027,1.4542653104495245
156,156,156,06-05,1.7652389640979205,0.9123069665811946,1.0574792259785708
157,157,157,06-06,2.4300360094599043,3.2501261444186533,1.2412089243719195
158,158,158,06-07,1.6959938518204642,0.668800241358612,1.277634596740845
159,159,159,06-08,1.7167431894899707,0.7417671714459512,1.127089145186114
160,160,160,06-09,1.6501282884998982,0.5075098230554537,1.2416632682584905
161,161,161,06-10,1.6997543925334075,0.6820245242568166,0.8645529964546839
162,162,162,06-11,1.9607250971971808,1.5997517050154533,1.0687740123718688
163,163,163,06-12,1.7866112394499396,0.9874645135958136,0.8787370394648325
164,164,164,06-13,2.0444353290817303,1.8941263368617207,0.6994502309888079
165,165,165,06-14,1.392502497235071,-0.39845466599626655,0.6752478825042466
166,166,166,06-15,1.344229504683365,-0.5682110278006939,0.35395884160239177
167,167,167,06-16,1.6584603953349395,0.5368104333494491,0.621745784191844
168,168,168,06-17,1.4125423965240265,-0.3279825403956759,0.5617648784176917
169,169,169,06-18,2.243508770039958,2.5941861691325268,0.7577901274946774
170,170,170,06-19,1.9420960310347084,1.5342409022168082,0.9922110220653784
171,171,171,06-20,1.7269603739728436,0.7776968284656475,1.0026210159366613
172,172,172,06-21,1.7441979527800389,0.8383143396235122,1.0955357483381916
173,173,173,06-22,1.6762219054640513,0.5992703965771462,0.6242874238585719
174,174,174,06-23,1.571073321815541,0.22950585401350604,0.5367336846551384
175,175,175,06-24,1.4394658482029514,-0.2333037777451909,0.7525456945658031
176,176,176,06-25,1.792712021309856,1.0089184669962072,0.8460572929093573
177,177,177,06-26,2.095178381342316,2.0725688879296364,0.7488681544099981
178,178,178,06-27,1.9037472495140404,1.3993839296848374,0.6619989362191409
179,179,179,06-28,1.5103979972811674,0.016135565580990743,0.6664329252501571
180,180,180,06-29,1.4228572404342397,-0.291709455131637,0.4797924624062968
181,181,181,06-30,1.4470311111666518,-0.20669984355909346,0.0605445289679997
182,182,182,07-01,1.4742664475378928,-0.11092431006695512,-0.07369565090193646
183,183,183,07-02,1.3798584197316437,-0.4429187127001457,0.185030491797713
184,184,184,07-03,1.6747069307612112,0.5939428504652204,0.26676356498479004
185,185,185,07-04,1.9518360097378908,1.5684924217788874,0.5430524027559196
186,186,186,07-05,1.5623100417754938,0.198688983990825,0.35898893281792416
187,187,187,07-06,1.9184345578266664,1.4510331830676844,0.4282840532159978
188,188,188,07-07,1.1602177337608657,-1.215305129694927,0.8049488906284875
189,189,189,07-08,1.498089611610022,-0.027147990311703826,0.4392598983530181
190,190,190,07-09,2.3173717015290003,2.8539318749401588,0.13712608499645496
191,191,191,07-10,1.3278982033648201,-0.6256415318739296,-0.1231740379873771
192,192,192,07-11,1.0468099509364996,-1.6141138961485535,0.31977300572097506
193,193,193,07-12,1.4743110234468562,-0.11076755483530804,0.17291639432992592
194,194,194,07-13,1.9159730685636107,1.4423771325551855,-0.528853629089547
195,195,195,07-14,1.2475231633487347,-0.9082876586579984,-0.5502619687481357
196,196,196,07-15,1.1200131311597592,-1.3566882655766783,-0.26654447418160393
197,197,197,07-16,1.2913713382777592,-0.7540915698254614,-0.4619019421095837
198,198,198,07-17,1.530888156539573,0.08819107125063717,-0.8685772660837355
199,199,199,07-18,1.1409925135318455,-1.2829123624031868,-0.6567281008788911
200,200,200,07-19,1.2221044673579429,-0.9976748112897248,-0.7250101610569372
201,201,201,07-20,1.6089797732329791,0.3628073325710676,-0.4537564397121998
202,202,202,07-21,1.0035104205448575,-1.7663806266449549,-0.07235390367119311
203,203,203,07-22,1.754183879648643,0.8734307582429629,0.11617453489311487
204,204,204,07-23,2.1816363789615663,2.376606287496677,0.2377961410080974
205,205,205,07-24,1.4626593475943408,-0.15174173101733895,0.02565687000032955
206,206,206,07-25,1.429615001527342,-0.2679451745998298,0.29572968659167786
207,207,207,07-26,1.2470281854245542,-0.9100282934755396,0.05793417133891834
208,208,208,07-27,1.4643081046547113,-0.14594372709686465,-0.3825988700171067
209,209,209,07-28,1.3484576606860672,-0.5533423332735942,-0.27760166062405817
210,210,210,07-29,1.4299998100065932,-0.2665919606394734,-0.2774133549963595
211,211,211,07-30,1.6418053702743003,0.4782415253409525,-0.1813653916204143
212,212,212,07-31,1.4299362882019642,-0.26681534083363795,-0.034692372387191306
213,213,213,08-01,1.4109050229593445,-0.3337405132198681,0.0008164168384232247
214,214,214,08-02,1.7145613083539772,0.7340943883024732,-0.1349698870976613
215,215,215,08-03,1.4090426838187962,-0.340289597919907,-0.2737321861455884
216,216,216,08-04,1.1983214975525849,-1.0813097842559805,-0.3114864156422992
217,217,217,08-05,1.405049421082292,-0.3543322689466105,0.06951788206528757
218,218,218,08-06,1.3655200994977152,-0.4933407178139024,0.0644024483721135
219,219,219,08-07,2.06097377195606,1.9522852730256524,0.058880953869278815
220,220,220,08-08,1.7058333659094815,0.7034017861434287,0.31407747864565977
221,221,221,08-09,1.3996219212561525,-0.3734185649369151,0.3223822577612095
222,222,222,08-10,1.6337372831692938,0.44986936440230535,0.2861748920901772
223,223,223,08-11,1.4192190181257434,-0.3045035942533121,-0.19449336799789674
224,224,224,08-12,1.303743166670834,-0.7105849118400963,-0.43638396289780296
225,225,225,08-13,1.2408585753613626,-0.9317242875027912,-0.4782533965927812
226,226,226,08-14,1.2931201304768034,-0.7479417832560092,-0.6489303546251062
227,227,227,08-15,1.328184379614077,-0.6246351671067842,-0.6351156323198516
228,228,228,08-16,1.3425286084687482,-0.5741923837916446,-0.6052475306171213
229,229,229,08-17,1.4427896689051372,-0.22161526042178448,-0.3835046270420987
230,230,230,08-18,1.3547040603552991,-0.5313763016237144,-0.4636716457153341
231,231,231,08-19,1.619195861300707,0.39873313394734455,-0.10127916600225964
232,232,232,08-20,1.1563393281255845,-1.2289438952954217,0.2613932989736027
233,233,233,08-21,1.946497683034342,1.5497197111716623,0.311653435785242
234,234,234,08-22,1.9613196221684328,1.6018424060635297,0.4062848159711568
235,235,235,08-23,1.528543410944608,0.07994556044805178,0.4548880726291465
236,236,236,08-24,1.5161639265652682,0.0364119794917742,0.765351427749529
237,237,237,08-25,1.702122637830337,0.6903526738952828,0.840770269602647
238,238,238,08-26,1.6860512659875686,0.6338362354268737,0.3363234892574662
239,239,239,08-27,2.0751771558624017,2.0022327622903706,0.32364755674097456
240,240,240,08-28,1.1006335632251063,-1.4248382760075555,0.16743060786298689
241,241,241,08-29,1.5069157609602326,0.0038899653491021647,-0.0009796538713891338
242,242,242,08-30,1.2496268897386225,-0.900889713776152,-0.1337392371918986
243,243,243,08-31,1.4147813956906017,-0.3201088965109733,-0.6695652986533288
244,244,244,09-01,1.4595371380216826,-0.16272126449618304,-0.5893045291392295
245,245,245,09-02,1.160951832027864,-1.212723606478211,-0.5254057253139129
246,246,246,09-03,1.2375743230681555,-0.9432736589229592,-0.35875487065750705
247,247,247,09-04,1.615939768602766,0.3872827883010012,-0.15106342724806296
248,248,248,09-05,1.5339662351411456,0.09901541416228332,-0.19458426913794405
249,249,249,09-06,1.7691441092002536,0.9260397639456912,-0.06313603860095159
250,250,250,09-07,1.3852819671145238,-0.4238463158354697,0.15258699435075213
251,251,251,09-08,1.385228532572056,-0.4240342232562561,0.03386147993997212
252,252,252,09-09,1.60564051813328,0.3510645387872633,-0.17578117528279627
253,253,253,09-10,1.4133705401416183,-0.3250702981636789,-0.28150122566453323
254,254,254,09-11,1.1762743680493768,-1.158840517174327,-0.13264160357431914
255,255,255,09-12,1.5887647767123276,0.2917194616552695,0.3240902331499313
256,256,256,09-13,1.639265948110396,0.4693114167058148,0.25401325907175915
257,257,257,09-14,2.1645034528622618,2.3163567970892465,-0.055274373059899885
258,258,258,09-15,1.4860753291142443,-0.06939730568176958,0.3724902961608441
259,259,259,09-16,0.8856646184244513,-2.180796090953633,0.1837457733709056
260,260,260,09-17,1.9061255667325503,1.4077474981501372,-0.15951920344890516
261,261,261,09-18,1.2667292601885616,-0.8407476750843617,-0.4114697675828473
262,262,262,09-19,1.0535879507800323,-1.5902784442130498,-0.325560521682334
263,263,263,09-20,1.7346259186165187,0.8046534122855936,0.2306347126901811
264,264,264,09-21,1.6326535077484896,0.4460581697213102,-0.09534551805287866
265,265,265,09-22,1.8346437831790967,1.156375315281457,-0.05759344778811917
266,266,266,09-23,1.3499387676024317,-0.5481338863082211,0.2285341626238391
267,267,267,09-24,1.3311417648156971,-0.6142352534958049,0.06268860646158246
268,268,268,09-25,1.5417782910807991,0.12648721825869993,0.15567594104658525
269,269,269,09-26,1.4516605718481588,-0.1904199246879464,-0.06254784951591617
270,270,270,09-27,1.791308306736097,1.003982177231327,-0.020674013812031027
271,271,271,09-28,1.4623108006226593,-0.15296742809355124,0.047275622872838735
272,272,272,09-29,1.4213838199430489,-0.2968908720849103,-0.2970441595065276
273,273,273,09-30,1.4470772951503592,-0.20653743338658626,-0.369245087883696
274,274,274,10-01,0.9543005866745294,-1.939431476017497,-0.8646802973718191
275,275,275,10-02,1.3284714963732949,-0.6236254949509568,-0.6950015010395701
276,276,276,10-03,0.9459977714516636,-1.9686290796974115,-0.7687259574748584
277,277,277,10-04,1.7518164138838217,0.8651053498999424,-0.9685603623074248
278,278,278,10-05,1.2955953040294226,-0.7392376106966405,-0.7548782151007867
279,279,279,10-06,1.106120244698109,-1.405543862381984,-0.8624926247373811
280,280,280,10-07,1.3188846266796648,-0.6573385927776688,-0.6544993736865535
281,281,281,10-08,1.1448600120215582,-1.2693119527705237,-0.6448241539455011
282,282,282,10-09,1.3008754285382045,-0.7206695733924455,-0.6025288092089098
283,283,283,10-10,1.7683242539034152,0.9231566683462566,-0.5663942276060973
284,284,284,10-11,1.3677595342145699,-0.4854655422770933,-0.4667684248816834
285,285,285,10-12,1.1677729934975158,-1.1887363727651084,-0.3701714532633284
286,286,286,10-13,1.4888659663509514,-0.059583776431185724,-0.3264022126009105
287,287,287,10-14,1.3096735662902004,-0.6897301230603939,-0.7137664764802825
288,288,288,10-15,1.3755544169200922,-0.4580541294179384,-0.807305671805305
289,289,289,10-16,1.1074041437072863,-1.4010289149299746,-0.7686168221111376
290,290,290,10-17,1.2081631515675562,-1.0467007142272275,-0.8540617886193962
291,291,291,10-18,1.2337838292600871,-0.9566032746001036,-0.8678123160937498
292,292,292,10-19,1.3430799402607163,-0.5722535754807372,-0.6373400414467428
293,293,293,10-20,1.2862124445992362,-0.7722332879065157,-0.4116769207870141
294,294,294,10-21,1.7687857378255414,0.924779518464104,-0.1997933941432833
295,295,295,10-22,1.4924300959724008,-0.04705019097160205,-0.04057252240465353
296,296,296,10-23,1.5696783888681451,0.22460044563515755,-0.0058591195290738285
297,297,297,10-24,1.5054461530922851,-0.0012780441683253596,0.07359760319632401
298,298,298,10-25,1.40230787683918,-0.36397315822725895,-0.24311995475304296
299,299,299,10-26,1.4217813414653824,-0.2954929515541287,-0.4138393516101659
300,300,300,10-27,1.228402891962068,-0.975525829232098,-0.8117702017777674
301,301,301,10-28,1.2011490122362845,-1.0713665721143402,-0.960367276940123
302,302,302,10-29,0.8907295908832317,-2.16298465537045,-0.8860644778006476
303,303,303,10-30,1.251910129124648,-0.8928604951424595,-0.9645099289543227
304,304,304,10-31,1.529083159885,0.08184363660959484,-0.8212347726311053
305,305,305,11-01,1.287937874074654,-0.7661656584761809,-0.6961319911084559
306,306,306,11-02,1.4728586689539196,-0.11587489129279295,-0.32220741784689144
307,307,307,11-03,1.414599120725228,-0.3207498829784438,-0.2104297510997408
308,308,308,11-04,1.5287189285936231,0.08056278419893623,-0.35424959264031913
309,309,309,11-05,1.4426249541943104,-0.22219449465955574,-0.07650108030955542
310,310,310,11-06,1.2836980420957422,-0.7810754126338753,-0.12742207110856082
311,311,311,11-07,1.7618318144656662,0.9003254155084016,-0.04376200438749818
312,312,312,11-08,1.3859773792006267,-0.4214008360868254,0.025438480392432603
313,313,313,11-09,1.5573397544702106,0.181210517347932,0.11862240131637425
314,314,314,11-10,1.6467886533749978,0.495765692878521,0.34307434924567576
315,315,315,11-11,1.6016151683890238,0.336909030884094,-0.006714399447650639
316,316,316,11-12,1.6666574939396672,0.5656362749419341,0.2445301121078997
317,317,317,11-13,1.1650229709845563,-1.1984070766515569,0.18186395010375167
318,318,318,11-14,1.8146502479895168,1.0860662332464766,0.3579364473906781
319,319,319,11-15,1.450418877767326,-0.1947864546769563,0.5865165906588038
320,320,320,11-16,1.9472031860527501,1.5522006766000798,0.5790843216076867
321,321,321,11-17,1.9916181386280696,1.7083898904928478,1.0145377730644454
322,322,322,11-18,1.6539765717733383,0.5210426606352315,0.955640828344149
323,323,323,11-19,1.9079927541024655,1.4143136320889955,0.8062599894086242
324,324,324,11-20,1.7141604020628012,0.7326845649246982,0.3566031615927969
325,325,325,11-21,1.1955455976621636,-1.0910714882901045,0.37137664905613504
326,326,326,11-22,1.1799996314083168,-1.1457402902948846,0.6590855891116038
327,327,327,11-23,2.0168246325479404,1.7970308152728771,0.245752268906665
328,328,328,11-24,2.144864973458959,2.247296300968044,0.002969336193808421
329,329,329,11-25,1.2027642934237843,-1.0656862891406371,0.09562342053256567
330,330,330,11-26,1.2999246616892677,-0.7240130313524411,0.11933703634436088
331,331,331,11-27,1.3536318057651455,-0.5351469822575609,-0.3974057283951316
332,332,332,11-28,1.2204597539258677,-1.0034585954241135,-0.7457287078529182
333,333,333,11-29,1.135159190324723,-1.3034257731640773,-0.7064345047404572
334,334,334,11-30,1.5505570224323393,0.15735842422132376,-0.6052673772795178
335,335,335,12-01,1.269807981943395,-0.8299210704658713,-0.5488521713915888
336,336,336,12-02,1.4725358064554033,-0.11701026658680465,-0.5491824385626489
337,337,337,12-03,1.4498873140011832,-0.1966557469299864,-0.2402863227454508
338,338,338,12-04,1.2198962527579869,-1.0054401984504753,-0.20611777092125272
339,339,339,12-05,1.6621971077115327,0.5499509217391125,-0.11753035436970675
340,340,340,12-06,1.6088553352677315,0.36236973516651216,-0.11560679981716533
341,341,341,12-07,1.4209556498332516,-0.2983965711565957,0.10469628680231824
342,342,342,12-08,1.4758177712760658,-0.10546893927155604,0.2273871187320775
343,343,343,12-09,1.8257679872127888,1.1251627727869151,0.00033400875266866487
344,344,344,12-10,1.4292310978130869,-0.26929520687192005,-0.21719478013506727
345,345,345,12-11,1.2747995585284837,-0.8123677381373403,0.020027701837831983
346,346,346,12-12,1.2377081631391131,-0.942802998159904,-0.042110959719624336
347,347,347,12-13,1.8257041605924988,1.1249383206808004,-0.05393947663677564
348,348,348,12-14,1.369796914750222,-0.4783009086162939,-0.07829445410710331
349,349,349,12-15,1.805586195980816,1.0541916712840074,0.03825292581190756
350,350,350,12-16,1.3876766853530726,-0.41542507169388615,0.11269256991576848
351,351,351,12-17,1.4736524584003468,-0.11308345862327507,-0.12395931865099875
352,352,352,12-18,1.3647169307816676,-0.4961651335367385,-0.3004721323245941
353,353,353,12-19,1.4219291951290445,-0.294973010719803,-0.6081774014945813
354,354,354,12-20,1.0686311151592962,-1.537377790657866,-0.7475219270633843
355,355,355,12-21,1.280580098693824,-0.7920399437359157,-0.9775527979713556
356,356,356,12-22,1.149927342468826,-1.2514922251067038,-0.9004909963316728
357,357,357,12-23,1.0811742596464424,-1.4932686840711036,-1.0216642050152795
358,358,358,12-24,1.4961996182178836,-0.033794323698641875,-0.7157448399036627
359,359,359,12-25,1.215183715734675,-1.0220122628214423,-0.5528755241594366
360,360,360,12-26,1.5905901066156234,0.2981384000118344,-0.4917812579396581
361,361,361,12-27,1.5584673901832709,0.18517595072944068,-0.34786744298771105
362,362,362,12-28,1.2541662538179168,-0.8849266277880329,-0.3207224356915325
363,363,363,12-29,1.326719714676868,-0.629785794359421,
364,364,364,12-30,1.5425143738274818,0.12907572007842907,
365,365,365,12-31,,,
