,unnamed: 0,unnamed: 0,mth_day,adam sandler,adam sandler_norm,adam sandler_ravg
30,30,30,01-31,0.06464062388342931,-0.4686265609650612,0.5488639243699452
31,31,31,02-01,0.15711505661019504,0.8974337202840041,0.598009128552342
32,32,32,02-02,0.2555087075480598,2.3509344827103944,0.5113487876782897
33,33,33,02-03,0.08249943272934486,-0.20481083681881865,0.43612269543247
34,34,34,02-04,0.09201158914268892,-0.06429438614004758,0.5320521002684659
35,35,35,02-05,0.10354629344653034,0.10609975352434928,0.3950363294160309
36,36,36,02-06,0.10360384131588576,0.1069498680509149,0.014807364453916469
37,37,37,02-07,0.1014639736025807,0.07533909516939392,0.2193747872539006
38,38,38,02-08,0.1010728089696747,0.06956069293770765,0.2576075140438537
39,39,39,02-09,0.16558766816434867,1.0225936999810863,0.1214961474248698
40,40,40,02-10,0.1075404048327209,0.16510197459967071,0.028268128191627263
41,41,41,02-11,0.04826254826254826,-0.7105684461895538,0.09466714041053774
42,42,42,02-12,0.06573783359497644,-0.4524182473485404,-0.15417920874867072
43,43,43,02-13,0.12843296350519465,0.4737331684828569,-0.5277299315382513
44,44,44,02-14,0.0,-1.4235174020175432,-0.6477514177591934
45,45,45,02-15,0.013864241348713387,-1.2187106367563971,-0.6363873108215975
46,46,46,02-16,0.058791814427223185,-0.5550269427259819,-0.5726167982269129
47,47,47,02-17,0.05287825676498535,-0.6423838045639784,-0.5211538994516978
48,48,48,02-18,0.09163921755804626,-0.06979517178043253,-0.4211006362770219
49,49,49,02-19,0.1493354189943253,0.7825105611341472,-0.2781365834805231
50,50,50,02-20,0.040638186534843065,-0.823197822969488,-0.1750425377094198
51,51,51,02-21,0.07193131143695583,-0.3609263199774047,-0.07371270607599968
52,52,52,02-22,0.10066506203298592,0.06353733190063816,-0.09913173949053383
53,53,53,02-23,0.0940349414027876,-0.03440481476345772,-0.24910004083142864
54,54,54,02-24,0.08131488241235656,-0.22230937226763733,-0.2103344153448388
55,55,55,02-25,0.08842346459294817,-0.11729924691122172,-0.3185930697998349
56,56,56,02-26,0.05638344730573454,-0.590604070049949,-0.4378261089358677
57,57,57,02-27,0.027960377814605208,-1.0104782467073812,-0.3407994157627197
58,58,58,02-28,0.05223671165457716,-0.651860902915559,-0.5192492707596804
59,59,59,02-29,0.13344383953283245,0.5477553442754297,-0.630753222749293
60,60,60,03-01,0.00883470271225373,-1.2930085022494018,-0.5095464911141173
61,61,61,03-02,0.04313440298168263,-0.7863229588488972,-0.4197520521183503
62,62,62,03-03,0.1056134435415359,0.1366363197611054,-0.2718302877630619
63,63,63,03-04,0.06443178360304905,-0.4717116127327789,-0.3830829331847296
64,64,64,03-05,0.11231743327920482,0.23566968321617154,0.012643153836377338
65,65,65,03-06,0.08825684998660037,-0.11976052825457666,0.09893498941888937
66,66,66,03-07,0.16956499806495584,1.08134801987724,-0.11990544529498284
67,67,67,03-08,0.0781831720029784,-0.268571945353825,-0.18394950850361905
68,68,68,03-09,0.016728002676480426,-1.1764062885221278,-0.2404921510360438
69,69,69,03-10,0.03841929281023918,-0.8559759919845961,-0.1209304010024008
70,70,70,03-11,0.08935176098130007,-0.10358617197837673,-0.407584736090249
71,71,71,03-12,0.13681871140052426,0.5976099719472813,0.10202286704874307
72,72,72,03-13,0.05313588850174218,-0.6385779906498493,0.3717159863934083
73,73,73,03-14,0.28516821355810834,2.7890736734801282,0.580860707667421
74,74,74,03-15,0.12626805108008116,0.44175242754586336,0.3975741864057403
75,75,75,03-16,0.12336666909993435,0.3988923356594804,0.2447722229803288
76,76,76,03-17,0.014907094170673691,-1.2033052995484608,0.33140534383325443
77,77,77,03-18,0.0747558211404509,-0.3192018086051884,0.04788728209548062
78,78,78,03-19,0.08832327583533076,-0.11877926553229562,-0.08474006210479874
79,79,79,03-20,0.17001295011825476,1.0879653030534846,-0.14321468426161674
80,80,80,03-21,0.07239939570377188,-0.3540116376558129,-0.08225910152648301
81,81,81,03-22,0.09961629327646301,0.048044602718572506,0.0883350734235054
82,82,82,03-23,0.039665150659104136,-0.8375718031376584,-0.028417560398081788
83,83,83,03-24,0.14404529440102895,0.7043632410947421,-0.00221555078778272
84,84,84,03-25,0.04090238059283775,-0.8192950684618188,0.09378094334166533
85,85,85,03-26,0.18065530320445164,1.245177360715279,-0.02967835269901196
86,86,86,03-27,0.11138986249457293,0.22196732712087536,0.2869644935566275
87,87,87,03-28,0.04947138302798517,-0.6927111735254912,0.06703610133276655
88,88,88,03-29,0.16827455971551195,1.0622852743961784,0.4021284812818772
89,89,89,03-30,0.054717962698732935,-0.6152071122484235,-0.0027999562593291607
90,90,90,03-31,0.17700535425600114,1.191259211232845,-0.0437008274026786
91,91,91,04-01,0.016187330287531294,-1.1843932645319593,-0.019218814914513344
92,92,92,04-02,0.0947773385426134,-0.02343789973922128,-0.4335192609834669
93,93,93,04-03,0.05941513257371946,-0.5458190985964996,-0.3803681456978241
94,94,94,04-04,1.5860328923216518e-17,-1.4235174020175434,-0.6799080370391937
95,95,95,04-05,0.0763061135393704,-0.2963004205345666,-0.5042585077876524
96,96,96,04-06,0.05534257592456735,-0.6059801368153719,-0.5684268880975595
97,97,97,04-07,0.08753011420073209,-0.13049608902271118,-0.474767498848417
98,98,98,04-08,0.06871435442864017,-0.4084481815986641,0.01442062373851686
99,99,99,04-09,0.09745634792519926,0.016137236898355403,0.018414401065918656
100,100,100,04-10,0.19869135244105848,1.51161133350406,-0.02415849112563336
101,101,101,04-11,0.0779282482190383,-0.27233775657015585,-0.07290469929606165
102,102,102,04-12,0.0380509346595781,-0.8614174899646839,-0.12616996132745342
103,103,103,04-13,0.06773108478739108,-0.422973338045281,-0.2961876526626464
104,104,104,04-14,0.04707984111466696,-0.7280397537870147,-0.6588572555103208
105,105,105,04-15,0.02840102243680769,-1.0039689111128025,-0.6956320845652783
106,106,106,04-16,0.05138746145940388,-0.6644062835819866,-0.6282018928734209
107,107,107,04-17,0.06299158033332175,-0.4929867308999006,-0.6709676605014409
108,108,108,04-18,0.06543875411799935,-0.456836339813539,0.2638995198385993
109,109,109,04-19,0.05036110416877677,-0.6795679438134019,0.5413736399633851
110,110,110,04-20,0.4267906636755964,4.881163328253226,0.7815897303843422
111,111,111,04-21,0.14110144513602987,0.6608758096359113,0.8505040458393168
112,112,112,04-22,0.14895495682589585,0.7768902589437569,1.0060547183284454
113,113,113,04-23,0.09098219970463592,-0.07950083817005295,1.484196750395298
114,114,114,04-24,0.12861807524816166,0.4764676951212321,0.5965870873955957
115,115,115,04-25,0.24456591541375125,2.189284248587715,0.5705145127654186
116,116,116,04-26,0.06627421562994325,-0.4444946497449875,0.3757623242385129
117,117,117,04-27,0.13051166407696554,0.504440361854848,0.3084455863318481
118,118,118,04-28,0.06985333120866663,-0.3916228722176775,0.12047749792710165
119,119,119,04-29,0.06364046126285974,-0.4834012656100415,-0.2931082690871744
120,120,120,04-30,0.052271917243758216,-0.6513408353072468,-0.014634107598387866
121,121,121,05-01,0.0765816336943285,-0.2922303534979413,-0.08173572267739604
122,122,122,05-02,0.17938082065849015,1.2263503191877319,0.09186540288176684
123,123,123,05-03,0.10325730111221856,0.1018306713807989,0.17143531863497385
124,124,124,05-04,0.14036412415317498,0.6499838811372998,0.3531874856777969
125,125,125,05-05,0.09595901816285113,-0.0059817710907996,0.3660092488158202
126,126,126,05-06,0.12609338226187936,0.4391721669496917,0.07233837408051629
127,127,127,05-07,0.0817893918980654,-0.21529977466980146,0.34241488180488466
128,128,128,05-08,0.060101834559769376,-0.5356749292240918,0.4816775074338803
129,129,129,05-09,0.2129530686597564,1.7222897177270091,0.7281919468083745
130,130,130,05-10,0.19692780211900834,1.4855596349112734,0.44578526155672815
131,131,131,05-11,0.19608468576195198,1.4731048651561651,0.34157628817974944
132,132,132,05-12,0.011389521640091087,-1.2552679445601866,0.3113336921833163
133,133,133,05-13,0.03946329913180738,-0.840553614931674,0.25195393260620325
134,134,134,05-14,0.047818334567816936,-0.7171305052026904,0.006898955983875614
135,135,135,05-15,0.18883505721743066,1.3660111602643308,-0.32262654570539634
136,136,136,05-16,0.09739491798024953,0.015229775177307659,-0.004469967005322428
137,137,137,05-17,0.062242786150367824,-0.5040481449794665,0.22222946641955246
138,138,138,05-18,0.14061375663509296,0.6536715276402566,0.21338504116058585
139,139,139,05-19,0.1315407943633181,0.5196429856175753,-0.12312678314754
140,140,140,05-20,0.04422603390651942,-0.7701970567564901,-0.27409942256003
141,141,141,05-21,0.05215555418573699,-0.6530597855844242,-0.4273442987330428
142,142,142,05-22,0.03607503607503604,-0.8906060612976325,-0.5298492896774366
143,143,143,05-23,0.0,-1.4235174020175432,-0.4598709792020319
144,144,144,05-24,0.09897976279445007,0.038641581973893724,-0.4876900754112978
145,145,145,05-25,0.1599635718346324,0.9395128484700034,-0.03989693786508208
146,146,146,05-26,0.03292687598691012,-0.9371116340120852,0.18034293711725266
147,147,147,05-27,0.23403369064247634,2.0336990396928702,0.506966679895014
148,148,148,05-28,0.12552888133660645,0.4308331885963758,0.6422453262068346
149,149,149,05-29,0.13266330516914965,0.5362250546490249,0.2909882446939959
150,150,150,05-30,0.15392528569461944,0.8503134598448171,0.5848294665070081
151,151,151,05-31,0.017295053614666205,-1.1680296406070287,0.19235248978323508
152,152,152,06-01,0.15227505119650964,0.8259356968659878,-0.04831989557060115
153,153,153,06-02,0.07462307189147407,-0.3211628206497683,-0.1894096481917049
154,154,154,06-03,0.027776054697461555,-1.0132011235266416,-0.3842642806933951
155,155,155,06-04,0.07535751120257671,-0.3103134610775972,-0.2939746122073369
156,156,156,06-05,0.07478205086621037,-0.31881433516532465,-0.4217724283898135
157,157,157,06-06,0.05396760455085872,-0.6262916296906798,-0.030073741104221337
158,158,158,06-07,0.10036798362089087,0.059148799771128385,0.26404476177699443
159,159,159,06-08,0.2337175763013412,2.0290293030637847,0.18212815162326326
160,160,160,06-09,0.14723685191872465,0.751509893760653,0.2806972864947983
161,161,161,06-10,0.042085807930714605,-0.8018131219999836,0.4946927242344791
162,162,162,06-11,0.1148174356441594,0.2726004740638853,0.3251675550259434
163,163,163,06-12,0.14088517465837375,0.6576809967474052,0.014966256754749791
164,164,164,06-13,0.031512703642466264,-0.9580022154800856,-0.20740100030434952
165,165,165,06-14,0.10772450198763972,0.16782151343662308,0.10954320743666612
166,166,166,06-15,0.056918937391212274,-0.5826936485939429,0.3414957533768269
167,167,167,06-16,0.17081761963415806,1.0998521244461104,0.11572305537321473
168,168,168,06-17,0.2090285640977272,1.66431574970485,0.4042543596741596
169,169,169,06-18,0.04918408740919916,-0.6969551912742677,0.23326616428194386
170,170,170,06-19,0.14870417339845854,0.7731856103255834,0.4752420476882282
171,171,171,06-20,0.0382749912058284,-0.8581076589166716,0.3495339168123888
172,172,172,06-21,0.15520120000598056,0.8691616518437628,0.3606046153591507
173,173,173,06-22,0.11975931019591245,0.34560333919107405,0.6309392060231365
174,174,174,06-23,0.2135251002259781,1.7307399409854218,0.5782099867858194
175,175,175,06-24,0.15898467935035335,0.9250523527096464,0.8456358973697987
176,176,176,06-25,0.12728738218934296,0.4568102949016808,0.9771193391692318
177,177,177,06-26,0.14689417756448686,0.7464478045872044,0.7932694212105463
178,178,178,06-27,0.2086052416588764,1.6580623026403607,0.3851924676805563
179,179,179,06-28,0.04508581106798297,-0.7574961685610389,-0.0062358247739752355
180,180,180,06-29,0.04777830864787383,-0.7177217801945175,-0.14156789574441975
181,181,181,06-30,0.0,-1.4235174020175432,-0.3391402349254808
182,182,182,07-01,0.07232016003445835,-0.3551821309209862,-0.6715800629775904
183,183,183,07-02,0.06664710396581755,-0.4389862304991617,-0.3405291643833193
184,184,184,07-03,0.07357964313934508,-0.3365766656722978,-0.17809062200262146
185,185,185,07-04,0.17954727431995346,1.2288092230045882,0.012419738846478215
186,186,186,07-05,0.1137552450941168,0.25690947408966985,0.3945386248304092
187,187,187,07-06,0.0773787414358468,-0.2804552369229451,0.6336023146298496
188,188,188,07-07,0.22752367938385834,1.9375311849826,0.6993960630939956
189,189,189,07-08,0.1637465339246045,0.9953959082974804,0.3882343006083744
190,190,190,07-09,0.10030279576900616,0.058185825112578526,0.7626908353807157
191,191,191,07-10,0.05316409255080798,-0.6381613519091389,1.0530011617214747
192,192,192,07-11,0.2658465815126269,2.5036486827237168,1.5154137173927655
193,193,193,07-12,0.1952927886191975,1.4614067211216095,1.4828971868694267
194,194,194,07-13,0.4153397195325589,4.712006519010345,1.4273975349316623
195,195,195,07-14,0.15053944011331707,0.8002967251574457,1.3414902499031067
196,196,196,07-15,0.07776075029740387,-0.274812086514008,1.0865705626672275
197,197,197,07-16,0.01827151470856929,-1.153605062080472,0.8544684914795129
198,198,198,07-17,0.16230699197210738,0.9741305593084418,-0.07963350109609675
199,199,199,07-18,0.10102092816440401,0.06879429399532162,-0.3041575184345656
200,200,200,07-19,0.035939689864519016,-0.8926054364433139,-0.36104937209344096
201,201,201,07-20,0.059345523906669626,-0.5468473788733673,-0.06473102277692933
202,202,202,07-21,0.054653240477698664,-0.6161632084672602,-0.22356925201929886
203,203,203,07-22,0.13862581372026864,0.6243050338185978,-0.2747004284796847
204,204,204,07-23,0.09779237861515534,0.021101183854224163,-0.13677796141612605
205,205,205,07-24,0.0802532068446554,-0.23799276476699285,-0.19973873601622533
206,206,206,07-25,0.09195904161808867,-0.06507063406196198,-0.2868319808420632
207,207,207,07-26,0.0337730276042737,-0.9246120264739632,-0.3661961997577447
208,208,208,07-27,0.01927896664738768,-1.1387226774222874,-0.13643783236955134
209,209,209,07-28,0.1063908037850414,0.14811972032450876,-0.11195486167147722
210,210,210,07-29,0.19111230737711551,1.399651388183384,-0.15772749126372165
211,211,211,07-30,0.09019734558222392,-0.09109494057854796,-0.18883312427420645
212,212,212,07-31,0.07336777732006712,-0.3397064116154285,-0.10307107652677146
213,213,213,08-01,0.021138991727226955,-1.1112458245368722,-0.055771449664259634
214,214,214,08-02,0.054112554112554036,-0.6241503909376775,-0.2555385014002031
215,215,215,08-03,0.1256022817366545,0.4319174814995797,-0.2891413011119394
216,216,216,08-04,0.10997381719326234,0.20104907776772327,-0.30155892483606755
217,217,217,08-05,0.07654904667172781,-0.2927117388489658,-0.16609236674495176
218,218,218,08-06,0.06832416661504079,-0.4142121539601974,-0.06940091321707616
219,219,219,08-07,0.07616083791458149,-0.2984464759901773,-0.11888377393871485
220,220,220,08-08,0.09338528945483787,-0.04400166977042387,-0.2324782238800221
221,221,221,08-09,0.10550404945038776,0.13502031716974758,-0.2974334872185337
222,222,222,08-10,0.06383566737621424,-0.48051762188012,-0.2376210566555001
223,223,223,08-11,0.05016645779642159,-0.6824433188800355,-0.10374457440684
224,224,224,08-12,0.09261791409711316,-0.05533757058199607,-0.19934691247000028
225,225,225,08-13,0.1305368501067224,0.5048124175017835,-0.151524021627328
226,226,226,08-14,0.054554915271088286,-0.6176156981493858,-0.22035936242765444
227,227,227,08-15,0.12492805919314898,0.42195766222578135,-0.16045152133458868
228,228,228,08-16,0.0358771247872586,-0.8935296666820791,0.046813138265494665
229,229,229,08-17,0.07449895774686742,-0.32299627232164085,-0.012687651807526448
230,230,230,08-18,0.17680167414304054,1.1882503870185042,-0.1296613339672519
231,231,231,08-19,0.1063696802490382,0.14780767706365688,-0.374563680059558
232,232,232,08-20,0.007044237813468553,-1.3194577911077383,-0.3886816617601732
233,233,233,08-21,0.025457168314311114,-1.0474564143280554,-0.33196428640481185
234,234,234,08-22,0.03014288728574435,-0.9782375568857702,-0.6712038924556151
235,235,235,08-23,0.09753560049418032,0.017307979810527282,-0.7666754629976155
236,236,236,08-24,0.03901424019767213,-0.8471872492863151,-0.14674052795090853
237,237,237,08-25,0.06759241932465651,-0.4250217461883448,-0.13835558219922214
238,238,238,08-26,0.2588404384622288,2.400151819172503,-0.21256888972118435
239,239,239,08-27,0.028862844238610363,-0.9971467398179372,-0.3929152957093634
240,240,240,08-28,0.0,-1.4235174020175432,-0.12077716047244272
241,241,241,08-29,0.024285107158035262,-1.0647704561185474,0.03556472525823245
242,242,242,08-30,0.1495473697738146,0.7856415621352092,-0.28932823023671994
243,243,243,08-31,0.13109310399938082,0.5130295681957062,-0.08891303076259904
244,244,244,09-01,0.12688011942485705,0.4507940862027886,0.3922867296122252
245,245,245,09-02,0.1102645896912118,0.20534445702678827,0.5474950632858938
246,246,246,09-03,0.19544675507978249,1.463681160231402,0.3641648113341099
247,247,247,09-04,0.08732538206222402,-0.1335204540765354,0.2758965049294325
248,248,248,09-05,0.07508494106432234,-0.314339949575494,0.03078240209771744
249,249,249,09-06,0.09524156066165317,-0.016580270232357947,0.05127815466300503
250,250,250,09-07,0.027323220258002743,-1.019890530787502,-0.17955652765225918
251,251,251,09-08,0.11858925786786115,0.3283189724185138,0.07579126186007047
252,252,252,09-09,0.10168966429642792,0.07867306633981656,-0.016154362457412825
253,253,253,09-10,0.19103885199019285,1.3985662829974426,0.09999781018743782
254,254,254,09-11,0.03773979795236613,-0.8660136954803938,0.9466818945548288
255,255,255,09-12,0.1424185692728371,0.6803327656367459,0.9072271546232794
256,256,256,09-13,0.3712171090213793,4.060213975416843,0.7328603423818368
257,257,257,09-14,0.10256410256410244,0.09159053282921806,0.4063441270864625
258,258,258,09-15,0.03086787581579794,-0.9675278071088386,0.3635296182868433
259,259,259,09-16,0.058419220777775976,-0.5605310087748039,0.4935200701568597
260,260,260,09-17,0.020350020350020245,-1.1229007482781077,-0.1747046395061045
261,261,261,09-18,0.19521620988171748,1.4602754768568436,-0.4018580984879665
262,262,262,09-19,0.09980726653512152,0.05086571743905853,-0.28925239710302303
263,263,263,09-20,0.010302197802197757,-1.271330221061954,-0.06885158618808852
264,264,264,09-21,0.07660443005270573,-0.2918935987991774,0.022893049497171192
265,265,265,09-22,0.1479384326674965,0.7618738567148028,-0.03794842927179794
266,266,266,09-23,0.057613528807908,-0.5724329341665494,0.3709749626004883
267,267,267,09-24,0.17050449849103028,1.0952266042430288,0.7550508994534196
268,268,268,09-25,0.2658978521900309,2.504406068672776,0.9086107656816076
269,269,269,09-26,0.1663006037524852,1.0331254000556342,0.782309935501527
270,270,270,09-27,0.1389751543053669,0.6294655985699495,0.8682934096127949
271,271,271,09-28,0.0966393892029876,0.004068875634320135,0.8131260758187704
272,272,272,09-29,0.0925370520292072,-0.056532089498942326,0.18840425326714091
273,273,273,09-30,0.14809742919397456,0.7642226014788824,-0.22103621374505525
274,274,274,10-01,0.012157382847037991,-1.2439248666370006,0.10633808944445293
275,275,275,10-02,0.0,-1.4235174020175432,0.11550311575182035
276,276,276,10-03,0.27194331124097004,2.593711417706998,0.05984358656464001
277,277,277,10-04,0.10036190695860853,0.059059033478524835,-0.3047797473514309
278,278,278,10-05,0.06993006993006982,-0.39048926462202455,-0.2306522256717164
279,279,279,10-06,0.0,-1.4235174020175432,-0.0963462706506728
280,280,280,10-07,0.042265426880811405,-0.7991597365587136,-0.5545561644072162
281,281,281,10-08,0.05455044922779547,-0.6176816718912814,-0.3000044281137688
282,282,282,10-09,0.08583424749079255,-0.15554794483226195,-0.2199190899865517
283,283,283,10-10,0.20375204751006198,1.58636945123921,-0.11957923191157642
284,284,284,10-11,0.1024579736311014,0.09002276414127744,0.14451729779357142
285,285,285,10-12,0.04075459150404403,-0.8214782535676913,0.3229420829959357
286,286,286,10-13,0.14953233349459752,0.7854194416721734,0.5915437612546307
287,287,287,10-14,0.12702044644152174,0.45286703932290395,0.3722667988843937
288,288,288,10-15,0.1949309901486725,1.456062124719908,0.7317909423678511
289,289,289,10-16,0.1146893041586698,0.2707076770177877,0.6314510842928759
290,290,290,10-17,0.2484842874471052,2.2471676250420223,0.3099233754672561
291,291,291,10-18,0.0,-1.4235174020175432,0.41712181670866544
292,292,292,10-19,0.018938861649859008,-1.1437468112815452,0.4477804510292906
293,293,293,10-20,0.1705607580034482,1.09605768677136,0.3968034224566119
294,294,294,10-21,0.20738347056652712,1.6400139306436592,-0.033529218093801307
295,295,295,10-22,0.09398419239722874,-0.0351544944182839,0.04039290987491252
296,296,296,10-23,0.07369800298391557,-0.3348282182604569,0.299229787530491
297,297,297,10-24,0.030024620188554525,-0.9799846342052602,-0.08446435084966204
298,298,298,10-25,0.12406947890818845,0.4092744546519259,-0.42009122279780603
299,299,299,10-26,0.014717425431711097,-1.2061071435095585,-0.48061535802621297
300,300,300,10-27,0.07106340467799395,-0.3737473010452049,-0.6171847657797612
301,301,301,10-28,0.06940137501347142,-0.3982993057887256,-0.5681709197276874
302,302,302,10-29,0.018228217280349863,-1.154244664781746,-0.7221340305474192
303,303,303,10-30,0.04993235488359248,-0.6859015578928173,-0.20327072322912546
304,304,304,10-31,0.061534970602810074,-0.5145042102664649,-0.15533690542905929
305,305,305,11-01,0.2254618149682569,1.9070727004002042,-0.19204655912664467
306,306,306,11-02,0.0905324691270514,-0.08614439424480796,0.05620800093368783
307,307,307,11-03,0.05449117911123968,-0.6185572279742378,0.3703057970516552
308,308,308,11-04,0.1190606619178046,0.3352826955802489,0.4941452862376971
309,309,309,11-05,0.17750805230528147,1.198685218814987,0.020970787562528497
310,310,310,11-06,0.11183430220118053,0.2285327248497861,0.06122940215293976
311,311,311,11-07,0.033274644549618024,-0.9319742916508076,0.2483615072695985
312,312,312,11-08,0.10688413060663,0.15540729329765962,-0.04477184233003357
313,313,313,11-09,0.13049778952145805,0.5042354027257143,-0.0900308084113648
314,314,314,11-10,0.0,-1.4235174020175432,-0.2050408871461981
315,315,315,11-11,0.15912542041874048,0.9271314223269996,-0.05275654034344302
316,316,316,11-12,0.06512117276677633,-0.4615277475592132,-0.13731795708348826
317,317,317,11-13,0.09512729678048956,-0.01826821083427745,-0.2820970273165659
318,318,318,11-14,0.07253819806934578,-0.3519612071426119,-0.1764347609623981
319,319,319,11-15,0.07169352191649983,-0.3644390186727513,-0.2343854709966937
320,320,320,11-16,0.04291637027668442,-0.7895438038925366,-0.26026076649007346
321,321,321,11-17,0.13558783963950233,0.579427162121226,-0.08651630736651633
322,322,322,11-18,0.054611519692609536,-0.6167795205194917,-0.13812803737557108
323,323,323,11-19,0.1656963068779596,1.0241985439070649,-0.2659831702395689
324,324,324,11-20,0.05157529246343654,-0.6616315871969405,-0.2059471307641452
325,325,325,11-21,0.019763174280628026,-1.1315698158567382,-0.3410143819667402
326,326,326,11-22,0.0673009399908783,-0.4293275670399941,-0.305902881739164
327,327,327,11-23,0.08072817814563475,-0.23097634509434425,-0.17252042849263838
328,328,328,11-24,0.06887260074576182,-0.40611051915403423,-0.18839574410000245
329,329,329,11-25,0.2198716615192587,1.8244932633862192,0.006784312297213953
330,330,330,11-26,0.04512728650659677,-0.7568834808411249,-0.09318479818475152
331,331,331,11-27,0.09903858507761293,0.03951052252656029,-0.2226967137754842
332,332,332,11-28,0.026696933378960917,-1.029142229931787,-0.3110418552867301
333,333,333,11-29,0.028124902477628576,-1.0080478386387404,-0.8426014941230121
334,334,334,11-30,0.03298984963635253,-0.9361813682215101,-0.8946934756934987
335,335,335,12-01,0.0039704597792424015,-1.3648645696314723,-0.5776278117056076
336,336,336,12-02,0.02396931927133264,-1.069435370264046,-0.3314342286740553
337,337,337,12-03,0.2278197281217816,1.9419045064539064,-0.2888005468745113
338,338,338,12-04,0.1266922801918962,0.4480192682575272,-0.1951684918061631
339,339,339,12-05,0.045441234385886924,-0.7522457478414769,0.2461532917747605
340,340,340,12-06,0.07101996278583865,-0.3743890378114201,0.4402704086474243
341,341,341,12-07,0.1832201553313067,1.2830661318540693,-0.039371312396505966
342,342,342,12-08,0.10281300067435853,0.09526733097193699,-0.16690355103111906
343,343,343,12-09,0.03300579491055683,-0.9359458198096752,-0.1818966619432334
344,344,344,12-10,0.07489308106141453,-0.3171741635501512,-0.34490093496876617
345,345,345,12-11,0.03935154956550906,-0.8422044133141632,-0.7602359654106653
346,346,346,12-12,0.004813246053138238,-1.3524146759646167,-0.8476354023879821
347,347,347,12-13,0.014525383106979447,-1.2089440507973248,-0.8333043493774704
348,348,348,12-14,0.06731436214696025,-0.4291292908919646,-0.8386669913479864
349,349,349,12-15,0.03882657463330457,-0.8499595017466052,-0.8990099975301368
350,350,350,12-16,0.07271496075026641,-0.3493500153732474,-0.8918279039894372
351,351,351,12-17,0.014842300556586271,-1.2042624504070656,-0.23556363484360496
352,352,352,12-18,0.007730364873222014,-1.3093221147204197,-0.07790235033331233
353,353,353,12-19,0.2810773069471904,2.7286415640776687,-0.05461004542334145
354,354,354,12-20,0.13135094112456533,0.5168384161697913,-0.1604320512001843
355,355,355,12-21,0.04828710597155098,-0.71020567228678,-0.1209305965616253
356,356,356,12-22,0.029733709826517987,-0.9842820500343046,-0.0025598166417112322
357,357,357,12-23,0.03088642976401532,-0.9672537225757116,-0.5663996571538966
358,358,358,12-24,0.05580849528124513,-0.5990974352009351,-0.6663959722502428
359,359,359,12-25,0.0520650000271509,-0.654397478995444,-0.7205262858402087
360,360,360,12-26,0.09073588493606513,-0.08313947440828551,-0.601393233351735
361,361,361,12-27,0.026301238533942468,-1.034987553826575,0.3019423832487234
362,362,362,12-28,0.07812144907535863,-0.26948373510346224,0.5086269201831924
363,363,363,12-29,0.3977902180681277,4.452759977027039,
364,364,364,12-30,0.1397566294979863,0.6410097864058796,
365,365,365,12-31,,,
