,unnamed: 0,unnamed: 0,mth_day,art,art_norm,art_ravg
30,30,30,01-31,1.8279683594380285,-0.6316190449294069,-0.9690972098487866
31,31,31,02-01,1.5033163971803445,-1.4649916883481262,-0.5594887778734611
32,32,32,02-02,1.5509617342402529,-1.3426874206761632,-0.7149112068706027
33,33,33,02-03,2.4205483837513606,0.8895175527516441,-0.4643995607507067
34,34,34,02-04,1.6862349185803551,-0.9954448830576792,-0.3367597426188174
35,35,35,02-05,2.3696364883302543,0.7588281197554915,-0.2555474405528599
36,36,36,02-06,2.126311611374448,0.1342198638619283,0.0053321444427948785
37,37,37,02-07,1.6931407219891181,-0.9777178759523808,-0.34415880346415256
38,38,38,02-08,2.1607374679458924,0.2225900892977655,-0.365186579312204
39,39,39,02-09,1.6036538797717264,-1.2074281346900406,-0.5370273454487389
40,40,40,02-10,1.63708493451335,-1.1216115381459877,-0.809709586857804
41,41,41,02-11,1.9679786535357453,-0.27221647706371765,-0.9156584713498128
42,42,42,02-12,1.4889485389574149,-1.5018735845924622,-1.1960200333759
43,43,43,02-13,1.4454975084448891,-1.6134111829044342,-1.123588400712481
44,44,44,02-14,1.5054248753941832,-1.4595792828587577,-0.9092653296416924
45,45,45,02-15,1.7729544095604768,-0.7728383387095259,-1.0141024411215602
46,46,46,02-16,2.1380402235767417,0.16432688827874364,-0.9189563336059602
47,47,47,02-17,1.7229340802960222,-0.901239145942924,-0.8796998889665927
48,48,48,02-18,1.7113415158571863,-0.930996939498862,-0.7022581345723302
49,49,49,02-19,1.5372548888970383,-1.3778725150682294,-0.6065709369484124
50,50,50,02-20,1.9201743697924487,-0.3949287564931831,-0.4999834487489478
51,51,51,02-21,1.996612121751076,-0.19871515296601874,-0.2372270622283764
52,52,52,02-22,2.387176099125426,0.8038518174755308,-0.0796253830703836
53,53,53,02-23,2.3370966196112115,0.6752991731805046,0.21299648780343616
54,54,54,02-24,2.079717138439561,0.014613135449094481,0.4638826960983589
55,55,55,02-25,2.2212245295777087,0.3778587101746892,0.441026652543522
56,56,56,02-26,2.5065917460015172,1.1103884932763533,0.21080718682733024
57,57,57,02-27,1.9431887742381195,-0.33585141429504056,-0.17796268213784408
58,58,58,02-28,1.8490648336435007,-0.5774649768216197,-0.19974643720087204
59,59,59,02-29,1.4283921991605537,-1.6573200406105413,-0.4478389403980109
60,60,60,03-01,2.028800140750213,-0.11608939492907328,-0.8177318980912895
61,61,61,03-02,1.6413371145987867,-1.1106963090081443,-0.7709339725177022
62,62,62,03-03,1.642009913453275,-1.1089692528833186,-0.906184858099488
63,63,63,03-04,2.0525734905738617,-0.05506386085351656,-0.7151539168151491
64,64,64,03-05,1.5329315954242486,-1.3889702903123349,-0.7257924374251888
65,65,65,03-06,1.8749048397877497,-0.5111343929045074,-0.6372944363586619
66,66,66,03-07,2.003933834286878,-0.17992051858931218,-0.5853563092309795
67,67,67,03-08,1.8481909147254727,-0.5797083026089821,-0.7268952626582502
68,68,68,03-09,1.7634092539846808,-0.7973404901172243,-0.5428750589083287
69,69,69,03-10,1.721742624005749,-0.9042975814171406,-0.5145613249876285
70,70,70,03-11,1.963057451229097,-0.28484906781280595,-0.497559774783814
71,71,71,03-12,1.9410849047235657,-0.3412519893803068,-0.27577688347742874
72,72,72,03-13,2.043672983480316,-0.07791121736642485,-0.035639291163996445
73,73,73,03-14,2.366582667272771,0.7509890452293299,-0.2361616146503613
74,74,74,03-15,2.32470298858514,0.6434850637633692,-0.3627315316297866
75,75,75,03-16,1.2530449797255565,-2.1074315223353293,-0.4750637966594069
76,76,76,03-17,1.6672149689878109,-1.0442685696893586,-0.3664503536719095
77,77,77,03-18,1.678521280481393,-1.0152455795580284,-0.25550723517132856
78,78,78,03-19,2.2975442930697567,0.5737694405585593,-0.27327505666246826
79,79,79,03-20,2.6258993228263683,1.4166477562328157,0.14903894034819576
80,80,80,03-21,2.283172769245474,0.5368781348165311,0.3315418298028244
81,81,81,03-22,2.2401549039675324,0.4264524597286548,0.4342660190516041
82,82,82,03-23,2.093794278834724,0.05074876703841297,0.5989579851980044
83,83,83,03-24,1.9186271433818376,-0.3989004440653505,0.5173667877554841
84,84,84,03-25,2.6824926380850185,1.5619212374369609,0.5179794957267821
85,85,85,03-26,2.4351893740763986,0.9271005715776937,0.5269917897358921
86,86,86,03-27,2.2846049029739595,0.5405543826443195,0.5252781606189035
87,87,87,03-28,2.2612200946066063,0.4805262237833146,0.8544622355046808
88,88,88,03-29,2.089788869779322,0.040466992336481454,0.5003473672714598
89,89,89,03-30,2.6880566899330955,1.5762040052493127,0.21297901980676212
90,90,90,03-31,1.8547902573234696,-0.5627679719623649,0.07884506440804973
91,91,91,04-01,1.76349923426733,-0.7971095132104922,-0.03257415253783513
92,92,92,04-02,1.97108235934736,-0.2642493497479552,0.034719331831830964
93,93,93,04-03,2.000790614226927,-0.1879890778919946,-0.25618582937941314
94,94,94,04-04,2.2470795746300123,0.444227898554478,-0.09400985394508976
95,95,95,04-05,2.00809965872539,-0.16922696201815185,-0.007559497982979058
96,96,96,04-06,2.23385776623391,0.41028788064357535,0.14447738826257805
97,97,97,04-07,1.9655669017576312,-0.2784073774378281,0.3736266030471449
98,98,98,04-08,2.3264509247421934,0.6479719677253872,0.33735791899692313
99,99,99,04-09,2.5364002924455487,1.1869062108154065,0.3756069042318889
100,100,100,04-10,2.162305737583199,0.2266157942531481,0.11230793784687143
101,101,101,04-11,2.0975022198170747,0.06026694939164271,0.10034338102391772
102,102,102,04-12,1.618427009495951,-1.1695059176665292,0.10918814806413098
103,103,103,04-13,1.9376011396405959,-0.35019471837555044,-0.1958849985606602
104,104,104,04-14,2.347124540546555,0.7010405699666666,-0.4206727474719008
105,105,105,04-15,1.8233272406767853,-0.6435326689333404,-0.4128331316957293
106,106,106,04-16,1.6368904793418386,-1.1221106992142955,-0.3491337689025891
107,107,107,04-17,2.115826411271017,0.10730464404867153,-0.2564340982480727
108,108,108,04-18,1.7673168725506463,-0.787309740907688,-0.3878052404985571
109,109,109,04-19,2.154275854484881,0.2060033055515485,-0.2849806086343564
110,110,110,04-20,2.0400597518055297,-0.08718628353624007,0.055115745036441136
111,111,111,04-21,2.06366787652627,-0.02658487774813617,0.05783615350413795
112,112,112,04-22,2.4318262102986226,0.9184674228104897,0.2070311337439058
113,113,113,04-23,2.1221850501403496,0.12362709485485235,0.33324962373284345
114,114,114,04-24,2.1160428126904933,0.1078601405309191,0.3086616977768025
115,115,115,04-25,2.4492969169474894,0.9633142454851742,0.2366688951116301
116,116,116,04-26,1.9825883303050909,-0.234713839272486,0.2715951102994905
117,117,117,04-27,1.8953930608966296,-0.4585416937391706,0.1934883485085103
118,118,118,04-28,2.513462182281993,1.1280247139376518,0.18654132526406847
119,119,119,04-29,1.9396195650746642,-0.3450134758910287,0.015958817390640832
120,120,120,04-30,2.0998049526217564,0.06617800106426851,-0.32792192262678044
121,121,121,05-01,2.050580114720132,-0.06018080175539187,-0.11442925725217065
122,122,122,05-02,1.1788070357478568,-2.2979982793770137,-0.3261696693141607
123,123,123,05-03,2.394407373081094,0.8224142985084881,-0.7057888580360759
124,124,124,05-04,2.0185435587247493,-0.14241775843428855,-0.8197006834452206
125,125,125,05-05,1.0523037970144642,-2.62272860822252,-0.8204514765805815
126,126,126,05-06,1.83354928942846,-0.6172929513906004,-0.4783466495949178
127,127,127,05-07,2.048825222956626,-0.06468556056755664,-0.7871982349542526
128,128,128,05-08,1.9784373398320128,-0.2453693174630323,-0.7986767334609475
129,129,129,05-09,1.6725026595644157,-1.03069521364752,-0.1464578690149562
130,130,130,05-10,1.9917139014755032,-0.21128874947445814,-0.02342222749787885
131,131,131,05-11,2.576789649791475,1.2905845784534278,0.044600770075358516
132,132,132,05-12,2.121130813215649,0.12092089771186375,-0.13055672742933752
133,133,133,05-13,2.207821080201525,0.3434524248718675,0.034188784408381544
134,134,134,05-14,1.5690270306399436,-1.2963143024912085,0.2382231442157985
135,135,135,05-15,2.057576161414817,-0.04222214262120567,0.06749303850063862
136,136,136,05-16,2.4686205227996685,1.0129174093700433,0.32762808207710603
137,137,137,05-17,2.1777278547497625,0.26620394416246873,0.14856316128042288
138,138,138,05-18,2.72916626781832,1.6817311591706678,0.9200204955252862
139,139,139,05-19,1.7892776228376297,-0.7309370999082313,1.6162857743527097
140,140,140,05-20,3.3722189592824,3.3324297029779717,1.4328875733592206
141,141,141,05-21,3.6850153926518088,4.135369530343334,1.5657115174032212
142,142,142,05-22,2.039948526204144,-0.08747179659089184,1.26001988648111
143,143,143,05-23,2.488188398967725,1.0631476084264715,1.2708133156374195
144,144,144,05-24,2.0146475808298043,-0.15241862636199924,0.7195588288483109
145,145,145,05-25,1.814506010038177,-0.666176524970374,0.05247581312120664
146,146,146,05-26,2.083725614178553,0.02490278224331924,-0.027568785488149918
147,147,147,05-27,2.125786312444782,0.13287143598070908,-0.241812539536066
148,148,148,05-28,1.8528535726185391,-0.5677393882470312,-0.12394040503192524
149,149,149,05-29,1.9874185042341284,-0.2223149158610248,0.17788186444151122
150,150,150,05-30,2.2901600066177763,0.5548141806628453,0.2716815585136319
151,151,151,05-31,2.519980513993446,1.1447570918702448,0.31018180470342704
152,152,152,06-01,2.302971506014607,0.5877009466760434,0.3931143963177532
153,153,153,06-02,2.21577616683918,0.3638729131194797,0.4731210514412344
154,154,154,06-03,2.0466988744675825,-0.07014383856107466,0.43686988205905664
155,155,155,06-04,2.1744247693279157,0.25772501487986244,0.20487457284314006
156,156,156,06-05,2.2054271080735197,0.33730716436977914,0.18342267172476895
157,157,157,06-06,1.977718420561495,-0.2472147634252552,0.27086217543238816
158,158,158,06-07,2.2528301783823457,0.4589895399658176,0.20024358833531106
159,159,159,06-08,2.420155852313836,0.8885099353651947,-0.005147951274161307
160,160,160,06-09,1.88163612813926,-0.4938553611435374,0.1120314720268702
161,161,161,06-10,1.6943458978271695,-0.9746242227769716,0.2303776740985748
162,162,162,06-11,2.4793204018695065,1.0403837041759685,0.2831713654218451
163,163,163,06-12,2.25433892423468,0.4628624490049719,0.12862049876361314
164,164,164,06-13,2.3762293008633653,0.7757516879054398,0.04328870301731607
165,165,165,06-14,2.0589111496555743,-0.038795264584196736,0.2559683638579631
166,166,166,06-15,1.6821829652538438,-1.00584613562132,0.19870575517020408
167,167,167,06-16,2.191459906328572,0.30145374226691024,0.2005899777042952
168,168,168,06-17,2.345475704029088,0.6968080520494139,0.1406255275637505
169,169,169,06-18,2.2587430755913656,0.4741677842095191,0.2121033680076176
170,170,170,06-19,2.236069362394761,0.4159649870621716,0.5382393687806694
171,171,171,06-20,2.22598230089602,0.3900717780790057,0.6998117814336493
172,172,172,06-21,2.4444879925426717,0.9509698690169908,0.6765563625233608
173,173,173,06-22,2.569116657330005,1.2708882181847907,0.5791571417088272
174,174,174,06-23,2.291118863002645,0.5572755385876823,0.6456391338526141
175,175,175,06-24,2.031083708011763,-0.11022754067768313,0.6964659053112884
176,176,176,06-25,2.3914632984069084,0.8148569399248933,0.8772666084888509
177,177,177,06-26,2.3447839766140266,0.6950324068310514,0.7494661644641915
178,178,178,06-27,2.8670886396436326,2.0357740880823667,0.7811635166484826
179,179,179,06-28,2.2703979610228893,0.5040855540368331,1.0472696486110136
180,180,180,06-29,2.365207742686444,0.7474596516934304,0.9720526956920358
181,181,181,06-30,2.6530758882880567,1.4864092510975024,0.9669140943974232
182,182,182,07-01,2.2156524059829716,0.36355522241102667,0.7199543877221695
183,183,183,07-02,2.332773092839065,0.6642007990633767,0.5759043043147195
184,184,184,07-03,2.2898490049817606,0.5540158480308438,0.5958640237129867
185,185,185,07-04,1.9336976197462832,-0.36021494640786617,0.2636455972733849
186,186,186,07-05,2.411861268836601,0.8672179680830338,0.15868632757711196
187,187,187,07-06,1.8765538973621845,-0.506901307540109,0.2469393129529537
188,188,188,07-07,1.9703223020987641,-0.2662003957666109,0.5261720129870525
189,189,189,07-08,2.539054197242705,1.1937187113184269,0.8931264967323472
190,190,190,07-09,2.9425230137231333,2.2294120482354374,0.7529203873100191
191,191,191,07-10,2.791411110689196,1.8415119560639024,0.8941132204337144
192,192,192,07-11,2.0841457703454584,0.025981311549064214,1.001743314926682
193,193,193,07-12,2.206575747916008,0.34025569120206395,0.524366827220854
194,194,194,07-13,2.221895148779541,0.3795801711911941,0.11988349309925933
195,195,195,07-14,1.4232420954659752,-1.6705402149165414,-0.18014748184359344
196,196,196,07-15,1.9970901932906453,-0.19748795649413067,-0.2060356980682533
197,197,197,07-16,2.0901235496742405,0.04132610640678567,-0.0931127388529268
198,198,198,07-17,2.023635071346205,-0.12934798579889506,-0.07152636773437909
199,199,199,07-18,2.4705200512193293,1.0177934464940228,0.34110654068150364
200,200,200,07-19,2.2723507844210724,0.5090983979024805,0.23440422723416324
201,201,201,07-20,2.387723599392692,0.8052572355787551,0.3036866710757903
202,202,202,07-21,1.7476859270598293,-0.8377018371781731,0.5631438575574411
203,203,203,07-22,2.2520632163106757,0.4570207694565479,0.4248945657376062
204,204,204,07-23,2.6300861137100022,1.4273951330910095,0.21414567014537114
205,205,205,07-24,2.1473783866267198,0.18829769557501352,-0.10566864880708282
206,206,206,07-25,1.7797497154660262,-0.7553949756509301,0.060552144760330086
207,207,207,07-26,1.640194769215926,-1.1136286781359688,-0.21892903481973366
208,208,208,07-27,2.136207728627365,0.15962292422630436,-0.64110684783409
209,209,209,07-28,1.5988084154868034,-1.219866308023835,-0.5420369507301239
210,210,210,07-29,1.6432945037442035,-1.105671744995128,-0.3198106488137125
211,211,211,07-30,2.3789427660154683,0.7827170781988093,-0.3740605471597546
212,212,212,07-31,2.299177888820518,0.5779628358475389,-0.3382909902118835
213,213,213,08-01,1.5133919319300373,-1.4391280682122212,-0.24218782227600685
214,214,214,08-02,2.219814914036592,0.3742402659135308,-0.12588001254003167
215,215,215,08-03,1.8234384099745344,-0.6432473004085751,-0.03756574658139448
216,216,216,08-04,1.915150502053276,-0.4078248865792771,-0.030812995972441137
217,217,217,08-05,2.585367106664814,1.3126026739506325,0.2477627700263559
218,218,218,08-06,2.314961659164887,0.6184793395012591,-0.011227801959197177
219,219,219,08-07,2.1645304336543343,0.2323265277805609,0.08178214000935823
220,220,220,08-08,1.6144545288689889,-1.1797031659997876,0.03629948250415143
221,221,221,08-09,2.0408383479832497,-0.08518764859724276,-0.17001116411407854
222,222,222,08-10,1.8088400720839024,-0.6807208316105179,-0.2560593802291594
223,223,223,08-11,2.1031399292679644,0.07473879424125272,-0.4196143801070199
224,224,224,08-12,2.1138339468660927,0.10219004281077378,-0.15201674050395408
225,225,225,08-13,1.7822396152546909,-0.7490034714866015,-0.1434200520667147
226,226,226,08-14,2.2399329350446755,0.4258826716186073,0.02950882387572351
227,227,227,08-15,2.06093210886279,-0.03360751797380656,-0.10109488884066956
228,228,228,08-16,2.2130412371863697,0.35685242404411144,-0.2726643469294516
229,229,229,08-17,1.7978689179404754,-0.7088834820571057,-0.19297502753630988
230,230,230,08-18,1.712810263125916,-0.9272267057219185,-0.3200437795840632
231,231,231,08-19,1.968504144931344,-0.27086755512775124,-0.3245558022241541
232,232,232,08-20,1.9429244837614164,-0.3365298406679128,-0.31328249338300873
233,233,233,08-21,2.050385779927532,-0.060679653814351635,-0.1088445567239507
234,234,234,08-22,2.2393912874212862,0.4244922770909836,0.11280160910901893
235,235,235,08-23,2.275718853287546,0.5177441378972425,0.07053242459413571
236,236,236,08-24,2.230882435757178,0.40265028927589935,0.3451316612795911
237,237,237,08-25,1.86970483489284,-0.5244826622170505,0.6763196629580275
238,238,238,08-26,2.5847683100143257,1.3110655794448194,0.4866748056951507
239,239,239,08-27,2.824499272638496,1.9264483562562669,0.5102396471772365
240,240,240,08-28,1.7961184572268571,-0.7133768664862773,0.7737896514260266
241,241,241,08-29,2.3307989336419945,0.6591331867897566,1.1256952642707214
242,242,242,08-30,2.846899964348413,1.983950314768641,1.1082565981397694
243,243,243,08-31,2.6922433377468695,1.5869510148511172,0.8496606693644342
244,244,244,09-01,2.544007453103939,1.206433582659107,0.8041391863943136
245,245,245,09-02,2.220061320144445,0.3748727836042559,0.956343595532071
246,246,246,09-03,1.6897172772420896,-0.9865057643070014,0.5777177043843602
247,247,247,09-04,2.6865590643427364,1.5723596416163017,0.12736186692952547
248,248,248,09-05,1.961905914015221,-0.2878050321176239,0.04633687853068739
249,249,249,09-06,1.6395888679951882,-1.1151840098778911,0.8215774948308217
250,250,250,09-07,2.354620952239123,0.7202836522660785,0.9304653764094866
251,251,251,09-08,4.032096231234556,5.026316481405061,0.6071711996418745
252,252,252,09-09,1.944230055167541,-0.33317847483501195,0.5106659353797101
253,253,253,09-10,1.930896470642601,-0.3674054189893707,0.760042161423792
254,254,254,09-11,1.7363360660606633,-0.8668366176906108,0.32610874155019925
255,255,255,09-12,2.2224768360487497,0.3810733463866011,-0.5555393040701575
256,256,256,09-13,1.3403519764308984,-1.8833168669754776,-0.6072042158464465
257,257,257,09-14,1.9713463113155616,-0.2635717923170796,-0.4677599371222915
258,258,258,09-15,1.8234693237912307,-0.6431679454927459,-0.586270425839094
259,259,259,09-16,2.256831278348967,0.4692602533555589,-0.3246055034385538
260,260,260,09-17,1.4593315614333433,-1.5778995499914257,-0.022630656686572898
261,261,261,09-18,2.8340882047362466,1.9510628807898416,0.2086659623659771
262,262,262,09-19,2.0461831120558047,-0.07146778646359213,0.2578856280721709
263,263,263,09-20,2.5119752976302694,1.1242079219982204,0.12045895070964008
264,264,264,09-21,1.9385145764477023,-0.3478499512555834,0.27219225810572106
265,265,265,09-22,1.9356123795192208,-0.3552998108196256,0.4135041478162669
266,266,266,09-23,1.813990546522459,-0.6674997056149399,0.5223996778105425
267,267,267,09-24,3.1643883362356653,2.798934219053116,0.4558849287922714
268,268,268,09-25,2.3007137672645284,0.5819053935020617,0.5593864941222756
269,269,269,09-26,2.356504796228106,0.7251194278885931,0.6629202942417113
270,270,270,09-27,2.1804374656605043,0.2731594407244418,0.5919344130931493
271,271,271,09-28,2.1776106138088585,0.2659029898969881,0.26299937968983195
272,272,272,09-29,1.648069293003037,-1.0934149925063112,0.2166395912787744
273,273,273,09-30,2.3955408952282062,0.8253240186332114,0.15651527865058099
274,274,274,10-01,2.192353145664867,0.3037466630357165,-0.08712030928915397
275,275,275,10-02,2.2159711977596226,0.3643735521194326,-0.3251579033825838
276,276,276,10-03,1.610967572509489,-1.188654086913968,-0.1548608542477292
277,277,277,10-04,1.6212253811726438,-1.1623225746635912,-0.24005598882397405
278,278,278,10-05,2.046118868579604,-0.07163269769718326,-0.1099052636010132
279,279,279,10-06,2.1964071619571808,0.3141532111757422,-0.5112134512534303
280,280,280,10-07,2.4965653513323742,1.0846510143734815,-0.3555693070301456
281,281,281,10-08,1.2779599134657251,-2.04347557379507,-0.4131689673974508
282,282,282,10-09,1.9747676845125828,-0.25478922157425943,-0.3354231161353887
283,283,283,10-10,1.4865928641734538,-1.5079205368674224,-0.45682119590729403
284,284,284,10-11,2.2278407671968647,0.3948424098751889,-0.4148197673141117
285,285,285,10-12,1.9126532485775567,-0.4142352674556894,-0.3779816860894057
286,286,286,10-13,2.5947388129986804,1.3366595859325754,-0.5651471075989634
287,287,287,10-14,1.3640646502832,-1.8224470864468345,-0.3667387695777433
288,288,288,10-15,1.5372902474520447,-1.3777817506316057,-0.5113687743695229
289,289,289,10-16,1.950349312928236,-0.3174705087401017,-0.4038660550462157
290,290,290,10-17,1.8897849270312703,-0.4729376188754891,-0.7119410390464225
291,291,291,10-18,2.1639283705914663,0.2307810484841541,-0.3423623797801889
292,292,292,10-19,1.8746493149714267,-0.5117903180686655,-0.1500686073304258
293,293,293,10-20,2.2279118467580328,0.3950248691505671,-0.2453871991167116
294,294,294,10-21,1.9867546092745023,-0.22401911593302687,-0.2347199367022151
295,295,295,10-22,1.7275531740765162,-0.8893820594578166,-0.3884259612659598
296,296,296,10-23,1.914718414124707,-0.4089340443885101,-0.3537918524570474
297,297,297,10-24,1.8046583882166645,-0.6914550988983141,-0.5042694688788361
298,298,298,10-25,1.9556025222166291,-0.3039856652151911,-0.2946638566110615
299,299,299,10-26,1.8761878934966063,-0.5078408293801645,0.06898221719223774
300,300,300,10-27,2.4766833862293223,1.0336145576736206,0.06610571787521083
301,301,301,10-28,2.5775336409891545,1.2924943833619786,0.3007106867603129
302,302,302,10-29,1.9079949310220599,-0.4261930402906716,0.4646295526233373
303,303,303,10-30,2.353020258062803,0.7161747144122984,0.8183310669246677
304,304,304,10-31,2.3387438351004515,0.6795275299629551,0.8159354999161446
305,305,305,11-01,2.7029241074455896,1.6143682564278183,0.6151415055636831
306,306,306,11-02,2.4710840265466256,1.0192411556224812,0.6800279011660959
307,307,307,11-03,2.1082009976088854,0.08773041724720981,0.6610093098950954
308,308,308,11-04,2.059659345417056,-0.03687466667619477,0.8088451853214306
309,309,309,11-05,2.308566509615928,0.6020631667862957,0.5978936081538397
310,310,310,11-06,2.6842930255731767,1.5665427825209657,0.4323028641328357
311,311,311,11-07,2.2098492938457746,0.34865879342227285,0.3167908781363987
312,312,312,11-08,2.084034892625501,0.025696691496457057,0.4512225080594524
313,313,313,11-09,1.8382051448711323,-0.6053414987314122,0.15152897608249571
314,314,314,11-10,2.3738776686750467,0.7697151128621271,0.07527886442891889
315,315,315,11-11,1.608067682346147,-1.1960980250754445,-0.035818114482143816
316,316,316,11-12,2.5060672445889303,1.1090421125995045,-0.04201353642801224
317,317,317,11-13,1.9501730074506487,-0.31792308004410336,0.0031983154451362683
318,318,318,11-14,2.0695538133079268,-0.011475840178753395,-0.16920249419409675
319,319,319,11-15,1.9438825981245136,-0.3340703874925212,-0.03570166050242418
320,320,320,11-16,1.9709107972314241,-0.2646897449732709,0.0447201662540864
321,321,321,11-17,1.9201103775076336,-0.3950930229254088,0.08595055648894863
322,322,322,11-18,2.6940439251606043,1.591573073138568,0.057117974767178975
323,323,323,11-19,2.0465442564958805,-0.07054073863492999,0.3429276868511484
324,324,324,11-20,2.002161001891454,-0.1844713305093713,0.4531648226002965
325,325,325,11-21,2.611929608737103,1.3807878850112951,0.8014657041648864
326,326,326,11-22,2.2285773000900693,0.3967330695216182,0.5082274059715225
327,327,327,11-23,2.7342232396156687,1.6947122664621308,0.4099355742384345
328,328,328,11-24,2.0086334572068547,-0.1678567160216155,0.5722667000567584
329,329,329,11-25,1.8167985145540055,-0.660291729033458,0.5929952131575654
330,330,330,11-26,2.3815911568067185,0.7895154244005729,0.6874311693569259
331,331,331,11-27,2.6603801008861225,1.5051589636161369,0.5066895729946338
332,332,332,11-28,2.4493103807587526,0.9633488067177816,0.5818305046176112
333,333,333,11-29,2.3117607478312663,0.6102626882883782,0.8689390647043348
334,334,334,11-30,2.184266658679824,0.2829888737162489,0.5815428004185081
335,335,335,12-01,2.4878814315364424,1.0623596314868822,0.6190010416781058
336,336,336,12-02,1.7098357646702704,-0.9348621613143864,0.4898335422116247
337,337,337,12-03,2.747934389765317,1.7299084111737222,0.4107987801775419
338,338,338,12-04,2.1473963511139726,0.18834380991889574,0.3025706134374138
339,339,339,12-05,2.1270261699669755,0.13605411608388066,0.12273760864675205
340,340,340,12-06,1.9312958875760704,-0.3663801267245197,0.5084686570221363
341,341,341,12-07,2.0675426670350268,-0.016638397257088374,0.11910174579036545
342,342,342,12-08,2.6114372948937383,1.3795241289379188,0.17758175460303574
343,343,343,12-09,1.8378344523516392,-0.6062930562169027,-0.12259441656132725
344,344,344,12-10,2.284086580368409,0.5392238627949176,-0.06463452799650944
345,345,345,12-11,1.4253992296460307,-1.6650029109022972,-0.16747623444387166
346,346,346,12-12,2.0667703961532653,-0.018620795335612908,-0.33128863019939364
347,347,347,12-13,1.827162121330292,-0.6336886359412616,0.05024464915091087
348,348,348,12-14,2.228544843521716,0.3966497544047871,-0.03653965376842085
349,349,349,12-15,2.7296241849703327,1.6829066198849243,0.16163398224974515
350,350,350,12-16,2.0812383506472165,0.01851804527892732,-0.0782270798978984
351,351,351,12-17,1.8886070897248648,-0.4759610947933011,-0.10887588267100322
352,352,352,12-18,1.5061230187015973,-1.4577871682214742,-0.35619559845974674
353,353,353,12-19,1.7555241041259917,-0.8175814525798905,-0.30657054648886184
354,354,354,12-20,1.6504637293653006,-1.087268540327674,-0.05928279956987425
355,355,355,12-21,2.845616980942585,1.9806569317102336,0.32677757610035746
356,356,356,12-22,2.6592447412831555,1.5022445267928528,0.27171399919311595
357,357,357,12-23,2.7909783842549123,1.840401159228089,0.11204680290714164
358,358,358,12-24,1.3774183022722557,-1.7881686296649233,0.1084849518062978
359,359,359,12-25,1.3823205751276453,-1.7755846302957363,-0.4166512964081203
360,360,360,12-26,1.6421383160586078,-1.1086396469327373,-1.0000047994313093
361,361,361,12-27,1.61817198536845,-1.1701605575762746,-1.5229817688556533
362,362,362,12-28,1.2957236734247992,-1.997876491346281,-1.5063748053692836
363,363,363,12-29,1.568580452093249,-1.297460657317974,
364,364,364,12-30,1.4162351508374371,-1.688526848746706,
365,365,365,12-31,,,
