,unnamed: 0,unnamed: 0,mth_day,brutality,brutality_norm,brutality_ravg
0,0,0,01-01,,,
1,1,1,01-02,1.3812939374799462,-1.5091264616288582,
2,2,2,01-03,2.179431431991877,0.32214872072605205,
3,3,3,01-04,1.81103689748842,-0.5231088608187371,
4,4,4,01-05,1.816006680313741,-0.5117060135495834,-0.6570318386455215
5,5,5,01-06,1.7138803318656632,-0.7460283560826328,-0.7370248455584952
6,6,6,01-07,1.6143605668255665,-0.9743700605193696,-1.067272959879662
7,7,7,01-08,1.1721104611859192,-1.9890845031067,-1.1054057033902558
8,8,8,01-09,1.3158253336687404,-1.6593399652009486,-1.2724679118893107
9,9,9,01-10,1.7113189326811635,-0.7519053218822992,-1.3122404576542468
10,10,10,01-11,1.3791353226810763,-1.5140792645439145,-1.024993585670045
11,11,11,01-12,1.6098742480185606,-0.9846636306722484,-0.5867809354065424
12,12,12,01-13,2.365517468598381,0.7491111713858412,-0.3515743397799022
13,13,13,01-14,2.318046200767064,0.6401913984743144,-0.18678519024928533
14,14,14,01-15,1.930895765687772,-0.2481003914411077,-0.05823939359179167
15,15,15,01-16,2.1422461910082906,0.2368295753014019,0.25262322687098865
16,16,16,01-17,1.7152854143641352,-0.7428044845989522,0.2339891649137243
17,17,17,01-18,2.422786852604358,0.8805120921044334,0.17912114530908574
18,18,18,01-19,2.316788985845639,0.6373067996422551,0.1744287149722782
19,19,19,01-20,2.1745651200926783,0.31098328084648325,0.06478155089844677
20,20,20,01-21,1.9186249569258405,-0.2762549734619531,0.05229167306481142
21,21,21,01-22,1.855516440097706,-0.4210534091415867,-0.3784519997978905
22,22,22,01-23,1.6826241085256142,-0.8177437516007644,-0.6855128442438557
23,23,23,01-24,1.2963826535585097,-1.703949945071778,-1.0141474575224716
24,24,24,01-25,1.513818109343071,-1.2050582670335357,-1.247860087085207
25,25,25,01-26,1.3151783625608182,-1.6608243988252116,-1.4403288985882128
26,26,26,01-27,1.3074612790941205,-1.6785307508383656,-1.3164453003883705
27,27,27,01-28,1.3522062555939554,-1.5758662781596218,-1.2250171294553438
28,28,28,01-29,2.006582448477112,-0.07444216240170771,-1.2165484821883157
29,29,29,01-30,1.535469335820395,-1.1553809194736204,-1.1262114963297931
30,30,30,01-31,1.53596380861341,-1.1542463834313663,-0.9061852620469004
31,31,31,02-01,1.5514115718008283,-1.118802483674077,-0.5809388215571483
32,32,32,02-02,1.882834731591689,-0.3583733451410096,-0.6676062227054437
33,33,33,02-03,2.202732866600377,0.3756123647788913,-0.4618398548169392
34,34,34,02-04,1.779945284139824,-0.5944465692914799,-0.1365836582760991
35,35,35,02-05,2.0735529233787484,0.07921728785740685,-0.10039501900709796
36,36,36,02-06,2.3865159319084706,0.7972907958136738,0.015613665574874487
37,37,37,02-07,1.646045661164113,-0.90167064806007,-0.2582879118971117
38,38,38,02-08,2.186199998852552,0.337678762350825,-0.3451470834653021
39,39,39,02-09,1.4864742041357792,-1.2677971000530264,-0.4771537337916443
40,40,40,02-10,1.5528066359274817,-1.1156015987006225,-0.8233725163418636
41,41,41,02-11,1.7283526230670494,-0.7128226141006465,-0.906199703907495
42,42,42,02-12,1.4811461841387474,-1.2800218994876416,-0.964104980895874
43,43,43,02-13,1.4294507399919956,-1.3986337734538583,-0.8497050245137382
44,44,44,02-14,2.034776423172049,-0.009752899579448849,-0.746876568244772
45,45,45,02-15,1.7856326116942658,-0.5813973617602113,-0.6484993387467216
46,46,46,02-16,1.8217053156294707,-0.498630861086825,-0.4977199430472123
47,47,47,02-17,1.9856112466485552,-0.1225592371123442,-0.4128859222481848
48,48,48,02-18,1.8754376273926527,-0.37534552529058623,-0.4725993048205243
49,49,49,02-19,1.6512935743043315,-0.8896296486596933,-0.3832262002030673
50,50,50,02-20,1.878624611534984,-0.3680331950134857,-0.2219360095273392
51,51,51,02-21,2.0193452502428904,-0.045158734055469066,-0.16069181398477592
52,52,52,02-22,2.2434827194265425,0.4691102829675432,-0.1908284768285982
53,53,53,02-23,2.145766167945141,0.2449059361430355,0.008225573673502443
54,54,54,02-24,1.7966295897796882,-0.5561655023535197,0.4098430800029888
55,55,55,02-25,2.1718243039434366,0.3046946543529105,0.4984927397904429
56,56,56,02-26,2.9288632430935992,2.0416718429634324,0.3289773184395695
57,57,57,02-27,2.251166064614789,0.4867392246692559,0.05465867338355212
58,58,58,02-28,1.8001961561123263,-0.5479822451376969,0.06268557473058266
59,59,59,02-29,1.428416864555242,-1.401005934193069,-0.2534986927796059
60,60,60,03-01,1.8176201137322103,-0.5080040942713364,-0.8192999121943894
61,61,61,03-02,1.3449954750282085,-1.592410950708221,-0.9367957759536708
62,62,62,03-03,1.4492805828574788,-1.353135473525268,-0.9343849803340868
63,63,63,03-04,1.9439117910246595,-0.2182359578864344,-0.7546754684031733
64,64,64,03-05,1.80650043979662,-0.5335174714201912,-0.7038918054508067
65,65,65,03-06,1.8983611994357763,-0.3227488626075885,-0.5046358968324433
66,66,66,03-07,1.950420511732968,-0.20330211655713604,-0.3199881304315828
67,67,67,03-08,1.8660540680907256,-0.3968754989980398,-0.41590301380472977
68,68,68,03-09,1.9321385620265927,-0.2452488751201055,-0.4007877110651847
69,69,69,03-10,1.69309225683514,-0.7937252581253164,-0.36527898130131736
70,70,70,03-11,1.846027289634064,-0.44282565498292026,-0.32029713166086843
71,71,71,03-12,1.99121731045648,-0.10969648402438444,-0.3211354429584372
72,72,72,03-13,2.0680490400387126,0.06658898128555768,-0.4130344943904916
73,73,73,03-14,1.8638618655694128,-0.401905366783452,-0.520651318278902
74,74,74,03-15,1.6918205168805376,-0.7966431837124319,-0.6167195776774158
75,75,75,03-16,1.4116718902624623,-1.4394262014557793,-0.8122135831669374
76,76,76,03-17,1.594806673757475,-1.019235211374003,-0.7829594028692903
77,77,77,03-18,1.4799961769962575,-1.2826605169615144,-0.6846232708040757
78,78,78,03-19,2.1445493663416304,0.24211406307144,-0.539551154440915
79,79,79,03-20,2.1210130184581786,0.18811142560783628,-0.2885159506511284
80,80,80,03-21,2.0711872988692743,0.07378951446653223,-0.2328697830201023
81,81,81,03-22,2.0681344815244285,0.06678502128294021,0.2302404130019312
82,82,82,03-23,1.7403226286729083,-0.6853582055878462,0.2897516484995056
83,83,83,03-24,2.6910395475310085,1.4960006591706865,0.4767215970217289
84,84,84,03-25,2.300172558922432,0.5991814760568863,0.42054963566299736
85,85,85,03-26,2.609943555060507,1.3099311167411765,0.2752021269415029
86,86,86,03-27,1.9242963817662748,-0.26324225368585724,0.3618794927486016
87,87,87,03-28,1.688047542448414,-0.8053000310460265,-0.04503744019306703
88,88,88,03-29,1.9669858508126088,-0.16529401074525435,-0.3932449290357087
89,89,89,03-30,1.626942798570863,-0.9455009384793251,-0.8911098261024506
90,90,90,03-31,1.3896023003626932,-1.490063456998964,-0.918376520165484
91,91,91,04-01,1.3080158752260558,-1.6772582656592747,-1.0179226426567731
92,92,92,04-02,1.8529933757753108,-0.4268424180640569,-1.1290582299070795
93,93,93,04-03,1.4277322379246922,-1.4025767659937625,-1.1411269392815877
94,94,94,04-04,1.6763638404875187,-0.8321075342470919,-0.9348673907104555
95,95,95,04-05,1.5953828575364113,-1.0179131947263746,-0.6836608192297081
96,96,96,04-06,1.9289755662768728,-0.25250616557217104,-0.6936757282518737
97,97,97,04-07,1.9649265967771945,-0.17001883677479007,-0.2852768626647941
98,98,98,04-08,1.8268041679323777,-0.48693187219705103,-0.14049974402129994
99,99,99,04-09,2.495704273417546,1.0478164275287154,-0.1387273310915024
100,100,100,04-10,2.0549591969369474,0.03655517761387229,-0.30211741218025995
101,101,101,04-11,1.6000177564155955,-1.0072787171475892,-0.4821519570250803
102,102,102,04-12,1.5017069027636618,-1.2328466521047163,-0.4680776652809796
103,103,103,04-13,1.4941322936623742,-1.250226105843712,-0.9269788647670903
104,104,104,04-14,1.86360875107063,-0.4024861217324465,-1.0437593528498779
105,105,105,04-15,1.2956675215995002,-1.7055907693879484,-0.8230504787841483
106,106,106,04-16,1.749575646509257,-0.6641277508828533,-0.6596307708622566
107,107,107,04-17,2.1771763269921207,0.3169745272467889,-0.4000275276228612
108,108,108,04-18,1.929053041098557,-0.2523284045733664,-0.4630156109481618
109,109,109,04-19,2.173000496942944,0.30739335359266057,-0.2714929800417876
110,110,110,04-20,1.6988935247831771,-0.7804146216842508,-0.2412283670095486
111,111,111,04-21,1.7965034229872197,-0.5564549839497025,-0.3188537498910504
112,112,112,04-22,1.8287182766852264,-0.4825400726894195,-0.14126971272764022
113,113,113,04-23,1.97418423972788,-0.1487777700422219,-0.10827175102524472
114,114,114,04-24,2.39343921261207,0.8131758184070947,-0.03296456642336115
115,115,115,04-25,2.2592908941402112,0.5053811238070336,0.0019661618320082805
116,116,116,04-26,1.8958234724481788,-0.32857151407294954,0.4891882535270136
117,117,117,04-27,1.8878480473228136,-0.34687061441748607,0.3909473966811531
118,118,118,04-28,3.1028147858824413,2.440792477480612,0.24349571028994044
119,119,119,04-29,1.7172822336377946,-0.7382229111173848,0.14265723230542526
120,120,120,04-30,2.0078498025491758,-0.07153429994018116,-0.07878936086552832
121,121,121,05-01,1.9955960515154303,-0.09964974410005767,0.02664241144551549
122,122,122,05-02,1.31673575015059,-1.657251073098671,-0.4768292037715652
123,123,123,05-03,2.163554455857477,0.285720019448777,-0.5667364113788039
124,124,124,05-04,1.7862254145008194,-0.5800372138218722,-0.8106710794655562
125,125,125,05-05,1.4821729039981206,-1.2776661567608179,-0.8496323459201363
126,126,126,05-06,1.369955268661606,-1.535142308460694,-0.6430289496183845
127,127,127,05-07,1.893711480947236,-0.3334173428275381,-0.7553300644488954
128,128,128,05-08,1.8570081854594767,-0.4176306952881601,-0.568869784989655
129,129,129,05-09,1.8698845652194367,-0.3880866695342884,-0.1571337874587553
130,130,130,05-10,2.273823155269253,0.53872446293357,0.16195416018321807
131,131,131,05-11,2.5588716130815747,1.1927498284245803,0.2722590748971668
132,132,132,05-12,2.20437728512476,0.3793853773911463,0.3402032553627838
133,133,133,05-13,2.182161264279955,0.3284121454561539,0.4319864386628247
134,134,134,05-14,2.034683715011816,-0.009965612494458143,0.5160964513884889
135,135,135,05-15,2.1098996126462963,0.16261243026595718,0.41161013361811616
136,136,136,05-16,2.4937726925110613,1.0433845392875551,0.6816631924551548
137,137,137,05-17,2.285637589010602,0.5658319218023441,0.679892908402008
138,138,138,05-18,2.9105719865294044,1.9997037304133776,1.0150090071924789
139,139,139,05-19,2.177531932460137,0.3177904411372728,1.6416699147429583
140,140,140,05-20,2.911019700022951,2.000730980248368,1.5872111577935937
141,141,141,05-21,3.748631698834681,3.9225778755688334,1.4957272073132726
142,142,142,05-22,2.351361842701237,0.7166319975913655,1.190582880285497
143,143,143,05-23,2.04640504200304,0.016928218920417612,1.200140668566478
144,144,144,05-24,2.112612845319537,0.16883776824672508,0.8372080685458733
145,145,145,05-25,2.2025257594889562,0.3751371708231587,0.13836989000102418
146,146,146,05-26,1.9619429511599609,-0.17686461987526045,0.035995350333539684
147,147,147,05-27,1.9211544580549198,-0.27045119570026005,1.3553428844662434
148,148,148,05-28,2.0836501649174144,0.10238475958645853,1.4808422053545571
149,149,149,05-29,5.496527924995587,7.933013423716638,1.6098878294662038
150,150,150,05-30,2.440796335715362,0.9218336935766072,1.7424227288548562
151,151,151,05-31,2.5399829109818883,1.1494109154930394,1.8884611418367296
152,152,152,06-01,2.3085246344133377,0.6183447764566538,1.8434139267154928
153,153,153,06-02,2.3030481270008303,0.6057792821909818,0.5770615408581611
154,154,154,06-03,1.965850704438613,-0.16789853114096545,0.2863037490033357
155,155,155,06-04,2.1849885228693133,0.33489910857265004,0.18843132193585246
156,156,156,06-05,1.6804583010926986,-0.8227130575523456,0.12794133226581553
157,157,157,06-06,2.2840443568832387,0.5621763530881402,0.14969350636050627
158,158,158,06-07,2.150341978097716,0.255404838436432,0.14670426608028656
159,159,159,06-08,2.359930541722789,0.7362923267591263,0.03988256143486054
160,160,160,06-09,1.9580337752166028,-0.1858339728222838,0.1625842399359356
161,161,161,06-10,1.9056474106431651,-0.30603111929990595,0.10723911606627888
162,162,162,06-11,2.0013258949798853,-0.08650298654589525,0.04503530059428814
163,163,163,06-12,2.1393156380394336,0.2301056098702,-0.4174076838279441
164,164,164,06-13,1.9876776295336047,-0.11781805439551235,-0.5076942616801734
165,165,165,06-14,1.1506319442282862,-2.0383655797742675,-0.34507166168781794
166,166,166,06-15,1.7219323840241494,-0.7275534399356595,-0.2644014382807957
167,167,167,06-16,2.330909094172364,0.669704480654227,-0.21845363213407554
168,168,168,06-17,2.2122803073331463,0.3975183538962382,-0.17781470287584553
169,169,169,06-18,2.2594701639008203,0.5057924467505208,0.3795163999856872
170,170,170,06-19,2.093949325312613,0.12601552115386774,0.7666588803262394
171,171,171,06-20,2.608065062978209,1.3056210373949286,0.9116264383724424
172,172,172,06-21,2.734318503561236,1.595301442107654,0.9684325337623166
173,173,173,06-22,2.7100024538575664,1.5395098289314453,0.8227854366474068
174,174,174,06-23,2.3608294989052507,0.7383549262354837,0.8184307037620963
175,175,175,06-24,1.8785997945724568,-0.3680901359389392,0.7995239946065964
176,176,176,06-25,2.082561602829919,0.09988712384200447,0.8674663515681044
177,177,177,06-26,2.558623601792355,1.1921807824619295,0.6693327820051228
178,178,178,06-27,2.911989264610136,2.0029555838767026,0.7717399653435261
179,179,179,06-28,2.1918788021636213,0.3507084115535557,1.0824298897004971
180,180,180,06-29,2.628626540608063,1.3527980262659032,1.2376887436053954
181,181,181,06-30,2.6910607950349723,1.4960494102028874,1.2150845182070804
182,182,182,07-01,2.488566928027736,1.0314402472713944,0.8137278972326981
183,183,183,07-02,2.4995130541303894,1.05655543007204,0.7298502836840579
184,184,184,07-03,1.8624328540055872,-0.4051841419695909,0.5965991249533166
185,185,185,07-04,1.972536993892305,-0.15255726973828584,0.3261641973743983
186,186,186,07-05,2.2801718233872394,0.5532910738814555,0.15497441597165032
187,187,187,07-06,1.9838674984531093,-0.1265601552706228,0.0870725021797164
188,188,188,07-07,2.0409018762713997,0.004301558854906648,0.5274945880223786
189,189,189,07-08,2.32194805286138,0.6491439473204363,0.8979245316426551
190,190,190,07-09,3.0141463163269107,2.2373483730863817,0.7840043333004898
191,191,191,07-10,2.9412194615258915,2.070022391983373,0.8436151485036087
192,192,192,07-11,1.982267993678166,-0.13023011617153682,0.9660712694329532
193,193,193,07-12,2.13975109415886,0.2311047359480913,0.7474401893386209
194,194,194,07-13,2.3611273316958967,0.7390382844309724,0.3684996023551051
195,195,195,07-14,1.7502229593190726,-0.6626425332455574,0.04365741678596735
196,196,196,07-15,2.0232083287057088,-0.03629514881471305,0.04208644584375722
197,197,197,07-16,2.091749986047518,0.12096927856854675,0.2524446424746904
198,198,198,07-17,1.978159870036734,-0.13965594182479762,0.050713830592089865
199,199,199,07-18,2.68984241509237,1.4932539157336904,0.24595815620882674
200,200,200,07-19,1.8335968120452493,-0.4713465868646308,0.1852486263960147
201,201,201,07-20,2.2607911744084848,0.5088234204548638,0.32729502976013153
202,202,202,07-21,1.8644515700775968,-0.4005523276915852,0.6270229341501178
203,203,203,07-22,2.4632044618505824,0.973247698753248,0.412504875230339
204,204,204,07-23,2.761954946659268,1.65871148451512,0.4732392792454527
205,205,205,07-24,2.1288729625812848,0.2061455622150175,0.4018588077682344
206,206,206,07-25,1.9924186172606613,-0.1069401627739488,0.6363453186727713
207,207,207,07-26,2.074129668117621,0.08054059159155456,0.2923243480872501
208,208,208,07-27,2.477638964676124,1.0063667377356362,-0.02744711525070102
209,209,209,07-28,1.563582040813011,-1.0908781247598796,0.163967866619444
210,210,210,07-29,1.925745521584988,-0.25991729551258663,-0.012785617475459846
211,211,211,07-30,2.6294273593664506,1.3546354534358875,-0.19169420444801435
212,212,212,07-31,1.5302043603284547,-1.1674610673433718,-0.18182623160883368
213,213,213,08-01,1.6062797696572906,-0.9929109302437724,-0.04359720498657157
214,214,214,08-02,2.5034439311617644,1.0655745747707202,-0.0032324550985674736
