,unnamed: 0,unnamed: 0,mth_day,multiple storylines,multiple storylines_norm,multiple storylines_ravg
85,85,85,03-26,3.426101194856501,0.4952283442266026,0.05013372730886058
86,86,86,03-27,3.0007742194225733,-0.2544001043833587,-0.05365329837446983
87,87,87,03-28,3.367187257982028,0.3913939634994928,-0.18139457575684131
88,88,88,03-29,2.818489739460383,-0.5756720664551793,-0.2631728764071859
89,89,89,03-30,2.4942622682356834,-1.1471150980262146,-0.5778961631562084
90,90,90,03-31,2.8679654685901768,-0.4884722973044551,-0.6278659847270912
91,91,91,04-01,2.3546879855541816,-1.3931113762675322,-0.9585621863862568
92,92,92,04-02,2.830661840861218,-0.5542190338086561,-1.0520067390103014
93,93,93,04-03,2.241397417695181,-1.5927832464554998,-0.9958217779531248
94,94,94,04-04,2.500376233933267,-1.136339382199448,-0.9168606307569114
95,95,95,04-05,2.6855328604521413,-0.8100053316831538,-0.8768796816191284
96,96,96,04-06,3.13677308369097,-0.014705414127175834,-0.7632220752707183
97,97,97,04-07,2.490795222705733,-1.1532256814408344,-0.618476311359481
98,98,98,04-08,3.2175866916952764,0.1277266042818048,-0.4757678033950774
99,99,99,04-09,2.7341557548586013,-0.7243086629880765,-0.40912144637334985
100,100,100,04-10,2.9861991359888687,-0.28008833441302605,-0.6376459430991279
101,101,101,04-11,2.9124172070238656,-0.4101271895527881,-0.4596995161842772
102,102,102,04-12,2.3588066136203407,-1.3858523944818448,-0.3634918484135486
103,103,103,04-13,3.0965786533317585,-0.08554711995172881,-0.18846384610947395
104,104,104,04-14,3.5451066764745645,0.704972610906176,-0.1856874874126351
105,105,105,04-15,3.3300039858664547,0.32585935083637146,-0.22142228853661672
106,106,106,04-16,2.9956507002893096,-0.2634301822319931,-0.049151270177297215
107,107,107,04-17,2.790765141326683,-0.6245359962966778,-0.11470510968015556
108,108,108,04-18,2.9452692378408565,-0.3522262843259281,-0.3283556989341588
109,109,109,04-19,2.8734135666635567,-0.4788701569688789,-0.4558878138277765
110,110,110,04-20,2.8177754838370555,-0.5769309246178431,-0.2559583658422176
111,111,111,04-21,2.895846113664748,-0.4393333385253353,-0.2908680813404817
112,112,112,04-22,3.676270980132376,0.9361465056813604,-0.2216912293539781
113,113,113,04-23,2.671921916523769,-0.8339942892862624,-0.04707481886539533
114,114,114,04-24,3.180768154244192,0.06283482759309339,-0.15202092707184334
115,115,115,04-25,3.467860614706801,0.5688283059626179,-0.17992023883952
116,116,116,04-26,2.4605072061740643,-1.2066075738565312,-0.3124473272128139
117,117,117,04-27,2.8008684224137994,-0.6067292091313952,-0.2305255596071228
118,118,118,04-28,3.2251087082196688,0.14098397544159694,-0.2866226795060244
119,119,119,04-29,2.950808378497352,-0.34246368365211594,-0.38066947282244623
120,120,120,04-30,2.9897965998849854,-0.2737478918003161,-0.4159117056161972
121,121,121,05-01,3.1476968998047847,0.004547546064086614,-0.2934309398781089
122,122,122,05-02,2.3405319919769547,-1.4180609706190377,-0.3715126001596796
123,123,123,05-03,3.217829975061472,0.12815538529713486,-0.603590182853985
124,124,124,05-04,2.959295132446217,-0.32750598624782673,-0.5921781854743202
125,125,125,05-05,2.1607461296879142,-1.7349291798179485,-0.6834335771360779
126,126,126,05-06,3.028646488825192,-0.2052759075223272,-0.4374707961845273
127,127,127,05-07,2.8370359599791506,-0.5429848039064591,-0.4972501259792083
128,128,128,05-08,3.1778636531653297,0.05771571509026596,-0.4701659722788351
129,129,129,05-09,3.0143230650807786,-0.23052059347095144,-0.015441734956692285
130,130,130,05-10,3.051497779212851,-0.16500106404558748,0.0908536727277971
131,131,131,05-11,3.708764897188219,0.9934162441149088,0.2246413195106624
132,132,132,05-12,3.390508189806208,0.4324965385846091,0.06462238453016501
133,133,133,05-13,3.2924895537862837,0.2597410767907328,0.2554735305974629
134,134,134,05-14,2.633110824585109,-0.9023978947927184,0.4303563539559517
135,135,135,05-15,3.664038060813056,0.9145862829328362,0.35354837120462745
136,136,136,05-16,3.6468517772021687,0.884295876105345,0.6688943574883298
137,137,137,05-17,3.4472873047618964,0.5325683476069634,0.7169597564693625
138,138,138,05-18,4.4640412565673575,2.324572456286824,1.4370903382988145
139,139,139,05-19,3.4561187021426676,0.5481334706769297,1.875329412333931
140,140,140,05-20,5.084653021429037,3.418385596183994,1.835769879534289
141,141,141,05-21,5.155936349000653,3.544020727143536,1.9789969202567623
142,142,142,05-22,3.512179168660289,0.646938679307492,1.7002019597668294
143,143,143,05-23,3.9348754490790117,1.3919305919418037,1.5405275694894576
144,144,144,05-24,3.5149389310249965,0.6518026933472252,0.9829552817485562
145,145,145,05-25,2.912538807888143,-0.409912870987301,0.34441019855819394
146,146,146,05-26,3.1865083992202985,0.07295186973858553,0.17451242273245526
147,147,147,05-27,2.9821358529135065,-0.28724977199863805,-0.13988130555301906
148,148,148,05-28,2.9337957794580087,-0.3724479756469399,-0.1605268090758508
149,149,149,05-29,2.8645841564125094,-0.4944317777710423,0.12384418069938345
150,150,150,05-30,3.4446553958740083,0.5279296722102349,0.4512311603671725
151,151,151,05-31,3.880623622757684,1.2963130676641044,0.7042182226835642
152,152,152,06-01,4.301032647466917,2.03727374774532,0.7875772195316717
153,153,153,06-02,3.84338029131607,1.2306726018997112,0.8277343139543177
154,154,154,06-03,3.2175750042488174,0.127706005441706,0.9552693461039216
155,155,155,06-04,3.001291045362655,-0.253489211235166,0.7229177890512891
156,156,156,06-05,3.8788231992969817,1.293139865107857,0.487525463702373
157,157,157,06-06,3.08962868240974,-0.0977962746516906,0.40796205358733584
158,158,158,06-07,3.4996860126106983,0.6249197956518232,0.3235803973130405
159,159,159,06-08,3.572522391174833,0.7532921412094882,0.20883123470649329
160,160,160,06-09,2.9303143376201546,-0.3785839322040661,0.12864441610096736
161,161,161,06-10,2.610650207047197,-0.9419841868744494,0.15128174735840286
162,162,162,06-11,3.605843028197022,0.8120189534747014,0.1034841522285488
163,163,163,06-12,3.1666930013011165,0.03802771289292213,-0.13951988211288532
164,164,164,06-13,3.3369685495211354,0.3381342248726989,-0.2223898375540675
165,165,165,06-14,2.7452631978797704,-0.7047320648391167,0.04986587726207856
166,166,166,06-15,2.648199957616296,-0.875803664851159,0.03329765046166087
167,167,167,06-16,3.53749096349456,0.6915501020224271,0.08317345231663295
168,168,168,06-17,3.549439775574536,0.7126095926721953,0.04731634013948144
169,169,169,06-18,3.336485308327244,0.3372825240227546,0.5386241411162872
170,170,170,06-19,3.2149001000241917,0.12299155180978985,0.714781324839518
171,171,171,06-20,4.417823475313578,2.2431147410217185,0.7159638131752031
172,172,172,06-21,3.247892263527788,0.18113943748822509,0.6094218928866467
173,173,173,06-22,3.541516511256805,0.6986450320365379,0.5539907948747295
174,174,174,06-23,3.1867388711682354,0.07335807094085774,0.7972729991857767
175,175,175,06-24,3.1477810938105084,0.004695935951250903,0.5036312884635925
176,176,176,06-25,4.043106267986916,1.5826847776760724,0.7344527031949039
177,177,177,06-26,3.4181783237911008,0.4812644766886134,0.7047632625002365
178,178,178,06-27,4.0336781368501855,1.566067925876094,0.9793731536132873
179,179,179,06-28,3.440444679980362,0.5205083878685328,1.155048776478596
180,180,180,06-29,4.121593955400441,1.7210174176191613,1.004745524203899
181,181,181,06-30,3.745834020985237,1.058749673143104,1.0292399445617832
182,182,182,07-01,3.5314285603992066,0.680865264027891,0.7203878108965105
183,183,183,07-02,3.5015647353805583,0.6282309988359184,0.4483049855180127
184,184,184,07-03,2.9822521075012256,-0.28704487611554225,0.09201256862238533
185,185,185,07-04,2.5141924914434286,-1.111988564402454,-0.02146389053294856
186,186,186,07-05,2.9086668606836086,-0.4167370837546032,-0.17208670786552807
187,187,187,07-06,3.3595258499574143,0.3778909182111007,-0.3479980915312613
188,188,188,07-07,3.018662956749583,-0.222871639967586,-0.10677026637481173
189,189,189,07-08,2.902709207170425,-0.42723730315848063,0.5605563975444271
190,190,190,07-09,3.8034645477805378,1.1603220748231549,0.6847500527176508
191,191,191,07-10,4.785974189036363,2.8919714191129784,0.7259549784607108
192,192,192,07-11,3.331459606776912,0.3284248472847382,0.8128222143216467
193,193,193,07-12,3.4997998734828526,0.6251204726694604,0.6846712508727505
194,194,194,07-13,3.314385287684716,0.2983317751980297,0.32432071162162185
195,195,195,07-14,2.466444587407928,-1.196143083851857,-0.16095012124888486
196,196,196,07-15,2.5767223777905617,-1.0017811606836171,-0.19627599123832346
197,197,197,07-16,3.133965576018744,-0.01965357811006153,-0.09907453368290896
198,198,198,07-17,3.2111996662820625,0.11646962734810674,-0.0992885871785073
199,199,199,07-18,3.830703019112998,1.2083292180019471,0.009878543108417922
200,200,200,07-19,3.3136565848770827,0.2970474542244398,0.14895238990076326
201,201,201,07-20,2.8380825002526535,-0.5411403021303056,0.28405726230672984
202,202,202,07-21,3.0501717944542577,-0.16733807992954522,0.4930164742436861
203,203,203,07-22,3.5939034040457214,0.7909756563257381,0.5844820712166672
204,204,204,07-23,3.9225599923236283,1.3702248989698438,0.5419998418656492
205,205,205,07-24,4.142079561363341,1.7571227998398338,0.5391410315511792
206,206,206,07-25,3.1690342337398176,0.0421540781183324,0.5433547703945133
207,207,207,07-26,2.828350245720578,-0.5582931640171256,0.31985788284096106
208,208,208,07-27,3.0645166352950266,-0.14205564686954078,0.04299269752226728
209,209,209,07-28,2.8330524354493374,-0.5500056689955757,-0.12953485238153686
210,210,210,07-29,2.9800272048374015,-0.29096621294231906,-0.33783946234724843
211,211,211,07-30,3.554743626215623,0.7219575004170089,-0.4641518348663944
212,212,212,07-31,2.4599023706952914,-1.2076735816759367,-0.32063338150897336
213,213,213,08-01,2.3983447452910847,-1.3161673991320015,-0.2121265317844805
214,214,214,08-02,3.553096836315876,0.7190550732749853,-0.0847140020341826
215,215,215,08-03,3.2024425536559766,0.1010354293513816,0.1224373619672298
216,216,216,08-04,3.413777973060522,0.4735089655594683,0.33128244421033665
217,217,217,08-05,4.259949491370104,1.964865684425484,0.5642269686073268
218,218,218,08-06,3.170874164757457,0.04539691178270442,0.5280910865154773
219,219,219,08-07,3.191358325733927,0.08149974724993915,0.6371328984361949
220,220,220,08-08,3.430079369756837,0.5022397807238884,0.46270895346295604
221,221,221,08-09,3.5736538448982484,0.755286300875688,-0.01555274598918462
222,222,222,08-10,2.8199861358140534,-0.5730347042799657,-0.20275212111801624
223,223,223,08-11,2.6318020873776318,-0.9047045122873606,-0.17340322923781293
224,224,224,08-12,2.5335909012342404,-1.0777993389902851,0.09147593931562337
225,225,225,08-13,3.291270825897638,0.25759309853115897,0.09656636322618024
226,226,226,08-14,4.331808132787584,2.0915147920445056,0.561014321114345
227,227,227,08-15,3.590983186730739,0.7858288443390292,0.38085385003628297
228,228,228,08-16,4.4011073876129165,2.213653043049023,0.4520861623637489
229,229,229,08-17,2.01848138111196,-1.985667338755733,0.3297337903718381
230,230,230,08-18,2.7760872260062195,-0.6504054650254891,-0.07287661561574033
231,231,231,08-19,2.8747463643755307,-0.476521133420306,-0.11607410182425078
232,232,232,08-20,2.961200601220805,-0.3241476438809648,-0.3808313251865723
233,233,233,08-21,3.4439258850276047,0.5266439270879665,0.11266937016044908
234,234,234,08-22,3.499793762876895,0.6251097028750935,0.3975270398771109
235,235,235,08-23,3.698506933896451,0.9753368333263954,0.5584933948331727
236,236,236,08-24,3.745828846520282,1.0587405532744818,0.8818474297666764
237,237,237,08-25,3.4227244969587125,0.4892769963160652,1.0360298734507765
238,238,238,08-26,4.061995486428121,1.6159765657200569,1.6254725616012402
239,239,239,08-27,3.968809532856912,1.4517385891925676,1.7684780794944241
240,240,240,08-28,5.506434862538186,4.161765831777875,1.6679388174642602
241,241,241,08-29,4.18534094753606,1.8333699406854984,1.9367555116127928
242,242,242,08-30,3.403562805435988,0.4555049810934992,1.5940344215044335
243,243,243,08-31,4.337857787433648,2.102177161207261,1.402585432504036
244,244,244,09-01,2.8952692907227204,-0.4403499749301004,0.5728981793907589
245,245,245,09-02,3.317059299051764,0.303044655190183,0.25527834464229604
246,246,246,09-03,2.681928637537398,-0.8163576869017877,0.26937870298486977
247,247,247,09-04,3.104067013213881,-0.07234906780527907,0.09826977986077796
248,248,248,09-05,3.451564687788523,0.5401071311489415,0.1240107574870722
249,249,249,09-06,3.755351286696564,1.075523622462711,0.6899328907130737
250,250,250,09-07,2.98289936008953,-0.2859041091723349,0.7088935774422772
251,251,251,09-08,5.243629319459599,3.698577454546192,0.7052999449509024
252,252,252,09-09,2.7464765470008365,-0.7025935665265675,0.5642324565298655
253,253,253,09-10,3.091833201854038,-0.09391086275352754,0.4192641803860386
254,254,254,09-11,2.971328312340622,-0.30629779937727963,0.4127761070022137
255,255,255,09-12,3.2618354506277063,0.2057139655997494,-0.19111866252648813
256,256,256,09-13,2.9608119969390043,-0.3248325494752836,-0.14826815674978244
257,257,257,09-14,3.1877889659060936,0.07520883737397986,-0.02375512472896942
258,258,258,09-15,2.8923526224215266,-0.4454905318663332,-0.07818391648842994
259,259,259,09-16,3.5157132032845215,0.6531673293713506,0.008431228280869918
260,260,260,09-17,2.7860362513055725,-0.6328705499340428,0.3436634395052117
261,261,261,09-18,3.5566995872794847,0.7254048342155486,0.5893301138263743
262,262,262,09-19,4.102043785026578,1.686560717870767,0.6600705460527283
263,263,263,09-20,4.0241125906112565,1.5492088833009563,0.7504878613946487
264,264,264,09-21,3.133174438633404,-0.021047938508209414,0.8451198208673775
265,265,265,09-22,3.8235210779660025,1.1956712214228735,0.9203654200041588
266,266,266,09-23,3.1081920487000536,-0.06507879309767088,0.7187617480486187
267,267,267,09-24,3.8128583535715537,1.1768784290362362,0.557323358238221
268,268,268,09-25,3.4157239406698805,0.4769386861375257,0.5456116286829332
269,269,269,09-26,3.4745275086872405,0.5805785444385698,0.360459580065897
270,270,270,09-27,3.0933041707579982,-0.09131831583993616,0.30122950989762626
271,271,271,09-28,3.1932075327980773,0.08475892972065663,0.19537182726486185
272,272,272,09-29,2.9065549845294734,-0.4204592141072955,0.09337563145695872
273,273,273,09-30,3.4524868009913923,0.5417323332396495,-0.1416955890461733
274,274,274,10-01,3.06849805657342,-0.135038488709893,-0.2448941997881434
275,275,275,10-02,2.6742740117964314,-0.8298487785802222,-0.3079818917379527
276,276,276,10-03,2.741984902734567,-0.7105099802917566,-0.0013128209793039358
277,277,277,10-04,2.9784379579196743,-0.2937672219781992,-0.08539276694960868
278,278,278,10-05,3.950549207801878,1.419555210444597,0.2331463812751477
279,279,279,10-06,3.1662532474448826,0.03725265741782105,0.09782367923553954
280,280,280,10-07,4.152901611878416,1.7761964006386457,0.07892190146734608
281,281,281,10-08,2.213594625846391,-1.6417849908178717,-0.02624910463211709
282,282,282,10-09,2.6776375371826524,-0.8239206469009175,-0.07831354365099978
283,283,283,10-10,2.6204040598419702,-0.9247932585749782,-0.14583009752372247
284,284,284,10-11,3.7733061182422873,1.1071685763313008,-0.317251065450596
285,285,285,10-12,2.93640648773087,-0.3678466658185151,-0.2659637864513978
286,286,286,10-13,3.5693328163011624,0.7476705930774044,-0.2747502396519181
287,287,287,10-14,2.3881920277626163,-1.3340613168226825,-0.2379861224959981
288,288,288,10-15,2.6477257943332546,-0.8766393661040391,-0.42302632050137423
289,289,289,10-16,2.745560228475281,-0.7042085556394585,-0.4279003788848262
290,290,290,10-17,3.1433733463690197,-0.0030726117009557863,-0.6618046991740018
291,291,291,10-18,2.9198137195601896,-0.3970910161192269,-0.3609156056301061
292,292,292,10-19,2.773051800493928,-0.6557553286576486,-0.04529881421446399
293,293,293,10-20,3.4125094613022946,0.4712732444406914,-0.19909492947077911
294,294,294,10-21,3.7221807636282285,1.0170613823898136,-0.144515360609324
295,295,295,10-22,2.22199175940168,-1.6269852471773492,-0.26885117956801824
296,296,296,10-23,3.3291786982393488,0.32440480146777506,0.0782064182157855
297,297,297,10-24,2.4965370049648703,-1.1431059298713926,0.09951518860374486
298,298,298,10-25,3.954540779257758,1.426590258045174,0.2480031240383681
299,299,299,10-26,3.4850509573685087,0.5991258667684474,1.0243126451377471
300,300,300,10-27,4.227678583919976,1.9079889949975533,1.0037942892667908
301,301,301,10-28,4.8647840484778735,3.030871879418924,1.22428656719052
302,302,302,10-29,3.259328012132225,0.20129466624203865,1.1925371365178468
303,303,303,10-30,3.2471593740844162,0.17984773767098114,1.097716141676172
304,304,304,10-31,3.846456119358864,1.2360936740091353,0.8777001713200692
305,305,305,11-01,3.162251626432526,0.030199897718398438,0.4202982205012422
306,306,306,11-02,3.4786777097489487,0.5878931728609355,0.403331116652812
307,307,307,11-03,3.3076495347590105,0.28646017450596284,0.38442692378689
308,308,308,11-04,3.201566861457318,0.09949204315145728,0.2713207155474216
309,309,309,11-05,3.1828037868097474,0.06642258047544929,0.2947358980132268
310,310,310,11-06,3.4614083943759217,0.5574564245723251,0.19833373302463603
311,311,311,11-07,3.2419639859825007,0.17069099251322986,0.2169407061969515
312,312,312,11-08,3.1504955976433258,0.009480182929390443,0.288024724104263
313,313,313,11-09,3.3709932963467906,0.39810201353985614,0.08311786571471705
314,314,314,11-10,3.4435583471935183,0.525996150595326,-0.01107749738173617
315,315,315,11-11,2.4852388972746664,-1.1630185698618265,0.2328154379064691
316,316,316,11-12,3.140738903029865,-0.007715754006394169,0.20686667495679906
317,317,317,11-13,4.072249266816143,1.6340486042424616,0.168467576307651
318,318,318,11-14,3.0621581642220046,-0.14621239476863002,0.03012792211355225
319,319,319,11-15,3.2402711564537605,0.16770742164496796,0.07983582196611133
320,320,320,11-16,2.9726083440815136,-0.30404177456926657,0.15754981215905434
321,321,321,11-17,2.6544596151276143,-0.8647711707464719,0.038716488214523705
322,322,322,11-18,3.405300818674541,0.4585681871512641,0.03999175263073605
323,323,323,11-19,3.667704708659557,0.9210486605752776,0.21100488600932046
324,324,324,11-20,3.0664995498086802,-0.13856080827135595,0.2980676189006006
325,325,325,11-21,3.822451559939789,1.1937862219164743,0.7009461760299011
326,326,326,11-22,3.2689962060069133,0.2183346227784144,0.4985057937321778
327,327,327,11-23,4.025980014243211,1.5525001720293308,0.1967289684774194
328,328,328,11-24,2.7161325593745613,-0.7560741066350756,0.36184992687013895
329,329,329,11-25,2.6403651680137923,-0.8896122909532727,0.34580588808176005
330,330,330,11-26,3.6286212084316034,0.8521649420849616,0.4035906140360814
331,331,331,11-27,3.767832801772916,1.0975219891861998,0.12701967210127882
332,332,332,11-28,3.4657128815440044,0.5650429785043424,0.21000542706077416
333,333,333,11-29,3.0844489201858605,-0.10692547957948437,0.4825494605122988
334,334,334,11-30,2.9986411559450845,-0.25815957687810337,0.17407714015596326
335,335,335,12-01,3.5681874482550358,0.7456519097558749,0.3451711302086216
336,336,336,12-02,2.5784881784042617,-0.9986689800530516,0.1757797747381793
337,337,337,12-03,4.350288465820556,2.12408592950215,0.09013030046166597
338,338,338,12-04,2.8890535003226034,-0.4513051543183118,0.052290670638465236
339,339,339,12-05,2.792872217814818,-0.6208223252385644,-0.21719394718091525
340,340,340,12-06,2.8698236170636435,-0.4851973558173077,0.0069738118778717535
341,341,341,12-07,2.650780343690447,-0.8712557971604079,-0.49471671312497706
342,342,342,12-08,3.341622996409685,0.3463375742996701,-0.30977344202423523
343,343,343,12-09,2.64238225709278,-0.8860572205149423,-0.41572192602449604
344,344,344,12-10,3.5186563037113814,0.6583544722861385,-0.23459310391447105
345,345,345,12-11,2.4321915499303435,-1.256513229240129,-0.3197336951644314
346,346,346,12-12,3.4864408829757405,0.6015755768428425,-0.2286077305224336
347,347,347,12-13,2.360936032977712,-1.3820993446601697,0.22717633524344824
348,348,348,12-14,3.6518433275341216,0.8930933621516569,0.18968695583925232
349,349,349,12-15,4.19400900100292,1.8486471740803487,0.3924279680774584
350,350,350,12-16,3.3910311231373336,0.4334181958609631,0.15635223840211904
351,351,351,12-17,3.1223832444285,-0.0400671558108928,0.300704405016093
352,352,352,12-18,2.6827677331984683,-0.8148788012091941,0.029329338868660283
353,353,353,12-19,2.8523544459563355,-0.5159863449763261,-0.41065821350318377
354,354,354,12-20,2.7280005653761563,-0.7351570347329398,-0.3644334861079804
355,355,355,12-21,2.6961583639901057,-0.7912781401507155,-0.3611632305996356
356,356,356,12-22,3.5483940689784346,0.7107665602321834,-0.2766485878925293
357,357,357,12-23,3.1335161827808773,-0.020445622760823654,-0.4154463275045018
358,358,358,12-24,2.9704811258463697,-0.30779094496655657,-0.5093450317272269
359,359,359,12-25,2.3798449816021443,-1.3487727826481608,-0.5335435553561144
360,360,360,12-26,2.408340990516586,-1.2985492600692905,-1.0242832268451618
361,361,361,12-27,2.6137792743160717,-0.9364692819240408,-1.3470371971540207
362,362,362,12-28,1.8777678760671481,-2.233671468702102,-1.4333678593020105
363,363,363,12-29,2.0347640989560736,-1.9569694446139747,
364,364,364,12-30,2.676585454036952,-0.8257749178544945,
365,365,365,12-31,,,
