,unnamed: 0,unnamed: 0,mth_day,animals,animals_norm,animals_ravg
65,65,65,03-06,1.259556034372618,-0.5956723949928038,-0.1189229611080314
66,66,66,03-07,1.754058986516734,1.0666592386949934,-0.07927336668487565
67,67,67,03-08,1.3569033223519278,-0.2684276827821448,-0.2457113737723081
68,68,68,03-09,1.3444833555641815,-0.3101789070996187,-0.2399963855950657
69,69,69,03-10,1.2189779178123457,-0.7320806540358211,-0.055513618234884377
70,70,70,03-11,1.2581860054445109,-0.6002779133549998,-0.19060559608192384
71,71,71,03-12,1.5888306672938823,0.5112242091682845,-0.046264833295304085
72,72,72,03-13,1.5129396556832757,0.2561073716127568,-0.14739645316285194
73,73,73,03-14,1.614530375340281,0.5976168939375736,-0.1960067920186464
74,74,74,03-15,1.163978273788142,-0.9169686263049058,-0.16514019920556974
75,75,75,03-16,1.1322156054730592,-1.0237426871705877,-0.34362849211226143
76,76,76,03-17,1.313278338259601,-0.4150783564765399,-0.4676369923513146
77,77,77,03-18,1.270255290479152,-0.5597055482718657,-0.6844988348657975
78,78,78,03-19,1.2916027038388291,-0.48794362982156203,-0.31898875523657044
79,79,79,03-20,1.2274638508601312,-0.7035541611493246,-0.09892750594509893
80,80,80,03-21,1.816360060017313,1.2760918514704571,0.3427278400134492
81,81,81,03-22,1.524992600948052,0.2966248085782416,0.677353677600501
82,82,82,03-23,2.1015682365474317,2.2348537192747484,0.7499204922732083
83,83,83,03-24,1.867513242612567,1.4480494772504455,0.8669453295049427
84,84,84,03-25,1.4211238054871471,-0.05254274178531797,0.4722454828620606
85,85,85,03-26,1.436335990375028,-0.001405137758917852,0.2960924952645341
86,86,86,03-27,1.1118788286420636,-1.0921072283868365,-0.10317717511955808
87,87,87,03-28,1.2105854009741055,-0.7602931170069175,-0.3036048484565409
88,88,88,03-29,1.3889305412572406,-0.16076430302980446,-0.2855095973738038
89,89,89,03-30,1.5097792953737497,0.24548343722854826,-0.33742148462408283
90,90,90,03-31,1.4534211698596875,0.05602876471110477,-0.135660634786708
91,91,91,04-01,1.3436808992617588,-0.31287646126059165,-0.2602644372118993
92,92,92,04-02,1.4719923000449386,0.11845787063741255,-0.2934816064422492
93,93,93,04-03,0.9881859221976168,-1.5079159315580648,-0.2569287437158788
94,94,94,04-04,1.3296427749172408,-0.36006731841190365,-0.039953613035381495
95,95,95,04-05,1.5750207844768929,0.4648006135867706,-0.1171403629345222
96,96,96,04-06,1.8406898970702736,1.3578795487940885,-0.3802130596818294
97,97,97,04-07,1.2059138920604635,-0.7759969606554359,0.03211293570228565
98,98,98,04-08,1.0024461907112958,-1.4599783098464307,0.11348975859904373
99,99,99,04-09,1.724127239192971,0.9660400407466252,0.35468527553629303
100,100,100,04-10,1.4748884467545131,0.12819361896864484,0.12124663678154855
101,101,101,04-11,2.0055193423541704,1.9119737152102665,0.311490496904157
102,102,102,04-12,1.4240362269985471,-0.04275228373437843,0.3612172711727926
103,103,103,04-13,1.545471229061453,0.3654662000802145,0.16095686663889028
104,104,104,04-14,1.0912011762200275,-1.1616176642346168,0.16945611867748925
105,105,105,04-15,1.3666918421901548,-0.23552238645678894,-0.0696388182949127
106,106,106,04-16,1.4900583628131283,0.17918913120023866,0.20195256922880706
107,107,107,04-17,1.5787700110672358,0.4774040933758548,0.02704892090649744
108,108,108,04-18,1.908786947681588,1.58679604140794,0.2403383223526296
109,109,109,04-19,1.2332939161231775,-0.6839556898536431,0.2138722012791726
110,110,110,04-20,1.471891418306725,0.11811874444217615,0.13859633239260366
111,111,111,04-21,1.3194537048507575,-0.3943191128975309,0.046071673090003484
112,112,112,04-22,1.3557019974456164,-0.27246608211917545,-0.2838237231927048
113,113,113,04-23,1.4136270892432845,-0.077743862439746,-0.17154925927818354
114,114,114,04-24,1.3199721382131042,-0.3925763362883096,-0.1717122971447583
115,115,115,04-25,1.433687337258864,-0.01030890636651565,0.02600986752358909
116,116,116,04-26,1.4716004196707178,0.11714051724272755,0.12441121711237013
117,117,117,04-27,1.6723587166476486,0.7920138751125534,0.5588343339836449
118,118,118,04-28,1.5313339479439712,0.3179420154135107,0.9775449774128564
119,119,119,04-29,2.1890085212716888,2.5287948387879022,0.9395832001511156
120,120,120,04-30,2.0673091138461896,2.1196875242869595,1.281160059409203
121,121,121,05-01,1.3659311427277296,-0.2380795699369599,1.4397075376144532
122,122,122,05-02,2.081264924144544,2.166601672791251,1.438386957193356
123,123,123,05-03,1.9553426692067533,1.7432987443440544,1.2997106721333058
124,124,124,05-04,1.5289769059306608,0.31001853288692904,1.1544951036870603
125,125,125,05-05,1.9414917287201028,1.6967371284276025,1.3101920059641816
126,126,126,05-06,1.8081206612942209,1.2483941136094874,0.9617193113481454
127,127,127,05-07,1.643827236102045,0.6961018437257673,0.9026062345337228
128,128,128,05-08,1.4592923667904123,0.07576550509503306,0.8523599386689331
129,129,129,05-09,1.8498345128220788,1.3886202834575183,0.610935737532265
130,130,130,05-10,1.4392946507082531,0.008540757698191254,0.5173037283571992
131,131,131,05-11,1.510585003148379,0.24819192160759426,0.21414208850734706
132,132,132,05-12,1.6410012826554188,0.6866020585590928,-0.008345062364436563
133,133,133,05-13,1.1027282537647145,-1.1228679953733458,-0.2891351770128444
134,134,134,05-14,1.0621854934423236,-1.2591574001356685,-0.2516619909933587
135,135,135,05-15,1.3486654158285236,-0.2961204044329285,-0.1148143825709822
136,136,136,05-16,1.506178781662696,0.2333798738151056,0.05030999888738615
137,137,137,05-17,1.7548378765967458,1.069277572141853,0.2689482066674878
138,138,138,05-18,1.93572404114972,1.6773483473093034,0.4453288795260167
139,139,139,05-19,1.492965329235292,0.18896125130726407,0.3215006004411711
140,140,140,05-20,1.3769990781524213,-0.20087336298449526,0.3182054748616351
141,141,141,05-21,1.1276501322636971,-1.039090078942002,0.17411429229779887
142,142,142,05-22,1.5002974666696656,0.2136091203378892,0.10885187838846312
143,143,143,05-23,1.497656287634206,0.20473047675883585,0.20592728210095745
144,144,144,05-24,1.81924022159818,1.2857738638532883,0.21450951463234635
145,145,145,05-25,1.6662306611711912,0.7714136735822298,0.2704801609974157
146,146,146,05-26,1.3923171021979992,-0.14937996779616186,0.1629818335358795
147,147,147,05-27,1.2275495120265898,-0.7032662007515853,0.17885294584524494
148,148,148,05-28,1.3084287473250578,-0.4313808444313282,-0.04530998268608562
149,149,149,05-29,1.5259838910981949,0.2999571506150285,-0.2308738181596447
150,150,150,05-30,1.4191423313567475,-0.05920370733469521,-0.4293790454469024
151,151,151,05-31,1.3350264805133605,-0.3419693392591249,0.015309944386118619
152,152,152,06-01,1.0380144386849857,-1.3404113315197077,0.206847791956456
153,153,153,06-02,2.0212540188845027,1.9648677382465405,0.08751988491785816
154,154,154,06-03,1.6502956617893114,0.7178462409906962,0.28966761232925303
155,155,155,06-04,1.3130011103776271,-0.4160102916165586,0.492944764838529
156,156,156,06-05,1.7799463223837253,1.1536826571336742,0.8440709164885566
157,157,157,06-06,1.6978463293889507,0.8776935757965303,0.6917161521762348
158,158,158,06-07,1.6647230269613655,0.7663455783804589,1.3155516911704093
159,159,159,06-08,1.7493231507031886,1.0507391523726093,1.6989158397839006
160,160,160,06-09,2.7637504361558527,4.460859474955742,2.000139533904755
161,161,161,06-10,1.997249786371449,1.8841746000643904,2.19162822894096
162,162,162,06-11,2.3175863563451817,2.9610248218588002,2.3883974136064707
163,163,163,06-12,2.039625513801964,2.0266257460137607,2.3275253543699645
164,164,164,06-13,2.0159271094784903,1.9469606863735256,1.91934614458684
165,165,165,06-14,1.6406754691496628,0.6855067969535698,1.6637679514213783
166,166,166,06-15,2.0352105221538923,2.011784216256993,1.3089901369839474
167,167,167,06-16,1.5410802647329658,0.3507054410716178,1.0693002049047755
168,168,168,06-17,1.6843600865472177,0.8323579352342171,1.0266200648198616
169,169,169,06-18,1.6118142036745386,0.588486153538729,0.8638605874909487
170,170,170,06-19,1.939749330596572,1.6908798458640408,0.6123831898459234
171,171,171,06-20,1.350173717041287,-0.291050067019906,0.5672077761435396
172,172,172,06-21,1.586360317972528,0.5029198303868417,0.6804579953343967
173,173,173,06-22,1.4604487890847455,0.07965295885731451,0.5885115298715909
174,174,174,06-23,1.8864950874794015,1.5118592503793595,0.2565060628819496
175,175,175,06-24,1.4477032728982058,0.03680736076189504,0.3413211175816678
176,176,176,06-25,1.3471683549576363,-0.30115295607380704,0.4393862454646552
177,177,177,06-26,1.501556127453212,0.2178402611784031,0.4637459507064513
178,178,178,06-27,1.7613921621284885,1.0913105976847661,0.2386409683870259
179,179,179,06-28,1.5039272836690256,0.2258111903080912,0.4129196005590929
180,180,180,06-29,1.484715769646083,0.16122935646280714,0.7758274044105385
181,181,181,06-30,1.7587650238445085,1.0824791537942968,0.7444988898563625
182,182,182,07-01,1.9949054612866202,1.8762938670348672,0.5449064268440814
183,183,183,07-02,1.4456393322023329,0.029869173853346805,0.32792495158109364
184,184,184,07-03,1.4051489425983534,-0.10624418038892028,0.2909326300428175
185,185,185,07-04,1.1166472323109295,-1.076077661269836,0.23819514124765245
186,186,186,07-05,1.4186899111351907,-0.06072457276684954,-0.06609507372508246
187,187,187,07-06,1.6646363552826695,0.7660542210233062,-0.05617316735600282
188,188,188,07-07,1.4517921381811585,0.05055257719845778,0.3489347007060786
189,189,189,07-08,1.4633484772043666,0.08940061206782475,0.4187817161764621
190,190,190,07-09,2.1282069629132043,2.324403027983568,0.4593119223686428
191,191,191,07-10,1.2413138920144549,-0.6569955684475358,0.5106121594904466
192,192,192,07-11,1.4910303739172663,0.18245666438623576,0.27010532437824936
193,193,193,07-12,1.756199740788896,1.073855643754129,0.17027394324162995
194,194,194,07-13,1.0225227761707276,-1.3924884334747256,-0.262430965237274
195,195,195,07-14,1.285164130513575,-0.5095876747518918,-0.2996292076542544
196,196,196,07-15,1.3558922804017093,-0.2718264228898556,-0.552011038522318
197,197,197,07-16,1.1749204949918821,-0.8801850229494186,-0.7005912738802529
198,198,198,07-17,1.040565889324896,-1.331834320822146,-0.48823260673787
199,199,199,07-18,1.491005852183999,0.18237423160651967,-0.3117544641452466
200,200,200,07-19,1.4015517942818767,-0.11833643062042826,-0.05662354747321768
201,201,201,07-20,1.6001516843774,0.5492811808038485,-0.15248209718030467
202,202,202,07-21,1.811263479219601,1.2589590771423178,0.09981069037404278
203,203,203,07-22,1.003827068658239,-1.4553363211919403,-0.09478069647410474
204,204,204,07-23,1.4908714446857856,0.1819224045039385,-0.012142438040005421
205,205,205,07-24,1.1436888187780203,-0.9851740894823654,-0.2209900575609052
206,206,206,07-25,1.549048943205358,0.3774931199841676,-0.44826534807929214
207,207,207,07-26,1.2273893703778376,-0.7038045363215499,0.003628399473261101
208,208,208,07-27,1.4056104801435034,-0.10469266596800364,-0.0035485411911615893
209,209,209,07-28,1.8103910094206417,1.2560261641233792,0.026883796458488318
210,210,210,07-29,1.4780616601373913,0.1388607605174024,-0.05535105741167933
211,211,211,07-30,1.1980060699333024,-0.802580063584466,-0.12939588947662384
212,212,212,07-31,1.4022718121545923,-0.11591600323683827,-0.3574693975198942
213,213,213,08-01,1.0952302248555894,-1.1480735287112172,-0.6228361609918439
214,214,214,08-02,0.998532780070894,-1.4731337142276262,-0.7975852661343391
215,215,215,08-03,1.3367503280602322,-0.3361744167083192,-0.6035501641724254
216,216,216,08-04,1.1661601840674154,-0.9096338703375688,-0.5965071668307022
217,217,217,08-05,1.544330216554595,0.36163054818701657,-0.3344842393287464
218,218,218,08-06,1.4148425275528151,-0.07365801918649892,-0.12682602166411408
219,219,219,08-07,1.5629026503332202,0.4240640363005171,-0.09286247853535128
220,220,220,08-08,1.3691721865207571,-0.2271844082398324,-0.1461459064836531
221,221,221,08-09,1.3973702621410926,-0.13239315793574236,0.018300558362270885
222,222,222,08-10,1.0710570943343274,-1.2293344380273798,0.03631865804890028
223,223,223,08-11,1.8378429935047769,1.3483093372625603,-0.018773352989083485
224,224,224,08-12,1.4470021880194768,0.03445057893327744,0.14768823881889834
225,225,225,08-13,1.4645715055276498,0.09351197007261453,0.3026561536143468
226,226,226,08-14,1.6662816690072664,0.7715851426080587,0.5108527826825688
227,227,227,08-15,1.6739652199737702,0.797414330836948,0.3475678909619257
228,228,228,08-16,1.442657486028582,0.019845336381952787,0.17897115631725188
229,229,229,08-17,1.5464034539084737,0.3685999869387016,0.10022260560604794
230,230,230,08-18,1.1460817892948478,-0.9771298289347654,0.08376975435004523
231,231,231,08-19,1.3240169133586799,-0.3789793341946091,-0.1212560562376457
232,232,232,08-20,1.6369157470008415,0.6728680350720423,-0.2790495237661517
233,233,233,08-21,1.308024273365779,-0.4327405326891976,0.005376661883730417
234,234,234,08-22,1.161019331737556,-0.9269154687890832,0.14588200685852473
235,235,235,08-23,2.0540624033766965,2.0751571008379943,0.13256453590677209
236,236,236,08-24,1.3968631850429083,-0.1340977590859995,0.03809409516201493
237,237,237,08-25,1.3002471845009351,-0.458884159905125,0.1289830702193996
238,238,238,08-26,1.4682998912043614,0.10604539060349938,0.1756179471884264
239,239,239,08-27,1.470247739149878,0.11259331765511055,-0.1794102563524296
240,240,240,08-28,1.2442557348717544,-0.6471062069749224,-0.406351406020405
241,241,241,08-29,1.4203892258198252,-0.05501212040714185,-0.3405386527361926
242,242,242,08-30,0.991806578288097,-1.495744657093852,-0.18984316803232
243,243,243,08-31,1.4177132789729876,-0.06400764019985045,-0.32416100350843263
244,244,244,09-01,1.737269189089415,1.010218298826735,-0.3866483114840656
245,245,245,09-02,1.230510138700581,-0.6933136952015655,-0.6212585250445076
246,246,246,09-03,1.1327250716540715,-1.02203005482872,-0.19514835487965976
247,247,247,09-04,1.0016444668642641,-1.4626734017697942,-0.19966646852190734
248,248,248,09-05,1.7523506219012004,1.0609163638952357,-0.1182570557951424
249,249,249,09-06,1.4096491099867154,-0.09111632205333607,0.14160716250264682
250,250,250,09-07,1.882573028984691,1.4986747751873246,0.1979394449691544
251,251,251,09-08,1.694329585436854,0.8658716145851699,0.2061537217837744
252,252,252,09-09,1.2332699187213418,-0.6840363600296749,-0.228828619737121
253,253,253,09-10,1.0163057440206662,-1.413387740882074,-0.3157046806378004
254,254,254,09-11,0.9759710560424152,-1.5489776852301371,-0.7997990193110197
255,255,255,09-12,1.2545881063382471,-0.6123726874574125,-0.7395263452220796
256,256,256,09-13,1.0185357644380442,-1.4058912568519917,-0.7684008040679607
257,257,257,09-14,1.8019074525721144,1.22750765911881,-0.39222677772040937
258,258,258,09-15,1.1817332523252058,-0.8572831131049615,-0.06203040287118189
259,259,259,09-16,1.6877211082442127,0.8436564172032338,-0.008263482609530803
260,260,260,09-17,1.5653230680281092,0.43220056386522826,0.3456317190054544
261,261,261,09-18,1.3505541588091363,-0.28977116588750595,-0.04365212533025279
262,262,262,09-19,1.6501867000338994,0.7174799528379195,-0.13475519527980126
263,263,263,09-20,1.1070929895195334,-1.108195406895433,-0.025365849837594046
264,264,264,09-21,1.019127658616443,-1.4039015328022524,0.15270531150516164
265,265,265,09-22,1.882965016829219,1.4999924898564772,0.25035710762883817
266,266,266,09-23,1.8831539262920811,1.5006275319217623,0.02902701114535825
267,267,267,09-24,1.5248482665072731,0.2961396108545531,-0.11040331123368503
268,268,268,09-25,1.2551449987581418,-0.6105006260629599,-0.1046788839111632
269,269,269,09-26,0.8582303511473686,-1.9447773411696927,-0.3673025535232545
270,270,270,09-27,1.0293449202733422,-1.3695549688671214,-0.617148503967679
271,271,271,09-28,1.4142203549545205,-0.07574952781607161,-0.9036861499782108
272,272,272,09-29,1.4372156156484992,0.0015518292552165749,-1.0006048447657312
273,273,273,09-30,1.0134206705409008,-1.4230862652086391,-0.7245365421151768
274,274,274,10-01,1.08215936922743,-1.192012794788082,-0.39375500925410734
275,275,275,10-02,1.3509717075201375,-0.2883675252663665,-0.3002388668847474
276,276,276,10-03,1.6197413533304852,0.6151342282992956,-0.7379560158653372
277,277,277,10-04,1.5811329283699274,0.4853473264000882,-0.7344599011179622
278,278,278,10-05,0.6559548203107398,-2.6247510646283234,-0.7198400061593834
279,279,279,10-06,1.0196607216663536,-1.4021095767243883,-0.7211648721781851
280,280,280,10-07,1.1082537335668092,-1.1042934250366083,-0.7429354788606948
281,281,281,10-08,1.348607016344625,-0.2963167213791765,-0.5235206666244808
282,282,282,10-09,1.5808840192475628,0.4845105882042373,-0.09383492336095484
283,283,283,10-10,1.972756128684958,1.801836199817372,0.1508576357593805
284,284,284,10-11,1.4228807365312273,-0.04663660504716758,0.33436342656265783
285,285,285,10-12,1.456400986005556,0.06604577799762383,0.2624251846463402
286,286,286,10-13,1.4357846068852096,-0.0032586802169442693,0.009442638199643269
287,287,287,10-14,1.220207824707665,-0.7279461728770822,-0.6246602353520778
288,288,288,10-15,1.1293473456129586,-1.0333846904759445,-0.8958425843553356
289,289,289,10-16,0.8409756707551632,-2.0027810414929546,-0.8709359196780908
290,290,290,10-17,0.9388600895054884,-1.6737306990667136,-0.11179068524738962
291,291,291,10-18,1.5008557228150976,0.21548576606109174,0.033343163551796215
292,292,292,10-19,2.7907473059922974,4.551612726367263,0.09797309489668113
293,293,293,10-20,1.4792504196970384,0.14285691991803287,0.3117061264413275
294,294,294,10-21,1.2447022767202354,-0.6456051024066348,0.6386946653848081
295,295,295,10-22,1.222457727383302,-0.7203828522250759,0.5845337540799379
296,296,296,10-23,1.5224865857400318,0.2882005345941696,-0.2390570439390816
297,297,297,10-24,1.4041864542227969,-0.10947970176812973,-0.25694153074163023
298,298,298,10-25,1.3207587451334866,-0.389932061746854,-0.04843375243602882
299,299,299,10-26,1.4473292385961662,0.03554999910274071,0.2557104598305016
300,300,300,10-27,1.6168580240847668,0.6054415674269737,-0.05258394667525109
301,301,301,10-28,1.7653104571109706,1.1044824213741062,-0.07650506612884944
302,302,302,10-29,0.9722263691005708,-1.5615659044403465,-0.03238286961716738
303,303,303,10-30,1.3614907708272246,-0.25300641848971994,-0.08432666494401016
304,304,304,10-31,1.3995103828498654,-0.12519888267676166,0.10518909468861078
305,305,305,11-01,1.3546171962546163,-0.27611277285831604,-0.06422414333870426
306,306,306,11-02,1.9551158086939475,1.7425361252226994,0.08493578907614653
307,307,307,11-03,1.4629327198205486,0.08800299321021594,0.0072691174333667785
308,308,308,11-04,1.2384549317747744,-0.6666063099512416,-0.01119043134908083
309,309,309,11-05,1.2228671738304222,-0.7190064483463984,0.25488700774529915
310,310,310,11-06,1.3665628006111108,-0.2359561753714473,0.4247468008819204
311,311,311,11-07,1.8295263291785528,1.320351861707964,0.5410923575719644
312,312,312,11-08,2.2582905812402903,2.7616948840424267,0.4600408262009972
313,313,313,11-09,1.67059244337803,0.7860763333504801,0.2110206506210511
314,314,314,11-10,1.0937898575146083,-1.152915498177045,0.2043136053394008
315,315,315,11-11,0.7784027499854146,-2.2131275018260754,-0.1525351204513492
316,316,316,11-12,1.3545917102772915,-0.276198447061349,-0.3800686342958168
317,317,317,11-13,1.1926037869024904,-0.8207404930365361,-0.6553291026708
318,318,318,11-14,1.8521766914689608,1.3964938009756207,-0.29347511362734663
319,319,319,11-15,1.1792929524887212,-0.8654864768994189,-0.04680193110822714
320,320,320,11-16,1.7396460592526977,1.018208436083675,0.02046716797299824
321,321,321,11-17,1.218678136070252,-0.733088406711358,-0.1521676117976438
322,322,322,11-18,1.474657168010096,0.12741614742600324,-0.3674988123839715
323,323,323,11-19,0.8844760709546935,-1.8565491716603881,-0.023206813220714103
324,324,324,11-20,1.4678421379270137,0.10450659745765443,-0.28839050446109304
325,325,325,11-21,1.7938035827465304,1.2002655180801256,-0.2671400079005345
326,326,326,11-22,1.2663321349260812,-0.5728937113585987,-0.3743413515855729
327,327,327,11-23,1.2566071500074247,-0.6055854273480069,-0.05839192111731972
328,328,328,11-24,1.2833185210694809,-0.5157919146842274,0.029802129319956763
329,329,329,11-25,1.44839938058286,0.03914741114913081,-0.09877576071844003
330,330,330,11-26,1.6252555592406497,0.6336709000813133,0.03918192128703909
331,331,331,11-27,1.564310941509613,0.4287981778497448,0.03198178153392985
332,332,332,11-28,1.5125663266125802,0.2548523806742761,0.14344983895418628
333,333,333,11-29,1.2437559584944629,-0.6487862658666623,-0.06472602090778662
334,334,334,11-30,1.4822726251015492,0.15301642983731115,-0.22113992913886574
335,335,335,12-01,1.0768360588700547,-1.2099077480227067,-0.20654307847068945
336,336,336,12-02,1.346079715591172,-0.3048125493051612,-0.2691068207575891
337,337,337,12-03,1.5903641751766169,0.5163792818588028,-0.11962856741279675
338,338,338,12-04,1.4008992393800956,-0.12053007304712213,-0.2830129989485977
339,339,339,12-05,1.5105526772564006,0.248083254202092,0.22320654336309395
340,340,340,12-06,1.1906554215609864,-0.8272901593774947,0.2563050440313868
341,341,341,12-07,1.9803635609636183,1.8274095058474435,0.08691899405846805
342,342,342,12-08,1.4051556759843629,-0.10622154529540437,0.1861110109289225
343,343,343,12-09,1.2880349645684388,-0.4999370179787096,0.027119845261882568
344,344,344,12-10,1.5779424148002208,0.4746220281756042,0.3083161710524411
345,345,345,12-11,1.2267768077708368,-0.7058637398001472,0.0075369598851630455
346,346,346,12-12,1.692549545756996,0.8598877953658561,-0.12166213293605532
347,347,347,12-13,1.4435168637645748,0.02273423884377519,-0.15577797577880914
348,348,348,12-14,1.1745542790560055,-0.8814161022227145,-0.07361335805979631
349,349,349,12-15,1.2271431978761318,-0.7046320750352325,-0.1367599787881036
350,350,350,12-16,1.7245941846412636,0.9676097344896812,-0.3965806661192561
351,351,351,12-17,1.114069368165182,-1.0847434641699911,-0.6117230719515317
352,352,352,12-18,1.2288077953999843,-0.6990363286210588,-0.5081812561413469
353,353,353,12-19,1.0595192811182157,-1.2681201961498794,-0.5694130290902097
354,354,354,12-20,1.3593612064495857,-0.26016520736160537,-0.9415748791458652
355,355,355,12-21,1.1178534802002749,-1.0720227127284097,-0.6719137043372898
356,356,356,12-22,1.0603399655730803,-1.2653613658442515,-0.6357892462850568
357,357,357,12-23,1.5953749427658341,0.5332235846814607,-0.5666989981010838
358,358,358,12-24,1.2932846451070643,-0.482289580307661,-0.4218482689618213
359,359,359,12-25,1.1828352224104486,-0.8535787070460409,-0.3125234763645797
360,360,360,12-26,1.6178984744459393,0.6089391674739698,-0.2380576328969146
361,361,361,12-27,1.3129821714420342,-0.4160739571449596,-0.3938881175110607
362,362,362,12-28,1.1932505545882368,-0.8185663050382609,-0.3387131166114202
363,363,363,12-29,1.3172404245477352,-0.40175932300341655,
364,364,364,12-30,1.3917639146216485,-0.1512395749098181,
365,365,365,12-31,,,
