movieId,timestamp
152,1/2/2016 2:10
153,1/1/2010 9:25
154,1/1/2007 22:53
155,1/1/2016 1:08
156,1/2/2015 13:06
157,1/2/2013 19:36
158,1/2/2019 4:57
159,1/3/2010 20:27
160,1/1/2010 20:01
161,1/1/2012 9:14
162,1/1/2015 9:42
163,1/2/2015 14:20
164,1/1/2012 12:23
165,1/1/2011 13:53
166,1/3/2016 15:12
167,1/9/2015 16:27
168,1/1/2012 16:21
169,1/5/2009 17:52
170,1/1/2011 23:41
171,1/5/2016 10:47
172,1/1/2011 18:54
173,1/1/2009 6:57
174,1/9/2015 16:29
175,1/1/2009 21:02
176,1/1/2011 19:57
177,1/4/2019 20:30
178,1/4/2010 7:14
179,1/2/2016 10:38
180,1/1/2017 18:08
181,1/2/2019 20:17
182,1/9/2015 16:30
183,1/1/2019 17:20
184,1/2/2016 20:17
185,1/1/2009 17:44
186,1/1/2015 14:32
187,1/1/2019 21:35
188,1/3/2017 23:43
189,1/9/2015 16:46
190,1/2/2019 4:00
191,1/3/2019 15:18
192,1/7/2013 15:59
193,1/1/2010 18:44
194,1/1/2011 9:27
195,1/3/2014 23:44
196,1/1/2020 21:30
197,1/9/2015 16:47
198,1/1/2007 17:18
199,1/1/2018 4:15
200,1/9/2015 16:47
201,1/9/2015 16:48
202,1/1/2019 17:43
203,1/2/2015 13:44
204,1/1/2018 15:20
205,1/5/2013 19:37
206,1/2/2020 8:10
207,1/1/2017 22:19
208,1/1/2010 9:24
209,1/8/2016 19:10
210,1/3/2020 15:00
211,1/2/2017 14:27
212,1/1/2018 2:54
213,1/1/2016 20:31
214,1/2/2010 16:11
215,1/1/2007 19:53
216,1/2/2011 22:29
217,1/7/2015 18:27
218,1/4/2018 20:46
219,1/1/2018 21:37
220,1/2/2016 16:43
221,
222,1/1/2019 15:38
223,1/1/2007 15:08
224,1/1/2010 11:56
225,1/1/2012 16:21
226,1/9/2015 16:55
227,1/2/2020 6:57
228,1/9/2015 16:55
229,1/3/2018 14:30
230,1/1/2018 20:34
231,1/1/2007 6:29
232,1/1/2011 18:34
233,1/1/2016 10:14
234,1/1/2018 14:01
235,1/1/2007 14:11
236,1/1/2007 19:37
237,1/2/2016 3:49
238,1/2/2016 3:52
239,1/2/2016 3:53
240,1/2/2016 3:54
241,1/2/2016 3:55
242,1/1/2016 20:32
243,1/2/2016 3:56
244,1/2/2016 4:00
245,1/2/2016 4:01
246,1/1/2009 3:24
247,1/1/2018 16:41
248,1/1/2017 23:25
249,1/1/2012 11:33
250,1/1/2020 8:04
251,1/2/2016 4:06
252,1/1/2015 23:13
253,1/1/2009 3:02
254,1/1/2017 2:59
255,1/2/2016 4:10
256,1/2/2010 22:15
257,1/1/2009 22:53
258,1/1/2007 22:45
259,1/2/2016 4:13
260,1/1/2007 20:26
261,1/1/2020 14:52
262,1/2/2016 4:16
263,1/2/2016 4:17
264,1/1/2016 12:24
265,1/1/2018 11:31
266,1/1/2012 15:59
267,1/2/2016 4:20
268,1/2/2016 4:21
269,1/2/2016 4:22
270,1/2/2016 4:23
271,1/2/2016 4:24
272,1/1/2018 6:24
273,1/1/2018 13:57
274,1/2/2016 4:27
275,1/2/2013 19:42
276,1/2/2016 4:32
277,1/1/2016 12:56
278,1/2/2016 4:35
279,1/2/2016 4:36
280,1/1/2009 22:31
281,1/1/2016 1:00
282,1/1/2018 13:12
283,1/2/2016 4:42
284,1/1/2011 16:00
285,1/2/2016 4:43
286,1/2/2016 4:44
287,1/2/2016 4:45
288,1/1/2007 16:53
289,1/1/2017 23:13
290,1/1/2011 14:03
291,1/2/2016 4:47
292,1/1/2007 17:57
293,1/1/2010 15:15
294,1/2/2016 4:49
295,1/1/2017 11:22
296,1/1/2007 4:15
297,1/2/2016 4:50
298,1/2/2016 4:51
299,1/1/2020 11:14
300,1/1/2012 15:57
301,1/2/2016 4:53
302,1/2/2015 18:34
303,1/1/2011 18:02
304,1/2/2014 17:28
305,1/2/2016 5:05
306,1/1/2015 15:56
307,1/1/2016 15:25
308,1/1/2015 1:05
309,1/2/2016 5:11
310,1/2/2016 5:12
311,1/2/2016 5:12
312,1/2/2016 5:13
313,1/1/2017 22:19
314,1/1/2011 14:13
315,1/1/2015 6:17
316,1/1/2016 15:15
317,1/1/2012 16:00
318,1/1/2009 17:09
319,1/1/2010 16:04
320,1/2/2016 5:19
321,1/2/2016 5:19
322,1/1/2012 7:16
323,
324,1/2/2016 5:20
325,1/2/2016 5:21
326,1/1/2010 17:50
327,1/1/2012 15:44
328,1/1/2011 19:59
329,1/1/2020 7:51
330,1/2/2016 5:24
331,1/2/2016 5:25
332,1/1/2007 15:48
333,1/1/2019 7:15
334,1/2/2010 5:35
335,1/2/2016 5:28
336,1/2/2016 5:28
337,1/1/2012 15:59
338,1/1/2017 17:01
339,1/1/2007 13:41
340,1/1/2007 6:12
341,1/2/2020 21:31
342,1/3/2015 4:58
343,1/6/2015 19:57
344,1/1/2009 15:47
345,1/1/2018 23:14
346,1/5/2019 5:07
347,1/1/2016 17:14
348,1/2/2018 14:15
349,1/1/2012 15:48
350,1/1/2007 14:07
351,1/5/2017 9:10
352,1/1/2016 17:16
353,1/1/2012 16:00
354,1/5/2019 2:17
355,1/2/2007 3:11
356,1/1/2007 17:29
357,1/1/2010 12:10
358,1/1/2007 23:01
359,1/1/2012 12:16
360,1/4/2014 7:21
361,1/1/2011 12:09
362,1/3/2012 16:19
363,1/3/2015 8:36
364,1/1/2015 19:29
365,1/2/2018 8:04
366,1/1/2017 20:37
367,1/1/2015 6:41
368,1/1/2019 12:33
369,2/4/2020 8:10
370,1/1/2009 17:39
371,1/1/2018 22:48
372,1/1/2007 17:22
373,1/1/2019 0:10
374,1/1/2011 19:56
375,2/4/2020 8:12
376,1/1/2017 22:23
377,1/1/2007 22:34
378,1/2/2016 20:01
379,1/4/2007 22:04
380,1/1/2010 15:11
381,1/2/2015 20:44
382,1/1/2018 8:32
383,1/1/2017 13:02
384,1/7/2019 23:17
385,1/7/2019 23:30
386,1/6/2020 16:47
387,1/3/2019 13:40
388,1/1/2018 16:03
389,2/5/2018 17:12
390,1/1/2018 22:35
391,1/1/2018 16:30
392,2/4/2020 8:16
393,1/4/2019 18:51
394,1/4/2011 8:59
395,1/5/2009 8:08
396,2/4/2020 8:18
397,1/1/2010 16:36
398,2/4/2020 8:18
399,2/4/2020 8:18
400,2/4/2009 18:38
401,2/5/2018 17:15
402,1/12/2012 8:58
403,2/5/2018 17:15
404,2/4/2020 8:20
405,1/2/2010 22:19
406,2/4/2020 8:20
407,1/1/2019 7:34
408,1/3/2013 4:44
409,2/4/2016 4:08
410,1/1/2016 13:07
411,2/1/2012 8:08
412,1/1/2010 21:00
413,1/1/2016 12:40
414,1/5/2013 13:41
415,1/2/2011 12:01
416,1/1/2009 18:04
417,1/2/2015 10:39
418,1/1/2012 20:19
419,1/3/2019 23:40
420,1/1/2012 16:08
421,1/5/2017 9:12
422,1/2/2019 18:12
423,1/1/2018 21:10
424,1/2/2013 19:49
425,1/5/2019 13:36
426,1/4/2017 21:49
427,1/1/2007 15:46
428,1/1/2019 12:57
429,1/5/2019 13:37
430,2/5/2018 12:59
431,1/1/2012 14:32
432,1/1/2012 16:20
433,2/4/2020 8:28
434,1/1/2012 15:50
435,1/1/2012 16:09
436,1/5/2019 13:39
437,1/5/2019 13:39
438,1/1/2009 16:21
439,2/1/2016 23:36
440,1/1/2012 15:58
441,1/1/2015 10:39
442,1/1/2012 13:35
443,2/1/2011 22:55
444,1/12/2019 9:23
445,1/11/2010 9:40
446,1/1/2010 17:58
447,1/1/2019 22:17
448,1/1/2017 15:46
449,1/1/2016 17:16
450,1/1/2016 12:40
451,1/9/2008 16:54
452,1/2/2020 21:29
453,1/9/2019 13:31
454,1/1/2012 15:50
455,1/1/2007 10:27
456,1/1/2011 2:01
457,1/1/2007 18:16
458,1/5/2011 13:36
459,1/5/2019 13:43
460,1/5/2009 17:14
461,1/1/2011 16:48
462,1/2/2011 12:03
463,1/10/2015 6:41
464,1/1/2007 19:15
465,1/2/2012 15:05
466,1/1/2012 16:09
467,1/5/2017 23:29
468,1/1/2016 4:52
469,1/4/2011 16:50
470,2/4/2020 8:38
471,1/1/2011 20:00
472,1/3/2017 5:11
473,1/2/2014 12:23
474,1/1/2010 15:16
475,1/1/2010 22:55
476,1/9/2012 23:18
477,1/1/2011 17:40
478,1/5/2020 18:31
479,1/1/2015 10:40
480,1/1/2009 17:34
481,1/1/2016 12:51
482,1/1/2017 10:56
483,1/2/2018 11:51
484,2/3/2015 14:39
485,1/1/2012 13:38
486,1/3/2020 11:08
487,1/1/2018 18:37
488,1/4/2019 1:57
489,1/5/2019 2:15
490,1/2/2012 9:42
491,1/1/2016 21:03
492,1/2/2017 19:21
493,1/2/2007 9:06
494,1/1/2011 13:54
495,1/1/2016 12:43
496,1/1/2010 3:07
497,1/1/2010 20:48
498,1/1/2019 15:34
499,1/11/2019 9:20
500,1/1/2020 15:17
501,1/1/2016 11:17
502,1/1/2019 11:10
503,2/4/2020 8:47
504,1/1/2012 19:08
505,1/5/2009 17:21
506,1/1/2016 1:01
507,1/1/2016 5:58
508,1/1/2007 19:47
509,1/1/2007 21:25
510,2/1/2019 0:27
511,1/4/2011 9:03
512,1/1/2018 14:01
513,1/1/2018 14:01
514,1/5/2009 8:06
515,1/1/2012 18:24
516,1/3/2016 15:05
517,1/1/2016 4:49
518,1/5/2019 13:52
519,1/1/2019 15:54
520,1/1/2012 16:08
521,1/2/2019 4:55
522,1/1/2015 19:21
523,1/2/2012 10:14
524,1/1/2019 16:15
525,2/4/2015 11:19
526,2/4/2020 8:54
527,1/1/2009 17:16
528,1/6/2013 13:09
529,1/1/2010 6:49
530,1/1/2018 16:30
531,1/1/2017 21:28
532,1/1/2011 18:44
533,1/5/2018 8:54
534,1/3/2020 9:02
535,1/1/2009 16:58
536,1/4/2016 14:02
537,1/2/2016 5:09
538,1/1/2018 7:48
539,1/1/2012 11:19
540,1/5/2019 13:57
541,1/1/2010 6:54
542,1/1/2018 10:29
543,1/1/2012 16:20
544,1/3/2016 19:30
545,2/5/2018 17:42
546,1/1/2020 21:29
547,1/7/2019 23:17
548,1/2/2020 21:37
549,1/4/2012 16:21
550,1/2/2011 15:52
551,1/1/2009 15:13
552,1/1/2007 15:52
553,1/1/2012 16:08
554,1/1/2018 16:31
555,1/1/2011 5:46
556,1/1/2012 5:17
557,
558,1/3/2019 5:28
559,1/3/2015 16:20
560,2/4/2020 9:03
561,1/1/2018 16:31
562,1/1/2007 10:09
563,2/4/2020 9:04
564,1/7/2012 10:41
565,1/1/2016 11:18
566,2/4/2020 9:11
567,1/1/2009 15:37
568,1/12/2014 22:37
569,2/1/2018 17:58
570,1/2/2011 15:03
571,1/10/2012 9:26
572,2/4/2020 9:13
573,2/4/2020 9:13
574,1/3/2012 20:55
575,1/2/2015 14:06
576,2/5/2018 17:47
577,2/4/2009 18:57
578,
579,2/5/2018 17:47
580,2/4/2020 9:15
581,1/3/2015 22:38
582,2/4/2020 9:15
583,1/3/2012 16:00
584,2/4/2020 9:16
585,1/2/2013 11:59
586,1/1/2007 22:39
587,1/1/2012 17:22
588,1/1/2011 9:53
589,1/1/2007 3:44
590,1/1/2011 18:05
591,2/4/2020 9:18
592,1/1/2007 16:17
593,1/1/2010 12:39
594,1/1/2012 15:58
595,1/1/2007 2:27
596,1/1/2009 16:44
597,1/1/2007 14:46
598,1/3/2013 16:04
599,1/1/2016 9:23
600,1/1/2017 10:56
601,1/12/2018 20:47
602,1/5/2016 8:46
603,1/10/2017 0:14
604,1/12/2018 20:52
605,1/1/2020 10:42
606,1/3/2019 9:58
607,1/8/2015 4:24
608,1/1/2009 15:44
609,1/2/2007 9:05
610,1/1/2011 16:39
611,1/3/2019 9:51
612,1/2/2011 0:05
613,1/1/2019 20:15
614,1/4/2013 3:09
615,1/12/2018 20:55
616,1/1/2011 10:21
617,1/4/2020 10:10
618,1/12/2018 22:58
619,1/12/2006 0:35
620,1/2/2016 0:02
621,1/7/2014 16:51
622,
623,1/12/2018 23:02
624,1/2/2017 18:09
625,1/12/2018 23:03
626,1/12/2018 23:03
627,1/4/2010 6:46
628,1/1/2011 18:47
629,1/12/2018 23:04
630,1/5/2018 12:50
631,1/5/2019 14:07
632,1/1/2016 4:06
633,1/1/2009 17:56
634,2/4/2020 9:30
635,1/4/2018 8:53
636,1/12/2018 23:05
637,1/2/2012 19:21
638,1/1/2016 4:53
639,1/4/2018 15:51
640,1/4/2010 7:01
641,1/2/2017 18:08
642,1/12/2018 23:21
643,1/12/2018 23:22
644,1/6/2008 17:48
645,1/3/2019 5:14
646,
647,1/2/2011 22:24
648,1/1/2016 15:19
649,1/3/2012 16:01
650,1/1/2019 20:25
651,1/12/2018 23:24
652,1/3/2012 12:51
653,1/1/2011 14:32
654,1/12/2009 19:23
655,1/4/2007 18:29
656,1/3/2010 1:49
657,1/12/2018 23:26
658,1/12/2018 23:26
659,1/1/2017 7:51
660,1/12/2018 23:27
661,1/1/2011 19:33
662,1/1/2018 23:33
663,1/5/2019 14:10
664,1/10/2012 9:25
665,1/1/2010 21:17
666,1/1/2016 1:51
667,1/5/2019 14:10
668,1/1/2016 5:04
669,
670,1/1/2015 15:08
671,1/1/2007 14:40
672,1/12/2018 23:30
673,1/2/2007 22:54
674,1/1/2018 10:34
675,1/12/2018 23:34
676,1/1/2012 19:22
677,
678,1/1/2007 21:37
679,1/7/2009 8:10
680,1/1/2012 18:08
681,1/2/2019 8:38
682,1/12/2018 23:33
683,1/3/2011 10:17
684,1/1/2010 18:44
685,1/2/2013 14:49
686,
687,1/12/2018 23:32
688,1/4/2017 1:49
689,
690,1/9/2017 6:25
691,1/3/2015 12:06
692,1/7/2018 5:18
693,1/11/2011 16:15
694,1/2/2017 12:13
695,1/3/2018 18:17
696,1/2/2010 15:27
697,1/2/2017 18:20
698,1/4/2013 14:38
699,1/12/2018 23:36
700,1/1/2020 17:34
701,1/1/2007 14:28
702,1/3/2017 14:31
703,1/3/2017 16:03
704,1/2/2014 16:42
705,1/1/2017 20:36
706,1/9/2009 19:43
707,1/1/2020 5:02
708,1/1/2012 15:59
709,1/2/2017 13:15
710,1/5/2019 14:14
711,1/2/2013 19:35
712,1/2/2018 14:19
713,1/12/2018 23:44
714,1/1/2007 8:16
715,1/3/2016 8:16
716,1/12/2018 23:44
717,1/12/2018 23:45
718,1/1/2017 10:00
719,1/3/2019 21:07
720,1/1/2007 19:52
721,1/12/2018 23:46
722,1/5/2011 3:34
723,1/12/2018 23:48
724,1/1/2009 16:15
725,1/5/2019 14:15
726,1/10/2012 9:28
727,1/12/2018 23:49
728,1/1/2009 18:13
729,1/1/2009 2:00
730,1/12/2018 23:49
731,1/12/2018 23:50
732,1/12/2018 23:50
733,1/1/2012 17:21
734,1/12/2018 23:50
735,1/2/2017 1:24
736,1/1/2007 15:44
737,1/2/2015 19:34
738,1/12/2018 23:51
739,1/12/2018 23:52
740,
741,1/1/2015 16:50
742,1/3/2017 10:24
743,1/4/2011 13:16
744,1/12/2018 23:54
745,1/1/2007 19:36
746,1/9/2015 8:02
747,1/1/2010 1:46
748,1/1/2012 19:02
749,1/3/2011 9:31
750,1/1/2007 21:04
751,1/2/2020 6:27
752,1/12/2018 23:57
753,1/1/2007 14:17
754,1/1/2007 20:16
755,1/12/2018 23:57
756,1/12/2018 23:57
757,1/3/2012 16:00
758,1/12/2018 23:58
759,1/1/2007 20:56
760,1/2/2010 16:08
761,1/2/2014 12:42
762,1/1/2010 23:43
763,1/12/2018 23:59
764,1/1/2012 14:56
765,1/1/2018 16:07
766,1/4/2015 10:31
767,1/4/2010 7:31
768,2/4/2020 10:05
769,1/5/2018 12:45
770,2/4/2020 10:05
771,1/4/2009 1:14
772,2/4/2020 10:06
773,1/4/2009 20:50
774,2/4/2020 10:06
775,1/4/2018 11:08
776,2/4/2020 10:07
777,1/3/2016 4:30
778,1/1/2010 12:24
779,1/1/2011 12:11
780,1/1/2011 6:19
781,1/1/2019 14:26
782,1/5/2019 14:21
783,1/1/2019 16:47
784,1/1/2009 18:00
785,1/1/2019 21:53
786,1/1/2012 17:22
787,1/1/2010 14:32
788,1/1/2019 12:20
789,1/6/2009 19:53
790,2/4/2020 10:11
791,2/4/2020 10:11
792,1/5/2011 3:39
793,2/4/2020 10:12
794,2/4/2020 10:12
795,2/4/2020 10:12
796,2/4/2020 10:12
797,2/4/2020 10:13
798,1/2/2017 14:25
799,1/1/2015 16:51
800,1/1/2015 14:11
801,1/5/2009 17:25
802,1/1/2016 9:37
803,1/2/2017 2:09
804,1/4/2011 11:23
805,1/1/2007 12:10
806,1/3/2016 6:56
807,2/5/2018 18:13
808,1/7/2017 2:43
809,1/5/2015 2:49
810,1/1/2007 2:57
811,
812,1/3/2016 19:20
813,1/1/2020 18:55
814,2/4/2020 10:17
815,2/4/2020 10:18
816,2/4/2020 10:18
817,
818,1/3/2019 23:40
819,2/4/2020 10:18
820,1/4/2012 22:45
821,2/4/2020 10:19
822,2/4/2020 10:19
823,1/3/2019 5:14
824,1/7/2019 23:22
825,1/1/2019 14:42
826,2/4/2020 10:20
827,2/5/2018 18:15
828,2/3/2012 15:00
829,1/5/2009 17:38
830,1/1/2010 8:25
831,1/7/2011 8:14
832,1/1/2012 16:08
833,1/5/2019 14:26
834,2/4/2020 8:38
835,1/2/2011 10:50
836,1/2/2013 20:56
837,1/1/2018 1:45
838,1/1/2010 18:36
839,1/2/2017 14:02
840,2/1/2019 6:38
841,1/1/2016 16:56
842,1/5/2019 14:27
843,2/4/2020 10:25
844,1/3/2012 16:01
845,1/3/2012 16:24
846,1/3/2012 15:54
847,1/2/2011 19:30
848,1/2/2014 10:59
849,1/2/2016 5:05
850,1/6/2017 15:14
851,1/1/2019 8:42
852,1/1/2015 2:57
853,1/5/2011 16:52
854,1/2/2020 13:25
855,2/3/2016 11:30
856,2/4/2020 10:29
857,2/4/2020 10:29
858,1/1/2009 17:08
859,1/12/2018 23:20
860,1/1/2007 17:14
861,1/3/2012 15:50
862,1/5/2007 21:30
863,1/5/2007 14:25
864,1/12/2018 23:19
865,1/1/2010 12:10
866,1/1/2015 12:40
867,1/9/2007 0:26
868,1/12/2018 23:17
869,1/2/2019 14:39
870,1/2/2017 19:15
871,1/11/2008 11:31
872,1/5/2012 6:41
873,2/5/2018 18:20
874,1/7/2013 7:33
875,1/2/2017 12:14
876,1/4/2019 12:42
877,1/6/2016 1:32
878,2/4/2020 20:09
879,1/1/2017 15:06
880,1/2/2016 16:00
881,1/2/2007 22:59
882,1/4/2011 22:38
883,
884,2/1/2020 22:02
885,1/9/2009 16:25
886,1/3/2018 18:12
887,2/4/2020 20:10
888,1/2/2010 19:08
889,1/12/2012 16:47
890,2/4/2020 20:11
891,1/3/2019 12:49
892,1/1/2016 17:49
893,1/7/2008 8:34
894,2/2/2016 9:32
895,1/8/2010 0:36
896,1/5/2012 7:45
897,1/3/2011 17:16
898,1/1/2016 16:25
899,1/1/2012 13:48
900,1/1/2011 13:27
901,1/1/2016 21:31
902,1/1/2007 7:54
903,1/1/2012 18:11
904,1/1/2011 16:33
905,1/1/2016 3:08
906,1/2/2019 16:11
907,1/7/2019 15:43
908,1/1/2012 13:56
909,1/1/2007 20:56
910,1/1/2012 12:06
911,1/1/2009 3:53
912,1/1/2012 3:39
913,1/1/2007 17:41
914,1/1/2019 12:28
915,1/1/2019 15:02
916,1/2/2011 10:57
917,1/5/2019 14:38
918,1/1/2020 5:26
919,1/1/2015 11:30
920,1/1/2012 14:05
921,1/4/2020 13:20
922,1/1/2015 19:54
923,1/1/2007 7:57
924,1/1/2007 3:46
925,2/4/2020 20:18
926,1/1/2016 5:04
927,1/4/2020 14:14
928,1/1/2019 12:51
929,1/1/2016 17:04
930,1/1/2015 14:47
931,1/1/2009 17:36
932,1/1/2015 20:14
933,1/2/2017 18:22
934,1/3/2016 8:15
935,1/5/2017 8:49
936,1/1/2010 13:45
937,1/3/2015 8:33
938,1/2/2018 1:07
939,2/4/2020 20:21
940,1/2/2007 23:43
941,1/5/2018 15:20
942,1/1/2018 21:10
943,1/2/2014 21:35
944,1/1/2019 20:37
945,1/3/2017 13:45
946,1/1/2016 1:34
947,1/1/2010 13:46
948,1/3/2010 17:48
949,1/1/2012 17:57
950,1/1/2015 22:05
951,1/1/2011 16:27
952,1/1/2020 7:26
953,1/1/2012 16:20
954,1/1/2018 10:38
955,1/1/2011 21:20
956,2/3/2014 17:48
957,2/4/2015 16:47
958,1/3/2011 10:30
959,1/6/2016 19:40
960,1/9/2007 2:00
961,1/4/2010 14:41
962,1/3/2020 23:27
963,2/4/2020 20:26
964,2/1/2011 10:59
965,1/1/2016 11:52
966,2/4/2020 20:27
967,1/3/2012 17:38
968,1/1/2020 11:05
969,1/1/2017 10:42
970,1/4/2020 6:28
971,1/2/2016 14:45
972,2/4/2020 20:28
973,1/1/2018 17:54
974,1/1/2019 11:01
975,1/12/2008 17:14
976,1/2/2011 23:21
977,1/12/2010 23:50
978,
979,2/5/2018 18:32
980,1/5/2014 17:54
981,2/5/2018 18:32
982,1/3/2016 9:41
983,2/4/2020 20:31
984,1/2/2017 14:36
985,2/4/2020 20:31
986,1/1/2019 0:05
987,1/4/2016 16:43
988,1/8/2010 14:32
989,2/4/2020 20:32
990,1/3/2013 16:43
991,1/2/2015 11:06
992,1/5/2015 1:18
993,1/7/2013 22:35
994,1/1/2012 11:00
995,
996,1/5/2019 14:49
997,2/5/2018 18:33
998,1/2/2019 7:17
999,1/1/2017 10:56
1000,1/1/2012 14:12
1001,2/5/2018 18:34
1002,1/10/2012 14:05
1003,1/5/2019 14:50
1004,1/5/2019 14:50
1005,1/1/2007 22:47
1006,1/6/2020 12:46
1007,1/4/2010 11:45
1008,1/4/2015 10:48
1009,1/2/2016 10:57
1010,1/3/2010 6:08
1011,1/3/2010 6:07
1012,1/5/2019 14:51
1013,1/1/2010 22:20
1014,1/3/2012 14:57
1015,1/1/2018 5:25
1016,1/5/2019 14:52
1017,1/3/2019 22:14
1018,1/2/2015 4:13
1019,1/5/2011 18:59
1020,1/1/2020 15:41
1021,1/1/2016 10:13
1022,1/2/2014 7:51
1023,1/1/2011 10:23
1024,1/5/2009 17:18
1025,1/1/2011 10:36
1026,2/4/2020 20:40
1027,1/1/2010 18:41
1028,1/1/2016 21:44
1029,1/1/2010 19:42
1030,1/1/2017 16:32
1031,1/2/2010 3:33
1032,1/2/2015 21:33
1033,1/1/2016 12:10
1034,1/2/2011 0:49
1035,1/2/2016 19:22
1036,1/1/2010 18:19
1037,1/1/2018 10:44
1038,1/6/2015 15:25
1039,2/4/2020 20:42
1040,1/1/2019 11:53
1041,1/2/2014 12:07
1042,1/1/2018 8:31
1043,2/4/2020 20:43
1044,1/3/2019 16:55
1045,2/4/2020 20:44
1046,1/1/2011 2:04
1047,1/2/2007 8:50
1048,
1049,1/1/2007 16:14
1050,1/1/2020 11:19
1051,1/3/2017 3:52
1052,2/4/2020 20:59
1053,1/6/2009 1:34
1054,1/1/2019 10:18
1055,1/6/2020 17:17
1056,1/5/2019 14:59
1057,1/1/2019 16:42
1058,1/10/2018 1:56
1059,1/1/2007 17:45
1060,1/1/2016 16:44
1061,1/1/2010 22:56
1062,1/7/2016 22:47
1063,1/3/2017 15:59
1064,1/1/2018 14:33
1065,1/3/2011 9:22
1066,1/1/2020 14:02
1067,1/9/2016 13:46
1068,1/1/2012 16:59
1069,1/1/2017 12:01
1070,1/5/2013 4:35
1071,2/5/2018 18:43
1072,
1073,1/1/2007 13:35
1074,
1075,2/4/2020 21:04
1076,1/1/2017 20:38
1077,1/1/2016 8:49
1078,1/2/2014 21:55
1079,1/1/2011 5:47
1080,1/1/2007 17:47
1081,1/3/2016 23:12
1082,1/2/2017 11:24
1083,1/4/2017 13:28
1084,1/1/2019 1:15
