,unnamed: 0,unnamed: 0,unnamed: 0.1,mth_day,dreamlike,dreamlike_norm,dreamlike_ravg
41,41,41,41,02-11,4.406795450821182,-1.065396003242973,-0.9287402701608246
42,42,42,42,02-12,3.9600020353348095,-1.6995266801484212,-0.8199139878413719
43,43,43,43,02-13,3.9028264395477046,-1.7806755914847292,-1.074025454240905
44,44,44,44,02-14,5.2813300502620075,0.17582465556408108,-1.051543739737478
45,45,45,45,02-15,4.124493926254413,-1.4660645239956598,-1.070709809031245
46,46,46,46,02-16,4.823884658104975,-0.4734242951171693,-0.8757871574667648
47,47,47,47,02-17,4.325771707232564,-1.1803924190055746,-0.6273047760797555
48,48,48,48,02-18,4.784029262717843,-0.5299907707615406,-0.6245152583707259
49,49,49,49,02-19,4.953275149045881,-0.2897813031626734,-0.3636261040004302
50,50,50,50,02-20,5.29312261785258,0.19256176181825904,0.0035275313277845868
51,51,51,51,02-21,5.227391741385683,0.09927040222611418,0.18630165697067338
52,52,52,52,02-22,6.376011051394002,1.7294975168521194,0.41752978979879823
53,53,53,53,02-23,5.098441557463112,-0.0837476651482417,0.6141517419126724
54,54,54,54,02-24,5.761536369552402,0.8573780262072088,0.6358318396935878
55,55,55,55,02-25,5.784486097299572,0.8899504095205714,0.48612088683953986
56,56,56,56,02-26,5.384774310051581,0.32264234850375184,0.09291100641832246
57,57,57,57,02-27,4.594495049292492,-0.7989953148981732,0.10222755874568114
58,58,58,58,02-28,4.713732989083085,-0.6297617656751849,-0.1294488407297503
59,59,59,59,02-29,5.137826886574247,-0.02784835118408965,-0.42224514567446425
60,60,60,60,03-01,4.782134234512843,-0.5326803706453799,-0.5782520592857988
61,61,61,61,03-02,4.546702158823969,-0.8668274201477123,-0.4399078306224607
62,62,62,62,03-03,4.72526171136724,-0.6133991331642558,-0.3060304747896719
63,63,63,63,03-04,5.179339397832375,0.03107005708185521,-0.2536619717291357
64,64,64,64,03-05,5.279693822525633,0.17350236932154786,-0.08000394526730358
65,65,65,65,03-06,5.359212508167325,0.2863626671791276,-0.23916979345785463
66,66,66,66,03-07,5.516266162791153,0.5092677881256129,-0.34119405626503035
67,67,67,67,03-08,3.8738352984265663,-1.8218225092910187,-0.49525324277528027
68,68,68,68,03-09,4.293958475278312,-1.2255447100073098,-0.730514469613294
69,69,69,69,03-10,4.528060732710522,-0.893285061979644,-0.7742632138940349
70,70,70,70,03-11,4.285136982127174,-1.2380649917065352,-0.9909864644836243
71,71,71,71,03-12,5.174266550569253,0.023870201494682445,-0.7283585602709713
72,72,72,72,03-13,4.60007782931929,-0.7910717154119229,-0.6737855505578566
73,73,73,73,03-14,4.984083604638327,-0.24605508401510154,-0.808505488476739
74,74,74,74,03-15,4.5246635550774625,-0.8981066517286216,-0.2752102825319868
75,75,75,75,03-16,3.958537919299642,-1.7016046894929386,-0.4973655465985314
76,76,76,76,03-17,6.539619805976657,1.961706243961978,-0.38884843765803295
77,77,77,77,03-18,4.23511461092542,-1.3090613829045852,-0.42703537675701425
78,78,78,78,03-19,5.0588292965610595,-0.1399690617689324,-0.08888780956230291
79,79,79,79,03-20,4.822649942129539,-0.4751767186089895,0.3637537043904912
80,80,80,80,03-21,5.954168027776477,1.1307787514396463,0.07468190449357526
81,81,81,81,03-22,5.872060687163261,1.014244394223826,0.6449637236255429
82,82,82,82,03-23,5.317581054339413,0.22727544458048216,0.9438382293580881
83,83,83,83,03-24,6.645956770492579,2.112629531887221,1.134581035960917
84,84,84,84,03-25,6.322308570609385,1.6532779726263391,0.9868017713167637
85,85,85,85,03-26,5.6290070525354245,0.6692801210079834,0.7687160353436838
86,86,86,86,03-27,5.329437465514745,0.2441031635747261,0.7109611864268376
87,87,87,87,03-28,4.9501125046235925,-0.29427002161465393,0.4210938899961815
88,88,88,88,03-29,5.073424884500262,-0.11925364892059552,0.03695801174551897
89,89,89,89,03-30,5.420555091058953,0.3734257533032845,-0.08353697450122911
90,90,90,90,03-31,4.698390466927476,-0.6515372968776361,-0.2735007189212492
91,91,91,91,04-01,5.119619617911802,-0.05368979647250517,-0.2664715724858386
92,92,92,92,04-02,4.526373807384963,-0.8956793029453942,-0.3634031360432534
93,93,93,93,04-03,4.979827922516544,-0.2520951430021902,-0.3915193324934269
94,94,94,94,04-04,4.663650818105025,-0.7008430302650842,-0.2782323008152276
95,95,95,95,04-05,5.30169506520029,0.2047285746022436,-0.4310967443611222
96,96,96,96,04-06,5.177306579872718,0.028184893191560006,-0.25899688772467655
97,97,97,97,04-07,4.473391677908097,-0.9708764577478732,-0.33523051683433325
98,98,98,98,04-08,5.253918638931828,0.13691983687328002,-0.02815538224140285
99,99,99,99,04-09,4.657553494560712,-0.7094969176601302,-0.052176699095285974
100,100,100,100,04-10,5.961797902222543,1.1416077772924982,-0.0089651557879898
101,101,101,101,04-11,5.200145968846823,0.06060067347894485,0.04048840879434029
102,102,102,102,04-12,5.359981543180788,0.28745415303533706,-0.09168500855464695
103,103,103,103,04-13,4.682454520937939,-0.6741550702538927,-0.024326234404364006
104,104,104,104,04-14,4.695161133030582,-0.6561206672206434,-0.4125381619548952
105,105,105,105,04-15,4.942309850261201,-0.30534427275843257,-0.5213474765982126
106,106,106,106,04-16,4.320648473313475,-1.1876637880106886,-0.692676992163257
107,107,107,107,04-17,4.74015921441197,-0.5922552143809592,-0.43741607161254265
108,108,108,108,04-18,4.6356932957821035,-0.7405229403549293,-0.05024464065477052
109,109,109,109,04-19,5.761559216736032,0.8574104530503931,0.08307043298231591
110,110,110,110,04-20,6.331911906803618,1.6669079185259894,0.27445937688666483
111,111,111,111,04-21,5.505893659612334,0.494546169064086,0.34985258011385495
112,112,112,112,04-22,5.1297371017076845,-0.039330124584595116,0.38125814223142585
113,113,113,113,04-23,5.058880777658692,-0.13989599501781855,0.3038390189377392
114,114,114,114,04-24,4.768458975237201,-0.5520895676495038,-0.04674702006784496
115,115,115,115,04-25,5.4342731624879015,0.3928957132882732,-0.14045027517188516
116,116,116,116,04-26,4.849824323024745,-0.4366083155075156,-0.25939115961637943
117,117,117,117,04-27,5.109767130035523,-0.06767336156015531,-0.32762855568732757
118,118,118,118,04-28,4.626919566420562,-0.7529754312515609,-0.38462295075476227
119,119,119,119,04-29,4.7704100851205276,-0.5493203714435074,-0.5191928039780059
120,120,120,120,04-30,4.527517591735369,-0.8940559380541118,-0.56118422575015
121,121,121,121,05-01,4.8653848257508585,-0.4145234060511885,-0.6551123936315271
122,122,122,122,05-02,4.672307371664552,-0.6885568461403805,-0.8351789995842447
123,123,123,123,05-03,4.712689791248883,-0.6312423688484176,-0.8906997808967265
124,124,124,124,05-04,3.8656956406398923,-1.8333750669678668,-0.8253518317069671
125,125,125,125,05-05,4.535698341155099,-0.8824450593183987,-0.9542389507598529
126,126,126,126,05-06,4.803773270353571,-0.501968242915555,-0.8778375135696033
127,127,127,127,05-07,4.320520006264223,-1.1878461203685031,-0.7934103604692834
128,128,128,128,05-08,4.995291201151062,-0.23014822299888196,-0.4767516424332115
129,129,129,129,05-09,5.069601993739037,-0.12467945024649872,-0.40808878014053457
130,130,130,130,05-10,5.204356916564579,0.06657724124856358,-0.44331928626016714
131,131,131,131,05-11,4.8259676740679085,-0.4704678855623368,-0.1983078497521952
132,132,132,132,05-12,4.654837802648534,-0.7133512796333504,-0.16337114125369837
133,133,133,133,05-13,5.35629544376391,0.2822224986793283,-0.2956008516402135
134,134,134,134,05-14,5.142984651895972,-0.020527972007900724,-0.2631362500326762
135,135,135,135,05-15,4.510606511413489,-0.9180577125655894,0.15805986100830594
136,136,136,136,05-16,5.341599640465778,0.26136485089378736,0.36578385989381185
137,137,137,137,05-17,6.606556337211576,2.056708780683556,0.518128760548658
138,138,138,138,05-18,5.5329821819123115,0.5329927136796847,0.7081704996083502
139,139,139,139,05-19,6.000327038270664,1.1962919026084051,0.7259535671010874
140,140,140,140,05-20,5.946378029051039,1.1197224623502529,0.40006964159845393
141,141,141,141,05-21,4.585783673650878,-0.8113593076091672,0.16665721543648515
142,142,142,142,05-22,3.963939191947806,-1.6939387021220131,0.2702707434365126
143,143,143,143,05-23,5.619815223117052,0.6562342237117434,0.21940574202979504
144,144,144,144,05-24,5.971003969077428,1.1546738816798496,-0.04846013065135483
145,145,145,145,05-25,5.785297406036537,0.8911018941681002,0.20570802448076334
146,146,146,146,05-26,4.81398643369575,-0.4874727737366464,0.7722084521750313
147,147,147,147,05-27,5.660268750072576,0.7136496231835419,0.5543225668842657
148,148,148,148,05-28,6.3587956798803535,1.7050638640435951,0.42398052968148514
149,149,149,149,05-29,4.698711900845374,-0.6510810880328505,0.45376256920897323
150,150,150,150,05-30,5.419988544930409,0.3726216584631664,0.413273718955344
151,151,151,151,05-31,5.91119971272422,1.0697941313330286,0.19643690714352333
152,152,152,152,06-01,4.6428215395870325,-0.7304058752584216,0.08119666982877387
153,153,153,153,06-02,4.743600341358854,-0.5873712476873822,0.1939806115078312
154,154,154,154,06-03,5.871622473096724,1.0136224401550982,0.24745004993729144
155,155,155,155,06-04,5.1755012221951295,0.025622562041493446,0.3195715394474556
156,156,156,156,06-05,5.646028324017763,0.693438289039928,0.42540075848006315
157,157,157,157,06-06,6.216090245244683,1.5025230683940136,0.5095885363937752
158,158,158,158,06-07,5.090210066449461,-0.09543056106277643,0.5158003399544248
159,159,159,159,06-08,5.0995005954184816,-0.08224458020510995,0.9510009765515153
160,160,160,160,06-09,5.897882608714862,1.0508932615189954,0.9015244828899558
161,161,161,161,06-10,7.015293422086282,2.636826381624036,0.8591057551609186
162,162,162,162,06-11,5.436868549279716,0.3965793270705713,1.1241024897574035
163,163,163,163,06-12,6.0367668761076105,1.2480107020197904,1.3520237302656375
164,164,164,164,06-13,6.2104725024591865,1.4945498465161338,1.3596030890710404
165,165,165,165,06-14,6.0630279554778825,1.2852828628442938,1.0830369865994032
166,166,166,166,06-15,5.929924026023875,1.0963694143514124,1.3842852682236308
167,167,167,167,06-16,5.846121974957438,0.9774297667942132,1.4027837272625823
168,168,168,168,06-17,6.71038286005031,2.204069016815936,1.1969278539390358
169,169,169,169,06-18,6.114968325710215,1.3590014562535004,0.9435347060304075
170,170,170,170,06-19,5.340225544633448,0.2594146065748534,1.0505962525992552
171,171,171,171,06-20,4.991819189164056,-0.23507602460747626,1.2901816441627718
172,172,172,172,06-21,6.3825221651851605,1.7387386937644986,1.0772142542199494
173,173,173,173,06-22,6.858959038002699,2.414942116175313,1.1024182583294442
174,174,174,174,06-23,5.810072267879173,0.9262646771590004,1.1935329519713638
175,175,175,175,06-24,6.221517182185358,1.5102254809104698,1.178827655849705
176,176,176,176,06-25,5.725409040615027,0.8061027684263704,0.9873203740115074
177,177,177,177,06-26,4.929653174625884,-0.32330780133742804,0.8551196102709788
178,178,178,178,06-27,5.5729332682036885,0.5896950027353126,0.8326215646946961
179,179,179,179,06-28,6.300085926393138,1.6217375337321418,0.6337857828610667
180,180,180,180,06-29,5.714962736129197,0.7912764037013045,0.42662789245889154
181,181,181,181,06-30,5.3809473628552364,0.3172107899086934,0.4177512078583359
182,182,182,182,07-01,4.849657860911037,-0.4368445739866808,0.46363939958483713
183,183,183,183,07-02,4.892127367640184,-0.37656790894076203,0.3204345933303919
184,184,184,184,07-03,5.766923648975323,0.86502415309432,0.035912047140990645
185,185,185,185,07-04,5.694693692608862,0.7625086962054707,0.017510608939927147
186,186,186,186,07-05,4.512155761246361,-0.9158588734351032,-0.05131603332754136
187,187,187,187,07-06,5.303156064722464,0.2068021607023124,-0.3081300231332608
188,188,188,188,07-07,4.558696155113675,-0.8498044275914918,-0.5231221460048612
189,189,189,189,07-08,3.806457137555213,-1.9174518477750788,-0.5831277101971161
190,190,190,190,07-09,4.85805358437704,-0.42492858413528223,-0.5412362407360872
191,191,191,191,07-10,5.4410227195739935,0.4024753110519415,-0.7284832971891575
192,192,192,192,07-11,4.689250168458205,-0.6645100566689303,-0.3828109777201907
193,193,193,193,07-12,4.5115770895430884,-0.9166801780161092,-0.09725884212330034
194,194,194,194,07-13,6.020011198331468,1.2242294892223091,-0.10560683559852681
195,195,195,195,07-14,5.013616657911788,-0.20413903419373666,-0.2586550532077008
196,196,196,196,07-15,4.822762796660012,-0.475016544986641,0.08083954669553396
197,197,197,197,07-16,4.794017882526184,-0.5158139946031028,0.36891046469653316
198,198,198,198,07-17,6.124449164698174,1.3724575427504786,0.23229780841011238
199,199,199,199,07-18,5.729384655492005,0.8117453299898861,0.30297220258722063
200,200,200,200,07-19,5.442486998441894,0.4045535515037843,0.22138528655639347
201,201,201,201,07-20,5.312389656397668,0.2199073308689131,0.4182238591900229
202,202,202,202,07-21,4.477857575701762,-0.964538041171604,0.11457112916300811
203,203,203,203,07-22,5.626144584823111,0.6652174411986739,-0.2876716998442843
204,204,204,204,07-23,4.840770150467863,-0.4494588374116104,-0.4782497900441091
205,205,205,205,07-24,4.028920186836136,-1.6017116440538683,-0.8625261322225858
206,206,206,206,07-25,4.6368262196310415,-0.7389149896951644,-0.650958805493879
207,207,207,207,07-26,3.6878777474291216,-2.085750722201948,-0.9468338518792523
208,208,208,208,07-27,5.372249460122778,0.3048659192006365,-0.8141992018492487
209,209,209,209,07-28,4.375345397720354,-1.110032837113566,-0.4370851191178222
210,210,210,210,07-29,5.4014774979307045,0.3463490627684119,-0.2437415043037343
211,211,211,211,07-30,5.623153948310887,0.6609728523346903,0.12281426452067849
212,212,212,212,07-31,5.454178136243787,0.42114669918936304,-0.0011771974878824754
213,213,213,213,08-01,5.237476685476191,0.1135838907445288,-0.07072470428746754
214,214,214,214,08-02,4.84808082277852,-0.4390828528507293,-0.1477700590493254
215,215,215,215,08-03,4.08133626774242,-1.5273178779110763,0.12532108038330222
216,216,216,216,08-04,5.075771534269757,-0.1159230658027352,-0.06352645424301391
217,217,217,217,08-05,6.77763513684069,2.299519688930456,0.03146831931997687
218,218,218,218,08-06,4.655833207590036,-0.7119385085685337,-0.030900311507932755
219,219,219,219,08-07,5.6390630544626426,0.6835525321224735,0.12973075385370347
220,220,220,220,08-08,4.58442008594621,-0.813294637818187,0.19557079074627345
221,221,221,221,08-09,4.760397271474694,-0.563531485741259,-0.26031480310059935
222,222,222,222,08-10,5.354107492743181,0.27911715555268457,-0.038804559340509304
223,223,223,223,08-11,4.850398159063183,-0.4357938741507807,-0.06596767946341593
224,224,224,224,08-12,5.5922583512947215,0.6171229539920065,-0.05303914256615947
225,225,225,225,08-13,5.524232118282057,0.5205738113850337,0.24794875913819214
226,226,226,226,08-14,4.639074926356287,-0.7357234164346482,0.10121900223142836
227,227,227,227,08-15,6.032810837197344,1.2423959244848508,0.13823851459123396
228,228,228,228,08-16,4.73381367984853,-0.6012613858878981,-0.05804969774035398
229,229,229,229,08-17,5.006896574635125,-0.21367679999194714,-0.3773509222598996
230,230,230,230,08-18,4.762458273790314,-0.5606063199975212,-0.3751408784719326
231,231,231,231,08-19,4.174399758476447,-1.39523353573224,-0.8750917147283735
232,232,232,232,08-20,4.648417792566943,-0.7224631537068467,-0.821617838282165
233,233,233,233,08-21,3.9192899194298976,-1.7573090930537945,-0.7726073327314621
234,234,234,234,08-22,4.959872220463118,-0.2804181272106466,-0.6815365862157048
235,235,235,235,08-23,5.214086404433981,0.0803862333122703,-0.4224413937184213
236,236,236,236,08-24,5.147455985163319,-0.014181840902977394,0.18148221716890647
237,237,237,237,08-25,5.269713676013548,0.1593376192514608,0.46664035804494813
238,238,238,238,08-26,7.201479197367368,2.9010785116171203,0.5333278663647831
239,239,239,239,08-27,5.124783843844601,-0.04636024779754455,0.4431376176997084
240,240,240,240,08-28,5.2417908283869314,0.1197069227083634,0.6538359526348
241,241,241,241,08-29,4.832810960313095,-0.4607552586781784,0.8608444746799196
242,242,242,242,08-30,6.038174243699586,1.2500081687075726,0.589028448458954
243,243,243,243,08-31,6.144833407334625,1.401388751522179,0.5680831903199788
244,244,244,244,09-01,6.052388495761335,1.2701823542913262,0.49289985338871006
245,245,245,245,09-02,5.036238655009162,-0.17203179663139578,0.834343379219975
246,246,246,246,09-03,4.923956465989168,-0.33139309887924906,0.6598124394515691
247,247,247,247,09-04,6.2762489581055245,1.5879058963094113,0.3249206708111277
248,248,248,248,09-05,5.300352111507116,0.2028225300971375,0.012144973022533959
249,249,249,249,09-06,4.7290926846875365,-0.6079618603204693,0.17286993531266462
250,250,250,250,09-07,4.730142522946472,-0.6064718324402362,0.2552844134724031
251,251,251,251,09-08,5.715696604017039,0.7923179771093882,-0.05569595838719373
252,252,252,252,09-09,5.2723601706849434,0.16309377007918185,0.060904845480525126
253,253,253,253,09-10,4.961592649373548,-0.2779763348481698,0.27485888816056364
254,254,254,254,09-11,5.793277055584049,0.9024273533034506,0.38235772040567984
255,255,255,255,09-12,5.633574309383179,0.6757623957597617,0.13415533498825205
256,256,256,256,09-13,5.184589268724267,0.038521161030461264,0.19866716202919468
257,257,257,257,09-14,4.6664315655834665,-0.6968963353951785,0.2661528649076835
258,258,258,258,09-15,5.5450811784451774,0.5501647323248376,0.17490341852636956
259,259,259,259,09-16,5.24688559087943,0.12693788242276294,0.18895455867772837
260,260,260,260,09-17,5.407523898122218,0.35493067501556697,0.5042187264852527
261,261,261,261,09-18,5.692974907351467,0.7600692366679144,0.9610338195464424
262,262,262,262,09-19,6.5173551428110805,1.930106167875607,0.84509388568394
263,263,263,263,09-20,6.597597961795827,2.04399422297196,1.0061249860036632
264,264,264,264,09-21,5.054950034235462,-0.14547487085017738,0.9734457248211431
265,265,265,265,09-22,5.927637725399853,1.0931244843411023,1.095822172835501
266,266,266,266,09-23,5.269373709988488,0.15885510792044555,0.5312189216083943
267,267,267,267,09-24,6.210316141655872,1.4943279247540615,0.05148556199462958
268,268,268,268,09-25,4.130518887783963,-1.457513339487034,-0.17086572472986064
269,269,269,269,09-26,4.569545567511065,-0.8344059347106284,-0.24422268715515308
270,270,270,270,09-27,4.1149694171340085,-1.4795825911971188,-0.49652449170707597
271,271,271,271,09-28,5.617524283624929,0.6529827097893478,-0.7157565552735443
272,272,272,272,09-29,4.202778551344841,-1.3549557193910922,-0.6745335552013328
273,273,273,273,09-30,5.283521907921687,0.17893554335525208,-0.755474781525798
274,274,274,274,10-01,4.304787369057307,-1.2101753390537648,-0.7081248144709242
275,275,275,275,10-02,4.227369972351628,-1.3200532926574189,-0.7379033797426585
276,276,276,276,10-03,4.315139390996685,-1.1954827888678763,-0.4248327658449445
277,277,277,277,10-04,5.491636664205826,0.4743113181589421,-0.3343201073921745
278,278,278,278,10-05,5.526271269480263,0.5234679639951919,0.21259296988458776
279,279,279,279,10-06,5.666160325721124,0.7220114940718722,0.34733736334532245
280,280,280,280,10-07,6.616839165350525,2.0713031246068088,0.5121375926286555
281,281,281,281,10-08,4.796996170526591,-0.5115869318930109,0.4601787180070829
282,282,282,282,10-09,5.011825358063528,-0.20668141316787744,0.34803614615340434
283,283,283,283,10-10,5.2719827294336845,0.16255807042950618,0.21398145491417542
284,284,284,284,10-11,5.052193311816012,-0.14938746712687942,0.21473498290514467
285,285,285,285,10-12,5.099449814382687,-0.08231665336350154,0.19383503817454306
286,286,286,286,10-13,6.6200246729155525,2.0758242925526242,0.6371350356107818
287,287,287,287,10-14,4.708642542199719,-0.6369866002766205,1.1960115404128047
288,288,288,288,10-15,6.885857261766891,2.453118571449555,1.5163210210069575
289,289,289,289,10-16,7.634609407273582,3.5158170992416435,1.434610637567123
290,290,290,290,10-17,6.406288031337037,1.7724694164380368,1.0128596072588827
291,291,291,291,10-18,4.7540226401988885,-0.5725789540025076,1.0015275402446673
292,292,292,292,10-19,4.83709011214762,-0.4546818892968178,0.8588361645569286
293,293,293,293,10-20,4.660736710387488,-0.7049790023619135,0.4124279142437479
294,294,294,294,10-21,6.282635533888116,1.596970317323123,0.5402681882647368
295,295,295,295,10-22,5.7474374966000985,0.8373675973625595,0.8482681082611262
296,296,296,296,10-23,6.946727357930925,2.5395110605639704,0.8505095264466448
297,297,297,297,10-24,6.056079215316143,1.2754205659758295,0.7420147880728593
298,298,298,298,10-25,4.846565612290855,-0.4412333801837056,0.47301050567402436
299,299,299,299,10-26,4.2020798137659865,-1.3559474326046264,0.4972882701533028
300,300,300,300,10-27,5.145431359821422,-0.017055377069886742,0.16131074827243563
301,301,301,301,10-28,5.850070714393673,0.98303418423823,0.0982253997532601
302,302,302,302,10-29,5.526396659592716,0.5236459292787672,0.29248748752137577
303,303,303,303,10-30,5.789388584896764,0.8969084748607764,0.5104130171746522
304,304,304,304,10-31,5.667800334291577,0.7243391464249884,0.4959875021713731
305,305,305,305,11-01,5.123350730895723,-0.04839425468496795,0.3017533275979924
306,306,306,306,11-02,5.0844481080735235,-0.10360846708956098,0.17515060467262314
307,307,307,307,11-03,5.028953994237682,-0.1823708632020543,0.08955231487777236
308,308,308,308,11-04,4.9911890276730135,-0.2359704082734481,0.13326824285854852
309,309,309,309,11-05,5.42752545179113,0.3833187360916717,0.1159120765533742
310,310,310,310,11-06,5.852607562375889,0.9866347143096452,-0.005341049149930162
311,311,311,311,11-07,5.049978275290067,-0.15253125251601388,0.09050535602167466
312,312,312,312,11-08,4.571855671110043,-0.8311272213093871,0.1363239038291445
313,313,313,313,11-09,5.434140599664408,0.3927075678275746,0.05268981509924459
314,314,314,314,11-10,5.184884991736057,0.03894087857137096,0.11367170915369917
315,315,315,315,11-11,5.073965895230264,-0.1184857962877277,0.28592578892579656
316,316,316,316,11-12,6.110405928419741,1.3525260786363726,0.5418826224225306
317,317,317,317,11-13,5.778175078590082,0.8809932261165705,0.5001246494034896
318,318,318,318,11-14,5.653902309318656,0.7046137796710169,0.46874781459744397
319,319,319,319,11-15,5.25761054298891,0.14215972971332808,0.4020304181542529
320,320,320,320,11-16,5.052240755769831,-0.14932013026490246,0.517869863062953
321,321,321,321,11-17,4.7919209365348845,-0.5187901749468738,0.4253612752820415
322,322,322,322,11-18,6.60011225984695,2.0475627480885734,0.25110084277775346
323,323,323,323,11-19,5.387098954361352,0.3259416994311015,0.27780297778935475
324,324,324,324,11-20,4.917223735091608,-0.34094881535471144,0.26623209875680837
325,325,325,325,11-21,5.370492684198336,0.30237253978293605,0.21479599835718352
326,326,326,326,11-22,5.003325356297032,-0.21874540446018112,-0.17697759661086346
327,327,327,327,11-23,4.5744770075737735,-0.8274067773446228,-0.3881890264298118
328,328,328,328,11-24,4.943906033262706,-0.30307882171970857,-0.05379043228088892
329,329,329,329,11-25,4.494211609004567,-0.9413268794825884,0.24010594590397047
330,330,330,330,11-26,6.330879583530388,1.6654427495388258,0.15373735880770845
331,331,331,331,11-27,6.612927135555433,2.0657508088920924,0.3995281257073076
332,332,332,332,11-28,4.6382058240789945,-0.7369569270377532,0.34736112821106196
333,333,333,333,11-29,5.613547031190947,0.6473378240529725,0.5868937659875183
334,334,334,334,11-30,4.7233722678808565,-0.6160808066971826,0.10240167264215061
335,335,335,335,12-01,5.5068256576564965,0.4958689471761504,-0.3099391791519602
336,336,336,336,12-02,4.282709844590018,-1.2415098105333808,-0.25895961975306386
337,337,337,337,12-03,4.869773704625108,-0.4082943018725722,-0.45202654425343264
338,338,338,338,12-04,4.853719745357582,-0.43107957064437535,-0.09953559219576676
339,339,339,339,12-05,4.797364811123102,-0.5110637229492403,-0.3401411235653448
340,340,340,340,12-06,6.21351279064919,1.4988649056488128,-0.09501892002229535
341,341,341,341,12-07,4.489675996926025,-0.9477642410413176,0.04622642763594575
342,342,342,342,12-08,5.318953545024094,0.2292234107249159,0.07228513763825441
343,343,343,343,12-09,5.466882410449744,0.4391777840768744,0.14446854924421212
344,344,344,344,12-10,4.963881834678831,-0.27472731063052336,-0.3251650266244754
345,345,345,345,12-11,5.102517116672513,-0.07796325331349399,-0.19896258998074165
346,346,346,346,12-12,4.228156803015098,-1.3189365495633123,-0.06730578019383594
347,347,347,347,12-13,5.023191435597953,-0.19054962117891527,-0.026398940291920536
348,348,348,348,12-14,5.875527114406878,1.01916426944635,-0.1673275173022369
349,349,349,349,12-15,5.63981433803655,0.6846188234883669,0.05177676135792294
350,350,350,350,12-16,4.368112263308968,-1.1202987726924214,0.28817306061779746
351,351,351,351,12-17,6.0287711451447565,1.236662418647465,0.17080837692980358
352,352,352,352,12-18,5.227512113848667,0.09944124599593487,-0.21025832206350203
353,353,353,353,12-19,4.527037222037441,-0.8947377233068785,-0.10011402876713259
354,354,354,354,12-20,4.2645838356285015,-1.2672359245134837,0.020256818213101286
355,355,355,355,12-21,6.105444658005017,1.3454845832665836,-0.2120343281853582
