,unnamed: 0,unnamed: 0,mth_day,tom hanks,tom hanks_norm,tom hanks_ravg,Tom Hanks_ravg
58,58,58,02-28,1.5794293500425212,-0.7145891376362091,-0.02171403793157911,-0.02171403793157911
59,59,59,02-29,1.4266040527383037,-1.1244095654282624,-0.19826286766636828,-0.19826286766636828
60,60,60,03-01,1.8786945200573584,0.08792839160898169,-0.2900821949869237,-0.2900821949869237
61,61,61,03-02,1.5248970673014082,-0.8608243737892444,-0.5070130522490099,-0.5070130522490099
62,62,62,03-03,1.7132629526289131,-0.3556973492189699,-0.4044072415107181,-0.40440724151071805
63,63,63,03-04,1.8181287975023608,-0.07448627903035765,-0.35674194278755417,-0.35674194278755417
64,64,64,03-05,1.8090044878515559,-0.098954273206458,-0.4839978797865041,-0.4839978797865041
65,65,65,03-06,1.533252666928293,-0.8384177730892791,-0.646635707861344,-0.646635707861344
66,66,66,03-07,1.5939660133252438,-0.6756072303847183,-0.6637749968813249,-0.6637749968813249
67,67,67,03-08,1.1610034288750484,-1.836651342238284,-0.7275797948998237,-0.7275797948998237
68,68,68,03-09,1.674914689402895,-0.4585330833388554,-0.7605575185134282,-0.7605575185134282
69,69,69,03-10,1.6753688973312502,-0.4573150671413504,-0.7752914937826593,-0.7752914937826593
70,70,70,03-11,1.73521855517634,-0.2968206148880854,-0.8128187488976968,-0.8128187488976968
71,71,71,03-12,1.5002861674818218,-0.9268216247046656,-0.5489205992865124,-0.5489205992865124
72,72,72,03-13,1.5100007417422927,-0.9007707610749436,-0.6657232705503462,-0.6657232705503462
73,73,73,03-14,1.7514617433565225,-0.2532624445711777,-0.7619225861662735,-0.7619225861662735
74,74,74,03-15,1.4135748183087251,-1.1593491109218583,-0.5397895007235881,-0.5397895007235881
75,75,75,03-16,1.4601279574590276,-1.034510960836914,-0.7496740151417963,-0.7496740151417963
76,76,76,03-17,2.232229721849176,1.0359778977680267,-0.5658382102309193,-0.5658382102309193
77,77,77,03-18,1.0306805381823068,-2.1861287112139145,-0.5653887705940226,-0.5653887705940226
78,78,78,03-19,1.9213237452152243,0.20224406839031825,-0.31208068783963977,-0.31208068783963977
79,79,79,03-20,1.7524673410496254,-0.2505658067497975,-0.0642222363588431,-0.0642222363588431
80,80,80,03-21,1.9803384117937608,0.3604993856044384,-0.43603111438466574,-0.43603111438466574
81,81,81,03-22,2.0146982858488443,0.4526397480478662,0.1034658410041291,0.1034658410041291
82,82,82,03-23,1.4003267935723689,-1.1948753703869088,0.1816294788329803,0.1816294788329803
83,83,83,03-24,2.23777677366593,1.0508530211188545,0.27470603530499765,0.27470603530499765
84,84,84,03-25,2.096210798853769,0.6712258953634254,0.16608497037492906,0.16608497037492906
85,85,85,03-26,1.9607212705795576,0.3078935320823067,0.33671857158578394,0.33671857158578394
86,86,86,03-27,1.737304457177988,-0.2912270039759733,0.5489144971423571,0.548914497142357
87,87,87,03-28,2.396482048688064,1.4764413553129956,0.5510655933197857,0.5510655933197857
88,88,88,03-29,1.875104084464977,0.07830018295252908,0.6161957552525913,0.6161957552525913
89,89,89,03-30,2.242589738914392,1.063759598183426,0.5306448049026684,0.5306448049026684
90,90,90,03-31,2.2419361314997546,1.0620068669602596,0.5779898479885974,0.5779898479885974
91,91,91,04-01,1.769305491346815,-0.20541217001723105,0.22440079087390266,0.22440079087390263
92,92,92,04-02,1.843236516121025,-0.007156745460399316,0.000732694333666975,0.000732694333666975
93,93,93,04-03,1.6053450172589203,-0.6450929873751732,-0.2027147203989736,-0.20271472039897356
94,94,94,04-04,1.3746584107040651,-1.2637083962888849,-0.2847368092307964,-0.2847368092307964
95,95,95,04-05,1.7873867836620028,-0.1569248902124172,-0.14675903384997124,-0.14675903384997124
96,96,96,04-06,2.0584159954425547,0.5698743339693224,-0.05899284268429345,-0.05899284268429345
97,97,97,04-07,2.078023550974364,0.6224544822677202,-0.06011702030584287,-0.06011702030584287
98,98,98,04-08,2.039608780877324,0.5194404015336674,0.1363228376334937,0.1363228376334937
99,99,99,04-09,1.6028297285970794,-0.6518380531044697,0.3449509796353942,0.3449509796353942
100,100,100,04-10,1.8141823239514088,-0.08506924865286554,0.19203205431650144,0.19203205431650142
101,101,101,04-11,2.2541813453568857,1.0948439617989854,0.2042780705248007,0.2042780705248007
102,102,102,04-12,1.716267893877067,-0.34763921794403396,0.2385049695533991,0.2385049695533991
103,103,103,04-13,2.10542337208004,0.695930579517516,0.4124754129197814,0.4124754129197814
104,104,104,04-14,2.116189678242954,0.7248017957052579,0.4118979524533964,0.4118979524533964
105,105,105,04-15,1.992079501325896,0.3919846070938239,0.2932741735142878,0.2932741735142878
106,106,106,04-16,1.8128902863446137,-0.08853401145117584,0.483811147778459,0.48381114777845896
107,107,107,04-17,1.9887668410376766,0.3831012881643335,0.203682344736348,0.20368234473634797
108,108,108,04-18,2.142584413474423,0.7955826276409929,0.10864306276613778,0.10864306276613778
109,109,109,04-19,1.4786498190041388,-0.9848422387351496,0.11046031258331636,0.11046031258331636
110,110,110,04-20,1.9035442530122744,0.15456610388399664,0.24702396178651706,0.24702396178651706
111,111,111,04-21,1.9961455027951145,0.4028881059968955,0.12655568299415024,0.12655568299415024
112,112,112,04-22,2.118444312573162,0.7308478837680282,-0.15699718129088924,-0.15699718129088922
113,113,113,04-23,1.7192253647180171,-0.33970838458986746,0.05149786834525275,0.051497868345252794
114,114,114,04-24,1.5081497023602426,-0.905734558069244,-0.3392582865282475,-0.3392582865282474
115,115,115,04-25,1.9451465934880403,0.2661280590817024,-0.2405434424707204,-0.24054344247072032
116,116,116,04-26,1.0292477832575269,-2.1899708253570047,-0.30096424484076345,-0.3009642448407634
117,117,117,04-27,2.2170148060561883,0.995177170342058,-0.10453392400879746,-0.1045339240087974
118,118,118,04-28,1.983255925767126,0.3683230695477697,0.21160517550547664,0.21160517550547667
119,119,119,04-29,2.158727939186172,0.8388735404019285,0.2963858311971361,0.29638583119713613
120,120,120,04-30,2.2154944113546637,0.9911000390164004,0.6737512418387229,0.6737512418387229
121,121,121,05-01,2.1348388786900654,0.7748119932316591,0.7582315361030711,0.7582315361030711
122,122,122,05-02,1.8735831627944104,0.0742216384925161,0.7632340584340452,0.7632340584340452
123,123,123,05-03,2.406035048265996,1.5020589359281469,1.0994059850762479,1.099405985076248
124,124,124,05-04,1.9944488079758682,0.39833820353361415,1.6043243222572097,1.6043243222572097
125,125,125,05-05,2.910895051663464,2.8559051002551463,1.5189615560211651,1.5189615560211653
126,126,126,05-06,3.3452227961952348,4.02061006210217,1.8395586505978572,1.8395586505978574
127,127,127,05-07,1.9438441515748028,0.2626353958153922,1.4962960482667744,1.4962960482667744
128,128,128,05-08,2.590902402699336,1.9978042059526675,1.4602880801703768,1.460288080170377
129,129,129,05-09,1.638002919599847,-0.5575166780583509,0.8956983475017773,0.8956983475017773
130,130,130,05-10,1.9138828616764083,0.1822903949552295,0.14998015678579968,0.14998015678579968
131,131,131,05-11,1.6476550387409978,-0.5316332957564519,0.04502835008579768,0.045028350085797676
132,132,132,05-12,1.6767173268803826,-0.4536990821936958,-0.4685495969680525,-0.4685495969680525
133,133,133,05-13,1.7090199704383608,-0.36707544438461975,-0.374357215031724,-0.37435721503172403
134,134,134,05-14,1.4417985934492086,-1.0836634763704336,-0.278200107421961,-0.278200107421961
135,135,135,05-15,1.8487534502764085,0.007637613559620084,-0.04206561824448622,-0.042065618244486215
136,136,136,05-16,2.1290293633412607,0.7592330406138077,0.0761446820506352,0.0761446820506352
137,137,137,05-17,2.175993614347162,0.8851736393083968,0.20711255351254168,0.20711255351254168
138,138,138,05-18,1.941206694348263,0.2555627195770327,0.3593444567171589,0.35934445671715887
139,139,139,05-19,2.002053736489997,0.4187317843868191,0.7351390783896741,0.735139078389674
140,140,140,05-20,1.78240951894808,-0.1702720571427304,0.7502775570055166,0.7502775570055166
141,141,141,05-21,2.6895742716079734,2.26240534359471,1.0073735308931675,1.0073735308931675
142,142,142,05-22,2.162900917880367,0.8500639123088639,0.8534663911980037,0.8534663911980037
143,143,143,05-23,2.7512324162309083,2.427749482634302,0.7393035347207033,0.7393035347207033
144,144,144,05-24,1.596847514774767,-0.6678801185939505,1.025875137186825,1.0258751371868253
145,145,145,05-25,1.7466203129843998,-0.2662453544769832,0.5305060203887134,0.5305060203887134
146,146,146,05-26,2.42359849893792,1.549157557654002,0.23871032848082596,0.23871032848082593
147,147,147,05-27,1.5812117681886118,-0.7098093571939622,-0.22806327585371824,-0.22806327585371824
148,148,148,05-28,1.5100233108538088,-0.9007102391384608,-0.0707765636883592,-0.0707765636883592
149,149,149,05-29,1.7068508771186062,-0.37289214337296334,0.03934466506382012,0.03934466506382012
150,150,150,05-30,1.9487683110832024,0.2758401543982038,-0.05213697841452266,-0.05213697841452266
151,151,151,05-31,1.9930108057310945,0.3944820180360927,0.0796645820574217,0.0796645820574217
152,152,152,06-01,2.218913103857271,1.0002676967839452,0.2401624044375166,0.2401624044375166
153,153,153,06-02,1.8761108698191225,0.08100000563770397,0.7715258559960865,0.7715258559960865
154,154,154,06-03,1.8691287984069562,0.062276695142108575,1.1132161703725667,1.1132161703725667
155,155,155,06-04,2.8957488229609454,2.8152885659784554,1.1817823138610002,1.1817823138610002
156,156,156,06-05,2.713282527642267,2.325982040657086,1.1538900654317026,1.1538900654317026
157,157,157,06-06,2.1464239674918906,0.8058788789666944,1.2347763205626001,1.2347763205626
158,158,158,06-07,2.156505656063769,0.8329142062081586,1.3118622264865036,1.3118622264865036
159,159,159,06-08,2.0570896373461984,0.566317536423088,0.9070699670633112,0.9070699670633111
160,160,160,06-09,2.041604483246608,0.5247921306855324,0.7496013429770226,0.7496013429770226
161,161,161,06-10,1.9900473030135084,0.3865350094392999,0.5435659817846575,0.5435659817846575
162,162,162,06-11,2.360954712920196,1.3811702961393548,0.5589125154484901,0.5589125154484901
163,163,163,06-12,1.6854306173207467,-0.4303332881874962,0.3687533129568086,0.3687533129568086
164,164,164,06-13,2.1908427228966763,0.9249934081911536,0.5428957984903601,0.5428957984903601
165,165,165,06-14,1.6316183623417717,-0.5746376785270013,0.5543108992644086,0.5543108992644086
166,166,166,06-15,2.4312391913309623,1.5696470438868408,0.4167558879393743,0.4167558879393743
167,167,167,06-16,2.015587994271145,0.4550256140835909,0.5954925337130877,0.5954925337130877
168,168,168,06-17,2.053182565767492,0.5558402281891491,0.493757610239887,0.493757610239887
169,169,169,06-18,2.0853445187827764,0.6420865864547844,0.9207812468526896,0.9207812468526896
170,170,170,06-19,1.9632161498176584,0.3145838673519489,1.0826262722787148,1.0826262722787148
171,171,171,06-20,2.5870614266059047,1.9875041411498149,0.961333149232129,0.961333149232129
172,172,172,06-21,2.793358975274351,2.5407171964429924,0.8739382099959796,0.8739382099959796
173,173,173,06-22,1.7442009720513962,-0.27273312419592405,0.9189687475760068,0.9189687475760069
174,174,174,06-23,1.8576409577963209,0.03147059277225308,0.7181433991465558,0.7181433991465558
175,175,175,06-24,2.186097992647114,0.9122698119349476,0.5377702824793085,0.5377702824793085
176,176,176,06-25,1.5138799308501616,-0.8903682232247573,0.1419771910842884,0.1419771910842884
177,177,177,06-26,2.1834860070660964,0.9052654411463312,0.41763962293631,0.41763962293631
178,178,178,06-27,1.9077926233585167,0.16595864807287194,0.7192534921625767,0.7192534921625767
179,179,179,06-28,2.360981253068988,1.3812414669162056,0.5861911400095313,0.5861911400095313
180,180,180,06-29,2.5324862233276164,1.8411538081298533,0.8236900853531032,0.8236900853531032
181,181,181,06-30,1.8883779355380144,0.11389569901667493,0.9052578602774928,0.9052578602774929
182,182,182,07-01,2.0452714058010333,0.5346254488366733,1.1139817459357408,1.1139817459357408
183,183,183,07-02,2.3659896395046704,1.3946720906926695,0.9195528233585314,0.9195528233585314
184,184,184,07-03,2.37480140647948,1.4183019620223605,0.6684229403893814,0.6684229403893815
185,185,185,07-04,1.9259567025727744,0.2146679314529484,0.7914205633075021,0.7914205633075023
186,186,186,07-05,1.9705962379966635,0.3343745103149541,1.008799687490706,1.0087996874907061
187,187,187,07-06,2.163578687117606,0.8518814365253996,0.9130575041193376,0.9130575041193377
188,188,188,07-07,2.531645832669064,1.838900193935897,0.5716136910742372,0.5716136910742372
189,189,189,07-08,2.151771509133064,0.8202189904644586,0.7343474486871729,0.7343474486871729
190,190,190,07-09,1.6108387237635224,-0.6303609162482432,0.7154081039399856,0.7154081039399856
191,191,191,07-10,2.2900649783259075,1.191070477130563,0.5607515830425589,0.560751583042559
192,192,192,07-11,1.9282204441789188,0.2207384418318296,0.4203896800547544,0.4203896800547544
193,193,193,07-12,1.8175428062779435,-0.07605768885915967,0.10484399328033438,0.10484399328033438
194,194,194,07-13,2.217593412151149,0.9967287760090694,-0.07092370582474004,-0.07092370582474004
195,195,195,07-14,1.445754530123421,-1.0730551301820617,-0.34249037883469713,-0.34249037883469713
196,196,196,07-15,1.2175676852709107,-1.6849671108786897,-0.5484419197689084,-0.5484419197689084
197,197,197,07-16,1.6824487436116762,-0.43832956092917946,-0.3754636444361806,-0.3754636444361806
198,198,198,07-17,1.4674146374536912,-1.014970803773438,-0.7267637973060919,-0.7267637973060919
199,199,199,07-18,2.2045726548970337,0.9618119631372072,-0.66951188606413,-0.66951188606413
200,200,200,07-19,1.4315776843172592,-1.1110721412103979,-0.2213427590023819,-0.2213427590023819
201,201,201,07-20,1.5738526886841318,-0.7295436627302906,-0.371846540729706,-0.37184654072970597
202,202,202,07-21,2.2203226790342248,1.0040476514917993,-0.13628216443424676,-0.13628216443424676
203,203,203,07-22,1.3457043995807123,-1.3413522512931235,-0.11186310241166658,-0.11186310241166658
204,204,204,07-23,1.994477615288992,0.3984154539993171,0.11483590989015628,0.11483590989015624
205,205,205,07-24,2.259209029666295,1.1083263352726882,0.05810610860727496,0.05810610860727492
206,206,206,07-25,1.9388048736536263,0.2491219326005391,-0.1902732815353821,-0.19027328153538217
207,207,207,07-26,1.44692272386357,-1.0699224704275785,0.04653336892883001,0.04653336892882994
208,208,208,07-27,1.6645867776205598,-0.4862286893641432,-0.05041865990993175,-0.05041865990993182
209,209,209,07-28,1.8755469009287256,0.07948765149214912,-0.30313996069350485,-0.3031399606935049
210,210,210,07-29,1.7775525189287542,-0.18329671903325345,-0.5831902139442512,-0.5831902139442514
211,211,211,07-30,1.693758330166923,-0.4080014694287503,-0.41561284451081937,-0.41561284451081953
212,212,212,07-31,1.3122070716297145,-1.4311795869039394,-0.21835525773545506,-0.2183552577354552
213,213,213,08-01,1.821868327865296,-0.06445825382698743,-0.1668398467433273,-0.16683984674332744
214,214,214,08-02,2.1059403163917483,0.6973168312880428,-0.22258824849221706,-0.22258824849221723
215,215,215,08-03,1.990809940055936,0.3885801174449158,-0.05886526291306185,-0.058865262913061996
216,216,216,08-04,1.6528183842628459,-0.517787129526592,0.10170236301438676,0.10170236301438661
217,217,217,08-05,2.0600799517825887,0.574336444046181,0.1198176935060879,0.11981769350608774
218,218,218,08-06,1.671468740971086,-0.4677738313392478,0.12633015280800228,0.12633015280800214
219,219,219,08-07,1.8624004328617283,0.044233729123219434,0.3561499253829461,0.35614992538294593
220,220,220,08-08,2.1205116036410265,0.7363915870995292,0.36120136220465787,0.3612013622046577
221,221,221,08-09,2.5050196673656937,1.7674987528945785,0.047505162627611563,0.04750516262761142
222,222,222,08-10,1.6641207100876083,-0.4874785085963216,-0.06526434988708699,-0.06526434988708714
223,223,223,08-11,1.358201103695142,-1.3078407534160967,-0.12261165677965045,-0.12261165677965058
224,224,224,08-12,1.419152851744766,-1.1443909064274391,-0.3101638116194025,-0.3101638116194027
225,225,225,08-13,1.734088831519603,-0.29985011223216124,-0.6234059795650244,-0.6234059795650245
226,226,226,08-14,1.700873461474398,-0.3889213419389834,-0.14230684137925886,-0.14230684137925895
227,227,227,08-15,1.80415669131906,-0.11195425477915286,-0.15758734687368536,-0.15758734687368534
228,228,228,08-16,2.740554882324857,2.399116320518272,-0.09298772942761496,-0.09298772942761495
229,229,229,08-17,1.324011771439659,-1.3995237863826553,-0.2573336580006514,-0.2573336580006514
230,230,230,08-18,1.56369111883589,-0.7567932017510169,-0.2354894216923912,-0.2354894216923912
231,231,231,08-19,1.3663734075194678,-1.2859256836703798,-0.08500940975375662,-0.08500940975375663
232,232,232,08-20,1.7497487983068607,-0.2578559240894225,-0.7036249506683232,-0.7036249506683233
233,233,233,08-21,2.140847851690396,0.7909258168526546,-0.2512833659291596,-0.2512833659291598
234,234,234,08-22,1.3564349476507118,-1.312576924969128,0.17416666765706856,0.17416666765706842
235,235,235,08-23,2.336102421141,1.3145257220523263,0.4775505087223666,0.4775505087223664
236,236,236,08-24,2.5156133285881483,1.7959069997663522,0.5601171739390985,0.5601171739390984
237,237,237,08-25,2.045178892515332,0.5343773627214082,0.4300876243997901,0.4300876243997899
238,238,238,08-26,1.934487395557569,0.23754406721097,1.5112175390551563,1.5112175390551557
239,239,239,08-27,1.8499135318898008,0.010748519616803192,1.4487749504900262,1.4487749504900256
240,240,240,08-28,3.7754066156348993,5.174202562963068,1.0775866011030153,1.0775866011030146
241,241,241,08-29,2.196390393412313,0.9398701906615454,1.1837195245957537,1.1837195245957532
242,242,242,08-30,1.6850988007025534,-0.4312230965557137,0.9064724161370832,0.9064724161370825
243,243,243,08-31,2.282645760732652,1.1711749036778398,1.0160258794597157,1.0160258794597148
244,244,244,09-01,1.3141614834715558,-1.425938583541054,0.18395782645947487,0.18395782645947426
245,245,245,09-02,2.095033679167817,0.6680692995525969,-0.15429087985107992,-0.1542908798510805
246,246,246,09-03,1.9136978433973324,0.18179424496162525,0.007405509346825258,0.007405509346824666
247,247,247,09-04,1.4395765949907244,-1.0896220472017832,-0.047696745567475975,-0.04769674556747657
248,248,248,09-05,2.046886018855481,0.5389552386317173,-0.033176657764056094,-0.03317665776405665
249,249,249,09-06,2.159357345831815,0.8405613741920324,-0.18194538095489188,-0.18194538095489243
250,250,250,09-07,1.3466494208942403,-1.3388180567205346,-0.3827028822361973,-0.3827028822361978
251,251,251,09-08,1.7621714379120759,-0.22454303959241784,-0.22979617593202284,-0.22979617593202342
252,252,252,09-09,1.4645134288771025,-1.0227507627262071,-0.576706699499542,-0.5767066994995426
253,253,253,09-10,1.7816973571495287,-0.1721818093767369,-0.6865472671877484,-0.6865472671877489
254,254,254,09-11,1.2706918571178585,-1.5425079027733972,-0.6540031333995201,-0.6540031333995207
255,255,255,09-12,1.9135948175442048,0.18151796806279435,-0.6395112742995942,-0.6395112742995948
256,256,256,09-13,1.4194652190010812,-1.1435532539911644,-0.493561536084133,-0.49356153608413367
257,257,257,09-14,1.7945962150863477,-0.13759188499286254,-0.5411737440453667,-0.5411737440453672
258,258,258,09-15,1.7910683386128592,-0.14705233343344015,-0.4476084706157669,-0.4476084706157675
259,259,259,09-16,1.6751675307640392,-0.4578550571441384,-0.23837340283064776,-0.23837340283064837
260,260,260,09-17,1.4800392652927066,-0.9811162621957984,0.034932711564228065,0.03493271156422747
261,261,261,09-18,2.381747343952001,1.4369283747735089,0.2607010368534454,0.2607010368534448
262,262,262,09-19,2.030973362884785,0.4962834323780907,0.24835149425396666,0.24835149425396605
263,263,263,09-20,2.299741040883666,1.2170180667424415,0.5577136139503694,0.557713613950369
264,264,264,09-21,1.763436882618761,-0.2211495890303128,0.7858936000050295,0.785893600005029
265,265,265,09-22,2.367349101682536,1.3983176610342791,0.38530373969722254,0.3853037396972219
266,266,266,09-23,1.9905800559831568,0.3879636541321617,0.15088559219103154,0.15088559219103095
267,267,267,09-24,1.4854484723448609,-0.9666107870733328,-0.0054287582828664496,-0.005428758282867041
268,268,268,09-25,1.5064750120463717,-0.9102254526590552,0.09828226086754936,0.09828226086754877
269,269,269,09-26,1.949995853029676,0.2791319638990536,-0.0640887920818886,-0.06408879208188922
270,270,270,09-27,1.9954848664751623,0.4011165258721821,-0.17300672671623415,-0.17300672671623482
271,271,271,09-28,2.0040523586535954,0.4240913433376511,-0.010035246217104202,-0.010035246217104887
272,272,272,09-29,1.7468818709229252,-0.2655439536739117,0.13901570610455785,0.13901570610455719
273,273,273,09-30,1.850088640628892,0.01121809592144676,-0.06657316562552508,-0.06657316562552575
274,274,274,10-01,1.8399687262288118,-0.015919738729082828,-0.1296924920298521,-0.12969249202985278
275,275,275,10-02,1.4900014996901552,-0.954401266481444,-0.19644473312863672,-0.1964447331286374
276,276,276,10-03,1.8542586732077373,0.022400567446219943,-0.04091625425087656,-0.04091625425087723
277,277,277,10-04,1.8546977086679068,0.02357789674494343,-0.3466095565609959,-0.34660955656099657
278,278,278,10-05,2.0948687121619884,0.6676269195926492,-0.2867628216715453,-0.28676282167154593
279,279,279,10-06,1.1661158568248071,-1.8229417179392693,-0.39113473182016617,-0.39113473182016695
280,280,280,10-07,1.9738726670563944,0.3431606706076209,-0.5572206868126776,-0.5572206868126783
281,281,281,10-08,1.256474806773341,-1.5806327273731695,-0.6157961914519648,-0.6157961914519655
282,282,282,10-09,1.4826500310538937,-0.9741151625088486,-0.6966422115570848,-0.6966422115570855
283,283,283,10-10,1.7236380790715142,-0.3278751310907799,-0.4699921518703987,-0.4699921518703995
284,284,284,10-11,1.9139799684018035,0.18255079896192888,-0.5654866431418437,-0.5654866431418445
285,285,285,10-12,1.673233517243803,-0.4630413598191526,-0.3382989773318608,-0.3382989773318614
286,286,286,10-13,1.7602087348102642,-0.2298062770210491,-0.05315018248405181,-0.0531501824840524
287,287,287,10-14,1.7647953327898591,-0.21750673251327132,0.08563628325459789,0.08563628325459731
288,288,288,10-15,2.120655553375014,0.7367776065780051,0.0732053702791269,0.0732053702791263
289,289,289,10-16,2.0341655411004136,0.5048436633411183,0.262651747531626,0.2626517475316254
290,290,290,10-17,1.8861664504450584,0.10796532110910284,0.37648910547308856,0.37648910547308795
291,291,291,10-18,2.0971098830384927,0.6736369036958421,0.41232156787449603,0.41232156787449536
292,292,292,10-19,2.014913872357358,0.4532178706277265,0.20934200113098897,0.20934200113098841
293,293,293,10-20,1.8449685942713367,-0.002511958104826724,-0.08174550222633171,-0.08174550222633231
294,294,294,10-21,1.6664993835415614,-0.4810997938830367,0.008812466357352573,0.008812466357351981
295,295,295,10-22,1.382872468935198,-1.241681356802806,-0.042853531938306405,-0.042853531938306995
