,unnamed: 0,unnamed: 0,mth_day,assassin,assassin_norm,assassin_ravg
255,255,255,09-12,5.2728623302508915,1.3842577125379352,0.6576171782521361
256,256,256,09-13,4.451004343500616,0.09833929211825826,0.5508100156122552
257,257,257,09-14,5.607543554547509,1.9079160065862464,0.5803656314887718
258,258,258,09-15,3.9630564331027234,-0.6651274093090684,0.15270809684086153
259,259,259,09-16,4.086366919814209,-0.4721899081232406,-0.03467798629490778
260,260,260,09-17,3.5336820807536573,-1.3369471127649686,-0.024866533724144796
261,261,261,09-18,4.554287590584024,0.25994121372331924,-0.06681465202889496
262,262,262,09-19,4.488628599575606,0.15720800754283615,-0.05092326459389418
263,263,263,09-20,5.446683912860506,1.6562272967577454,0.11876774023570243
264,264,264,09-21,4.023995588230789,-0.5697790846990638,0.30374461590303276
265,265,265,09-22,4.737085839697331,0.5459561208543391,0.6672444884544796
266,266,266,09-23,4.243018164056794,-0.22708585876098675,0.7168138077887205
267,267,267,09-24,5.948210884761338,2.4409404490320004,0.4760545756945503
268,268,268,09-25,4.6787134774918515,0.454623923548282,0.40603725555422776
269,269,269,09-26,4.5234376416893705,0.21167190419272447,0.2952538832056005
270,270,270,09-27,3.7554981803653904,-0.9898830055409992,0.22453478999258505
271,271,271,09-28,4.3122616926065644,-0.11874411323742474,-0.046190316953811816
272,272,272,09-29,3.9718296470408285,-0.6514004180390791,-0.36812381572844105
273,273,273,09-30,4.910053621479719,0.8165898073536191,-0.5555717785879836
274,274,274,10-01,3.4441859384087468,-1.4769770690994934,-0.5720186059143236
275,275,275,10-02,3.804625610086745,-0.9130158729645304,-0.5809276206580523
276,276,276,10-03,3.692429064096986,-1.0885639694990392,-0.21724400533209307
277,277,277,10-04,4.27809804051974,-0.17219820169979666,-0.3405008606921842
278,278,278,10-05,5.366457544858668,1.530701273916676,0.14292093431243671
279,279,279,10-06,4.437397054511711,0.07704867519307228,0.37663606084982293
280,280,280,10-07,5.29797723753659,1.4235537009282322,0.5323670637343922
281,281,281,10-08,4.7008596494424335,0.4892748862597866,0.34974675838719266
282,282,282,10-09,4.289615167692311,-0.15417795219162375,0.328136616292697
283,283,283,10-10,3.5777987644114457,-1.2679200337829941,0.24170245295958256
284,284,284,10-11,5.283588518675623,1.401040421349702,0.224537387914174
285,285,285,10-12,4.10594551138716,-0.4415563048056145,-0.029852777504418237
286,286,286,10-13,5.232153874670137,1.320563310655781,-0.04881797072667806
287,287,287,10-14,3.7253424507770934,-1.0370661062517668,0.28757907254672355
288,288,288,10-15,4.21688880213536,-0.26796911152518266,0.0031643244753533826
289,289,289,10-16,4.867790068726973,0.7504622258574154,0.0501003809040888
290,290,290,10-17,4.192935199428187,-0.30544806707851896,-0.1741003474506662
291,291,291,10-18,4.285932541186119,-0.159939966233202,0.14043800504758316
292,292,292,10-19,4.3724049684831545,-0.024641059472748892,0.1365256275321479
293,293,293,10-20,4.931511612218578,0.8501640087377293,0.03979846639069181
294,294,294,10-21,4.201885896863065,-0.29144337661779424,0.14380956563208025
295,295,295,10-22,4.496867674316406,0.17009925900867884,0.3161492222993167
296,296,296,10-23,4.591789518324929,0.3186185283698117,0.42065302236109975
297,297,297,10-24,4.94680832156203,0.8740979737702167,0.08185232450833262
298,298,298,10-25,4.773148661221454,0.6023817408979496,0.2467949987380421
299,299,299,10-26,3.632302945360896,-1.1826401783788734,0.5103372132860073
300,300,300,10-27,4.8343962584180105,0.6982126687604626,0.37656011755793917
301,301,301,10-28,5.507480495935737,1.7513525462964703,0.4582139586322675
302,302,302,10-29,4.0787906865678405,-0.4840440459985973,0.4756388497162456
303,303,303,10-30,5.259928627034626,1.3640210202161869,0.5858932305767112
304,304,304,10-31,4.839968386383867,0.7069310874018181,0.6378712542271603
305,305,305,11-01,4.055098553754814,-0.52111389321608,0.3972225524882509
306,306,306,11-02,5.033717863245825,1.0100808106631578,0.6737676126961217
307,307,307,11-03,4.584658078659872,0.3074603358630138,0.6452851710091699
308,308,308,11-04,5.139265890060137,1.1752263152486278,0.6040216343297348
309,309,309,11-05,5.150706198251326,1.193126370094476,0.9599383143023582
310,310,310,11-06,4.681733929315484,0.4593498673252071,0.7660290525505147
311,311,311,11-07,5.419942363789097,1.6143861866196607,0.8796063563300055
312,312,312,11-08,4.290128505111,-0.15337475984790355,0.8242166237051617
313,313,313,11-09,5.020196194029302,0.9889241585399584,0.4221940734791511
314,314,314,11-10,4.926861307846437,0.8428879194995642,0.49176093664432635
315,315,315,11-11,3.609058896943696,-1.219008931261588,0.09109753350552056
316,316,316,11-12,4.948503957013523,0.8767510463162588,0.24836347061406702
317,317,317,11-13,3.8835070224520964,-0.7895942322131742,0.24922279747599183
318,318,318,11-14,4.893200664607291,0.7902208628033752,0.21084893847417763
319,319,319,11-15,5.023491479174084,0.9940801197115072,0.2885113576887424
320,320,320,11-16,4.779707979910857,0.6126447654886789,0.2608871167957425
321,321,321,11-17,3.9068731835498727,-0.7530344159741991,0.3761824800055253
322,322,322,11-18,4.842572495210142,0.7110056009582592,0.11964490560270652
323,323,323,11-19,4.325633429156694,-0.09782205295447784,0.16289298526684223
324,324,324,11-20,3.909448735667552,-0.7490045836135372,0.22000891116440957
325,325,325,11-21,5.1893361196388295,1.2535685976963216,0.6543851704171341
326,326,326,11-22,4.998732044536509,0.955340320874083,0.7081831283233337
327,327,327,11-23,5.572588172553841,1.8532231395421481,0.7383230438972394
328,328,328,11-24,5.048873053662218,1.033793348395457,0.9171624966600085
329,329,329,11-25,4.441211820169908,0.08301744048895539,0.940074535868293
330,330,330,11-26,4.595249468895224,0.3240321329630777,0.7323405051594168
331,331,331,11-27,5.277197567692052,1.391040832946029,0.3331296641448019
332,332,332,11-28,4.202128451897105,-0.2910638633791737,0.403284260353389
333,333,333,11-29,4.041723012485234,-0.5420419065455419,0.4349374979153771
334,334,334,11-30,5.317896877968821,1.4547209256469793,0.22879641275567975
335,335,335,12-01,4.562593390028749,0.27293686586088456,0.12159013592985417
336,336,336,12-02,3.8047543898345753,-0.9128143779951066,0.25800522629988437
337,337,337,12-03,4.86609061048565,0.7478031719910754,0.3908722933048289
338,338,338,12-04,4.725243276695774,0.5274266788410074,-0.005264270237708701
339,339,339,12-05,4.551232131229144,0.2551604954841256,-0.2539412042823264
340,340,340,12-06,3.7988207371122833,-0.9220984556082464,-0.2216256221100872
341,341,341,12-07,3.608984882118398,-1.2191247384068218,-0.6263081923090389
342,342,342,12-08,3.928675871398258,-0.7189208849616715,-0.6576988289509925
343,343,343,12-09,3.3142428549736382,-1.6802922492026342,-0.6801514056453749
344,344,344,12-10,4.604868710049723,0.3390828589892855,-0.3672707313583363
345,345,345,12-11,4.465132597138736,0.12044503531783105,-0.3816205153757431
346,346,346,12-12,4.9986331527958185,0.955185590113985,-0.20773252293119915
347,347,347,12-13,3.5539573574376413,-1.3052234425112623,0.40616720624084107
348,348,348,12-14,4.595489098992647,0.32440706970559235,0.37177290743222974
349,349,349,12-15,5.668381597239468,2.0031061258296075,0.41050143925102983
350,350,350,12-16,4.472975914710618,0.13271706613761694,0.06719810334671321
351,351,351,12-17,4.613645999007597,0.35281622623063186,0.13190486487281514
352,352,352,12-18,3.682158091809165,-1.104634425311915,-0.06530194083550846
353,353,353,12-19,3.802090215226317,-0.9169828733546508,-0.5846575646536961
354,354,354,12-20,3.839254555311406,-0.8588337645443491,-0.6746023234856763
355,355,355,12-21,3.676793823299597,-1.1130276170795188,-0.7673460398896421
356,356,356,12-22,4.128062191233829,-0.4069514868542642,-0.8326173101240713
357,357,357,12-23,4.257999033365906,-0.2036460721931623,-0.8880186020833389
358,358,358,12-24,3.4318604964298536,-1.4962620467184902,-0.9520706444389048
359,359,359,12-25,3.589641306104315,-1.2493906251102571,-0.992805679993618
360,360,360,12-26,3.593632367737135,-1.2431460186777437,-1.3100301624776471
361,361,361,12-27,3.5205860245174394,-1.3574378304077983,-1.5698036463040568
362,362,362,12-28,2.9115924507795223,-2.310298381758439,-1.407633072823102
363,363,363,12-29,3.261838270575056,-1.7622869751516201,
364,364,364,12-30,4.053740604443379,-0.5232386058327613,
365,365,365,12-31,,,
