,unnamed: 0,unnamed: 0,unnamed: 0.1,mth_day,prison,prison_norm,prison_ravg
72,72,72,72,03-13,5.470987232102137,-0.931951874893979,-0.18285755830853775
73,73,73,73,03-14,6.087900309734786,-0.02499803304890479,-0.1272401504549182
74,74,74,74,03-15,6.934891770340703,1.2202052006940791,-0.3149036855718715
75,75,75,75,03-16,5.646028824673268,-0.6746147383977399,-0.5051506601103545
76,76,76,76,03-17,5.292828690144533,-1.1938713898863056,-0.2965231782448464
77,77,77,77,03-18,5.135156364066269,-1.425673125129276,-0.26662255465586643
78,78,78,78,03-19,6.322441954348422,0.31981301629906905,-0.38978980165238036
79,79,79,79,03-20,6.209931342872393,0.15440570848497528,-0.2093099736249767
80,80,80,80,03-21,6.432219096810273,0.4812017187149954,0.0013086246460050077
81,81,81,81,03-22,6.382606769582722,0.4082642297666821,0.450973749545696
82,82,82,82,03-23,6.152409597161985,0.0698401997395845,0.23685285583522656
83,83,83,83,03-24,6.970338817507974,1.27231762426887,0.3504136934409954
84,84,84,84,03-25,5.4485674079504385,-0.9649123459637476,0.3572070991149479
85,85,85,85,03-26,6.673398143013363,0.8357707341195881,0.28359646498285923
86,86,86,86,03-27,6.459944482217313,0.5219621527587107,0.24547922684022305
87,87,87,87,03-28,6.082185552402357,-0.03339957502585003,0.051822395541699685
88,88,88,88,03-29,5.996844749590965,-0.15886322911623246,0.1089831350298424
89,89,89,89,03-30,6.179982618842469,0.11037663647772993,-0.19165945381526894
90,90,90,90,03-31,5.681852980536911,-0.6219479090348914,-0.26677317634801806
91,91,91,91,04-01,5.4464094946744135,-0.96808479895108,-0.35532017520607034
92,92,92,92,04-02,6.153388830084984,0.0712798175622161,-0.3740436013087424
93,93,93,93,04-03,5.720805739712925,-0.5646815681741639,-0.2688056269549116
94,94,94,94,04-04,5.920430322166553,-0.27120378573226506,-0.02391536086924893
95,95,95,95,04-05,6.609481980201613,0.7418044826007146,0.32206649410626276
96,96,96,96,04-06,6.6813041152882064,0.8473936874790847,0.3443323199509935
97,97,97,97,04-07,6.858437678096267,1.10780633090199,0.23682937470017076
98,98,98,98,04-08,6.2442605713852535,0.2048747726306007,0.4022026838229798
99,99,99,99,04-09,5.2820625330619215,-1.2096992396791002,0.44741488428104775
100,100,100,100,04-10,6.59535523487236,0.7210360690045892,0.17715227066611008
101,101,101,101,04-11,6.794002932278216,1.0130776853491226,-0.02258685023309422
102,102,102,102,04-12,5.578302839754397,-0.7741819942105415,0.08417104823634075
103,103,103,103,04-13,6.043258315405287,-0.09062839449323573,0.09646541271154473
104,104,104,104,04-14,6.679963077958614,0.8454221634472106,-0.24321907812499433
105,105,105,105,04-15,5.332238543412168,-1.1359330528278764,-0.5194505943859501
106,106,106,106,04-16,5.209027982056041,-1.3170708760146452,-0.4597243336242493
107,107,107,107,04-17,5.6666412498644725,-0.6443114122166117,-0.422735551482591
108,108,108,108,04-18,5.822058869942434,-0.4158244296403368,-0.4066509711972412
109,109,109,109,04-19,6.194217685393545,0.13130429835671398,-0.2829308284931265
110,110,110,110,04-20,6.745607794162106,0.9419296451593095,-0.006661624999342679
111,111,111,111,04-21,5.837167706149758,-0.3936121966031884,-0.028547115348811065
112,112,112,112,04-22,6.336543474370923,0.3405443449480578,0.17829615613636698
113,113,113,113,04-23,5.577321741523076,-0.775624354313422,0.2328590095653409
114,114,114,114,04-24,6.666231836495613,0.8252351992707316,0.12698280490880395
115,115,115,115,04-25,6.41690071255715,0.4586814189305572,0.4525090956504891
116,116,116,116,04-26,6.313503674310643,0.3066724172200878,0.47142370570922193
117,117,117,117,04-27,7.165712224776522,1.5595455478469222,0.6533980809384361
118,118,118,118,04-28,6.413738165645282,0.4540320053004551,0.644543292092755
119,119,119,119,04-29,6.319999262870027,0.31622189706186266,0.43369172328159644
120,120,120,120,04-30,6.630093492161814,0.7721064661966447,0.15377461259670613
121,121,121,121,05-01,5.556369001432759,-0.806427993936394,-0.10932053458640985
122,122,122,122,05-02,5.171100268972942,-1.372830246889254,-0.11348695857280529
123,123,123,123,05-03,6.0919629590227595,-0.01902533525177376,-0.18136577875075008
124,124,124,124,05-04,6.396734071331459,0.4290334613820825,-0.49180180293367687
125,125,125,125,05-05,6.042970841378198,-0.09105102400580596,-0.40299386863612746
126,126,126,126,05-06,5.363135676334315,-1.0905096789009159,-0.39729571350638254
127,127,127,127,05-07,5.918813749145008,-0.2735803881510974,-0.6323897496191764
128,128,128,128,05-08,5.194355695582753,-1.3386413161107842,-0.6357844517366883
129,129,129,129,05-09,5.132492397281434,-1.4295895519285369,-0.57920726785843
130,130,130,130,05-10,6.3828795440049095,0.4086652486770112,-0.17744550366758047
131,131,131,131,05-11,6.27387479494072,0.24841207926374306,-0.22180784899478798
132,132,132,132,05-12,7.0028139597486785,1.3200609062441817,0.003358899169941069
133,133,133,133,05-13,5.737761243113607,-0.5397544601143425,0.5174619521998427
134,134,134,134,05-14,6.113310807840162,0.012359172877590134,0.6690092080781737
135,135,135,135,05-15,7.230660233605744,1.655028766250873,0.7748404332187776
136,136,136,136,05-16,7.0013772870024225,1.3179487839469972,0.9383596394181685
137,137,137,137,05-17,6.705795343476924,0.8833994301073675,1.1876530153952323
138,138,138,138,05-18,7.670171869892989,2.301176143440527,1.1610324298905248
139,139,139,139,05-19,6.755182439508167,0.9560057957480406,1.0668892432720878
140,140,140,140,05-20,6.004666332844505,-0.14736434015065514,0.8043212098222656
141,141,141,141,05-21,6.846441145608237,1.0901696465402506,0.7678086103391132
142,142,142,142,05-22,5.9297792885379,-0.2574594167519351,0.5554315694268751
143,143,143,143,05-23,6.556779379839598,0.6643238332084531,0.6756980460431485
144,144,144,144,05-24,6.803414371003224,1.0269138979670982,0.8194226880308473
145,145,145,145,05-25,7.246016429964238,1.6776046554456818,0.637789695230276
146,146,146,146,05-26,6.5912382649280845,0.7149835117755381,0.8759184818044984
147,147,147,147,05-27,6.105156881172412,0.0003716897368228369,0.7671829830213466
148,148,148,148,05-28,6.901635335585941,1.1713133026933988,0.5750490924893249
149,149,149,149,05-29,6.113005850643653,0.011910840509541876,0.25361098842777346
150,150,150,150,05-30,6.019273629168928,-0.12588944522503231,0.10128115325381437
151,151,151,151,05-31,5.934156701965723,-0.25102396892362644,-0.07538990070857708
152,152,152,152,06-01,5.969546643392441,-0.1989954992682163,-0.2170307480803143
153,153,153,153,06-02,5.38412338244342,-1.059654634037526,0.0632151865878718
154,154,154,154,06-03,6.323567828471148,0.32146821846297546,0.208319755487917
155,155,155,155,06-04,7.256751259109903,1.6933864485186585,0.4601354229913183
156,156,156,156,06-05,6.611477347033392,0.7447379681752389,0.7018607582508357
157,157,157,157,06-06,6.9618719258382455,1.259870036096781,1.1531552115566623
158,158,158,158,06-07,6.956080998084809,1.251356512288888,1.444877985063916
159,159,159,159,06-08,7.225955484115017,1.6481120857974343,1.129531962785334
160,160,160,160,06-09,7.514152745033858,2.071804859506497,1.2460795310003856
161,161,161,161,06-10,5.96975465919038,-0.1986896851528337,1.198708824326926
162,162,162,162,06-11,7.0871336528838285,1.4440233774655489,0.9138382196684236
163,163,163,163,06-12,6.76854163429371,0.9756457960560234,0.8750588405281144
164,164,164,164,06-13,5.793461292393304,-0.4578671156621258,0.677321884993229
165,165,165,165,06-14,7.067688293237064,1.4154358109555791,1.0661277330132317
166,166,166,166,06-15,6.707144660349607,0.8853831262971841,0.9172545523118449
167,167,167,167,06-16,7.556556994018995,2.1341454029671825,0.9544256522943281
168,168,168,168,06-17,6.479549399886253,0.5507842932572281,1.2540223733743214
169,169,169,169,06-18,6.92024508356209,1.198672395950923,1.1792051288150551
170,170,170,170,06-19,7.016181523937439,1.339713210817834,1.2927223603057028
171,171,171,171,06-20,6.762342633040153,0.9665323435999812,1.3126684571876972
172,172,172,172,06-21,7.170433494326646,1.5664865152410712,1.4345725311637143
173,173,173,173,06-22,7.637961410295774,2.2538219842591487,1.1945810920664839
174,174,174,174,06-23,6.977066785993862,1.2822087371133313,1.121895645034905
175,175,175,175,06-24,5.940787141152816,-0.2412762386324608,1.1947584814805172
176,176,176,176,06-25,6.719536199168976,0.9036005286283604,1.1112529666323507
177,177,177,177,06-26,7.059711923093077,1.403709362273655,0.7883441803293012
178,178,178,178,06-27,6.829629088716677,1.0654534261520707,0.7408031327759232
179,179,179,179,06-28,6.320099504021172,0.3163692664408521,1.0256204652261098
180,180,180,180,06-29,6.7830412957856545,0.9969624517930636,0.9083221790241297
181,181,181,181,06-30,7.1031894312242425,1.4676277560686586,0.6849596931183269
182,182,182,182,07-01,6.240816047801496,0.1998108114164796,0.5123024828022912
183,183,183,183,07-02,6.148120402663535,0.06353444683883852,0.5051526112683286
184,184,184,184,07-03,6.12497697031442,0.029510164255856224,0.4092481862122184
185,185,185,185,07-04,6.29091930289613,0.2734700372370761,0.09589908057530742
186,186,186,186,07-05,6.391634205654639,0.4215359014564031,-0.012658364161967814
187,187,187,187,07-06,5.8243426881178255,-0.4124668777528074,-0.34918084901054103
188,188,188,188,07-07,5.797769196399008,-0.4515338570071718,-0.39815617875626796
189,189,189,189,07-08,4.7746979929970745,-1.9556004622526009,-0.294570015421361
190,190,190,190,07-09,5.925097858451054,-0.2643418142185056,-0.19577287134910706
191,191,191,191,07-10,6.7136772595288,0.8949870172465177,-0.025077216014363257
192,192,192,192,07-11,6.79484711946911,1.0143187658899266,0.15705327284960138
193,193,193,193,07-12,6.5209892684345325,0.6117070542556555,0.4706242944855292
194,194,194,194,07-13,6.541083851887286,0.641249076176616,0.33244965985698116
195,195,195,195,07-14,6.05445042419221,-0.07417433243703372,0.22913220715131433
196,196,196,196,07-15,5.361176729282774,-1.093389621989794,0.09521428694782526
197,197,197,197,07-16,6.292015970181468,0.2750823010125169,0.1837270870379224
198,198,198,198,07-17,6.248298579789336,0.21081124466899231,0.2982382908797001
199,199,199,199,07-18,6.8822295084166205,1.1427838547962383,0.30031547660322877
200,200,200,200,07-19,7.008429306040075,1.328316299227282,0.5883879770330137
201,201,201,201,07-20,6.062927876814783,-0.06171121809586171,0.5380300622871494
202,202,202,202,07-21,6.536864077119125,0.6350453805889157,0.8920998467101624
203,203,203,203,07-22,6.0864942242952615,-0.02706518746266906,0.7393449448165725
204,204,204,204,07-23,7.6933353853720465,2.3352299512070696,0.5364288151487803
205,205,205,205,07-24,6.258803095939423,0.22625444343469964,0.37745954522080916
206,206,206,206,07-25,6.180283870545818,0.11081952122052864,0.059906676587794826
207,207,207,207,07-26,5.414139259122161,-1.015526837663688,0.12684518609709813
208,208,208,208,07-27,5.2408608509730295,-1.2702718312091703,-0.2597531616773782
209,209,209,209,07-28,6.359685030761335,0.3745658695931507,-0.19366662180764435
210,210,210,210,07-29,6.115542345443634,0.015639864560211745,-0.30848694606003574
211,211,211,211,07-30,6.5285168265843465,0.6227736826531027,-0.11171285771719075
212,212,212,212,07-31,5.711676827886058,-0.5781024242938199,0.3704869668495904
213,213,213,213,08-01,6.217217670638582,0.16511769239338225,0.4347470649223048
214,214,214,214,08-02,7.208824582416577,1.6229271161915166,0.4865943967239776
215,215,215,215,08-03,6.621944649996418,0.7601264580294373,0.2783683301153349
216,216,216,216,08-04,6.327142730511134,0.3267238553702481,0.4952627880933708
217,217,217,217,08-05,5.678700368448732,-0.6265827169987531,0.6989952545805697
218,218,218,218,08-06,6.596870901184123,0.7232643235743955,0.47510686872322977
219,219,219,219,08-07,7.048694756563608,1.3875124913165755,0.13505885115218452
220,220,220,220,08-08,6.295086748408588,0.27959680104747725,-0.010982239637627947
221,221,221,221,08-09,5.234133764477491,-1.280161647396834,0.069049822202034
222,222,222,222,08-10,5.731116860462311,-0.5495226893686267,0.015609202094355179
223,223,223,223,08-11,6.0053288469941215,-0.14639034596078146,-0.06045324484319007
224,224,224,224,08-12,6.378767955476395,0.4026206029283226,0.26776626303723755
225,225,225,225,08-13,6.738267151094397,0.931137809691304,0.32554179077728324
226,226,226,226,08-14,7.634622879599103,2.248913848330043,0.5241532075771942
227,227,227,227,08-15,5.469928423381756,-0.93350848095656,0.3779388960472651
228,228,228,228,08-16,6.541693814246979,0.6421458114308393,0.22981834945283372
229,229,229,229,08-17,5.408596024937613,-1.023676215140356,-0.006659616396208916
230,230,230,230,08-18,5.774255368103884,-0.4861026766382657,-0.44441582753130254
231,231,231,231,08-19,5.773148467165862,-0.4877299854029517,-0.24970437884159336
232,232,232,232,08-20,5.848043327227867,-0.3776234184805186,-0.5216333493681938
233,233,233,233,08-21,6.264588747993945,0.23476021118169504,-0.3159287126972668
234,234,234,234,08-22,5.431891768993398,-0.9894280117287634,-0.021026947793743738
235,235,235,235,08-23,6.248121971928272,0.210551604885206,0.23863089778801963
236,236,236,236,08-24,6.977814449010291,1.2833079127828726,0.8325015070305727
237,237,237,237,08-25,6.832869347713197,1.0702170880876285,0.8774173045979615
238,238,238,238,08-26,8.271760136352855,3.1856002369747998,1.1745778191942964
239,239,239,239,08-27,6.447900014564596,0.5042549965860288,0.8338688251943127
240,240,240,240,08-28,6.644669305086628,0.7935350758492457,0.46236679080634907
241,241,241,241,08-29,4.857613495964019,-1.833702359114696,0.13625132512773452
242,242,242,242,08-30,5.46163279031756,-0.9457042935449096,-0.21281762914542032
243,243,243,243,08-31,5.501920276350659,-0.8864757059840588,-0.15869990850216892
244,244,244,244,09-01,6.847132820489208,1.0911865113358707,-0.3850567517064775
245,245,245,245,09-02,6.668766356749593,0.8289613204455372,0.09182669585833984
246,246,246,246,09-03,5.720857152748443,-0.5646059833766058,-0.03926637887391371
247,247,247,247,09-04,6.803879921457808,1.027598326274208,0.15791724561012174
248,248,248,248,09-05,4.926613067429286,-1.7322627419384309,0.01928594188668638
249,249,249,249,09-06,6.306670095096028,0.2966260409201538,-0.20621571105098627
250,250,250,250,09-07,6.281347924122717,0.25939868899525864,-0.1009103354019396
251,251,251,251,09-08,5.748444424321245,-0.5240485971804988,-0.394105215028658
252,252,252,252,09-09,6.150631593644494,0.06722627051767427,-0.0805702883461246
253,253,253,253,09-10,5.607287015459296,-0.7315709514861024,-0.20005262540525104
254,254,254,254,09-11,6.206218187166495,0.1489468181567694,-0.3841032332591276
255,255,255,255,09-12,5.819036350949135,-0.4202679814346048,-0.34499174216937806
256,256,256,256,09-13,5.530196839959673,-0.8449049581280007,-0.5146147653077957
257,257,257,257,09-14,5.908067037242053,-0.289379650642002,-0.25351468154323603
258,258,258,258,09-15,5.4583626616636085,-0.9505118683128316,0.017042365485693683
259,259,259,259,09-16,6.6728939878118165,0.8350295511012558,0.12224188690001077
260,260,260,260,09-17,7.310421110337945,1.7722891003303476,0.45445226366647634
261,261,261,261,09-18,6.248378777389448,0.21092914705129773,0.6139078260882037
262,262,262,262,09-19,6.886020586417833,1.1483573024707927,0.7781185020268637
263,263,263,263,09-20,6.5588403217508535,0.6673537238883619,0.6436314764688847
264,264,264,264,09-21,6.12854261217157,0.034752187319128665,0.3693467921158919
265,265,265,265,09-22,6.124022803784312,0.028107397753381804,0.36969972045316507
266,266,266,266,09-23,6.191004877903428,0.12658099421239086,0.05508801955434831
267,267,267,267,09-24,6.249819155697707,0.2130467170749369,-0.36106742398330005
268,268,268,268,09-25,5.6020209138487065,-0.7393129029221078,-0.06957725388586856
269,269,269,269,09-26,4.860418261434504,-1.8295789373375282,-0.1402071780927069
270,270,270,270,09-27,7.318178222967215,1.7836932079037175,-0.022731090219531954
271,271,271,271,09-28,5.835766520575287,-0.3956721474876483,0.05968649761342077
272,272,272,272,09-29,6.670450677067683,0.8314375214514406,-0.15654051463867485
273,273,273,273,09-30,6.586183491445928,0.7075522440726533,-0.043826572110605845
274,274,274,274,10-01,4.719550833622471,-2.0366749764346816,-0.5064531704109355
275,275,275,275,10-02,5.320428696159438,-1.153295282169114,-0.4015288425008006
276,276,276,276,10-03,5.430097140660509,-0.9920663818982604,-0.48122902708399645
277,277,277,277,10-04,6.263985821689192,0.2338738199731609,-0.7690830609040215
278,278,278,278,10-05,6.3451766627314035,0.3532364139522655,-0.4252707161152172
279,279,279,279,10-06,5.411387753980703,-1.0195719588474967,-0.08046556571309423
280,280,280,280,10-07,6.122724767944849,0.02619909229814299,-0.21676671806407147
281,281,281,281,10-08,6.727654488943482,0.915535620243624,-0.3311863954447782
282,282,282,282,10-09,4.873822105468048,-1.809873296004124,-0.7066379987492786
283,283,283,283,10-10,5.797013907190879,-0.4526442443110793,-0.7381716978081658
284,284,284,284,10-11,4.812875943046555,-1.8994732058747368,-0.8637576462705642
285,285,285,285,10-12,5.2826917800203255,-1.20877415320082,-1.1953520397692634
286,286,286,286,10-13,5.610180840798085,-0.7273165984762472,-0.9812106420565895
287,287,287,287,10-14,5.374344705926164,-1.0740307407485716,-0.7185357332532462
288,288,288,288,10-15,5.747780333216856,-0.5250249097280809,-0.5263465618628735
289,289,289,289,10-16,6.869048087521918,1.1234052085089807,-0.37686846093508475
290,290,290,290,10-17,5.597242298244304,-0.7463381775325015,-0.03753218354413618
291,291,291,291,10-18,5.892744845749316,-0.3119055476340874,-0.27909000430689723
292,292,292,292,10-19,6.9950869578179775,1.3087010658694442,0.08567458262470683
293,293,293,293,10-20,4.38849401480502,-2.523377665325138,-0.013506954631752666
294,294,294,294,10-21,7.236464984318316,1.6635626118615434,0.12930801179308185
295,295,295,295,10-22,6.4642663804259275,0.5283159849702238,0.1079834098577727
296,296,296,296,10-23,6.180101643918908,0.11055162101650552,-0.06156231253395966
297,297,297,297,10-24,5.80571444661165,-0.4398531592459422,0.29423808735787965
298,298,298,298,10-25,6.303133507216677,0.2914267315190501,0.08975149802518834
299,299,299,299,10-26,5.840593843437947,-0.3885752659741023,0.1015719812813976
300,300,300,300,10-27,6.401910156898228,0.4366430758653956,-0.008133373730952338
301,301,301,301,10-28,6.512508377106983,0.5992388845074793,0.21013396436570744
302,302,302,302,10-29,5.732369917754536,-0.5476805090575941,0.31977839638816535
303,303,303,303,10-30,6.6965115461727365,0.8697508693340166,0.41039199611526295
304,304,304,304,10-31,6.7506165932355975,0.9492933236537976,0.3603924498504035
305,305,305,305,11-01,6.210407909626548,0.15510633238848334,0.5253926831537178
306,306,306,306,11-02,6.197850991745522,0.13664579827623846,0.5413694423859052
307,307,307,307,11-03,7.185910685190308,1.589240284327365,0.6046575246495153
308,308,308,308,11-04,5.797574592482897,-0.451819953664469,0.5689607045266217
309,309,309,309,11-05,6.954804154717952,1.249479362915677,0.39402092052033777
310,310,310,310,11-06,6.6049300049154285,0.7351124029164359,0.3009186122725546
311,311,311,311,11-07,5.496440105054576,-0.8945323716492202,-0.11273990909791642
312,312,312,312,11-08,5.817879957724669,-0.4219680512104603,0.11437232652531026
313,313,313,313,11-09,5.497679114407332,-0.8927108438954612,-0.15143078380368993
314,314,314,314,11-10,6.7244696677250335,0.9108534600748912,-0.12776286610630072
315,315,315,315,11-11,5.870003094696174,-0.34533929905832417,0.08542288110080738
316,316,316,316,11-12,6.7015239920017935,0.8771199091007712,0.052530928501657526
317,317,317,317,11-13,6.366498112523174,0.3845821115934284,0.15348415230738752
318,318,318,318,11-14,5.683640651790366,-0.6193197668053595,0.14760566956209964
319,319,319,319,11-15,5.90969146468239,-0.2869915010610812,0.2830374539833794
320,320,320,320,11-16,6.700478284382999,0.8755825636031639,0.29360789071563315
321,321,321,321,11-17,6.422730047811951,0.467251407469354,0.5470706074028325
322,322,322,322,11-18,6.744664273384691,0.9405425294942936,0.8849323122283881
323,323,323,323,11-19,7.4009353070238095,1.905358411716625,1.113936375246109
324,324,324,324,11-20,7.062528713265167,1.4078504621479733,1.0311441542505586
325,325,325,325,11-21,6.844307504364654,1.0870328770452444,1.04885214338556
326,326,326,326,11-22,6.362584988151952,0.3788292376298625,0.9406747320245373
327,327,327,327,11-23,6.4950002532310185,0.5734993422793618,0.617454049923976
328,328,328,328,11-24,6.303168421926831,0.29147806132815696,0.37343545356366076
329,329,329,329,11-25,6.081800485276783,-0.033965680886742816,0.18238425432046187
330,330,330,330,11-26,6.06663505472578,-0.05626111601391817,0.11573761508963809
331,331,331,331,11-27,6.064585464239067,-0.05927431841394869,0.05050680251514315
332,332,332,332,11-28,6.090585368602736,-0.02105059775508004,0.2102665946381342
333,333,333,333,11-29,6.2287789342279885,0.18211446683239224,0.2889415487240575
334,334,334,334,11-30,6.955183334880132,1.2500368140661031,0.18499266987483498
335,335,335,335,12-01,6.402890308055513,0.43808404362879705,0.24675056242124238
336,336,336,336,12-02,5.6423967761588445,-0.6799543891092532,0.161499967620336
337,337,337,337,12-03,6.3166330313880374,0.3112730368644959,0.020129999291977885
338,338,338,338,12-04,5.7426589071966125,-0.5325541665605182,-0.17551504870646162
339,339,339,339,12-05,5.651816944174421,-0.6661053431377565,-0.41510382998019435
340,340,340,340,12-06,6.156712785780755,0.07616652607546602,-0.4668277032088998
341,341,341,341,12-07,5.425075700945121,-0.9994486440135992,-0.7522236014128114
342,342,342,342,12-08,5.431300252730354,-0.9902976284814862,-0.79329679159433
343,343,343,343,12-09,5.151869486995111,-1.401102352358973,-0.6077069134140157
344,344,344,344,12-10,5.575030168043645,-0.7789933076496298,-0.6523915972626186
345,345,345,345,12-11,6.409250129700812,0.44743392594412995,-0.5937057835171249
346,346,346,346,12-12,5.974344745219817,-0.19194157701615186,-0.4326593293833736
347,347,347,347,12-13,5.66458543760905,-0.6473337615406365,-0.22228762983835812
348,348,348,348,12-14,6.08856631685128,-0.024018903678978232,-0.00473782028339224
349,349,349,349,12-15,6.010442745910495,-0.13887215508888015,0.06327535975869537
350,350,350,350,12-16,6.4628988755266175,0.5263055496801654,0.06847591718102676
351,351,351,351,12-17,6.68682690340292,0.8555130061966556,0.3630530403361125
352,352,352,352,12-18,5.995569365945535,-0.16073823248216354,0.17501837593718395
353,353,353,353,12-19,6.866819584008873,1.120128977389878,0.05694107507731392
354,354,354,354,12-20,5.3211554200851765,-1.1522268900725496,0.03141774852452167
355,355,355,355,12-21,5.528543264076923,-0.8473359602481003,-0.036826814835852296
356,356,356,356,12-22,6.358732556082572,0.3731655903634119,-0.19671953679113352
357,357,357,357,12-23,6.4083058033961375,0.4460456260344117,-0.4521910584611659
