,Unnamed: 0,Unnamed: 0.1,mth_day,halloween,halloween_norm,halloween_ravg
83,83,83,03-24,0.4875085321179701,-1.0166056460909163,-0.4431237840686524
84,84,84,03-25,0.6817672276410365,-0.2626922127330921,-0.4333698904040117
85,85,85,03-26,0.2357662597001488,-1.9936114908423264,-0.2511509137386638
86,86,86,03-27,0.7004714570411635,-0.1901015378735064,-0.36831518431336857
87,87,87,03-28,0.9562512397610736,0.8025737895019336,-0.3256278190728254
88,88,88,03-29,0.8655452545985923,0.4505459921576945,-0.2760811691766702
89,89,89,03-30,0.5535033123145091,-0.7604814546476572,0.10498360408978129
90,90,90,03-31,0.7583664801586422,0.034587686643839106,0.1073838055130959
91,91,91,04-01,0.8248934126797927,0.2927771487563827,-0.138706611472979
92,92,92,04-02,0.7041821748253716,-0.17570032933361868,0.023792354033303587
93,93,93,04-03,0.5757948005792591,-0.6739687124145157,0.2869121497548357
94,94,94,04-04,1.1167690874662781,1.42553978519539,0.40639283543308274
95,95,95,04-05,0.9602872163140096,0.8182373196815353,0.30918731473256394
96,96,96,04-06,0.9430839379973996,0.7514718007133214,0.24601211136962933
97,97,97,04-07,0.6746134191413763,-0.2904559754467297,0.2055430586504222
98,98,98,04-08,0.606513142400557,-0.5547515495112263,-0.009660674776911718
99,99,99,04-09,0.5132295374407033,-0.9167830287297588,-0.21683079306890882
100,100,100,04-10,0.7840635432149192,0.13431738463138654,-0.5137994977509406
101,101,101,04-11,0.6400016624287134,-0.4247833900704472,-0.39880935288673786
102,102,102,04-12,0.4839695307177577,-1.0303404273788692,-0.4370035521690025
103,103,103,04-13,0.8523884889382272,0.39948489373848667,-0.35647793471808314
104,104,104,04-14,0.5474648087258928,-0.7839167452048138,-0.13684619959042388
105,105,105,04-15,0.6377223561920623,-0.43362932402424265,-0.0585431498977225
106,106,106,04-16,1.1236147898720412,1.4521077953973422,0.3764045267283554
107,107,107,04-17,0.7610583855145521,0.045034908085760994,0.5285796449921232
108,108,108,04-18,1.1563997956025729,1.5793456323775985,0.7628102440300811
109,109,109,04-19,1.0876516265108724,1.3125356033210929,0.858032558244976
110,110,110,04-20,0.9095859378166182,0.6214668490229344,0.7064378775968864
111,111,111,04-21,0.7849363072290128,0.13770456126512587,0.6958481896246366
112,112,112,04-22,0.8892490103970114,0.542539711508804,0.4282366457783772
113,113,113,04-23,0.7446866997442904,-0.01850321974773849,0.2524532415336243
114,114,114,04-24,0.7426716370556389,-0.026323630699958123,-0.21480871552859226
115,115,115,04-25,0.8158900160211779,0.25783517785257515,-0.31320991155960903
116,116,116,04-26,0.18719770943194194,-2.182104893350365,-0.48431625742316015
117,117,117,04-27,0.6328077964495347,-0.4527026149209747,-0.46957907549045447
118,118,118,04-28,0.6247181446041257,-0.4840983636725027,-0.4947161286997082
119,119,119,04-29,0.7674704222084164,0.06991987184849577,-0.3837170379291166
120,120,120,04-30,0.7038096859376575,-0.17714594995548089,0.1389479307505428
121,121,121,05-01,0.987494905574386,0.9238297224761252,0.18348481526867377
122,122,122,05-02,0.9952391411313728,0.9538849187275912,0.22857941750362645
123,123,123,05-03,0.7016619383683507,-0.18548130781218874,0.26376537678276485
124,124,124,05-04,0.6944345195964977,-0.21353075026278656,0.36374854323317485
125,125,125,05-05,0.8218680088372968,0.2810356275233259,0.27756990396162284
126,126,126,05-06,0.8583839271930499,0.4227530487469792,-0.057266094403279476
127,127,127,05-07,0.8542625000531097,0.40675788684681335,-0.03797671953198601
128,128,128,05-08,0.4775817971031936,-1.0551310714618227,0.18645088972375776
129,129,129,05-09,0.7314833632229022,-0.06974505858442799,0.18177744923496889
130,130,130,05-10,1.0414002004111207,1.133034905271676,-0.021172549865343327
131,131,131,05-11,0.814642857411781,0.25299498459059283,-0.1397348792544508
132,132,132,05-12,0.5446226888022578,-0.7949469458548941,0.01265590291164298
133,133,133,05-13,0.6709648234798944,-0.3046160894878315,0.19154764393523815
134,134,134,05-14,0.7131783516424316,-0.1407863784652601,-0.10230638413078401
135,135,135,05-15,1.0080504706398628,1.0036053875571431,-0.133612500723138
136,136,136,05-16,0.5871010914638675,-0.630089263124457,-0.05443782862483315
137,137,137,05-17,0.7662435178958027,0.06515828503646906,-0.20528704859492639
138,138,138,05-18,0.6670269424453947,-0.31989891326506503,-0.08603706696704984
139,139,139,05-19,0.4377515281957328,-1.2097114093083907,-0.3642781797271042
140,140,140,05-20,0.8975391404057176,0.5747135113019991,-0.38738366251600825
141,141,141,05-21,0.5778889702809679,-0.6658412890031828,-0.42275881234830065
142,142,142,05-22,0.5513799536190706,-0.7687221598578813,-0.5434174557228052
143,143,143,05-23,0.7115534421685601,-0.14709261395728554,-0.553460176771132
144,144,144,05-24,0.4804883588752347,-1.0438507735120923,-0.7393781517802691
145,145,145,05-25,0.4222254547446122,-1.2699677355983516,-0.6867003583258776
146,146,146,05-26,0.6101094565595873,-0.5407943387528232,-0.642648837704523
147,147,147,05-27,0.6593289790674415,-0.3497745282768337,-0.5677400045777193
148,148,148,05-28,0.6194837216625586,-0.5044130361297529,-0.44018704573248774
149,149,149,05-29,0.8273626974159968,0.3023603848035364,0.2468192894024042
150,150,150,05-30,0.6776855724998,-0.2785330204407029,0.36324302448871165
151,151,151,05-31,1.4843390760789994,2.852070275211,0.33103957334822287
152,152,152,06-01,0.7901008606527008,0.15774807176502126,0.4590123941129743
153,153,153,06-02,0.6095423579534256,-0.5429952351197661,0.2900613178741272
154,154,154,06-03,0.8173300429313992,0.2634238884587558,0.1426385312037518
155,155,155,06-04,0.5661638841952272,-0.7113460726295464,-0.2621271863520141
156,156,156,06-05,0.4497695522102124,-1.1630697404629553,-0.1777981451991942
157,157,157,06-06,0.8585702001911881,0.42347596987640457,0.11228601752808044
158,158,158,06-07,0.9204737825630817,0.6637223186819408,-0.024375407249470727
159,159,159,06-08,1.058013245060346,1.1975097412438818,0.4589991270922904
160,160,160,06-09,0.6060511167498787,-0.5565446602065512,0.7207919312104277
161,161,161,06-10,1.3134621999083511,2.18890113342102,0.8539981292904244
162,162,162,06-11,0.8545019236614939,0.4076870842458685,0.707546569624354
163,163,163,06-12,1.0645073367084978,1.2227131583563842,0.4915420059400543
164,164,164,06-13,0.694059281805301,-0.21498703931448127,0.6268302038716626
165,165,165,06-14,0.7240696151017672,-0.09851764086191664,0.3417036426619226
166,166,166,06-15,0.8152070305752297,0.2551845273830978,0.2971070497722092
167,167,167,06-16,0.8726557779331647,0.4781417661625801,0.17904540962158078
168,168,168,06-17,0.7855554724414064,0.14010752690758807,0.13645633323539222
169,169,169,06-18,0.8819837270296436,0.514343317452614,0.2006895631925928
170,170,170,06-19,0.628216456439011,-0.4705214976316126,0.1092741519004174
171,171,171,06-20,0.8233743594553273,0.2868817388812868,0.30286798920974567
172,172,172,06-21,0.6738785615819405,-0.29330794036995456,0.5487279220619389
173,173,173,06-22,1.1719523653107151,1.6397047900185495,0.4761733989027281
174,174,174,06-23,1.1656555825392263,1.6152671240207472,0.5069405097677467
175,175,175,06-24,0.7698142412538126,0.07901617849734928,0.6684258635751891
176,176,176,06-25,0.6757824916669471,-0.2859188324415005,0.7425518920256019
177,177,177,06-26,1.073031145940725,1.25579386172594,0.3794879030572565
178,178,178,06-27,0.7884775987176682,0.15144823033252192,0.11147945583317198
179,179,179,06-28,0.6106544727322387,-0.5386791437915227,0.11265258860317784
180,180,180,06-29,0.7513138103145393,0.007216440676239877,0.3279795065873459
181,181,181,06-30,0.7716279076363974,0.08605497511738447,0.05390369436300032
182,182,182,07-01,1.008678479570803,1.006042675463508,0.08619396808323239
183,183,183,07-02,0.6493092112883952,-0.3886610116201335,0.25791357980647284
184,184,184,07-03,0.8383984477708875,0.34518987265391443,0.07027021591312035
185,185,185,07-04,0.8761334491752941,0.49163852654792,-0.10110534524151538
186,186,186,07-05,0.4612166706644326,-1.118643742683875,-0.3303180290280809
187,187,187,07-06,0.5066808342874688,-0.94219839181043,-0.4287721652479768
188,188,188,07-07,0.6543150608047706,-0.3692334272558853,-0.47604123342438437
189,189,189,07-08,0.4970988548361062,-0.9793858289395088,-0.4534118466724077
190,190,190,07-09,0.7653203426496463,0.0615754635954692,-0.4690312599613651
191,191,191,07-10,0.911118541280739,0.6274148470597799,-0.19260524827175918
192,192,192,07-11,0.4370690161770897,-1.2123602224176195,0.03545803660672852
193,193,193,07-12,0.9340361835638654,0.7163576783272055,0.11487042111419628
194,194,194,07-13,1.0069015058018829,0.9991462820150409,0.07625048611355313
195,195,195,07-14,0.6198706124960475,-0.5029115218947022,-0.14946542711543367
196,196,196,07-15,0.7056138204220488,-0.17014414640838973,0.027032365381361518
197,197,197,07-16,0.5621611390970082,-0.7268806323141409,-0.03261148031011021
198,198,198,07-17,0.7099350728044844,-0.15337346743684846,-0.4050911380574227
199,199,199,07-18,0.8418266394914078,0.35849460417837514,-0.4450207966576704
200,200,200,07-19,0.4310469642484738,-1.235731664468834,-0.3516531932425009
201,201,201,07-20,0.5581392541000179,-0.7424894734961884,-0.11782680731570326
202,202,202,07-21,0.84996038362969,0.39006147408262737,0.01187534024951215
203,203,203,07-22,0.9236573536428028,0.6760776832466447,-0.054440816133440074
204,204,204,07-23,0.9104549379062952,0.624839417954444,0.442443458419377
205,205,205,07-24,0.7393016853437213,-0.03940233411933823,0.4488651846315816
206,206,206,07-25,1.1992313742594536,1.7455739828480683,0.3155734410915387
207,207,207,07-26,0.568067259903812,-0.7039591162229609,0.12208479515028775
208,208,208,07-27,0.6438909936036252,-0.4096889871576301,0.01017664767225455
209,209,209,07-28,0.6245233924000752,-0.4848541924008609,-0.2312086956335813
210,210,210,07-29,0.7374446442655841,-0.046609466913755185,-0.1317591873691427
211,211,211,07-30,0.3661193025855388,-1.4877143939543531,-0.13362140981508894
212,212,212,07-31,1.3529805785399749,2.3422710324347,-0.030883578726431393
213,213,213,08-01,0.5651882590494665,-0.7151324508986385,0.21613597511237514
214,214,214,08-02,0.8027239537162701,0.20673799937431525,0.19596818735577445
215,215,215,08-03,1.006416279627418,0.9972631306319784,0.36945663555313235
216,216,216,08-04,0.7062651907540519,-0.16761619345335926,-0.09202058430081324
217,217,217,08-05,0.6343329049221157,-0.4467837047702055,-0.005305650302468694
218,218,218,08-06,0.6395355692648259,-0.4265922866889735,-0.2447236612131873
219,219,219,08-07,0.6992497776447357,-0.1948428469085712,-0.6067337881981484
220,220,220,08-08,0.43258307207341,-1.2297700660899964,-0.6282612191409576
221,221,221,08-09,0.4467476604781877,-1.1747976312777881,-0.6178141310451407
222,222,222,08-10,0.6729837252604279,-0.2967807791102142,-0.6767425596111472
223,223,223,08-11,0.6504841309041419,-0.3841011761953051,-0.8872883107575694
224,224,224,08-12,0.548432061971117,-0.7801628580850121,-0.7033187766861282
225,225,225,08-13,0.3737454863884005,-1.4581173537871053,-0.29631694348574616
226,226,226,08-14,0.7170004610476367,-0.12595286166134814,-0.27186610593088384
227,227,227,08-15,1.0759735770999237,1.267213367924504,-0.26909298377180585
228,228,228,08-16,0.7107847851516073,-0.1500757537810402,-0.18243118223675472
229,229,229,08-17,0.6547713851376893,-0.3674624432408373,-0.09580304580159153
230,230,230,08-18,0.6824114376368194,-0.2601920488747051,-0.1965060495965363
231,231,231,08-19,0.5076728157201378,-0.938348535176126,-0.5084333461373133
232,232,232,08-20,0.5613133493430578,-0.7301708844310167,-0.46103204237287887
233,233,233,08-21,0.5937331470216194,-0.6043504113201583,-0.20544733489032743
234,234,234,08-22,0.7840673268436422,0.1343320688055669,-0.3422786428376046
235,235,235,08-23,1.049906022678815,1.1660458016544712,-0.2788120928280177
236,236,236,08-24,0.4708698716230679,-1.0811798965583683,-0.157237749516315
237,237,237,08-25,0.6057922708355652,-0.5575492351186047,-0.09317165276713923
238,238,238,08-26,0.7492676074515934,-0.0007248245608004952,-0.39331947452217036
239,239,239,08-27,0.6927795029910526,-0.21995383082510386,-0.7068550972901299
240,240,240,08-28,0.32003799611371464,-1.6665548617246198,-0.4672920795818672
241,241,241,08-29,0.5651791159756563,-0.7151679349532859,-0.26584094771415373
242,242,242,08-30,0.8412349341606026,0.3561982096912078,-0.37744104331563944
243,243,243,08-31,0.917236256498255,0.6511575560876764,-0.32710535381538797
244,244,244,09-01,0.5767335628313435,-0.6703253981697148,0.025832699984782288
245,245,245,09-02,0.7705986128351826,0.08206030617640472,-0.09582673323374818
246,246,246,09-03,0.8656811659904622,0.4510734610764018,-0.3812450972198464
247,247,247,09-04,0.3770933086448531,-1.4451245342644687,-0.5048587118393159
248,248,248,09-05,0.3999773843170646,-1.3563119742253813,-0.4319684730842542
249,249,249,09-06,0.7261292795241062,-0.09052413162914087,-0.323156410147934
250,250,250,09-07,0.6894220658112553,-0.2329839656393451,-0.45785656357149307
251,251,251,09-08,0.9388223515398166,0.7349326837943259,-0.4675908643297757
252,252,252,09-09,0.6574343705385642,-0.3571274594649527,-0.14549952154759038
253,253,253,09-10,0.3620440537824397,-1.5035303388141648,-0.19308600902510245
254,254,254,09-11,0.8979314569176793,0.5762360824677305,-0.23836583348489704
255,255,255,09-12,0.6525604433191242,-0.37604305649421343,-0.20459763481995333
256,256,256,09-13,0.6194193367666462,-0.5046629123981126,0.24558206954318618
257,257,257,09-14,0.9910280764883648,0.937541875783988,0.3875605807659972
258,258,258,09-15,1.3534133908171704,2.3439507667138844,0.34741950123923027
259,259,259,09-16,0.5815432097500713,-0.6516592714772989,0.48492659837254376
260,260,260,09-17,0.8358732412069394,0.33538960530712925,0.612217364605553
261,261,261,09-18,0.8651467812118698,0.4489995263056678,0.40107919253410595
262,262,262,09-19,0.8162111999153676,0.2590816849999425,-0.15365611437916074
263,263,263,09-20,0.6646079009062925,-0.3292871566446938,0.12451560436032745
264,264,264,09-21,0.4957911309117999,-0.9844610747657159,-0.12063256969464127
265,265,265,09-22,1.0115974267686052,1.0173710409596304,-0.03286579435034998
266,266,266,09-23,0.45687351210267796,-1.1354994390226831,0.020623313011776206
267,267,267,09-24,1.0008344493255323,0.9756001783714155,0.14752980497366472
268,268,268,09-25,0.898905502161033,0.5800163291726996,0.23643553454767605
269,269,269,09-26,0.8608056750098154,0.4321517951266372,0.026054924180018275
270,270,270,09-27,0.6332396252938615,-0.4510266973216479,0.14204160244356254
271,271,271,09-28,0.6863484435954613,-0.2449126212463163,0.20137568598879474
272,272,272,09-29,0.6361892251853691,-0.4395793694414175,0.020188501219627304
273,273,273,09-30,1.092565100296036,1.3316046796428085,-0.0764681886003399
274,274,274,10-01,0.6187896326082759,-0.507106779442305,0.10621651279046812
275,275,275,10-02,0.7113741754724453,-0.147788343793166,0.14271229551464445
276,276,276,10-03,0.9156706595265874,0.6450815110232002,0.06768649236895909
277,277,277,10-04,0.7427710207540794,-0.025937924901258336,-0.33212158493239
278,278,278,10-05,0.5201991339776387,-0.8897341883155296,-0.24674800307240385
279,279,279,10-06,0.4744607494272813,-1.0672437841652862,-0.06869129867551506
280,280,280,10-07,0.750777417230078,0.0051347117176121755,0.37922115465710754
281,281,281,10-08,0.9866503140435888,0.9205518825881668,0.46063667270367986
282,282,282,10-09,1.608144503681856,3.3325562310189354,0.6202699745606561
283,283,283,10-10,0.8686396281931672,0.4625551833781757,0.8922347229561639
284,284,284,10-11,0.7669926432217535,0.06806562282632793,1.270830168723695
285,285,285,10-12,0.8949189737854771,0.5645447062077608,1.1468082891709002
286,286,286,10-13,1.3360869833287738,2.2767073863227982,0.9097080817370671
287,287,287,10-14,0.7949121583966658,0.17642060527139816,0.6525127401141968
288,288,288,10-15,1.2415869523788727,1.9099549864159373,0.43943083504895825
289,289,289,10-16,0.4710149459873398,-1.0806168663590459,0.3369001481291203
290,290,290,10-17,0.4375674512615749,-1.210425807565103,0.2449321933780868
291,291,291,10-18,0.7364062591087641,-0.05063941531126718,0.5401025344785159
292,292,292,10-19,1.1939042806785023,1.7248996578165974,0.4852975310321403
293,293,293,10-20,1.2512462907960815,1.9474426518739727,0.7328151807497095
294,294,294,10-21,1.1568582712870972,1.5811249657376831,1.394399974810938
295,295,295,10-22,0.8536778907680246,0.4044890319463694,1.5544723713334605
296,296,296,10-23,1.4603793024829568,2.7590829568022666,1.4053492361220499
297,297,297,10-24,0.9838786098736644,0.9097949638238694,1.4319068937335642
298,298,298,10-25,0.9633595170220935,0.8301608465481317,1.5150961706931767
299,299,299,10-26,1.2923045000983084,2.106788597543059,1.8735713087991286
300,300,300,10-27,1.2854691147233728,2.080260627495357,1.6723141862278104
301,301,301,10-28,1.4078814077083732,2.5553398605820803,2.417480526659492
302,302,302,10-29,1.1492352557084966,1.5515402213743583,3.0929228162301072
303,303,303,10-30,2.1359077540837923,5.380793006413958,3.1974870260291213
304,304,304,10-31,2.0075950931574686,4.882814583971826,2.9670070538826123
305,305,305,11-01,1.4539610465547443,2.734173856337143,2.5921102268864344
306,306,306,11-02,0.9291464647822884,0.6973807946163022,2.517639599486172
307,307,307,11-03,0.8282899160673255,0.30595889860501324,1.6462553504321689
308,308,308,11-04,1.0341034676797791,1.1047164569727832,0.7143818462927443
309,309,309,11-05,0.7887453874445218,0.15248751208993885,0.3208264809311141
310,310,310,11-06,0.5669161772741774,-0.7084264408647211,0.18327136303300476
311,311,311,11-07,0.8455234049749975,0.3728416641673621,0.0837897631934511
312,312,312,11-08,0.7164858866594487,-0.12794991277235376,0.15986443604816356
313,313,313,11-09,0.6744910981263228,-0.29093070043230873,0.032310541627405556
314,314,314,11-10,1.1517151142473212,1.5611644941010578,0.1308747167227031
315,315,315,11-11,0.5915467274177044,-0.6128358544346091,0.005978950717675642
316,316,316,11-12,0.7192966541205055,-0.11704139029293578,-0.01647959413348191
317,317,317,11-13,0.6524342185486659,-0.3765329318628027,-0.1550968803081503
318,318,318,11-14,0.6817649165870546,-0.2627011818792991,-0.43003385023407303
319,319,319,11-15,0.4601884050228968,-1.1226344174803191,-0.253684155137157
320,320,320,11-16,0.7266618274979508,-0.08845732545447844,-0.2274148346645052
321,321,321,11-17,0.8641838250709946,0.4452623161468872,-0.28565982308470006
322,322,322,11-18,0.7599090934391668,0.0405745325429747,-0.28986512841698064
323,323,323,11-19,0.5623873115381127,-0.7260028623839716,-0.12646233190939046
324,324,324,11-20,0.6752635033585895,-0.2879330138729824,-0.22346324826951755
325,325,325,11-21,0.712809563022504,-0.14221763843477794,-0.525809016607418
326,326,326,11-22,0.5766981528139616,-0.670462823615241,-0.7175591305915868
327,327,327,11-23,0.3967564630781204,-1.3688122938805147,-0.6221717284899735
328,328,328,11-24,0.4634629072260237,-1.1099261513620389,-0.8136611330621011
329,329,329,11-25,0.7098564888870107,-0.15367844977429185,-0.7226028510226666
330,330,330,11-26,0.37922037458986535,-1.4368694413057486,-0.32511317032770176
331,331,331,11-27,0.8535859092412069,0.4041320538018293,-0.1394893565330216
332,332,332,11-28,1.1912182563630571,1.7144752605545477,-0.052833153792131826
333,333,333,11-29,0.6837313729043262,-0.25506941111243353,0.15374131477421715
334,334,334,11-30,0.5974336271410616,-0.5899889349167002,0.3623753829278615
335,335,335,12-01,1.0292211667122184,1.085768361623802,0.171278375260382
336,336,336,12-02,0.7017691988549039,-0.1850650323838828,-0.18339622992817703
337,337,337,12-03,0.5581494271307185,-0.7424499922030473,-0.25359368051214043
338,338,338,12-04,0.6428903734211924,-0.4135723705768064,-0.21797989987972022
339,339,339,12-05,0.5752059275988823,-0.6762541146162143,-0.4520288481398853
340,340,340,12-06,0.6524926267199829,-0.3763062511221788,-0.4093242996250565
341,341,341,12-07,0.6673808702070934,-0.3185253279371888,-0.4576838811557633
342,342,342,12-08,0.7677905444391905,0.07116225870509015,-0.5522947210912034
343,343,343,12-09,0.4833853854633161,-1.032607481387288,-0.6163992856252016
344,344,344,12-10,0.4966217632466037,-0.9812374101894468,-0.5031016143348679
345,345,345,12-11,0.4761001003318017,-1.0608815018202034,-0.5272935283152327
346,346,346,12-12,0.8276511278701972,0.303479776619824,-0.6804154530690898
347,347,347,12-13,0.6299801068507407,-0.4636768118193774,-0.2982844290574526
348,348,348,12-14,0.5310636415146662,-0.8475692898180527,0.12718615141092496
349,349,349,12-15,1.074160964930901,1.2601786626825349,0.5480423207474397
350,350,350,12-16,1.1544004122655869,1.5715860726208188,0.467768563463912
351,351,351,12-17,1.1267448574680758,1.4642555141988849,0.5265424157976256
352,352,352,12-18,0.7035476856074927,-0.17816276708134254,0.6617345087562064
353,353,353,12-19,0.7208446388782017,-0.11103369781709613,0.6025852028382325
354,354,354,12-20,0.7400709767961088,-0.036416732066567335,0.35688541292723625
355,355,355,12-21,0.9827159806635872,0.9052828271746908,0.10307171986591679
356,356,356,12-22,0.7745478835807867,0.0973873331548418,0.03234379197961507
357,357,357,12-23,0.7343482129325035,-0.05862664416903191,-0.004931532020122212
358,358,358,12-24,0.594202120981735,-0.6025303343991528,0.0435517667065809
359,359,359,12-25,0.6632168888342374,-0.33468564181551985,-0.3127025848361668
360,360,360,12-26,0.8150262855775695,0.2544830602936513,-0.41962647062015995
361,361,361,12-27,0.43194580565653,-1.2322432820817952,-0.4658408646876894
362,362,362,12-28,0.6092432717755942,-0.5441559815491168,-0.3234664204752076
363,363,363,12-29,0.6629006367886817,-0.3359130085742088,
364,364,364,12-30,0.8143133904044522,0.2517163308757381,
365,365,365,12-31,,,
